"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"23","Billy Knight","155","SF",27,"IND",75,NA,1910,385,722,0.533,4,15,0.267,381,707,0.539,212,262,0.809,136,225,361,155,82,9,132,96,986,18,0.589,0.536,0.363,0.021,7.2,12.6,9.8,11.4,2,0.3,13.6,19.7,116,107,4.2,1.5,5.8,0.145,0,0
"24","Billy McKinney","182","PG",24,"KCK",76,NA,1333,206,459,0.449,1,10,0.1,205,449,0.457,107,133,0.805,20,66,86,248,58,5,89,87,520,13.4,0.502,0.45,0.29,0.022,1.6,5.5,3.5,24.8,2,0.2,14.7,18.2,104,104,1.1,1.6,2.7,0.096,0,0
"25","Billy Paultz","204","C",31,"TOT",84,NA,2193,327,673,0.486,0,1,0,327,672,0.487,109,182,0.599,187,399,586,188,69,84,115,213,763,13.9,0.507,0.486,0.27,0.001,9.2,19.8,14.5,10.7,1.4,2,13.2,15.3,107,107,2.1,1.9,4,0.088,0,0
"26","Billy Ray Bates","13","SG",23,"POR",16,NA,235,72,146,0.493,8,19,0.421,64,127,0.504,28,39,0.718,13,16,29,31,14,2,20,26,180,24.1,0.552,0.521,0.267,0.13,6,7.6,6.8,23.8,2.9,0.5,10.9,32,112,104,0.7,0.3,0.9,0.188,0,0
"27","Bingo Smith","239","SF-SG",33,"TOT",78,NA,2123,385,891,0.432,23,81,0.284,362,810,0.447,100,115,0.87,94,165,259,100,62,17,81,209,893,11.3,0.474,0.445,0.129,0.091,4.6,8.7,6.6,6.6,1.4,0.4,7.9,19.2,103,112,1.5,0.5,2.1,0.047,0,0
"28","Bo Ellis","82","PF",25,"DEN",48,NA,502,61,136,0.449,0,3,0,61,133,0.459,40,53,0.755,51,65,116,30,10,24,24,67,162,12.1,0.508,0.449,0.39,0.022,10.3,13.8,12,8,0.9,2.6,13.1,14.3,109,108,0.5,0.4,0.9,0.085,0,0
"29","Bob Carrington","44","SG",26,"SDC",10,NA,134,15,37,0.405,0,2,0,15,35,0.429,6,8,0.75,6,7,13,3,4,1,5,18,36,5.9,0.444,0.405,0.216,0.054,4.7,5.8,5.2,2.9,1.4,0.4,11,13.6,95,113,0,0,0,0.001,0,0
"30","Bob Dandridge","64","SF",32,"WSB",45,NA,1457,329,729,0.451,2,11,0.182,327,718,0.455,123,152,0.809,63,183,246,178,29,36,123,112,783,14.8,0.492,0.453,0.209,0.015,4.3,12.7,8.5,18.2,0.9,1.3,13.4,24.9,99,107,0.5,1.2,1.7,0.056,0,0
"31","Bob Elliott","81","PF",24,"NJN",54,NA,722,101,228,0.443,1,4,0.25,100,224,0.446,104,152,0.684,67,118,185,53,29,14,88,97,307,11.6,0.521,0.445,0.667,0.018,9.6,16.9,13.3,10,1.8,1.1,23,20.5,94,102,-0.3,1,0.8,0.05,0,0
"32","Bob Gross","108","SF",26,"POR",62,NA,1581,221,472,0.468,1,10,0.1,220,462,0.476,95,114,0.833,84,165,249,228,60,47,166,179,538,12,0.515,0.469,0.242,0.021,5.8,11.6,8.7,20,1.8,1.7,24.1,17.9,96,104,-0.1,1.8,1.7,0.051,0,0
"33","Bob Lanier","166","C",31,"TOT",63,NA,2131,466,867,0.537,1,6,0.167,465,861,0.54,277,354,0.782,152,400,552,184,74,89,162,200,1210,20.4,0.592,0.538,0.408,0.007,7.6,19.9,13.8,12.3,1.6,2.2,13.7,21.6,115,105,5,2.4,7.4,0.168,0,0
"34","Bob McAdoo","179","PF",28,"DET",58,NA,2097,492,1025,0.48,3,24,0.125,489,1001,0.489,235,322,0.73,100,367,467,200,73,65,238,178,1222,16.3,0.524,0.481,0.314,0.023,5,18.5,11.7,13.9,1.6,1.6,16.9,25.8,98,108,0.5,1.6,2,0.047,0,0
"35","Bob Wilkerson","274","SF",25,"DEN",75,NA,2381,430,1030,0.417,7,34,0.206,423,996,0.425,166,222,0.748,85,231,316,243,93,27,193,194,1033,10.9,0.458,0.421,0.216,0.033,3.6,10.3,6.9,14.7,1.8,0.6,14.6,21.7,93,109,-1.2,1.4,0.2,0.004,0,0
"36","Bobby Jones","142","PF",28,"PHI",81,NA,2125,398,748,0.532,0,3,0,398,745,0.534,257,329,0.781,152,298,450,146,102,118,146,223,1053,18.5,0.59,0.532,0.44,0.004,8,14.1,11.2,9.8,2.2,3,14.1,19.5,114,99,4.3,3.8,8.1,0.183,0,0
"37","Brad Davis","66","PG",24,"TOT",18,NA,268,35,63,0.556,0,1,0,35,62,0.565,13,16,0.813,4,13,17,50,13,1,14,28,83,14.1,0.593,0.556,0.254,0.016,1.8,5.4,3.7,25.9,2.3,0.2,16.7,13.3,118,111,0.5,0.1,0.6,0.108,0,0
"38","Brad Holland","122","SG",23,"LAL",38,NA,197,44,104,0.423,3,15,0.2,41,89,0.461,15,16,0.938,4,13,17,22,15,1,13,24,106,14.3,0.477,0.438,0.154,0.144,2.4,6.6,4.7,14.8,3.5,0.3,10.5,25.2,100,104,0.1,0.2,0.3,0.081,0,0
"39","Brian Taylor","249","PG",28,"SDC",78,NA,2754,418,895,0.467,90,239,0.377,328,656,0.5,130,162,0.802,76,112,188,335,147,25,141,246,1056,13.9,0.546,0.517,0.181,0.267,2.9,4.6,3.7,16.4,2.5,0.5,12.7,16.1,114,111,4.6,1,5.6,0.098,0,0
"40","Brian Winters","285","SG",27,"MIL",80,NA,2623,535,1116,0.479,38,102,0.373,497,1014,0.49,184,214,0.86,48,175,223,362,101,28,186,208,1292,14.8,0.534,0.496,0.192,0.091,2,7,4.6,19,1.8,0.6,13.3,21.1,108,106,3.6,2.6,6.2,0.113,0,0
"41","Bubba Wilson","283","SG",24,"GSW",16,NA,143,7,25,0.28,0,0,NA,7,25,0.28,3,6,0.5,6,10,16,12,2,0,8,11,17,2.1,0.308,0.28,0.24,0,4.5,8,6.2,10,0.7,0,22.4,10.3,72,111,-0.2,0,-0.2,-0.064,0,0
"42","Butch Lee","168","PG",23,"TOT",14,NA,55,6,24,0.25,0,0,NA,6,24,0.25,6,8,0.75,7,4,11,12,1,0,10,2,18,5.3,0.327,0.25,0.333,0,14.2,7.3,10.8,25.5,0.8,0,26.7,26.9,75,110,-0.2,0,-0.2,-0.165,0,0
"43","Caldwell Jones","143","C",29,"PHI",80,NA,2771,232,532,0.436,0,2,0,232,530,0.438,124,178,0.697,219,731,950,164,43,162,218,298,588,9.7,0.482,0.436,0.335,0.004,8.9,26.5,18.2,7.4,0.7,3.2,26.3,11.9,90,98,-1.5,5.4,3.9,0.068,0,0
"44","Calvin Murphy","193","SG",31,"HOU",76,NA,2676,624,1267,0.493,1,25,0.04,623,1242,0.502,271,302,0.897,68,82,150,299,143,9,162,269,1520,16.8,0.543,0.493,0.238,0.02,2.7,3.5,3.1,16.7,2.5,0.2,10.4,23.1,114,110,6,1.1,7.2,0.129,0,0
"45","Calvin Natt","195","SF",23,"TOT",78,NA,2857,622,1298,0.479,3,9,0.333,619,1289,0.48,306,419,0.73,239,452,691,169,102,34,198,205,1553,17,0.524,0.48,0.323,0.007,8.8,16.7,12.7,9.1,1.6,0.7,11.8,23.2,106,103,3.5,3.7,7.1,0.12,0,0
"46","Campy Russell","228","SF",28,"CLE",41,NA,1331,284,630,0.451,1,9,0.111,283,621,0.456,178,239,0.745,76,149,225,173,72,20,148,113,747,16.2,0.508,0.452,0.379,0.014,5.8,12.4,8.9,17.5,2.5,0.8,16.8,25.5,99,105,0.5,1.4,1.8,0.067,0,0
"47","Carl Kilpatrick","152","C",23,"UTA",2,NA,6,1,2,0.5,0,0,NA,1,2,0.5,1,2,0.5,1,3,4,0,0,0,0,1,3,22.7,0.521,0.5,1,0,20.3,56.3,39,0,0,0,0,20.6,122,102,0,0,0,0.225,0,0
"48","Cedric Maxwell","177","SF",24,"BOS",80,80,2744,457,750,0.609,0,0,NA,457,750,0.609,436,554,0.787,284,420,704,199,76,61,230,266,1350,19,0.679,0.609,0.739,0,11.7,16.8,14.3,9.8,1.3,1.3,18.8,17.7,124,102,8.3,3.9,12.2,0.214,0,0
"49","Charlie Criss","61","PG",31,"ATL",81,NA,1794,249,578,0.431,1,17,0.059,248,561,0.442,172,212,0.811,27,89,116,246,74,4,130,133,671,11.5,0.5,0.432,0.367,0.029,1.6,5.4,3.5,20,2,0.1,16.2,18.2,102,106,1,1.8,2.8,0.075,0,0
"50","Charlie Scott","230","SG",31,"DEN",69,NA,1860,276,688,0.401,2,11,0.182,274,677,0.405,85,118,0.72,51,115,166,250,47,23,163,197,639,7.4,0.432,0.403,0.172,0.016,2.8,6.6,4.6,18.6,1.2,0.7,18.1,19,87,111,-2,0.6,-1.4,-0.037,0,0
"51","Cheese Johnson","130","SF",22,"GSW",9,NA,53,12,30,0.4,0,0,NA,12,30,0.4,3,5,0.6,6,8,14,2,1,0,4,11,27,9.4,0.419,0.4,0.167,0,12.1,17.2,14.6,5.7,0.9,0,11,28.1,88,108,-0.1,0,0,-0.033,0,0
"52","Chris Ford","89","SG",31,"BOS",73,73,2115,330,709,0.465,70,164,0.427,260,545,0.477,86,114,0.754,77,104,181,215,111,27,105,178,816,13,0.537,0.515,0.161,0.231,4.1,5.4,4.8,13.5,2.5,0.7,12.2,16.2,111,104,2.9,2.6,5.6,0.126,0,0
"53","Clemon Johnson","131","C",23,"IND",79,NA,1541,199,396,0.503,0,0,NA,199,396,0.503,74,117,0.632,145,249,394,115,48,121,78,211,472,13.9,0.527,0.503,0.295,0,9.5,17.2,13.2,9.5,1.4,4.3,14.8,13.2,109,104,1.6,1.9,3.5,0.109,0,0
"54","Cliff Robinson","220","PF",19,"NJN",70,NA,1661,391,833,0.469,1,4,0.25,390,829,0.47,168,242,0.694,174,332,506,98,61,34,137,178,951,17,0.506,0.47,0.291,0.005,10.8,20.7,15.8,9.3,1.7,1.1,12.7,25,101,101,1.1,2.5,3.6,0.104,0,0
"55","Clifford Ray","212","C",31,"GSW",81,NA,1683,203,383,0.53,0,2,0,203,381,0.533,84,149,0.564,122,344,466,183,51,32,155,266,490,11.3,0.546,0.53,0.389,0.005,7.7,23.3,15.3,14.2,1.4,1.1,25.7,14.8,97,104,0,1.9,1.9,0.054,0,0
"56","Clint Richardson","216","SG",23,"PHI",52,NA,988,159,348,0.457,1,3,0.333,158,345,0.458,28,45,0.622,55,68,123,107,24,15,64,97,347,9.9,0.472,0.458,0.129,0.009,6.2,6.9,6.6,14.9,1.1,0.8,14.8,17.5,97,105,0.1,1,1.1,0.052,0,0
"57","Coby Dietrick","74","C",31,"CHI",79,NA,1830,227,500,0.454,1,9,0.111,226,491,0.46,90,118,0.763,101,262,363,216,89,51,112,230,545,12.1,0.494,0.455,0.236,0.018,6.4,15.7,11.1,16.4,2.3,1.6,16.9,14.8,102,105,0.8,2.1,2.9,0.076,0,0
"58","Corky Calhoun","39","SF",29,"IND",7,NA,30,4,9,0.444,0,0,NA,4,9,0.444,0,2,0,7,3,10,0,2,0,1,6,8,10.6,0.405,0.444,0.222,0,23.5,10.7,17.3,0,3.1,0,9.2,14.1,101,105,0,0,0,0.067,0,0
"59","Dan Issel","127","C",31,"DEN",82,NA,2938,715,1416,0.505,4,12,0.333,711,1404,0.506,517,667,0.775,236,483,719,198,88,54,163,190,1951,22.2,0.571,0.506,0.471,0.008,8.2,17.5,12.7,10.7,1.4,1,8.7,25,118,107,9.2,2.3,11.5,0.188,0,0
"60","Dan Roundfield","227","PF",26,"ATL",81,NA,2588,502,1007,0.499,0,4,0,502,1003,0.5,330,465,0.71,293,544,837,184,101,139,233,317,1334,19.7,0.551,0.499,0.462,0.004,12.1,22.7,17.3,11.3,1.9,3.2,16.1,22.8,108,98,4,5.1,9.1,0.169,147,147
"61","Darnell Hillman","121","PF",30,"GSW",49,NA,708,82,179,0.458,0,0,NA,82,179,0.458,34,68,0.5,59,121,180,47,21,24,59,128,198,8.7,0.474,0.458,0.38,0,8.9,19.5,14,8.6,1.4,2,22,15.6,90,105,-0.5,0.8,0.3,0.018,0,0
"62","Darryl Dawkins","70","C",23,"PHI",80,NA,2541,494,946,0.522,0,6,0,494,940,0.526,190,291,0.653,197,496,693,149,49,142,230,328,1178,14.6,0.548,0.522,0.308,0.006,8.7,19.6,14.5,8.5,0.9,3,17.6,20.5,101,100,1.3,4.3,5.7,0.107,0,0
"63","Dave Corzine","58","C",23,"WSB",78,NA,826,90,216,0.417,0,0,NA,90,216,0.417,45,68,0.662,104,166,270,63,9,31,60,120,225,10.3,0.457,0.417,0.315,0,12.5,20.4,16.4,9.7,0.5,2,19.6,14.6,96,104,-0.1,0.9,0.9,0.05,0,0
"64","Dave Cowens","60","C",31,"BOS",66,55,2159,422,932,0.453,1,12,0.083,421,920,0.458,95,122,0.779,126,408,534,206,69,61,108,216,940,14.8,0.477,0.453,0.131,0.013,6.6,20.7,13.8,13.4,1.5,1.6,9.9,20.1,104,100,1.9,3.6,5.4,0.121,0,0
"65","Dave Greenwood","105","PF",22,"CHI",82,NA,2791,498,1051,0.474,1,7,0.143,497,1044,0.476,337,416,0.81,223,550,773,182,60,129,210,313,1334,16.2,0.541,0.474,0.396,0.007,9.2,21.6,15.6,9.8,1,2.6,14.5,21.1,107,105,3.5,3.1,6.5,0.112,0,0
"66","Dave Meyers","186","PF",26,"MIL",79,NA,2204,399,830,0.481,1,5,0.2,398,825,0.482,156,246,0.634,140,308,448,225,72,40,182,218,955,13.3,0.509,0.481,0.296,0.006,7.1,14.7,11,13.6,1.5,1,16.2,20.2,101,103,1,2.8,3.9,0.084,0,0
"67","Dave Robisch","224","C",30,"CLE",82,NA,2670,489,940,0.52,0,3,0,489,937,0.522,277,329,0.842,225,433,658,192,53,53,138,211,1255,17.2,0.578,0.52,0.35,0.003,8.5,17.9,13,9.3,0.9,1.1,11.3,17.6,119,107,6.3,2.3,8.6,0.154,0,0
"68","Dave Twardzik","255","PG",29,"POR",67,NA,1594,183,394,0.464,4,7,0.571,179,387,0.463,197,252,0.782,52,104,156,273,77,1,131,149,567,13.9,0.562,0.47,0.64,0.018,3.5,7.3,5.4,22.9,2.4,0,20.6,16.4,109,106,2.1,1.5,3.7,0.11,0,0
"69","David Thompson","251","SG",25,"DEN",39,NA,1239,289,617,0.468,7,19,0.368,282,598,0.472,254,335,0.758,56,118,174,124,39,38,116,106,839,19,0.549,0.474,0.543,0.031,4.6,10.2,7.3,15.6,1.5,1.6,13.2,27.8,108,109,2.2,0.8,3,0.116,0,0
"70","Del Beshore","16","PG",23,"CHI",68,NA,869,88,250,0.352,10,26,0.385,78,224,0.348,58,87,0.667,16,47,63,139,58,5,104,105,244,6.4,0.423,0.372,0.348,0.104,2.1,5.9,4.1,21.5,3.1,0.3,26.5,18.4,80,107,-1.7,0.8,-0.9,-0.052,0,0
"71","Dennis Awtrey","5","C",31,"CHI",26,NA,560,27,60,0.45,0,0,NA,27,60,0.45,32,50,0.64,29,86,115,40,12,15,27,66,86,7.4,0.524,0.45,0.833,0,6,16.9,11.5,9,1,1.5,24.8,7.9,102,107,0.1,0.5,0.6,0.053,0,0
"72","Dennis Johnson","132","SG",25,"SEA",81,NA,2937,574,1361,0.422,12,58,0.207,562,1303,0.431,380,487,0.78,173,241,414,332,144,82,227,267,1540,15.9,0.489,0.426,0.358,0.043,6.2,8.7,7.4,16.1,2.3,1.5,12.6,24.2,104,102,3,4.4,7.4,0.12,31.5,31.5
"73","Don Buse","37","PG",29,"PHO",81,NA,2499,261,589,0.443,19,79,0.241,242,510,0.475,85,128,0.664,70,163,233,320,132,10,91,111,626,10.7,0.485,0.459,0.217,0.134,3.1,7,5.1,16,2.4,0.2,12.4,11.7,106,104,1.7,2.9,4.6,0.088,0,0
"74","Don Chaney","48","SG",33,"BOS",60,0,523,67,189,0.354,1,6,0.167,66,183,0.361,32,42,0.762,31,42,73,38,31,11,33,80,167,7.8,0.402,0.357,0.222,0.032,6.7,8.8,7.8,9.3,2.8,1.2,13.7,18.3,89,101,-0.4,0.8,0.4,0.033,0,0
"75","Don Ford","90","SF",27,"TOT",73,NA,999,131,274,0.478,1,3,0.333,130,271,0.48,45,53,0.849,44,141,185,65,22,21,51,131,308,9.6,0.518,0.48,0.193,0.011,4.9,14.8,9.9,7.8,1,1.1,14.6,13.7,104,106,0.6,0.9,1.5,0.072,0,0
"76","Doug Collins","53","SG",28,"PHI",36,NA,963,191,410,0.466,0,1,0,191,409,0.467,113,124,0.911,29,65,94,100,30,7,82,76,495,13.6,0.533,0.466,0.302,0.002,3.4,6.8,5.2,15.1,1.5,0.4,15,22.7,104,105,0.9,1,1.9,0.094,0,0
"77","Duck Williams","276","PG",23,"UTA",77,NA,1794,232,519,0.447,0,12,0,232,507,0.458,42,60,0.7,21,85,106,183,100,11,107,166,506,8.6,0.464,0.447,0.116,0.023,1.4,5.3,3.5,14.1,2.7,0.3,16.4,15.6,91,111,-0.9,0.6,-0.3,-0.009,0,0
"78","Dudley Bradley","25","SG",22,"IND",82,NA,2027,275,609,0.452,2,5,0.4,273,604,0.452,136,174,0.782,69,154,223,252,211,48,166,194,688,13.5,0.502,0.453,0.286,0.008,3.4,8.1,5.7,15.9,4.8,1.3,19.5,16.3,98,102,0.2,2.9,3.1,0.073,0,0
"79","Dwight Jones","144","PF",27,"TOT",74,NA,1448,257,506,0.508,0,0,NA,257,506,0.508,146,201,0.726,114,254,368,101,28,42,122,207,660,14.2,0.555,0.508,0.397,0,8.9,19.4,14.2,10.4,0.9,1.6,17,20,105,106,1.4,1.3,2.7,0.09,0,0
"80","Earl Evans","86","PF",24,"DET",36,NA,381,63,140,0.45,7,18,0.389,56,122,0.459,24,42,0.571,26,49,75,37,14,1,36,64,157,10.3,0.495,0.475,0.3,0.129,7.1,13.6,10.3,12.9,1.6,0.1,18.5,19.6,95,110,-0.1,0.2,0.1,0.015,0,0
"81","Earl Monroe","192","SG",35,"NYK",51,NA,633,161,352,0.457,0,0,NA,161,352,0.457,56,64,0.875,16,20,36,67,21,3,28,46,378,15.3,0.497,0.457,0.182,0,2.7,3.5,3.1,15,1.5,0.3,6.9,24.8,108,112,1,0.1,1.1,0.081,0,0
"82","Earl Tatum","248","SG",26,"CLE",33,NA,225,36,94,0.383,2,6,0.333,34,88,0.386,11,19,0.579,11,15,26,20,16,5,17,29,85,9.3,0.415,0.394,0.202,0.064,4.9,7.4,6.1,11.2,3.2,1.2,14.2,20.4,87,105,-0.3,0.2,0,-0.005,0,0
"83","Eddie Johnson","133","SG",24,"ATL",79,NA,2622,590,1212,0.487,5,13,0.385,585,1199,0.488,280,338,0.828,95,105,200,370,120,24,189,216,1465,18,0.538,0.489,0.279,0.011,3.9,4.3,4.1,23.5,2.2,0.5,12.2,24.1,111,105,5.4,2.7,8.2,0.15,0,0
"84","Eddie Jordan","146","PG",25,"NJN",82,NA,2657,437,1017,0.43,12,48,0.25,425,969,0.439,201,258,0.779,62,208,270,557,223,27,258,238,1087,14.4,0.481,0.436,0.254,0.047,2.4,8.1,5.3,29.6,3.8,0.6,18.6,20.2,97,101,0.1,4,4.1,0.074,0,0
"85","Elvin Hayes","114","PF",34,"WSB",81,NA,3183,761,1677,0.454,3,13,0.231,758,1664,0.456,334,478,0.699,269,627,896,129,62,189,215,309,1859,17.2,0.492,0.455,0.285,0.008,8.4,20,14.1,6.1,0.9,3.1,10.2,26.1,101,103,2.1,4.2,6.2,0.094,0,0
"86","Eric Fernsten","88","PF",26,"BOS",56,0,431,71,153,0.464,0,0,NA,71,153,0.464,33,52,0.635,40,56,96,28,17,12,20,43,175,14.4,0.497,0.464,0.34,0,10.5,14.3,12.4,8.7,1.8,1.6,10.2,18.1,108,101,0.5,0.6,1.2,0.133,0,0
