"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"19","Anthony Miller","255","PF",25,"ATL",1,0,14,0,5,0,0,0,NA,0,5,0,0,0,NA,2,5,7,0,0,0,0,2,0,-4.6,0,0,0,0,17.4,41.7,29.8,0,0,0,0,16.9,30,97,-0.1,0,-0.1,-0.195,0,0
"20","Anthony Peeler","297","SG",27,"VAN",72,57,2291,402,1011,0.398,128,343,0.373,274,668,0.41,109,133,0.82,54,193,247,256,105,17,157,168,1041,13.8,0.487,0.461,0.132,0.339,2.7,9.9,6.3,20.8,2.5,0.6,12.8,24.9,97,112,-0.3,0.8,0.6,0.012,0,0
"21","Antoine Carr","59","PF",35,"UTA",82,0,1460,252,522,0.483,0,3,0,252,519,0.486,99,127,0.78,60,135,195,74,24,63,75,214,603,12.1,0.522,0.483,0.243,0.006,5.5,10.9,8.3,8.2,0.9,3.6,11.5,20.8,103,106,0.8,1.6,2.4,0.079,0,0
"22","Antoine Walker","400","PF",20,"BOS",82,68,2970,576,1354,0.425,52,159,0.327,524,1195,0.438,231,366,0.631,288,453,741,262,105,53,230,271,1435,15.5,0.474,0.445,0.27,0.117,10.4,19,14.4,15.3,1.8,1.3,13.2,25.2,98,111,0,1.7,1.7,0.027,0,0
"23","Antonio Davis","86","PF",28,"IND",82,28,2335,308,641,0.48,1,14,0.071,307,627,0.49,241,362,0.666,190,408,598,65,42,84,141,260,858,13.8,0.536,0.481,0.565,0.022,9.9,20.5,15.3,4.8,1,2.9,15,18.6,105,103,1.7,3.4,5.2,0.106,0,0
"24","Antonio Harvey","162","PF",26,"SEA",6,0,26,5,11,0.455,0,0,NA,5,11,0.455,5,6,0.833,2,8,10,1,0,4,1,8,15,23.2,0.55,0.455,0.545,0,9.3,37,23.2,6.8,0,13.2,6.8,25.7,118,93,0.1,0.1,0.1,0.27,0,0
"25","Antonio Lang","211","PF",24,"CLE",64,1,843,68,162,0.42,0,6,0,68,156,0.436,35,48,0.729,52,75,127,33,33,30,50,111,171,8,0.467,0.42,0.296,0.037,7.9,11.8,9.8,6.5,2.3,3.2,21.4,13.8,90,101,-0.6,1.4,0.8,0.048,0,0
"26","Antonio McDyess","248","PF",22,"DEN",74,73,2565,536,1157,0.463,6,35,0.171,530,1122,0.472,274,387,0.708,155,382,537,106,62,126,199,276,1352,15.5,0.509,0.466,0.334,0.03,7,16.8,11.9,7.8,1.3,3.4,13,26.6,98,109,0,1.8,1.8,0.034,0,0
"27","Armen Gilliam","138","PF",32,"MIL",80,25,2050,246,522,0.471,0,0,NA,246,522,0.471,199,259,0.768,136,361,497,53,61,40,105,206,691,13.6,0.543,0.471,0.496,0,8.2,21.5,14.8,4.1,1.6,1.5,14.2,16.8,107,106,1.9,2.2,4.1,0.097,0,0
"28","Arvydas Sabonis","342","C",32,"POR",69,68,1762,328,658,0.498,49,132,0.371,279,526,0.53,223,287,0.777,114,433,547,146,63,84,151,203,928,21.8,0.592,0.536,0.436,0.201,7.9,28.3,18.4,14.6,1.9,3.7,16.1,23.9,113,97,3.7,3.9,7.5,0.205,0,0
"29","Ashraf Amaya","8","PF",25,"WSB",31,0,144,12,40,0.3,1,1,1,11,39,0.282,15,28,0.536,19,33,52,3,7,3,10,29,40,8.8,0.382,0.313,0.7,0.025,15.7,26.4,21.1,2.9,2.5,1.6,16,19.4,86,99,-0.2,0.3,0.1,0.019,0,0
"30","Avery Johnson","185","PG",31,"SAS",76,76,2472,327,685,0.477,6,26,0.231,321,659,0.487,140,203,0.69,32,115,147,513,96,15,146,158,800,15,0.517,0.482,0.296,0.038,1.5,5.8,3.6,35.5,2.1,0.5,15.9,17.3,110,115,3.4,0,3.4,0.066,0,0
"31","B.J. Armstrong","15","PG",29,"GSW",49,17,1020,148,327,0.453,25,90,0.278,123,237,0.519,68,79,0.861,7,67,74,126,25,2,53,56,389,12.9,0.538,0.491,0.242,0.275,0.8,7.8,4.3,20.3,1.3,0.2,12.8,18.1,110,116,1.4,-0.1,1.3,0.061,0,0
"32","Ben Davis","87","PF",24,"PHO",20,0,98,10,26,0.385,0,0,NA,10,26,0.385,9,20,0.45,12,15,27,0,4,1,3,16,29,9.4,0.417,0.385,0.769,0,14.4,17.8,16.1,0,2.1,0.8,7.9,17.4,96,107,0,0.1,0.1,0.037,0,0
"33","Ben Wallace","402","PF",22,"WSB",34,0,197,16,46,0.348,0,0,NA,16,46,0.348,6,20,0.3,25,33,58,2,8,11,18,27,38,6,0.347,0.348,0.435,0,15.1,19.3,17.2,1.4,2.1,4.2,24.7,16.6,72,101,-0.6,0.3,-0.2,-0.052,0,0
"34","Benoit Benjamin","26","C",32,"TOR",4,3,44,5,12,0.417,0,0,NA,5,12,0.417,3,4,0.75,3,6,9,1,1,0,2,5,13,8.9,0.472,0.417,0.333,0,7.8,16.5,12,3.7,1.2,0,12.7,16,99,110,0,0,0,0.033,0,0
"35","Bill Wennington","410","C",33,"CHI",61,19,783,118,237,0.498,0,2,0,118,235,0.502,44,53,0.83,46,83,129,41,10,11,31,132,280,11.2,0.538,0.498,0.224,0.008,6.7,11.8,9.3,7.7,0.7,1.1,10.6,16.6,113,106,1.1,0.9,2,0.124,0,0
"36","Billy Owens","291","SF",27,"SAC",66,56,1995,299,640,0.467,25,72,0.347,274,568,0.482,101,145,0.697,134,258,392,187,62,25,133,187,724,13.6,0.514,0.487,0.227,0.113,7.8,15.2,11.5,15.5,1.6,0.9,15.9,18.8,103,108,1.2,1.7,2.8,0.069,0,0
"37","Bimbo Coles","73","PG",28,"GSW",51,13,1183,122,314,0.389,30,102,0.294,92,212,0.434,37,49,0.755,39,79,118,149,35,7,59,96,311,9.5,0.463,0.436,0.156,0.325,3.9,7.9,5.9,19.4,1.5,0.5,15,14.9,102,115,0.4,0,0.5,0.019,0,0
"38","Bison Dele","96","C",27,"CHI",9,0,138,26,63,0.413,0,0,NA,26,63,0.413,11,15,0.733,14,19,33,12,3,5,11,20,63,13.7,0.453,0.413,0.238,0,11.6,15.3,13.5,13.5,1.2,2.7,13.6,26.1,98,102,0,0.2,0.2,0.073,0,0
"39","Blue Edwards","111","SF",31,"VAN",61,12,1439,182,458,0.397,25,89,0.281,157,369,0.425,89,109,0.817,49,140,189,114,38,20,81,135,478,10,0.472,0.425,0.238,0.194,3.9,11.5,7.6,13.5,1.4,1.1,13.8,18.9,96,114,-0.4,0.3,-0.1,-0.003,0,0
"40","Bo Outlaw","289","PF",25,"LAC",82,25,2195,254,417,0.609,0,8,0,254,409,0.621,117,232,0.504,174,280,454,157,94,142,107,227,625,16.3,0.602,0.609,0.556,0.019,8.9,15.4,12.1,11.3,2.3,5.1,17.1,12.7,116,104,3.2,2.8,6.1,0.133,0,0
"41","Bob Sura","384","SG",23,"CLE",82,23,2269,253,587,0.431,53,164,0.323,200,423,0.473,196,319,0.614,76,232,308,390,90,33,181,218,755,14.8,0.519,0.476,0.543,0.279,4.3,13.5,8.8,30.2,2.3,1.3,19.9,20,103,102,1.6,3.7,5.2,0.111,0,0
"42","Bobby Hurley","178","PG",25,"SAC",49,12,632,46,125,0.368,14,45,0.311,32,80,0.4,37,53,0.698,9,29,38,146,27,3,55,53,143,10.4,0.482,0.424,0.424,0.36,1.6,5.4,3.5,33.8,2.3,0.4,27.1,14.4,99,111,0.1,0.3,0.4,0.031,0,0
"43","Bobby Phills","302","SG",27,"CLE",69,65,2375,328,766,0.428,85,216,0.394,243,550,0.442,125,174,0.718,63,182,245,233,113,21,135,174,866,13.9,0.514,0.484,0.227,0.282,3.4,10.1,6.7,18.1,2.8,0.8,13.8,20.6,103,102,1.3,3.7,5,0.101,0,0
"44","Brad Lohaus","220","PF",32,"TOR",6,0,45,4,15,0.267,2,7,0.286,2,8,0.25,0,0,NA,1,6,7,1,1,0,1,6,10,2.4,0.333,0.333,0,0.467,2.5,16.1,9.1,3.5,1.2,0,6.3,15.9,78,110,-0.1,0,-0.1,-0.053,0,0
"45","Brent Barry","24","SG",25,"LAC",59,0,1094,155,379,0.409,56,173,0.324,99,206,0.481,76,93,0.817,30,80,110,154,51,15,76,88,442,15,0.526,0.483,0.245,0.456,3.1,8.9,5.9,23.1,2.5,1.1,15.3,20.3,107,109,1.2,0.9,2.1,0.09,0,0
"46","Brent Price","310","PG",28,"HOU",25,0,390,44,105,0.419,17,53,0.321,27,52,0.519,21,21,1,10,19,29,65,17,0,32,34,126,12,0.551,0.5,0.2,0.505,3.1,5.4,4.3,25.6,2.3,0,21.9,17.1,106,107,0.4,0.4,0.7,0.092,0,0
"47","Brent Scott","349","PF",25,"IND",16,0,55,8,17,0.471,0,0,NA,8,17,0.471,3,6,0.5,3,6,9,3,1,1,4,14,19,7,0.484,0.471,0.353,0,6.6,12.8,9.8,9.6,1,1.5,16.9,19.9,92,106,0,0.1,0,0.019,0,0
"48","Brett Szabo","385","C",28,"BOS",70,24,662,54,121,0.446,0,1,0,54,120,0.45,45,61,0.738,56,109,165,17,16,32,41,119,153,8.8,0.517,0.446,0.504,0.008,9,20.5,14.3,3.7,1.2,3.6,21.7,12.2,98,110,0,0.5,0.4,0.031,0,0
"49","Brian Evans","120","SF",23,"ORL",14,0,59,8,22,0.364,4,8,0.5,4,14,0.286,0,0,NA,1,7,8,7,1,2,2,6,20,11.7,0.455,0.455,0,0.364,1.9,14.3,8,20.5,0.9,2.6,8.3,18.7,103,107,0,0.1,0.1,0.07,0,0
"50","Brian Grant","141","PF",24,"SAC",24,15,607,91,207,0.44,0,0,NA,91,207,0.44,70,90,0.778,49,93,142,28,19,25,44,75,252,14.5,0.511,0.44,0.435,0,9.3,18.1,13.6,7.6,1.7,3.1,15.1,21.5,102,106,0.3,0.7,1,0.075,0,0
"51","Brian Shaw","356","PG",30,"ORL",77,31,1867,189,516,0.366,63,194,0.325,126,322,0.391,111,140,0.793,47,147,194,319,67,26,170,197,552,10.4,0.478,0.427,0.271,0.376,2.9,9.5,6.1,27.8,1.9,1.1,22.7,18.5,95,108,-0.6,1.7,1.1,0.029,0,0
"52","Brooks Thompson","389","PG",26,"TOT",67,6,1055,162,406,0.399,97,244,0.398,65,162,0.401,24,38,0.632,18,78,96,180,55,2,87,126,445,13.6,0.526,0.518,0.094,0.601,2,8.3,5.2,29.3,2.7,0.1,17.1,21.6,103,111,0.6,0.5,1.1,0.051,0,0
"53","Bruce Bowen","34","SF",25,"MIA",1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,37.7,NA,NA,NA,NA,0,0,0,0,0,77.8,NA,0,NA,60,0,0,0,0.321,0,0
"54","Bryant Reeves","315","C",23,"VAN",75,75,2777,498,1025,0.486,1,11,0.091,497,1014,0.49,216,307,0.704,174,436,610,160,29,67,175,270,1213,14.4,0.523,0.486,0.3,0.011,7.2,18.5,12.8,10.8,0.6,1.8,13.1,22.3,102,112,1.4,1,2.4,0.042,0,0
"55","Bryant Stith","377","SG",26,"DEN",52,52,1788,251,603,0.416,70,182,0.385,181,421,0.43,202,234,0.863,74,143,217,133,60,20,101,119,774,14.4,0.548,0.474,0.388,0.302,4.8,9,6.9,12.5,1.7,0.8,12.5,20.2,110,113,2.5,0.5,3,0.08,0,0
"56","Bryon Russell","341","SF",26,"UTA",81,81,2525,297,620,0.479,108,264,0.409,189,356,0.531,171,244,0.701,79,252,331,123,129,27,94,237,873,13.7,0.6,0.566,0.394,0.426,4.1,11.8,8.2,7.3,2.7,0.9,11.4,15.1,116,104,3.9,3.4,7.4,0.14,0,0
"57","Buck Williams","421","PF",36,"NYK",74,4,1496,175,326,0.537,0,1,0,175,325,0.538,115,179,0.642,166,231,397,53,40,38,79,204,465,13.9,0.574,0.537,0.549,0.003,13.8,17.9,15.9,5.8,1.4,2.1,16.3,14.9,113,100,2.1,2.8,4.8,0.155,0,0
"58","Byron Scott","350","SG",35,"LAL",79,8,1440,163,379,0.43,73,188,0.388,90,191,0.471,127,151,0.841,21,97,118,99,46,16,53,72,526,13.5,0.59,0.526,0.398,0.496,1.7,7.6,4.7,10.7,1.7,0.8,10.6,15.5,120,108,2.8,1.3,4.1,0.137,0,0
"59","Calbert Cheaney","67","SG",25,"WSB",79,79,2411,369,730,0.505,4,30,0.133,365,700,0.521,95,137,0.693,70,198,268,114,77,18,94,226,837,11.1,0.53,0.508,0.188,0.041,3.4,9.5,6.5,7.2,1.7,0.6,10.6,16.5,105,108,1.6,2.2,3.9,0.077,0,0
"60","Carl Herrera","168","PF",30,"SAS",75,58,1837,257,593,0.433,2,6,0.333,255,587,0.434,81,118,0.686,118,222,340,50,62,53,95,217,597,10.6,0.463,0.435,0.199,0.01,7.4,15,11.1,4.7,1.9,2.3,12.8,18.7,94,111,-0.8,0.9,0.1,0.002,0,0
"61","Carl Thomas","387","SG",27,"CLE",19,0,77,9,24,0.375,2,12,0.167,7,12,0.583,1,1,1,3,10,13,8,2,1,6,7,21,8.5,0.43,0.417,0.042,0.5,5,17.2,11,18.4,1.5,1.2,19.7,19.8,86,103,-0.1,0.1,0,0.004,0,0
"62","Carlos Rogers","333","PF",25,"TOR",56,3,1397,212,404,0.525,25,66,0.379,187,338,0.553,102,170,0.6,120,184,304,37,42,69,53,140,551,17,0.575,0.556,0.421,0.163,9.8,15.9,12.7,4.6,1.6,3.9,10,17,117,107,2.6,1.4,4,0.138,0,0
"63","Cedric Ceballos","64","SF",27,"TOT",50,40,1426,282,617,0.457,26,102,0.255,256,515,0.497,139,186,0.747,102,228,330,64,33,23,85,113,729,16.2,0.522,0.478,0.301,0.165,8.4,18.5,13.5,7.6,1.2,1.2,10.8,24.7,104,108,1.1,1.3,2.4,0.082,0,0
"64","Charles Barkley","22","PF",33,"HOU",53,53,2009,335,692,0.484,58,205,0.283,277,487,0.569,288,415,0.694,212,504,716,248,69,25,151,153,1016,23,0.581,0.526,0.6,0.296,12.9,27.7,20.7,20.6,1.8,0.9,14.7,23.2,117,100,5.7,3.7,9.4,0.224,0,238
"65","Charles Jones","190","PF",39,"HOU",12,0,93,2,5,0.4,0,0,NA,2,5,0.4,0,0,NA,5,8,13,3,2,4,0,8,4,6.3,0.4,0.4,0,0,6.6,9.5,8.1,4.3,1.1,3.2,0,2.4,136,106,0.1,0.1,0.2,0.09,0,0
"66","Charles Oakley","285","PF",33,"NYK",80,80,2873,339,694,0.488,5,19,0.263,334,675,0.495,181,224,0.808,246,535,781,221,111,21,171,305,864,14.2,0.545,0.492,0.323,0.027,10.6,21.6,16.3,12.7,2,0.6,17.7,15.4,109,99,3.1,5.8,8.9,0.149,0,0
"67","Charles Smith","360","PF",31,"SAS",19,7,329,34,84,0.405,0,1,0,34,83,0.41,20,26,0.769,18,47,65,14,13,22,22,44,88,10.6,0.461,0.405,0.31,0.012,6.3,17.7,11.8,6.9,2.2,5.3,18.7,16.6,90,108,-0.3,0.3,0,0.003,0,0
"68","Charlie Ward","406","PG",26,"NYK",79,21,1763,133,337,0.395,48,154,0.312,85,183,0.464,95,125,0.76,45,175,220,326,83,15,147,188,409,11.1,0.522,0.466,0.371,0.457,3.2,11.5,7.5,28.4,2.5,0.7,27.3,14.1,101,101,0.6,3.1,3.6,0.099,0,0
"69","Cherokee Parks","295","PF",24,"MIN",76,0,961,103,202,0.51,0,1,0,103,201,0.512,46,76,0.605,83,112,195,34,41,48,32,150,252,12.7,0.535,0.51,0.376,0.005,10.3,13.7,12,5.6,2.3,3.8,12,12.7,111,105,1,1.2,2.2,0.112,0,0
"70","Chris Carr","60","SG",22,"MIN",55,10,830,125,271,0.461,31,88,0.352,94,183,0.514,56,73,0.767,31,82,113,48,24,10,37,93,337,13.3,0.556,0.518,0.269,0.325,4.4,11.6,8,9.8,1.5,0.9,10.9,18.8,110,109,1,0.6,1.7,0.096,0,0
"71","Chris Childs","70","PG",29,"NYK",65,61,2076,211,510,0.414,70,181,0.387,141,329,0.429,113,149,0.758,22,169,191,398,78,11,180,213,605,11.2,0.526,0.482,0.292,0.355,1.3,9.4,5.5,30.7,2,0.4,23.8,16.8,102,103,0.8,3.2,3.9,0.091,0,0
"72","Chris Dudley","106","C",31,"POR",81,14,1840,126,293,0.43,0,0,NA,126,293,0.43,65,137,0.474,204,389,593,41,39,96,80,247,317,10.1,0.449,0.43,0.468,0,13.5,24.4,19.1,3.2,1.1,4,18.5,10.6,98,100,0,3.4,3.5,0.091,0,0
"73","Chris Gatling","134","PF",29,"TOT",47,1,1283,327,623,0.525,1,6,0.167,326,617,0.528,236,329,0.717,134,236,370,28,39,31,120,138,891,23.9,0.58,0.526,0.528,0.01,11.9,21.7,16.7,4.7,1.6,1.9,13.5,31.7,108,106,2.4,1.5,3.9,0.145,0,0
"74","Chris Jent","184","SF",27,"NYK",3,0,10,2,6,0.333,2,3,0.667,0,3,0,0,0,NA,1,0,1,1,0,0,0,2,6,16,0.5,0.5,0,0.5,12.4,0,6,19,0,0,0,27.6,120,110,0,0,0,0.194,0,0
"75","Chris Mills","258","SF",27,"CLE",80,79,3167,405,894,0.453,86,220,0.391,319,674,0.473,176,209,0.842,118,379,497,198,86,41,120,222,1072,14.1,0.544,0.501,0.234,0.246,4.8,15.8,10.2,11.3,1.6,1.2,10.9,17.5,111,103,4.1,4.7,8.9,0.134,0,0
"76","Chris Morris","265","SF",31,"UTA",73,1,977,122,299,0.408,31,113,0.274,91,186,0.489,39,54,0.722,37,125,162,43,29,24,45,121,314,9.7,0.486,0.46,0.181,0.378,5,15.1,10.3,6.6,1.6,2.1,12.2,17.5,97,104,-0.1,1.3,1.2,0.059,0,0
"77","Chris Mullin","268","SF",33,"GSW",79,63,2733,438,792,0.553,83,202,0.411,355,590,0.602,184,213,0.864,75,242,317,322,130,33,192,155,1143,17.6,0.645,0.605,0.269,0.255,3.3,10.5,6.9,19.9,2.5,0.9,17.8,17.6,118,112,6,1.1,7.1,0.124,0,0
"78","Chris Robinson","325","SG",22,"VAN",41,6,681,69,182,0.379,34,89,0.382,35,93,0.376,16,26,0.615,23,48,71,65,28,9,34,85,188,9.4,0.486,0.473,0.143,0.489,3.9,8.3,6.1,15.6,2.2,1,14.9,15.5,99,113,0,0.2,0.2,0.017,0,0
"79","Chris Webber","409","PF",23,"WSB",72,72,2806,604,1167,0.518,60,151,0.397,544,1016,0.535,177,313,0.565,238,505,743,331,122,137,230,258,1445,21.8,0.554,0.543,0.268,0.129,10.1,20.8,15.5,19.9,2.3,3.7,15,24.6,108,101,4.3,5,9.3,0.159,0,0
"80","Chris Whitney","417","PG",25,"WSB",82,1,1117,139,330,0.421,58,163,0.356,81,167,0.485,94,113,0.832,13,91,104,182,49,4,68,100,430,15.2,0.566,0.509,0.342,0.494,1.4,9.4,5.4,23.8,2.3,0.3,15.2,18,114,106,2,1.2,3.2,0.137,0,0
"81","Christian Laettner","209","PF",27,"ATL",82,82,3140,548,1128,0.486,31,88,0.352,517,1040,0.497,359,440,0.816,212,508,720,223,102,64,218,277,1486,19.1,0.562,0.5,0.39,0.078,8.2,18.9,13.7,13.3,1.8,1.6,14.2,23.1,112,101,6.1,5.4,11.6,0.177,0,0
"82","Chucky Brown","41","SF",28,"TOT",70,1,757,78,154,0.506,1,6,0.167,77,148,0.52,47,70,0.671,41,107,148,28,9,22,19,100,204,11.3,0.552,0.51,0.455,0.039,6.6,17.1,11.9,5.7,0.6,2.2,9.3,12.4,116,109,1,0.6,1.6,0.101,0,0
"83","Clarence Weatherspoon","408","SF",26,"PHI",82,82,2949,398,811,0.491,1,6,0.167,397,805,0.493,206,279,0.738,219,460,679,140,74,86,137,187,1003,14.2,0.537,0.491,0.344,0.007,7.9,17.4,12.5,7.6,1.3,2.1,12.8,15.3,111,111,3.4,1.6,5,0.081,0,0
"84","Clifford Robinson","326","SF",30,"POR",81,79,3077,444,1043,0.426,121,350,0.346,323,693,0.466,215,309,0.696,90,231,321,261,99,66,172,251,1224,13.1,0.519,0.484,0.296,0.336,3.6,8.7,6.2,13.9,1.7,1.7,12.7,19.8,106,105,2.9,3.7,6.6,0.103,0,0
"85","Clifford Rozier","340","C",24,"TOT",42,29,737,79,174,0.454,0,2,0,79,172,0.459,31,61,0.508,102,132,234,31,24,44,29,97,189,14.5,0.471,0.454,0.351,0.011,15.7,21.6,18.6,6.8,1.7,4.8,12.6,14,107,104,0.6,1,1.6,0.102,0,0
"86","Clyde Drexler","103","SG",34,"HOU",62,62,2271,397,899,0.442,119,335,0.355,278,564,0.493,201,268,0.75,118,255,373,354,119,36,156,151,1114,19.9,0.548,0.508,0.298,0.373,6.3,12.4,9.5,26.4,2.7,1.2,13.3,23.5,113,103,4.8,3.4,8.1,0.172,0,0
"87","Corie Blount","30","PF",28,"LAL",58,18,1009,92,179,0.514,1,3,0.333,91,176,0.517,56,83,0.675,113,163,276,35,22,26,50,121,241,11.9,0.559,0.517,0.464,0.017,12.9,18.3,15.6,5.2,1.1,2,18.8,11.8,112,104,1.1,1.4,2.5,0.117,0,0
