"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"15","Amir Johnson","218","PF",21,"DET",62,24,911,97,163,0.595,0,0,NA,97,163,0.595,23,35,0.657,102,130,232,20,20,60,33,171,217,13.5,0.608,0.595,0.215,0,13.1,17.2,15.1,3.4,1.2,5.1,15.6,11.1,120,105,1.4,1.3,2.7,0.142,0,0
"16","Anderson Varejao","401","PF",26,"CLE",81,42,2306,270,504,0.536,0,2,0,270,502,0.538,154,250,0.616,166,415,581,81,75,66,80,239,694,14.6,0.565,0.536,0.496,0.004,8.9,20.6,15,5.4,1.8,2.3,11.5,14.2,116,100,3.3,4.7,8,0.166,0,0
"17","Andray Blatche","47","C",22,"WAS",71,36,1703,297,630,0.471,5,21,0.238,292,609,0.479,114,162,0.704,126,252,378,118,53,74,117,211,713,15,0.508,0.475,0.257,0.033,8.5,17.9,13,11.8,1.6,3.5,14.3,21.9,101,111,0.2,1.2,1.4,0.039,0,0
"18","Andre Brown","62","PF",27,"CHA",4,0,41,1,7,0.143,0,0,NA,1,7,0.143,2,2,1,7,5,12,1,1,0,5,9,4,-1.5,0.254,0.143,0.286,0,21.3,15,18.1,3.5,1.3,0,38.8,14.8,64,107,-0.2,0,-0.1,-0.122,0,0
"19","Andre Iguodala","198","SF",25,"PHI",82,82,3269,542,1147,0.473,80,261,0.307,462,886,0.521,377,521,0.724,92,379,471,434,131,36,222,152,1541,18.4,0.56,0.507,0.454,0.228,3.3,14,8.6,22.4,2.1,0.9,13.9,22.3,112,108,5.6,3.5,9.2,0.134,0,0
"20","Andre Miller","279","PG",32,"PHI",82,82,2976,492,1041,0.473,15,53,0.283,477,988,0.483,338,409,0.826,123,245,368,534,109,14,199,196,1337,18.6,0.548,0.48,0.393,0.051,4.9,9.9,7.4,30.2,2,0.4,14,21.8,115,110,6.2,2.5,8.8,0.141,0,0
"21","Andrea Bargnani","30","PF",23,"TOR",78,59,2453,431,958,0.45,119,291,0.409,312,667,0.468,221,266,0.831,70,346,416,94,34,97,135,242,1202,14.6,0.559,0.512,0.278,0.304,3.4,16.4,10,6.4,0.7,3.1,11.2,22.7,105,110,1.8,2,3.9,0.076,0,0
"22","Andrei Kirilenko","234","PF",27,"UTA",67,10,1831,256,570,0.449,20,73,0.274,236,497,0.475,244,311,0.785,84,235,319,175,83,77,121,127,776,16.8,0.549,0.467,0.546,0.128,5.5,15.3,10.4,14.7,2.3,3.3,14.6,20.3,109,105,2,2.6,4.6,0.122,0,0
"23","Andres Nocioni","301","PF-SF",29,"TOT",76,18,1991,299,701,0.427,124,311,0.399,175,390,0.449,145,183,0.792,54,307,361,102,39,33,113,261,867,12.2,0.555,0.515,0.261,0.444,3.1,17.8,10.5,8.3,1,1.2,12.6,20.1,106,111,1.4,1.4,2.8,0.068,0,0
"24","Andrew Bogut","50","C",24,"MIL",36,33,1124,183,317,0.577,0,0,NA,183,317,0.577,56,98,0.571,117,252,369,72,23,37,86,130,422,16.2,0.586,0.577,0.309,0,11.8,27.7,19.4,10.7,1.1,2.7,19.3,17.8,107,105,1,1.6,2.6,0.112,0,0
"25","Andrew Bynum","72","C",21,"LAL",50,50,1446,281,502,0.56,0,0,NA,281,502,0.56,152,215,0.707,137,261,398,71,18,90,85,157,714,20,0.598,0.56,0.428,0,10.8,20.1,15.6,7.7,0.6,4.8,12.5,20.7,118,104,3.2,2.3,5.5,0.184,0,0
"26","Andris Biedrins","44","C",22,"GSW",62,58,1863,308,533,0.578,0,1,0,308,532,0.579,119,216,0.551,223,470,693,121,63,96,110,236,735,19.1,0.585,0.578,0.405,0.002,13,27.4,20.2,10,1.7,3.6,14.9,16.9,116,107,3.3,2.1,5.4,0.139,0,0
"27","Antawn Jamison","210","PF",32,"WAS",81,81,3096,674,1441,0.468,112,319,0.351,562,1122,0.501,341,452,0.754,196,525,721,153,95,25,125,218,1801,20.6,0.549,0.507,0.314,0.221,7.2,20.5,13.7,9.1,1.6,0.7,7.1,25.9,114,113,6.6,1.6,8.1,0.126,0,0
"28","Anthony Carter","79","PG",33,"DEN",78,5,1787,167,386,0.433,21,88,0.239,146,298,0.49,57,78,0.731,40,165,205,364,96,13,155,142,412,10.8,0.49,0.46,0.202,0.228,2.7,10.4,6.7,29.9,2.7,0.6,26.9,14.3,98,107,-0.3,2.1,1.8,0.047,0,0
"29","Anthony Johnson","219","PG",34,"ORL",80,12,1481,154,381,0.404,52,133,0.391,102,248,0.411,61,81,0.753,29,118,147,200,46,5,82,111,421,10.3,0.505,0.472,0.213,0.349,2.3,8.8,5.6,21.2,1.6,0.2,16.4,15.5,104,105,0.7,2.1,2.8,0.091,0,0
"30","Anthony Morrow","290","SG",23,"GSW",67,17,1515,255,534,0.478,86,184,0.467,169,350,0.483,80,92,0.87,78,121,199,80,36,12,52,130,676,14.7,0.588,0.558,0.172,0.345,5.6,8.7,7.1,8.2,1.2,0.5,8.3,17.7,119,117,3,0,3,0.096,0,0
"31","Anthony Parker","315","SG",33,"TOR",80,71,2637,321,754,0.426,94,241,0.39,227,513,0.442,121,145,0.834,45,272,317,269,100,15,114,145,857,12.1,0.524,0.488,0.192,0.32,2,12,7.1,15.7,2,0.4,12.2,16.3,105,111,1.4,2,3.4,0.063,0,0
"32","Anthony Randolph","334","PF",19,"GSW",63,22,1129,199,431,0.462,0,4,0,199,427,0.466,101,141,0.716,128,235,363,49,42,74,80,141,499,16.9,0.506,0.462,0.327,0.009,12.4,22.6,17.5,6.8,1.8,4.5,14,21.7,102,108,0.4,1.2,1.6,0.069,0,0
"33","Anthony Roberson","344","PG",25,"TOT",29,0,276,44,120,0.367,26,81,0.321,18,39,0.462,5,5,1,6,16,22,20,10,1,8,18,119,11.4,0.487,0.475,0.042,0.675,2.4,6.6,4.4,11.3,1.8,0.3,6.1,20.6,103,113,0.1,0.1,0.2,0.041,0,0
"34","Anthony Tolliver","394","PF",23,"SAS",19,0,208,19,65,0.292,9,41,0.22,10,24,0.417,5,10,0.5,12,29,41,17,5,1,7,16,52,7.6,0.375,0.362,0.154,0.631,7,16.4,11.7,12.1,1.3,0.4,9.2,17.8,89,105,-0.3,0.3,0,0.01,0,0
"35","Antoine Wright","438","SF",24,"DAL",65,53,1552,179,431,0.415,45,149,0.302,134,282,0.475,71,95,0.747,31,105,136,77,46,27,54,172,474,8.6,0.501,0.468,0.22,0.346,2.3,7.7,5,7.4,1.6,1.3,10.3,15.6,102,111,0.3,1.2,1.4,0.044,0,0
"36","Antonio Daniels","99","PG",33,"TOT",74,9,1021,99,236,0.419,22,60,0.367,77,176,0.438,80,100,0.8,5,72,77,177,26,1,62,55,300,12.1,0.536,0.466,0.424,0.254,0.6,8.5,4.5,26.9,1.4,0.1,18.1,15.9,108,112,0.9,0.6,1.5,0.068,0,0
"37","Antonio McDyess","269","PF",34,"DET",62,30,1866,268,525,0.51,0,0,NA,268,525,0.51,60,86,0.698,185,422,607,83,41,50,51,191,596,16.6,0.529,0.51,0.164,0,11.6,27.2,19.3,7.3,1.2,2.1,8.3,15.7,115,104,2.8,2.8,5.6,0.144,0,0
"38","Arron Afflalo","3","SG",23,"DET",74,8,1234,131,300,0.437,43,107,0.402,88,193,0.456,58,71,0.817,30,104,134,44,28,13,43,144,363,8.9,0.548,0.508,0.237,0.357,2.8,10.1,6.4,5.5,1.3,0.8,11.5,14.5,107,110,0.8,1,1.8,0.069,0,0
"39","Austin Croshere","95","PF",33,"TOT",14,0,100,14,39,0.359,5,15,0.333,9,24,0.375,7,12,0.583,11,23,34,9,1,1,6,5,40,14.2,0.452,0.423,0.308,0.385,12.7,28.1,20.1,14.4,0.5,0.8,11.9,23,99,106,0,0.1,0.1,0.052,0,0
"40","Baron Davis","102","PG",29,"LAC",65,60,2248,355,959,0.37,99,328,0.302,256,631,0.406,159,210,0.757,46,192,238,501,108,35,193,193,968,14.5,0.46,0.422,0.219,0.342,2.3,10.2,6.1,38.1,2.5,1.2,15.5,25.2,97,111,-0.9,1.5,0.6,0.013,0,0
"41","Ben Gordon","155","SG",25,"CHI",82,76,2999,598,1315,0.455,173,422,0.41,425,893,0.476,330,382,0.864,52,231,283,279,71,22,200,184,1699,17,0.573,0.521,0.29,0.321,2,8.8,5.4,15.9,1.2,0.5,11.9,25,112,112,5.2,1.7,6.9,0.11,0,0
"42","Ben Wallace","409","PF",34,"CLE",56,53,1314,69,155,0.445,0,0,NA,69,155,0.445,27,64,0.422,136,226,362,44,48,75,34,82,165,12.2,0.45,0.445,0.413,0,12.8,19.7,16.4,4.7,2,4.5,15.7,7.8,111,98,0.8,2.9,3.8,0.138,0,0
"43","Beno Udrih","399","PG",26,"SAC",73,72,2270,321,696,0.461,35,113,0.31,286,583,0.491,123,150,0.82,46,174,220,342,81,12,158,192,800,12.3,0.525,0.486,0.216,0.162,2.4,9,5.7,24.7,1.8,0.4,17.2,18.2,104,116,1,0.2,1.2,0.026,0,0
"44","Bill Walker","408","SF",21,"BOS",29,0,216,36,58,0.621,0,1,0,36,57,0.632,16,23,0.696,8,21,29,13,6,2,18,51,88,10.9,0.646,0.621,0.397,0.017,4.7,11.3,8.2,9.9,1.5,0.7,20.9,18.6,108,104,0.2,0.3,0.5,0.117,0,0
"45","Blake Ahearn","5","PG",24,"SAS",3,0,19,2,6,0.333,2,4,0.5,0,2,0,2,2,1,0,1,1,2,1,0,1,3,8,12.9,0.581,0.5,0.333,0.667,0,6.2,3.1,16,2.9,0,12.7,20.1,113,104,0,0,0.1,0.149,0,0
"46","Bobby Brown","63","SG-PG",24,"TOT",68,2,931,141,360,0.392,45,130,0.346,96,230,0.417,34,43,0.791,14,38,52,117,21,3,63,95,361,8.9,0.476,0.454,0.119,0.361,1.7,4.8,3.3,20.9,1.2,0.2,14.3,21.3,96,118,-0.5,-0.1,-0.6,-0.029,0,0
"47","Bobby Jackson","204","PG",35,"SAC",71,10,1484,193,485,0.398,60,197,0.305,133,288,0.462,86,101,0.851,42,158,200,143,62,4,66,100,532,12.4,0.502,0.46,0.208,0.406,3.3,12.5,7.9,15.5,2.1,0.2,11.1,18,104,115,0.8,0.4,1.2,0.038,0,0
"48","Bobby Simmons","363","SF",28,"NJN",71,44,1729,198,441,0.449,117,262,0.447,81,179,0.453,43,58,0.741,72,205,277,92,50,10,62,186,556,12,0.596,0.582,0.132,0.594,4.9,14.3,9.5,8.5,1.5,0.5,11.7,14.3,116,112,2.4,1,3.4,0.095,0,0
"49","Boris Diaw","107","PF",26,"TOT",81,59,2754,448,884,0.507,75,181,0.414,373,703,0.531,101,147,0.687,118,314,432,333,61,53,215,202,1072,14.4,0.565,0.549,0.166,0.205,5.3,13.8,9.6,21.2,1.2,1.6,18.5,19.7,105,109,1.9,2.8,4.7,0.082,0,0
"50","Brad Miller","280","C",32,"TOT",70,43,2100,292,614,0.476,23,56,0.411,269,558,0.482,224,272,0.824,150,395,545,234,52,36,130,223,831,16.7,0.566,0.494,0.443,0.091,8.3,21.9,15,17.9,1.3,1.3,15.1,18.4,114,111,3.6,1.5,5.1,0.117,0,0
"51","Brandan Wright","439","PF",21,"GSW",39,23,688,130,246,0.528,0,4,0,130,242,0.537,63,85,0.741,62,95,157,21,22,37,23,74,323,18.7,0.57,0.528,0.346,0.016,9.8,15,12.4,4.9,1.6,3.7,7.5,19,118,112,1.4,0.4,1.9,0.131,0,0
"52","Brandon Bass","33","C",23,"DAL",81,0,1574,252,508,0.496,0,6,0,252,502,0.502,182,210,0.867,129,238,367,43,27,55,86,140,686,16.4,0.571,0.496,0.413,0.012,9.5,17.2,13.4,4.3,0.9,2.6,12.5,20,113,108,2.5,1.6,4.1,0.124,0,0
"53","Brandon Roy","351","SG",24,"POR",78,78,2903,633,1318,0.48,83,220,0.377,550,1098,0.501,416,505,0.824,104,266,370,400,88,22,152,127,1765,24,0.573,0.512,0.383,0.167,4.4,11.6,7.9,25.4,1.7,0.6,9,27.4,123,109,10.9,2.6,13.5,0.223,109,1172
"54","Brandon Rush","353","SG",23,"IND",75,19,1803,243,575,0.423,78,209,0.373,165,366,0.451,46,66,0.697,34,199,233,66,38,37,75,128,610,9,0.505,0.49,0.115,0.363,2.1,12.3,7.1,5.4,1,1.5,11,16.4,97,111,-0.4,1.3,0.9,0.024,0,0
"55","Brendan Haywood","178","C",29,"WAS",6,5,175,24,50,0.48,0,0,NA,24,50,0.48,10,21,0.476,13,31,44,8,4,15,9,14,58,14.9,0.49,0.48,0.42,0,8.5,21.4,14.8,7.3,1.2,7,13.2,17.7,99,109,0,0.2,0.2,0.041,0,0
"56","Brent Barry","32","SG",37,"HOU",56,1,857,70,172,0.407,49,131,0.374,21,41,0.512,19,20,0.95,17,77,94,78,24,3,48,45,208,9.2,0.575,0.549,0.116,0.762,2.4,10.1,6.4,13.7,1.5,0.3,21,12.4,106,107,0.4,1.1,1.5,0.082,0,0
"57","Brevin Knight","236","PG",33,"UTA",74,0,938,66,189,0.349,0,6,0,66,183,0.361,48,64,0.75,13,75,88,190,68,4,66,98,180,9.5,0.414,0.349,0.339,0.032,1.7,9.5,5.6,28.1,3.7,0.3,23.3,13.5,93,105,-0.6,1.3,0.7,0.035,0,0
"58","Brian Cardinal","76","PF",31,"MIN",64,4,909,65,169,0.385,30,92,0.326,35,77,0.455,30,35,0.857,39,103,142,76,37,13,48,135,190,8.1,0.515,0.473,0.207,0.544,4.8,13.8,9.1,12.3,2.1,1.1,20.7,11.5,102,110,0.1,0.7,0.9,0.045,0,0
"59","Brian Cook","90","PF",28,"TOT",30,0,171,28,76,0.368,13,30,0.433,15,46,0.326,5,6,0.833,7,25,32,5,3,3,13,26,74,7.6,0.47,0.454,0.079,0.395,4.8,16.1,10.6,5.1,0.9,1.3,14.2,24.8,88,103,-0.3,0.3,0,-0.001,0,0
"60","Brian Scalabrine","357","C",30,"BOS",39,8,504,48,114,0.421,24,61,0.393,24,53,0.453,16,18,0.889,7,43,50,18,7,10,12,73,136,7.4,0.558,0.526,0.158,0.535,1.8,9.9,6,5.3,0.7,1.6,9,12.4,112,106,0.4,0.7,1.1,0.105,0,0
"61","Brian Skinner","368","PF",32,"LAC",51,21,843,92,205,0.449,0,2,0,92,203,0.453,30,47,0.638,72,131,203,27,17,52,43,94,214,10.6,0.474,0.449,0.229,0.01,9.6,18.5,13.9,5.1,1.1,4.6,16,14.5,95,110,-0.3,0.7,0.4,0.024,0,0
"62","Brook Lopez","247","C",20,"NJN",82,75,2501,448,844,0.531,0,2,0,448,842,0.532,172,217,0.793,225,440,665,86,44,151,147,257,1068,17.9,0.568,0.531,0.257,0.002,10.6,21.2,15.8,6.2,0.9,4.9,13.5,20.3,110,108,3.2,2.7,5.8,0.112,0,0
"63","Bruce Bowen","56","SF",37,"SAS",80,10,1506,79,187,0.422,42,98,0.429,37,89,0.416,14,26,0.538,16,129,145,40,36,13,25,123,214,5.4,0.539,0.535,0.139,0.524,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,104,106,0.3,1.9,2.2,0.07,0,0
"64","C.J. Miles","276","SG",21,"UTA",72,72,1623,258,562,0.459,63,179,0.352,195,383,0.509,78,89,0.876,45,122,167,107,46,15,64,187,657,11.8,0.546,0.515,0.158,0.319,3.3,9,6.1,10.4,1.5,0.7,9.6,18.4,109,110,1.6,1.3,2.9,0.086,0,0
"65","C.J. Watson","414","PG",24,"GSW",77,18,1883,257,562,0.457,48,120,0.4,209,442,0.473,168,193,0.87,39,153,192,206,96,4,92,137,730,14.2,0.564,0.5,0.343,0.214,2.3,8.8,5.5,16.2,2.5,0.1,12.5,16.8,114,114,2.7,0.6,3.3,0.084,0,0
"66","Calvin Booth","53","C",32,"TOT",8,0,56,5,10,0.5,0,0,NA,5,10,0.5,6,8,0.75,5,6,11,0,1,2,1,10,16,11.4,0.592,0.5,0.8,0,10.1,12.6,11.5,0,0.9,2.7,6.9,11.6,127,115,0.1,0,0.1,0.106,0,0
"67","Carl Landry","241","PF",25,"HOU",69,0,1467,240,418,0.574,1,3,0.333,239,415,0.576,157,193,0.813,124,219,343,39,26,31,68,166,638,17.7,0.634,0.575,0.462,0.007,10.3,16.7,13.6,4.6,0.9,1.5,11.9,18.1,123,104,3.7,2.2,5.9,0.193,0,0
"68","Carlos Boozer","54","PF",27,"UTA",37,37,1197,251,512,0.49,0,0,NA,251,512,0.49,97,139,0.698,111,274,385,79,39,7,79,132,599,17.2,0.523,0.49,0.271,0,11.1,27.3,19.2,11.4,1.7,0.5,12.1,24.4,105,105,0.9,1.7,2.6,0.105,0,0
"69","Carmelo Anthony","17","SF",24,"DEN",66,66,2277,535,1207,0.443,63,170,0.371,472,1037,0.455,371,468,0.793,106,344,450,222,75,24,199,195,1504,19,0.532,0.469,0.388,0.141,5.6,17,11.5,18.1,1.7,0.8,12.3,31.5,105,107,2.4,2.6,5,0.105,0,0
"70","Caron Butler","70","SG",28,"WAS",67,67,2585,491,1085,0.453,65,210,0.31,426,875,0.487,345,402,0.858,118,296,414,290,106,20,210,165,1392,18.8,0.552,0.482,0.371,0.194,5.2,13.8,9.4,19.7,2.2,0.6,14.3,25.9,108,113,3.4,1.1,4.5,0.083,0,0
"71","Cartier Martin","259","SF",24,"CHA",33,1,266,28,77,0.364,10,33,0.303,18,44,0.409,20,25,0.8,7,26,33,13,8,4,9,33,86,9.2,0.489,0.429,0.325,0.429,3.3,12,7.7,8,1.6,1.2,9.3,17.2,103,107,0.1,0.3,0.4,0.07,0,0
"72","Cedric Simmons","364","PF",23,"TOT",18,0,84,11,25,0.44,0,0,NA,11,25,0.44,7,16,0.438,5,11,16,2,1,4,2,8,29,10.8,0.453,0.44,0.64,0,6.9,15.1,11,3.9,0.6,3.5,5.9,18.1,97,111,0,0.1,0,0.022,0,0
"73","Channing Frye","139","PF",25,"POR",63,1,746,113,267,0.423,11,33,0.333,102,234,0.436,26,36,0.722,41,99,140,24,17,16,29,106,263,10,0.465,0.444,0.135,0.124,6.7,16.7,11.6,5.3,1.3,1.7,9.3,19.7,100,108,0,0.8,0.8,0.054,0,0
"74","Charlie Bell","41","SG",29,"MIL",70,23,1783,217,524,0.414,87,240,0.363,130,284,0.458,66,80,0.825,32,102,134,151,50,7,76,138,587,9.8,0.525,0.497,0.153,0.458,2,7.1,4.4,13.3,1.5,0.3,12,16,105,111,0.9,1.2,2.2,0.059,0,0
"75","Charlie Villanueva","403","PF",24,"MIL",78,47,2095,487,1089,0.447,89,258,0.345,398,831,0.479,201,240,0.838,154,366,520,137,50,56,138,254,1264,18.6,0.529,0.488,0.22,0.237,8.3,21.6,14.7,12.4,1.2,2.2,10.4,28.5,106,106,2.2,2.7,4.9,0.112,0,0
"76","Chauncey Billups","45","PG",32,"TOT",79,79,2789,410,980,0.418,162,397,0.408,248,583,0.425,418,458,0.913,32,207,239,506,93,18,177,161,1400,18.8,0.592,0.501,0.467,0.405,1.4,8.4,5,28.9,1.7,0.5,13,21.7,121,110,7.9,2.2,10.1,0.174,2,698
"77","Cheikh Samb","356","C",24,"TOT",18,0,83,6,32,0.188,0,3,0,6,29,0.207,3,7,0.429,10,14,24,1,3,10,3,7,15,5.3,0.214,0.188,0.219,0.094,13.6,19.5,16.7,1.7,1.9,9.1,7.9,20.6,61,103,-0.4,0.1,-0.2,-0.144,0,0
"78","Chris Andersen","15","C",30,"DEN",71,1,1460,160,292,0.548,2,10,0.2,158,282,0.56,130,181,0.718,163,279,442,31,41,175,69,174,452,18.1,0.608,0.551,0.62,0.034,13.4,21.6,17.6,3.2,1.4,9.3,15.7,13.4,120,101,2.5,2.8,5.4,0.176,0,0
"79","Chris Bosh","55","C",24,"TOR",77,77,2928,615,1263,0.487,12,49,0.245,603,1214,0.497,504,617,0.817,215,556,771,191,67,77,174,189,1746,22.1,0.569,0.492,0.489,0.039,8.7,22.1,15.5,11.6,1.2,2,10.2,26.9,114,108,6.6,3.1,9.7,0.159,0,0
"80","Chris Douglas-Roberts","116","SG",22,"NJN",44,3,585,81,176,0.46,3,12,0.25,78,164,0.476,51,62,0.823,14,36,50,52,12,7,31,34,216,12.2,0.531,0.469,0.352,0.068,2.8,7.4,5.1,14.8,1.1,1,13.2,18.7,106,115,0.4,0.2,0.6,0.046,0,0
"81","Chris Duhon","119","PG",26,"NYK",79,78,2906,287,681,0.421,127,325,0.391,160,356,0.449,179,209,0.856,45,201,246,566,72,7,221,126,880,12.2,0.569,0.515,0.307,0.477,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,110,114,3.1,1,4.2,0.069,0,0
"82","Chris Kaman","230","C",26,"LAC",31,24,921,161,305,0.528,0,0,NA,161,305,0.528,51,75,0.68,75,172,247,46,17,45,84,93,373,14.4,0.552,0.528,0.246,0,9.1,22.2,15.5,8.8,1,3.6,19.9,20.9,97,109,-0.3,0.8,0.6,0.03,0,0
"83","Chris Mihm","275","C",29,"LAL",18,0,105,15,40,0.375,0,0,NA,15,40,0.375,6,7,0.857,15,19,34,10,1,6,10,23,36,10,0.418,0.375,0.175,0,16.4,20.2,18.3,13.7,0.5,4.4,18.8,22.2,92,104,-0.1,0.2,0.1,0.026,0,0
"84","Chris Paul","317","PG",23,"NOH",78,78,3002,631,1255,0.503,64,176,0.364,567,1079,0.525,455,524,0.868,69,363,432,861,216,10,231,212,1781,30,0.599,0.528,0.418,0.14,2.8,14.6,8.7,54.5,3.9,0.3,13.5,27.5,124,103,13.3,5,18.3,0.292,7,680
"85","Chris Quinn","332","PG",25,"MIA",66,0,962,118,289,0.408,56,137,0.409,62,152,0.408,47,58,0.81,8,67,75,132,24,2,33,79,339,12.9,0.539,0.505,0.201,0.474,1,8.4,4.7,21.5,1.3,0.2,9.5,17,114,112,1.5,0.6,2.1,0.104,0,0
"86","Chris Wilcox","425","C",26,"TOT",62,6,1049,184,370,0.497,0,4,0,184,366,0.503,79,140,0.564,96,181,277,47,26,16,75,137,447,13.3,0.518,0.497,0.378,0.011,10.2,20,15,7.6,1.3,1.1,14.8,21.3,100,109,0.1,1,1.1,0.048,0,0
