"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"16","Bernard King","158","SF",25,"GSW",79,77,2861,740,1307,0.566,1,5,0.2,739,1302,0.568,352,499,0.705,140,329,469,282,78,23,267,285,1833,19.8,0.6,0.567,0.382,0.004,5.2,12.8,8.9,14.9,1.3,0.4,14.9,25.3,114,109,6.6,2.2,8.7,0.147,1,203
"17","Bill Cartwright","42","C",24,"NYK",72,50,2060,390,694,0.562,0,0,NA,390,694,0.562,257,337,0.763,116,305,421,87,48,65,166,208,1037,16.3,0.616,0.562,0.486,0,6.3,17.3,11.7,6,1.1,1.8,16.5,20.2,112,108,3.2,1.8,5,0.116,0,0
"18","Bill Hanzlik","109","SF",24,"SEA",81,76,1974,167,357,0.468,0,4,0,167,353,0.473,138,176,0.784,99,167,266,183,81,30,106,250,472,9.6,0.543,0.468,0.493,0.011,5.6,8.9,7.3,11.6,2,0.8,19.6,11.3,107,104,1.3,2.9,4.1,0.1,0,0
"19","Bill Laimbeer","167","C",24,"TOT",80,34,1829,265,536,0.494,4,13,0.308,261,523,0.499,184,232,0.793,234,383,617,100,39,64,121,296,718,15.4,0.563,0.498,0.433,0.024,13.6,24.3,18.7,7.4,1,2,15.9,16.6,113,107,2.8,1.9,4.7,0.122,0,0
"20","Bill Robinzine","241","PF",29,"UTA",56,9,651,131,294,0.446,0,0,NA,131,294,0.446,61,75,0.813,56,88,144,49,37,5,83,156,323,11.3,0.494,0.446,0.255,0,9.1,14.8,11.9,10.3,2.6,0.4,20.2,25.2,92,109,-0.7,0.5,-0.2,-0.013,0,0
"21","Bill Willoughby","307","SF",24,"HOU",69,42,1475,240,464,0.517,3,7,0.429,237,457,0.519,56,77,0.727,107,157,264,75,31,59,78,146,539,13.1,0.541,0.52,0.166,0.015,7.7,12.2,9.9,7,1,2.3,13.5,16,109,109,1.5,1.1,2.6,0.086,0,0
"22","Billy Knight","160","SF",29,"IND",81,19,1803,378,764,0.495,9,32,0.281,369,732,0.504,233,282,0.826,97,160,257,118,63,14,137,132,998,16.7,0.562,0.501,0.369,0.042,5.7,9.8,7.7,10.4,1.7,0.4,13.4,23.7,108,107,2.4,1.9,4.3,0.115,0,0
"23","Billy McKinney","199","PG",26,"DEN",81,27,1963,369,699,0.528,0,17,0,369,682,0.541,137,170,0.806,29,113,142,338,69,16,115,186,875,14.4,0.565,0.528,0.243,0.024,1.6,6,3.9,21.1,1.5,0.4,12.9,17.2,115,116,3.4,-0.1,3.3,0.081,0,0
"24","Billy Paultz","223","C",33,"HOU",65,3,807,89,226,0.394,0,0,NA,89,226,0.394,34,65,0.523,54,126,180,41,15,22,45,99,212,7.7,0.416,0.394,0.288,0,7.1,17.9,12.3,6.6,0.9,1.5,15,15.2,90,108,-0.6,0.7,0.1,0.007,0,0
"25","Billy Ray Bates","12","SG",25,"POR",75,0,1229,327,692,0.473,12,41,0.293,315,651,0.484,166,211,0.787,53,55,108,111,41,5,93,100,832,17.8,0.53,0.481,0.305,0.059,4.9,5,4.9,13.9,1.6,0.2,10.6,29.4,107,111,1.8,0.6,2.4,0.094,0,0
"26","Bob Dandridge","60","SF",34,"MIL",11,0,174,21,55,0.382,0,0,NA,21,55,0.382,10,17,0.588,4,13,17,13,5,2,11,25,52,5.2,0.416,0.382,0.309,0,2.7,8.3,5.6,9.7,1.4,0.7,15,17.4,87,105,-0.2,0.2,0,0.003,0,0
"27","Bob Gross","105","SF",28,"POR",59,24,1377,173,322,0.537,3,6,0.5,170,316,0.538,78,104,0.75,101,158,259,125,75,41,88,162,427,13.8,0.581,0.542,0.323,0.019,8.3,12.7,10.5,11.5,2.6,1.7,19.3,13.6,111,106,1.5,1.6,3.1,0.108,0,0
"28","Bob Lanier","171","C",33,"MIL",74,72,1986,407,729,0.558,0,2,0,407,727,0.56,182,242,0.752,92,296,388,219,72,56,166,211,996,17.4,0.596,0.558,0.332,0.003,5.5,16.5,11.2,16,1.7,1.6,16.6,20.7,112,101,3.2,3.4,6.6,0.16,0,0
"29","Bob McAdoo","191","C",30,"LAL",41,0,746,151,330,0.458,0,5,0,151,325,0.465,90,126,0.714,45,114,159,32,22,36,51,109,392,14.4,0.509,0.458,0.382,0.015,6.8,16.1,11.6,5.5,1.4,2.6,11.7,23.2,104,105,0.5,1,1.5,0.095,0,0
"30","Bob Wilkerson","296","SF",27,"CLE",65,38,1805,284,679,0.418,3,18,0.167,281,661,0.425,145,185,0.784,60,190,250,237,92,25,138,188,716,12.5,0.471,0.42,0.272,0.027,3.5,12.7,7.8,18.7,2.5,0.8,15.4,20.5,96,110,-0.5,1.1,0.7,0.018,0,0
"31","Bobby Cattage","44","PF",23,"UTA",49,0,337,60,135,0.444,0,2,0,60,133,0.451,30,41,0.732,22,51,73,7,7,0,18,58,150,10.5,0.49,0.444,0.304,0.015,6.9,16.6,11.6,2.8,1,0,10.5,20.3,100,112,0.1,0.1,0.2,0.028,0,0
"32","Bobby Jones","146","PF",30,"PHI",76,73,2181,416,737,0.564,0,3,0,416,734,0.567,263,333,0.79,109,284,393,189,99,112,145,211,1095,19.3,0.62,0.564,0.452,0.004,5.9,14.1,10.1,12,2.2,3,14.1,19.6,117,103,4.8,3.4,8.2,0.181,0,0
"33","Brad Branson","22","PF",23,"CLE",10,3,176,21,52,0.404,0,0,NA,21,52,0.404,11,12,0.917,14,19,33,6,5,4,13,17,53,8.4,0.463,0.404,0.231,0,8.5,13,10.6,4.6,1.4,1.3,18.5,16.5,91,112,-0.1,0.1,-0.1,-0.016,0,0
"34","Brad Davis","62","PG",26,"DAL",82,82,2614,397,771,0.515,14,49,0.286,383,722,0.53,185,230,0.804,35,191,226,509,73,6,159,218,993,14.5,0.569,0.524,0.298,0.064,1.5,8.6,4.9,27.5,1.4,0.1,15.4,16.2,115,112,4.4,1,5.4,0.1,0,0
"35","Brad Holland","123","SG",25,"TOT",14,3,194,27,78,0.346,0,3,0,27,75,0.36,3,6,0.5,6,7,13,18,11,1,8,13,57,6.8,0.353,0.346,0.077,0.038,3.4,3.9,3.7,12.7,2.7,0.3,9,19.1,81,104,-0.4,0.3,-0.1,-0.025,0,0
"36","Brian Taylor","268","PG",30,"SDC",41,40,1274,165,328,0.503,23,63,0.365,142,265,0.536,90,110,0.818,26,70,96,229,47,9,82,113,443,13.7,0.588,0.538,0.335,0.192,2.4,6.7,4.5,23.4,1.7,0.4,17.9,14.7,117,115,2.3,0,2.3,0.085,0,0
"37","Brian Winters","308","SG",29,"MIL",61,13,1829,404,806,0.501,36,93,0.387,368,713,0.516,123,156,0.788,51,119,170,253,57,9,118,187,967,15.8,0.553,0.524,0.194,0.115,3.3,7.2,5.3,20.5,1.5,0.3,11.9,22.3,112,106,3.3,2.2,5.5,0.144,0,0
"38","Buck Williams","300","PF",21,"NJN",82,82,2825,513,881,0.582,0,1,0,513,880,0.583,242,388,0.624,347,658,1005,107,84,84,235,285,1268,17.2,0.603,0.582,0.44,0.001,13.7,26.6,20.1,5.4,1.4,1.7,18.3,18.2,110,100,3.6,5.3,8.9,0.152,4,131
"39","Butch Carter","40","SG",23,"IND",75,0,1035,188,402,0.468,8,25,0.32,180,377,0.477,58,70,0.829,30,49,79,60,34,11,54,110,442,11.1,0.511,0.478,0.174,0.062,3.1,5.3,4.1,8.8,1.6,0.6,11.1,19.6,101,108,0.3,0.9,1.3,0.059,0,0
"40","Caldwell Jones","147","C",31,"PHI",81,47,2446,231,465,0.497,0,3,0,231,462,0.5,179,219,0.817,164,544,708,100,38,146,155,301,641,11.3,0.571,0.497,0.471,0.006,7.9,24,16.3,5,0.7,3.4,21.6,12.2,104,102,1.1,4.1,5.2,0.102,0,0
"41","Calvin Garrett","94","SF",25,"HOU",51,22,858,105,242,0.434,3,10,0.3,102,232,0.44,17,26,0.654,27,67,94,76,32,6,38,94,230,8.4,0.454,0.44,0.107,0.041,3.4,8.9,6.1,11.6,1.8,0.4,13,13.9,99,110,0,0.6,0.6,0.035,0,0
"42","Calvin Murphy","208","PG",33,"HOU",64,0,1204,277,648,0.427,1,16,0.063,276,632,0.437,100,110,0.909,20,41,61,163,43,1,82,142,655,13.2,0.47,0.428,0.17,0.025,1.8,3.9,2.8,20.6,1.8,0,10.5,26.5,102,112,0.7,0.6,1.3,0.051,0,0
"43","Calvin Natt","211","SF",25,"POR",75,71,2599,515,894,0.576,2,8,0.25,513,886,0.579,294,392,0.75,193,420,613,150,62,36,140,175,1326,19,0.622,0.577,0.438,0.009,8.4,17.9,13.2,8,1.1,0.8,11.6,19.1,122,108,7,2.3,9.3,0.171,0,0
"44","Campy Russell","248","SF",30,"NYK",77,63,2358,410,858,0.478,25,57,0.439,385,801,0.481,228,294,0.776,86,150,236,284,77,12,195,221,1073,13.3,0.543,0.492,0.343,0.066,4.1,7.4,5.7,16.9,1.6,0.3,16.5,20.7,105,111,2,1.2,3.2,0.066,0,0
"45","Carl Bailey","7","C",23,"POR",1,0,7,1,1,1,0,0,NA,1,1,1,0,0,NA,0,0,0,0,0,0,2,2,2,-6.8,1,1,0,0,0,0,0,0,0,0,66.7,17.6,47,116,0,0,0,-0.268,0,0
"46","Carl Nicks","213","SG",23,"UTA",80,1,1322,252,555,0.454,0,5,0,252,550,0.458,85,150,0.567,67,94,161,89,66,4,101,184,589,10.5,0.474,0.454,0.27,0.009,5.4,7.8,6.5,9.1,2.3,0.2,14,21.9,94,112,-0.8,0.5,-0.3,-0.01,0,0
"47","Carlos Terry","269","SG",25,"WSB",13,0,60,3,15,0.2,0,3,0,3,12,0.25,3,4,0.75,5,7,12,8,3,1,5,15,9,3.1,0.268,0.2,0.267,0.2,9.3,12.5,10.9,16.5,2.4,0.9,23,15.2,71,101,-0.2,0.1,-0.1,-0.048,0,0
"48","Cedric Maxwell","189","SF",26,"BOS",78,73,2590,397,724,0.548,0,3,0,397,721,0.551,357,478,0.747,218,281,499,183,79,49,174,263,1151,16,0.616,0.548,0.66,0.004,9.5,11.7,10.6,9.2,1.4,1,15.7,17.2,119,105,5.8,3.3,9.1,0.169,0,0
"49","Cedrick Hordges","125","PF",25,"DEN",77,1,1372,204,414,0.493,3,13,0.231,201,401,0.501,116,199,0.583,119,276,395,65,26,19,111,230,527,10.4,0.525,0.496,0.481,0.031,9.5,21,15.4,5.5,0.8,0.7,18.1,17,100,113,0.3,0.5,0.7,0.026,0,0
"50","Charles Bradley","20","SG",22,"BOS",51,1,339,55,122,0.451,0,1,0,55,121,0.455,42,62,0.677,12,26,38,22,14,6,37,61,152,8.9,0.509,0.451,0.508,0.008,4,8.2,6.2,8.5,2,1,19.9,22,93,105,-0.2,0.4,0.2,0.03,0,0
"51","Charles Davis","63","SF",23,"WSB",54,10,575,88,184,0.478,0,2,0,88,182,0.484,30,37,0.811,54,79,133,31,10,13,43,89,206,10.7,0.514,0.478,0.201,0.011,10.5,14.8,12.6,7.7,0.8,1.3,17.7,17.7,99,104,0,0.8,0.9,0.072,0,0
"52","Charlie Criss","56","PG",33,"TOT",55,20,1392,222,498,0.446,10,29,0.345,212,469,0.452,141,159,0.887,13,69,82,187,44,6,82,96,595,13.3,0.524,0.456,0.319,0.058,1.1,5.9,3.4,19.2,1.5,0.3,12.6,19.5,109,113,1.6,0.4,2.1,0.072,0,0
"53","Chris Ford","89","SG",33,"BOS",76,53,1591,188,450,0.418,20,63,0.317,168,387,0.434,39,56,0.696,52,56,108,142,42,10,52,143,435,7.8,0.458,0.44,0.124,0.14,3.7,3.8,3.7,11.1,1.2,0.3,9.9,13.3,104,108,0.7,1.4,2.1,0.063,0,0
"54","Clarence Kea","153","PF",22,"DAL",35,0,248,26,49,0.531,0,0,NA,26,49,0.531,29,42,0.69,26,35,61,14,4,3,16,55,81,11,0.6,0.531,0.857,0,11.6,16.7,14,7.5,0.8,0.7,19.2,13.9,114,110,0.4,0.1,0.5,0.097,0,0
"55","Clay Johnson","130","SG",25,"LAL",7,0,65,11,20,0.55,0,0,NA,11,20,0.55,3,6,0.5,8,4,12,7,3,3,7,13,25,12.8,0.552,0.55,0.3,0,13.9,6.5,10.1,13.2,2.1,2.5,23.6,18.1,102,106,0,0.1,0.1,0.072,0,0
"56","Clemon Johnson","131","C",25,"IND",79,42,1979,312,641,0.487,0,0,NA,312,641,0.487,123,189,0.651,184,387,571,127,60,112,138,241,747,15,0.516,0.487,0.295,0,9.9,21.7,15.6,9.4,1.5,3.3,16,18.2,101,101,0.7,3.4,4,0.098,0,0
"57","Cliff Robinson","238","PF",21,"TOT",68,59,2175,518,1143,0.453,0,4,0,518,1139,0.455,222,313,0.709,174,435,609,120,88,103,149,222,1258,18.3,0.491,0.453,0.274,0.003,8.6,23.5,15.8,8.5,1.9,2.7,10.4,26.9,100,105,0.7,2.8,3.5,0.077,0,0
"58","Clint Richardson","235","SG",25,"PHI",77,0,1040,140,310,0.452,2,2,1,138,308,0.448,69,88,0.784,55,63,118,109,36,9,79,109,351,9.8,0.503,0.455,0.284,0.006,6.2,6.5,6.4,13.5,1.7,0.5,18.5,17.1,99,108,0.1,1,1,0.048,0,0
"59","Coby Dietrick","70","C",33,"CHI",74,0,999,92,200,0.46,0,1,0,92,199,0.462,38,54,0.704,63,125,188,87,49,30,44,131,222,10.8,0.496,0.46,0.27,0.005,7.5,13.6,10.7,11.5,2.4,1.7,16.4,11.2,106,106,0.5,1.1,1.7,0.08,0,0
"60","Craig Dykema","81","SF",22,"PHO",32,0,103,17,37,0.459,2,4,0.5,15,33,0.455,7,9,0.778,3,9,12,15,2,0,7,19,43,11.1,0.525,0.486,0.243,0.108,3.3,9.4,6.4,20.2,0.9,0,14.6,19.2,106,106,0.1,0.1,0.2,0.095,0,0
"61","Craig Shelton","252","SF",24,"ATL",4,0,21,2,6,0.333,0,0,NA,2,6,0.333,1,2,0.5,1,2,3,0,1,0,0,3,5,5.8,0.363,0.333,0.333,0,5.4,10.8,8.1,0,2.4,0,0,14.2,90,104,0,0,0,0.034,0,0
"62","Dan Issel","128","C",33,"DEN",81,81,2472,651,1236,0.527,4,6,0.667,647,1230,0.526,546,655,0.834,174,434,608,179,67,55,169,245,1852,23.1,0.608,0.528,0.53,0.005,7.7,18.3,13.2,9.8,1.2,1.1,10,26,123,113,9,0.8,9.8,0.19,2,115
"63","Dan Roundfield","246","PF",28,"ATL",61,58,2217,424,910,0.466,1,5,0.2,423,905,0.467,285,375,0.76,227,494,721,162,64,93,183,210,1134,19.5,0.527,0.466,0.412,0.005,11.6,25.3,18.4,11.9,1.5,2.6,14.5,24.6,106,100,2.4,4.1,6.5,0.141,1,110
"64","Danny Ainge","4","SG",22,"BOS",53,1,564,79,221,0.357,5,17,0.294,74,204,0.363,56,65,0.862,25,31,56,87,37,3,53,86,219,10.1,0.439,0.369,0.294,0.077,5,5.9,5.5,19.7,3.1,0.3,17.5,21.5,94,104,-0.3,0.8,0.5,0.042,0,0
"65","Danny Schayes","250","C",22,"UTA",82,20,1623,252,524,0.481,0,1,0,252,523,0.482,140,185,0.757,131,296,427,146,46,72,151,292,644,13.2,0.532,0.481,0.353,0.002,8.5,20,14.1,11.6,1.3,2.4,20,18.7,101,109,0.4,1.3,1.7,0.05,0,0
"66","Danny Vranes","285","SF",23,"SEA",77,1,1075,143,262,0.546,0,1,0,143,261,0.548,89,148,0.601,71,127,198,56,28,21,68,150,375,11.2,0.573,0.546,0.565,0.004,7.4,12.4,10,6.9,1.3,1.1,17.2,15.2,107,104,0.8,1.5,2.4,0.106,0,0
"67","Darnell Valentine","280","PG",22,"POR",82,14,1387,187,453,0.413,0,9,0,187,444,0.421,152,200,0.76,48,101,149,270,94,3,127,187,526,13.1,0.486,0.413,0.442,0.02,3.9,8.1,6,24.9,3.2,0.1,19,19.8,100,107,0.3,1.4,1.7,0.059,0,0
"68","Darrell Griffith","104","SG",23,"UTA",80,79,2597,689,1429,0.482,15,52,0.288,674,1377,0.489,189,271,0.697,128,177,305,187,95,34,193,213,1582,15.8,0.511,0.487,0.19,0.036,5.2,7.5,6.3,10.8,1.7,0.7,11.1,26.8,102,113,1.4,0.7,2.1,0.038,0,0
"69","Darryl Dawkins","67","C",25,"PHI",48,36,1124,207,367,0.564,0,2,0,207,365,0.567,114,164,0.695,68,237,305,55,19,55,96,193,528,15,0.601,0.564,0.447,0.005,7.1,22.8,15.3,6.7,0.8,2.8,17.9,19.8,107,102,1.1,1.8,2.9,0.122,0,0
"70","Darwin Cook","49","PG",23,"NJN",82,17,2090,387,803,0.482,7,31,0.226,380,772,0.492,118,162,0.728,52,103,155,319,146,24,175,196,899,13.7,0.514,0.486,0.202,0.039,2.8,5.6,4.2,21.8,3.3,0.7,16.7,20,101,103,0.7,3.2,3.9,0.089,0,0
"71","Dave Corzine","55","C",25,"SAS",82,21,2189,336,648,0.519,1,4,0.25,335,644,0.52,159,213,0.746,211,418,629,130,33,126,139,235,832,14.9,0.561,0.519,0.329,0.006,10.3,20.5,15.4,7.6,0.7,3.2,15.8,16,110,106,2.6,2.5,5.2,0.113,0,0
"72","Dave Greenwood","101","PF",24,"CHI",82,82,2914,480,1014,0.473,0,3,0,480,1011,0.475,240,291,0.825,192,594,786,262,70,93,180,292,1200,15.5,0.525,0.473,0.287,0.003,7.8,22.2,15.3,13.2,1.2,1.8,13.6,19,108,106,3.2,3.2,6.5,0.107,0,0
"73","Dave Robisch","242","C",32,"DEN",12,0,257,48,106,0.453,0,0,NA,48,106,0.453,48,55,0.873,14,49,63,32,3,4,13,29,144,17.9,0.553,0.453,0.519,0,6,19.9,13.1,15.2,0.5,0.8,9.1,21.2,120,114,0.7,0.1,0.7,0.139,0,0
"74","David Burns","35","PG",23,"TOT",9,1,87,7,16,0.438,0,0,NA,7,16,0.438,9,15,0.6,1,4,5,15,3,0,13,17,23,3.6,0.509,0.438,0.938,0,1.3,5,3.1,19.5,1.5,0,36.5,15.8,81,113,-0.2,0,-0.1,-0.071,0,0
"75","David Thompson","272","SG",27,"DEN",61,5,1246,313,644,0.486,4,14,0.286,309,630,0.49,276,339,0.814,57,91,148,117,34,29,142,149,906,17.6,0.571,0.489,0.526,0.022,5,7.6,6.4,12.5,1.2,1.2,15.2,28.5,108,116,2.1,0,2,0.079,0,0
"76","Dennis Awtrey","6","C",33,"POR",10,3,121,5,15,0.333,0,0,NA,5,15,0.333,5,9,0.556,7,7,14,8,1,2,6,28,15,1.6,0.396,0.333,0.6,0,6.5,6.4,6.5,7.5,0.4,0.9,24,8.5,87,113,-0.1,0,0,-0.013,0,0
"77","Dennis Johnson","132","SG",27,"PHO",80,77,2937,577,1228,0.47,8,42,0.19,569,1186,0.48,399,495,0.806,142,268,410,369,105,55,233,253,1561,16.7,0.54,0.473,0.403,0.034,5.5,9.8,7.7,18.3,1.7,1.1,13.9,23.6,108,104,4.1,4,8.1,0.132,1,101
"78","DeWayne Scales","249","PF",23,"NYK",3,0,24,1,5,0.2,0,0,NA,1,5,0.2,1,2,0.5,2,3,5,0,1,1,2,3,3,1,0.255,0.2,0.4,0,9.4,14.6,11.9,0,2,2.4,25.4,13.5,56,107,-0.1,0,-0.1,-0.116,0,0
"79","Don Buse","36","PG",31,"IND",82,78,2529,312,685,0.455,73,189,0.386,239,496,0.482,100,123,0.813,46,177,223,407,164,27,95,176,797,14.8,0.539,0.509,0.18,0.276,1.9,7.8,4.8,22.5,3.2,0.6,11.4,13.7,115,104,3.7,3.4,7.1,0.135,0,0
"80","Don Collins","48","SG",23,"WSB",79,18,1609,334,653,0.511,1,12,0.083,333,641,0.52,121,169,0.716,101,95,196,148,89,24,135,195,790,15.1,0.543,0.512,0.259,0.018,7,6.3,6.7,14.2,2.7,0.8,15.7,22.4,103,103,0.9,2.5,3.4,0.101,0,0
"81","Don Ford","90","SF",29,"CLE",21,1,201,9,24,0.375,0,1,0,9,23,0.391,5,6,0.833,14,21,35,11,8,0,15,30,23,3.7,0.432,0.375,0.25,0.042,7.4,12.6,9.8,6.7,1.9,0,36,8.5,79,112,-0.2,0.1,-0.1,-0.035,0,0
"82","Dudley Bradley","21","SG",24,"PHO",64,3,937,125,281,0.445,1,4,0.25,124,277,0.448,74,100,0.74,30,57,87,80,78,10,71,115,325,10.9,0.5,0.447,0.356,0.014,3.6,6.6,5.1,11.4,4,0.6,17.9,17.4,96,101,-0.3,1.7,1.4,0.071,0,0
"83","Dwight Jones","148","PF",29,"CHI",78,18,2040,303,572,0.53,1,1,1,302,571,0.529,172,238,0.723,156,351,507,114,49,36,155,217,779,13.4,0.576,0.531,0.416,0.002,9.1,18.7,14.1,8,1.2,1,18.6,17.1,107,108,1.8,1.9,3.6,0.086,0,0
"84","Earl Cureton","59","PF",24,"PHI",66,8,956,149,306,0.487,0,2,0,149,304,0.49,51,94,0.543,90,180,270,32,31,27,44,142,349,12.8,0.502,0.487,0.307,0.007,11.1,20.3,15.9,4.4,1.5,1.6,11.2,17,104,102,0.6,1.5,2.1,0.103,0,0
"85","Ed Rains","229","SF",25,"SAS",49,15,637,77,177,0.435,0,2,0,77,175,0.44,38,64,0.594,37,43,80,40,18,2,25,74,192,8.2,0.468,0.435,0.362,0.011,6.2,7.2,6.7,7.7,1.3,0.2,10.9,14.4,102,111,0.2,0.4,0.6,0.043,0,0
"86","Eddie Johnson","133","SF",22,"KCK",74,27,1517,295,643,0.459,1,11,0.091,294,632,0.465,99,149,0.664,128,194,322,109,50,14,97,210,690,13.1,0.487,0.46,0.232,0.017,9.2,14.8,11.9,10.1,1.6,0.5,12,21.7,100,108,0.3,1.4,1.8,0.056,0,0
"87","Eddie Jordan","151","PG",27,"LAL",58,0,608,89,208,0.428,1,9,0.111,88,199,0.442,43,54,0.796,4,39,43,131,62,1,66,98,222,12.2,0.479,0.43,0.26,0.043,0.7,6.7,3.9,25.6,4.7,0.1,22.2,19.4,95,103,-0.2,0.9,0.7,0.055,0,0
