"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"19","Benoit Benjamin","23","C",25,"LAC",71,58,2313,362,688,0.526,0,1,0,362,687,0.527,235,321,0.732,156,501,657,159,59,187,187,217,959,16.7,0.578,0.526,0.467,0.001,7.8,24.4,16.2,10.1,1.2,4.8,18.4,18.4,106,103,1.7,3.7,5.4,0.113,0,0
"20","Bernard King","176","SF",33,"WSB",82,82,2687,711,1459,0.487,3,23,0.13,708,1436,0.493,412,513,0.803,129,275,404,376,51,7,248,230,1837,18.8,0.545,0.488,0.352,0.016,5.1,11.1,8.1,21.8,0.9,0.1,12.8,29.4,108,112,4.1,1.4,5.5,0.099,0,0
"21","Bill Cartwright","52","C",32,"CHI",71,71,2160,292,598,0.488,0,0,NA,292,598,0.488,227,280,0.811,137,328,465,145,38,34,123,243,811,12.8,0.562,0.488,0.468,0,7.5,18,12.7,8.9,0.9,1,14.6,16.7,112,110,2.8,1.7,4.5,0.1,0,0
"22","Bill Hanzlik","131","PF",32,"DEN",81,0,1605,179,396,0.452,6,31,0.194,173,365,0.474,136,183,0.743,67,140,207,186,78,29,87,249,500,10.3,0.525,0.46,0.462,0.078,4.1,9.7,6.8,14,2.2,1,15.4,13.7,107,107,1,1.9,2.9,0.086,0,0
"23","Bill Laimbeer","183","C",32,"DET",81,81,2675,380,785,0.484,57,158,0.361,323,627,0.515,164,192,0.854,166,614,780,171,57,84,98,278,981,15.8,0.564,0.52,0.245,0.201,7.1,26,16.6,9.1,1.1,2,10.1,15.6,119,100,4.7,5.4,10.1,0.182,0,0
"24","Bill Wennington","355","C",26,"DAL",60,2,814,105,234,0.449,0,4,0,105,230,0.457,60,75,0.8,64,134,198,41,20,21,50,144,270,10.6,0.506,0.449,0.321,0.017,9.1,18.4,13.8,7.3,1.2,1.6,15.8,17.1,102,106,0.2,1.1,1.2,0.073,0,0
"25","Billy Thompson","329","SF",26,"MIA",79,45,2142,375,727,0.516,2,4,0.5,373,723,0.516,115,185,0.622,238,313,551,166,54,89,156,237,867,14.7,0.536,0.517,0.254,0.006,11.8,16.8,14.2,11.4,1.2,2.5,16.2,18.1,105,108,1.4,2.2,3.6,0.081,0,0
"26","Blair Rasmussen","272","C",27,"DEN",81,55,1995,445,895,0.497,0,1,0,445,894,0.498,111,134,0.828,174,420,594,82,40,104,75,300,1001,16,0.525,0.497,0.15,0.001,8.6,23.5,15.6,5.7,0.9,3,7.3,20.2,110,105,2.3,2.9,5.2,0.125,0,0
"27","Blue Edwards","93","SF",24,"UTA",82,49,1889,286,564,0.507,9,30,0.3,277,534,0.519,146,203,0.719,69,182,251,145,76,36,152,280,727,10.7,0.556,0.515,0.36,0.053,4.6,10.6,7.8,11.2,2,1.2,18.9,18.6,101,106,0.2,2.4,2.7,0.068,0,0
"28","Bob Hansen","130","SG",29,"UTA",81,81,2174,265,568,0.467,54,154,0.351,211,414,0.51,33,64,0.516,66,163,229,149,52,11,79,194,617,8.5,0.517,0.514,0.113,0.271,3.8,8.3,6.2,9.5,1.2,0.3,11.7,13.5,105,109,0.9,2,2.8,0.062,0,0
"29","Bob McCann","216","SF",25,"DAL",10,0,62,7,21,0.333,0,0,NA,7,21,0.333,12,14,0.857,4,8,12,6,2,2,6,7,26,12.4,0.479,0.333,0.667,0,7.4,14.4,11,13.7,1.6,2,18.1,23.5,97,106,0,0.1,0.1,0.041,0,0
"30","Bob Thornton","332","PF",27,"PHI",56,0,592,48,112,0.429,1,3,0.333,47,109,0.431,26,51,0.51,45,88,133,17,20,12,35,105,123,6.1,0.457,0.433,0.455,0.027,8.7,16.7,12.7,3.7,1.7,1.2,20.7,12.1,91,107,-0.4,0.7,0.3,0.022,0,0
"31","Brad Daugherty","71","C",24,"CLE",41,40,1438,244,509,0.479,0,2,0,244,507,0.481,202,287,0.704,77,296,373,130,29,22,110,108,690,16,0.543,0.479,0.564,0.004,5.9,23.3,14.5,14.2,1,0.9,14.8,22.4,106,106,1.2,1.9,3.1,0.104,0,0
"32","Brad Davis","72","PG",34,"DAL",73,2,1292,179,365,0.49,35,104,0.337,144,261,0.552,77,100,0.77,12,81,93,242,47,9,86,151,470,13.7,0.575,0.538,0.274,0.285,1.1,7,4.1,27.6,1.8,0.4,17.4,16.8,113,109,1.8,1.1,2.9,0.109,0,0
"33","Brad Lohaus","199","PF",25,"TOT",80,41,1943,305,663,0.46,47,137,0.343,258,526,0.49,75,103,0.728,98,300,398,168,58,88,109,211,732,13.6,0.517,0.495,0.155,0.207,5.7,18.5,11.9,13,1.5,2.9,13.3,17.9,104,106,0.9,2.4,3.3,0.082,0,0
"34","Brad Sellers","301","PF",27,"TOT",59,0,700,103,254,0.406,0,5,0,103,249,0.414,58,73,0.795,39,50,89,33,17,22,46,74,264,9.2,0.461,0.406,0.287,0.02,6.3,8.8,7.5,6.5,1.2,2,13.9,20.1,96,112,-0.3,0.4,0.2,0.011,0,0
"35","Brian Quinnett","270","SG",23,"NYK",31,0,193,19,58,0.328,0,2,0,19,56,0.339,2,3,0.667,9,19,28,11,3,4,4,27,40,3.9,0.337,0.328,0.052,0.034,5.3,10.6,8.1,7.4,0.8,1.2,6.3,13.6,86,111,-0.2,0.1,-0.1,-0.015,0,0
"36","Brian Rowsom","290","PF",24,"CHH",44,2,559,78,179,0.436,1,2,0.5,77,177,0.435,68,83,0.819,44,87,131,22,18,11,25,58,225,13.6,0.522,0.439,0.464,0.011,8.4,18.8,13.3,5.7,1.6,1.2,10.4,18.3,107,109,0.5,0.5,1,0.085,0,0
"37","Buck Johnson","156","SF",26,"HOU",82,82,2832,504,1019,0.495,2,17,0.118,502,1002,0.501,205,270,0.759,113,268,381,252,104,62,167,321,1215,12.9,0.534,0.496,0.265,0.017,4.3,9.8,7.1,12.7,1.7,1.3,12.8,18.7,107,105,2.2,3.9,6.2,0.104,0,0
"38","Buck Williams","364","PF",29,"POR",82,82,2801,413,754,0.548,0,1,0,413,753,0.548,288,408,0.706,250,550,800,116,69,39,168,285,1114,14.3,0.597,0.548,0.541,0.001,9.6,21.6,15.5,5.5,1.2,0.8,15.3,15.5,116,104,4.3,4.3,8.7,0.149,27,636
"39","Byron Dinkins","78","PG",22,"HOU",33,0,362,44,109,0.404,1,9,0.111,43,100,0.43,26,30,0.867,13,27,40,75,19,2,37,30,115,10.9,0.471,0.408,0.275,0.083,3.9,7.7,5.8,27.3,2.5,0.3,23.2,17.8,95,105,-0.2,0.5,0.3,0.043,0,0
"40","Byron Irvin","151","SG",23,"POR",50,2,488,96,203,0.473,5,14,0.357,91,189,0.481,61,91,0.67,30,44,74,47,28,1,39,40,258,15.6,0.531,0.485,0.448,0.069,6.6,9.9,8.2,13.7,2.7,0.1,13.8,22.7,107,105,0.5,0.7,1.2,0.12,0,0
"41","Byron Scott","299","SG",28,"LAL",77,77,2593,472,1005,0.47,93,220,0.423,379,785,0.483,160,209,0.766,51,191,242,274,77,31,122,180,1197,14.3,0.546,0.516,0.208,0.219,2.3,8.1,5.3,15.5,1.5,0.7,10,20.1,112,110,3.8,2.2,6,0.111,0,0
"42","Caldwell Jones","167","PF",39,"SAS",72,2,885,67,144,0.465,1,5,0.2,66,139,0.475,38,54,0.704,76,154,230,20,20,27,48,146,173,7.2,0.516,0.469,0.375,0.035,10,19.1,14.6,2.9,1.1,1.9,22.2,10.1,99,104,0,1.3,1.3,0.072,0,0
"43","Calvin Natt","240","SF",33,"IND",14,0,164,20,31,0.645,0,0,NA,20,31,0.645,17,22,0.773,10,25,35,9,1,0,5,14,57,14.4,0.701,0.645,0.71,0,7.5,17,12.5,7.5,0.3,0,10.9,12.1,138,113,0.5,0.1,0.5,0.159,0,0
"44","Carlton McKinney","225","SG",25,"LAC",7,0,104,8,32,0.25,0,1,0,8,31,0.258,2,4,0.5,4,8,12,7,6,1,7,15,18,0.6,0.267,0.25,0.125,0.031,4.5,8.7,6.6,8.8,2.8,0.6,17.2,16.4,62,108,-0.4,0.1,-0.3,-0.121,0,0
"45","Charles Barkley","18","PF",26,"PHI",79,79,3085,706,1177,0.6,20,92,0.217,686,1085,0.632,557,744,0.749,361,548,909,307,148,50,243,250,1989,27.1,0.661,0.608,0.632,0.078,13.4,20,16.7,15.6,2.4,1,13.9,24,128,105,13.1,4.2,17.3,0.269,38,614
"46","Charles Davis","73","SF",31,"CHI",53,0,429,58,158,0.367,7,25,0.28,51,133,0.383,7,8,0.875,25,56,81,18,10,8,20,52,130,6.7,0.402,0.389,0.051,0.158,6.9,15.5,11.1,5.6,1.2,1.2,11,18.1,88,110,-0.5,0.3,-0.2,-0.017,0,0
"47","Charles Jones","168","C",32,"WSB",81,81,2240,94,185,0.508,0,0,NA,94,185,0.508,68,105,0.648,145,359,504,139,50,197,76,296,256,9.2,0.554,0.508,0.568,0,6.9,17.4,12.1,7.2,1.1,5,24.7,5.6,111,106,1,2.8,3.8,0.082,0,0
"48","Charles Oakley","247","PF",26,"NYK",61,61,2196,336,641,0.524,0,3,0,336,638,0.527,217,285,0.761,258,469,727,146,64,16,165,220,889,15.9,0.58,0.524,0.445,0.005,13.4,23,18.4,9.3,1.4,0.4,17.7,17.6,113,106,3.2,2.8,6,0.131,0,0
"49","Charles Shackleford","302","C",23,"NJN",70,37,1557,247,535,0.462,0,1,0,247,534,0.463,79,115,0.687,180,299,479,56,40,35,116,183,573,12.3,0.489,0.462,0.215,0.002,11.5,21.8,16.3,5.6,1.2,1.3,16.5,18.1,98,107,-0.3,1.7,1.5,0.046,0,0
"50","Charles Smith","309","PG",22,"BOS",60,0,519,59,133,0.444,0,7,0,59,126,0.468,53,76,0.697,14,55,69,103,35,3,36,75,171,13.3,0.514,0.444,0.571,0.053,3.1,11.1,7.3,25.1,3.3,0.3,17.8,16.4,107,106,0.4,0.7,1.1,0.102,0,0
"51","Chris Dudley","87","PF",24,"TOT",64,30,1356,146,355,0.411,0,0,NA,146,355,0.411,58,182,0.319,174,249,423,39,41,72,84,164,350,9.5,0.402,0.411,0.513,0,13.5,20.8,17,4.1,1.5,3.2,16.2,16,87,105,-1.8,1.9,0.2,0.005,0,0
"52","Chris Morris","233","SF",24,"NJN",80,76,2449,449,1065,0.422,61,193,0.316,388,872,0.445,228,316,0.722,194,228,422,143,130,79,185,219,1187,14.8,0.493,0.45,0.297,0.181,7.9,10.6,9.2,9.5,2.6,1.9,13.3,22.8,101,108,0.5,2.6,3.2,0.062,0,0
"53","Chris Mullin","236","SF",26,"GSW",78,78,2830,682,1272,0.536,87,234,0.372,595,1038,0.573,505,568,0.889,130,333,463,319,123,45,239,142,1956,22.7,0.643,0.57,0.447,0.184,5.2,12,8.7,17.5,2,0.9,13.6,24.8,121,113,8.9,1.3,10.2,0.174,0,0
"54","Chris Welp","354","C",26,"TOT",27,3,198,23,61,0.377,0,0,NA,23,61,0.377,19,25,0.76,18,30,48,9,6,8,15,58,65,6.3,0.451,0.377,0.41,0,10.3,15.6,13.1,6.1,1.4,2.2,17.2,17.8,93,109,-0.2,0.2,0,0.006,0,0
"55","Chuck Nevitt","242","C",30,"HOU",3,0,9,2,2,1,0,0,NA,2,2,1,0,0,NA,0,3,3,1,0,1,2,3,4,12.1,1,1,0,0,0,34.6,17.6,16.9,0,6.5,50,18,84,96,0,0,0,0.037,0,0
"56","Chuck Person","259","SF",25,"IND",77,73,2714,605,1242,0.487,94,253,0.372,511,989,0.517,211,270,0.781,126,319,445,230,53,20,170,217,1515,16.6,0.557,0.525,0.217,0.204,5.7,13.1,9.6,13.5,1,0.4,11.1,24.4,110,113,4.1,1.3,5.4,0.096,0,0
"57","Chucky Brown","37","SF",21,"CLE",75,35,1339,210,447,0.47,0,7,0,210,440,0.477,125,164,0.762,83,148,231,50,33,26,69,148,545,11.9,0.525,0.47,0.367,0.016,6.9,12.5,9.7,5.7,1.2,1.2,11.7,19,105,109,0.9,1.3,2.2,0.078,0,0
"58","Cliff Levingston","193","PF",29,"ATL",75,5,1706,216,424,0.509,1,5,0.2,215,419,0.513,83,122,0.68,113,206,319,80,55,41,49,216,516,12.1,0.54,0.511,0.288,0.012,7.4,14.3,10.8,6.3,1.6,1.5,9.3,12.9,117,112,2.4,1,3.4,0.096,0,0
"59","Clifford Lett","191","PG",24,"CHI",4,0,28,2,8,0.25,0,0,NA,2,8,0.25,0,0,NA,0,0,0,1,0,0,2,8,4,-9,0.25,0.25,0,0,0,0,0,4.4,0,0,20,15.3,49,117,-0.1,0,-0.1,-0.203,0,0
"60","Clifford Robinson","283","PF",23,"POR",82,0,1565,298,751,0.397,12,44,0.273,286,707,0.405,138,251,0.55,110,198,308,72,53,53,129,226,746,9.3,0.433,0.405,0.334,0.059,7.5,13.9,10.7,6.5,1.6,2.1,13,24.9,90,104,-2,2.4,0.3,0.01,0,0
"61","Clyde Drexler","85","SG",27,"POR",73,73,2683,670,1357,0.494,30,106,0.283,640,1251,0.512,333,430,0.774,208,299,507,432,145,51,191,222,1703,22.2,0.551,0.505,0.317,0.078,8.3,12.3,10.3,24.8,2.5,1.2,11,25.5,117,103,7.3,4.3,11.6,0.208,21,571
"62","Corey Gaines","108","SG",24,"PHI",9,0,81,4,12,0.333,1,2,0.5,3,10,0.3,1,4,0.25,1,4,5,26,4,0,10,11,10,6.2,0.363,0.375,0.333,0.167,1.4,5.6,3.5,39.2,2.5,0,42.1,12.4,82,110,-0.1,0.1,-0.1,-0.044,0,0
"63","Craig Ehlo","97","SG",28,"CLE",81,64,2894,436,940,0.464,104,248,0.419,332,692,0.48,126,185,0.681,147,292,439,371,126,23,161,226,1102,14.5,0.539,0.519,0.197,0.264,5.6,11.4,8.5,19.5,2.2,0.5,13.6,17.7,110,108,3.3,3.2,6.5,0.108,0,0
"64","Craig Hodges","142","SG",29,"CHI",63,0,1055,145,331,0.438,87,181,0.481,58,150,0.387,30,33,0.909,11,42,53,110,30,2,30,87,407,12.5,0.589,0.569,0.1,0.547,1.2,4.7,3,13.8,1.4,0.1,8,15.2,123,114,2.2,0.4,2.6,0.117,0,0
"65","Dale Ellis","99","SG",29,"SEA",55,49,2033,502,1011,0.497,96,256,0.375,406,755,0.538,193,236,0.818,90,148,238,110,59,7,119,124,1293,19,0.58,0.544,0.233,0.253,5,8.9,6.9,8.7,1.5,0.2,9.6,25.3,118,113,5.4,1,6.4,0.15,0,0
"66","Dan Majerle","205","SG",24,"PHO",73,23,2244,296,698,0.424,19,80,0.238,277,618,0.448,198,260,0.762,144,286,430,188,100,32,82,177,809,13.5,0.498,0.438,0.372,0.115,7.5,13.1,10.5,11,2.1,0.8,9.2,16.5,111,106,2.6,2.9,5.5,0.118,0,0
"67","Dana Barros","19","PG",22,"SEA",81,25,1630,299,738,0.405,95,238,0.399,204,500,0.408,89,110,0.809,35,97,132,205,53,1,123,97,782,12.8,0.497,0.47,0.149,0.322,2.4,7.3,4.7,18.3,1.6,0,13.5,23.3,104,113,1.1,0.7,1.8,0.053,0,0
"68","Danny Ainge","4","PG",30,"SAC",75,68,2727,506,1154,0.438,108,289,0.374,398,865,0.46,222,267,0.831,69,257,326,453,113,18,185,238,1342,16.1,0.528,0.485,0.231,0.25,2.9,10.6,6.8,25.5,2.1,0.4,12.7,23,107,110,2.7,2.1,4.8,0.085,0,0
"69","Danny Manning","209","PF",23,"LAC",71,42,2269,440,826,0.533,0,5,0,440,821,0.536,274,370,0.741,142,280,422,187,91,39,188,261,1154,16.3,0.584,0.533,0.448,0.006,7.2,13.9,10.6,12.8,1.9,1,16,21.7,109,108,2.9,2.4,5.3,0.112,0,0
"70","Danny Schayes","297","C",30,"DEN",53,22,1194,163,330,0.494,0,4,0,163,326,0.5,225,264,0.852,117,225,342,61,41,45,72,200,551,16.5,0.617,0.494,0.8,0.012,9.7,21,15,6.4,1.6,2.2,13.9,17,122,105,2.8,1.7,4.5,0.183,0,0
"71","Danny Young","380","PG",27,"POR",82,8,1393,138,328,0.421,16,59,0.271,122,269,0.454,91,112,0.813,29,93,122,231,82,4,80,84,383,11.5,0.508,0.445,0.341,0.18,2.2,7.4,4.8,20.7,2.8,0.2,17.5,12.9,109,105,1,1.9,3,0.103,0,0
"72","Darrell Griffith","126","SG",31,"UTA",82,1,1444,301,649,0.464,80,215,0.372,221,434,0.509,51,78,0.654,43,123,166,63,68,19,75,149,733,13.6,0.536,0.525,0.12,0.331,3.7,9.4,6.7,6.9,2.4,0.8,9.9,22.9,103,106,0.6,1.8,2.5,0.083,0,0
"73","Darrell Walker","351","PG",28,"WSB",81,81,2883,316,696,0.454,2,21,0.095,314,675,0.465,138,201,0.687,173,541,714,652,139,30,173,220,772,15.6,0.492,0.455,0.289,0.03,6.4,20.4,13.4,28.4,2.3,0.6,18.1,13.6,109,106,2.7,3.6,6.3,0.105,0,0
"74","Dave Corzine","65","C",33,"ORL",6,3,79,11,29,0.379,0,0,NA,11,29,0.379,0,2,0,7,11,18,2,2,0,8,7,22,3.2,0.368,0.379,0.069,0,9.1,15.2,12,3.5,1.2,0,21.1,18.7,71,115,-0.2,0,-0.2,-0.139,0,0
"75","Dave Greenwood","125","PF",32,"DET",37,0,205,22,52,0.423,0,0,NA,22,52,0.423,16,29,0.552,24,54,78,12,4,9,16,40,60,10.9,0.463,0.423,0.558,0,13.4,29.8,21.6,8,1,2.8,19.8,17,95,98,-0.1,0.5,0.4,0.085,0,0
"76","Dave Hoppen","144","C",25,"CHH",10,2,135,16,41,0.39,0,0,NA,16,41,0.39,8,10,0.8,19,17,36,6,2,1,8,26,40,7.7,0.441,0.39,0.244,0,15.1,15.2,15.1,6.3,0.7,0.5,15,16.9,96,112,-0.1,0.1,0,0.008,0,0
"77","David Rivers","279","PG",25,"LAC",52,11,724,80,197,0.406,0,5,0,80,192,0.417,59,78,0.756,30,55,85,155,31,0,88,53,219,9.9,0.473,0.406,0.396,0.025,4.8,8.6,6.7,29.4,2.1,0,27.6,18.4,91,110,-0.8,0.6,-0.2,-0.012,0,0
"78","David Robinson","284","C",24,"SAS",82,81,3002,690,1300,0.531,0,2,0,690,1298,0.532,613,837,0.732,303,680,983,164,138,319,257,259,1993,26.3,0.597,0.531,0.644,0.002,11.7,24.8,18.5,8.7,2.2,6.5,13.3,26.6,116,97,7.9,7.2,15.1,0.241,2,214
"79","David Wingate","372","SG",26,"SAS",78,2,1856,220,491,0.448,0,13,0,220,478,0.46,87,112,0.777,62,133,195,208,89,18,127,154,527,9.4,0.488,0.448,0.228,0.026,3.9,7.9,5.9,15.1,2.3,0.6,19,14.9,97,106,-0.4,2.3,1.9,0.05,0,0
"80","Delaney Rudd","292","PG",27,"UTA",77,2,850,111,259,0.429,16,56,0.286,95,203,0.468,35,53,0.66,12,43,55,177,22,1,88,81,273,8.6,0.483,0.459,0.205,0.216,1.8,5.6,3.8,29.4,1.3,0.1,23.8,19,94,110,-0.6,0.7,0.1,0.004,0,0
"81","Dell Curry","68","SG",25,"CHH",67,13,1860,461,990,0.466,52,147,0.354,409,843,0.485,96,104,0.923,31,137,168,159,98,26,100,148,1070,15.9,0.517,0.492,0.105,0.148,1.8,8.9,5.1,14.7,2.6,0.8,8.8,26,101,110,0.4,1.5,1.8,0.048,0,0
"82","Dennis Hopson","145","SG",24,"NJN",79,64,2551,474,1093,0.434,32,101,0.317,442,992,0.446,271,342,0.792,113,166,279,151,100,51,168,183,1251,13.6,0.503,0.448,0.313,0.092,4.4,7.4,5.8,9.6,1.9,1.2,11.9,22.2,103,111,1.3,1.9,3.1,0.059,0,0
"83","Dennis Johnson","157","PG",35,"BOS",75,65,2036,206,475,0.434,1,24,0.042,205,451,0.455,118,140,0.843,48,153,201,485,81,14,117,179,531,12.4,0.495,0.435,0.295,0.051,2.7,7.9,5.5,29.7,1.9,0.4,17.9,13.5,110,109,2,1.8,3.8,0.089,0,0
"84","Dennis Rodman","285","PF",28,"DET",82,43,2377,288,496,0.581,1,9,0.111,287,487,0.589,142,217,0.654,336,456,792,72,52,60,90,276,719,15.4,0.608,0.582,0.438,0.018,16.2,21.7,19,4.2,1.1,1.6,13.2,12.3,125,101,5,4.4,9.3,0.189,0,0
"85","Derek Harper","133","PG",28,"DAL",82,82,3007,567,1161,0.488,89,240,0.371,478,921,0.519,250,315,0.794,54,190,244,609,187,26,207,224,1473,19.8,0.567,0.527,0.271,0.207,2.1,7,4.6,32.2,3.2,0.5,13.7,22,115,107,6.3,3.6,9.9,0.158,0,0
"86","Derek Smith","311","SF",28,"PHI",75,7,1405,261,514,0.508,16,36,0.444,245,478,0.513,130,186,0.699,62,110,172,109,35,20,85,198,668,13.7,0.561,0.523,0.362,0.07,5,8.8,6.9,11.4,1.2,0.9,12.5,20.5,111,111,1.9,1,2.9,0.098,0,0
"87","Derrick Chievous","57","SF",22,"TOT",55,0,591,105,220,0.477,3,9,0.333,102,211,0.483,80,111,0.721,35,55,90,31,26,5,45,70,293,13.3,0.545,0.484,0.505,0.041,6.4,9.8,8.1,7.6,2.1,0.5,14.3,21.8,105,106,0.4,0.8,1.2,0.096,0,0
