"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"53","Charles Oakley","254","PF",29,"NYK",82,82,2230,219,431,0.508,0,1,0,219,430,0.509,127,176,0.722,288,420,708,126,85,15,124,289,565,12.6,0.556,0.508,0.408,0.002,14.8,20.3,17.7,8,1.9,0.5,19.6,12.3,112,98,2.2,5.1,7.3,0.157,0,0
"54","Charles Shackleford","317","C",26,"PHI",48,0,568,80,164,0.488,0,2,0,80,162,0.494,31,49,0.633,65,140,205,26,13,25,36,92,191,13.1,0.515,0.488,0.299,0.012,12.4,26.6,19.6,6.9,1.1,2.6,16.2,16.5,102,106,0.2,0.7,0.9,0.073,0,0
"55","Charles Smith","321","SF",27,"NYK",81,68,2172,358,764,0.469,0,2,0,358,762,0.47,287,367,0.782,170,262,432,142,48,96,155,254,1003,14.9,0.542,0.469,0.48,0.003,9,13,11.1,10.2,1.1,3,14.3,21.5,108,100,2.3,4.3,6.6,0.146,0,0
"56","Chris Corchiani","78","PG",24,"TOT",10,0,105,14,24,0.583,0,3,0,14,21,0.667,16,21,0.762,1,6,7,16,6,0,8,18,44,14.8,0.662,0.583,0.875,0.125,1.1,6.1,3.8,22,2.8,0,19.4,16.9,121,108,0.2,0.1,0.3,0.159,0,0
"57","Chris Dudley","99","C",27,"NJN",71,16,1398,94,266,0.353,0,0,NA,94,266,0.353,57,110,0.518,215,298,513,16,17,103,54,195,245,9.9,0.39,0.353,0.414,0,16.7,23.4,20,1.5,0.6,4.6,14.7,11.1,97,102,-0.3,2.4,2.2,0.074,0,0
"58","Chris Gatling","123","PF",25,"GSW",70,11,1248,249,462,0.539,0,6,0,249,456,0.546,150,207,0.725,129,191,320,40,44,53,102,197,648,16.8,0.586,0.539,0.448,0.013,11.5,17.1,14.3,4.8,1.7,2.6,15.6,21.4,111,108,1.8,1.3,3.1,0.12,0,0
"59","Chris Morris","239","SF",27,"NJN",77,57,2302,436,907,0.481,17,76,0.224,419,831,0.504,197,248,0.794,227,227,454,106,144,52,119,171,1086,17.8,0.534,0.49,0.273,0.084,10.7,10.8,10.8,7.2,3.1,1.4,10.5,20.7,112,104,3.6,3.6,7.2,0.151,0,0
"60","Chris Mullin","242","SF",29,"GSW",46,46,1902,474,930,0.51,60,133,0.451,414,797,0.519,183,226,0.81,42,190,232,166,68,41,139,76,1191,19,0.578,0.542,0.243,0.143,2.5,11.2,6.8,14,1.7,1.3,11.9,25.1,113,111,3.6,1.3,4.9,0.122,0,0
"61","Chris Smith","322","SG",22,"MIN",80,6,1266,125,289,0.433,2,14,0.143,123,275,0.447,95,120,0.792,32,64,96,196,48,16,68,96,347,11.1,0.508,0.436,0.415,0.048,3.1,6,4.6,23.2,1.9,0.8,16.6,14.4,106,114,0.7,0.4,1.1,0.042,0,0
"62","Christian Laettner","196","PF",23,"MIN",81,81,2823,503,1061,0.474,4,40,0.1,499,1021,0.489,462,553,0.835,171,537,708,223,105,83,275,290,1472,17.3,0.564,0.476,0.521,0.038,7.4,22.7,15.1,13.4,1.9,1.9,17.4,24.9,105,108,2.2,2.8,5,0.085,0,0
"63","Chuck Person","271","SF",28,"MIN",78,75,2985,541,1248,0.433,118,332,0.355,423,916,0.462,109,168,0.649,98,335,433,343,67,30,219,198,1309,12.2,0.495,0.481,0.135,0.266,4,13.4,8.7,19.6,1.1,0.6,14.2,22.9,97,114,-1.1,1.1,0,0,0,0
"64","Chucky Brown","49","SF",24,"NJN",77,20,1186,160,331,0.483,0,5,0,160,326,0.491,71,98,0.724,88,144,232,51,20,24,56,112,391,11.2,0.523,0.483,0.296,0.015,8.1,13.3,10.7,6.2,0.8,1.3,13,15.2,108,107,0.9,1.3,2.2,0.088,0,0
"65","Clarence Weatherspoon","358","SF",22,"PHI",82,82,2654,494,1053,0.469,1,4,0.25,493,1049,0.47,291,408,0.713,179,410,589,147,85,67,176,188,1280,15,0.519,0.47,0.387,0.004,7.3,16.7,12,8.9,1.6,1.5,12.5,22.4,102,110,1.1,2.2,3.3,0.059,0,0
"66","Clifford Robinson","295","PF",26,"POR",82,12,2575,632,1336,0.473,19,77,0.247,613,1259,0.487,287,416,0.69,165,377,542,182,98,163,173,287,1570,18.8,0.517,0.48,0.311,0.058,6.8,16.5,11.5,11.8,1.8,4,10.2,27,106,103,2.5,4.3,6.8,0.127,0,0
"67","Clyde Drexler","97","SF",30,"POR",49,49,1671,350,816,0.429,31,133,0.233,319,683,0.467,245,292,0.839,126,183,309,278,95,37,115,159,976,20.7,0.517,0.448,0.358,0.163,8,12.4,10.1,26.2,2.8,1.4,10.9,26.1,112,104,3.4,2.5,6,0.171,13,565
"68","Corey Williams","370","PG",22,"CHI",35,0,242,31,85,0.365,1,3,0.333,30,82,0.366,18,22,0.818,19,12,31,23,4,2,11,24,81,9.3,0.428,0.371,0.259,0.035,8.8,5.9,7.4,12.7,0.9,0.6,10.4,18.9,102,112,0.1,0.1,0.2,0.042,0,0
"69","Craig Ehlo","107","SG",31,"CLE",82,73,2559,385,785,0.49,93,244,0.381,292,541,0.54,86,120,0.717,113,290,403,254,104,22,124,170,949,14.2,0.566,0.55,0.153,0.311,5.3,12.4,9,13.9,2.1,0.5,12.9,16.7,111,106,3,3.1,6.2,0.116,0,0
"70","Dale Davis","86","PF",23,"IND",82,82,2264,304,535,0.568,0,0,NA,304,535,0.568,119,225,0.529,291,432,723,69,63,148,79,274,727,16.3,0.573,0.568,0.421,0,14.2,20.7,17.5,4.2,1.4,4.1,11.1,13.3,120,106,4,2.9,6.9,0.146,0,0
"71","Dale Ellis","110","SG",32,"SAS",82,76,2731,545,1092,0.499,119,297,0.401,426,795,0.536,157,197,0.797,81,231,312,107,78,18,111,179,1366,15,0.579,0.554,0.18,0.272,3.6,9.3,6.5,6.2,1.4,0.4,8.6,20.8,113,110,4.1,2.3,6.4,0.113,0,0
"72","Dan Majerle","215","SG",27,"PHO",82,82,3199,509,1096,0.464,167,438,0.381,342,658,0.52,203,261,0.778,120,263,383,311,138,33,133,180,1388,15.4,0.573,0.541,0.238,0.4,4.3,8.9,6.7,13.4,2.1,0.6,9.9,17.3,120,108,6.6,3.2,9.8,0.147,0,0
"73","Dan O'Sullivan","253","C",24,"TOT",6,0,17,3,5,0.6,0,0,NA,3,5,0.6,3,4,0.75,2,4,6,1,1,0,0,4,9,24.4,0.666,0.6,0.8,0,12.8,26.6,19.6,8.6,2.9,0,0,16.9,152,101,0.1,0,0.1,0.341,0,0
"74","Dana Barros","25","PG",25,"SEA",69,2,1243,214,474,0.451,64,169,0.379,150,305,0.492,49,59,0.831,18,89,107,151,63,3,58,78,541,15,0.541,0.519,0.124,0.357,1.7,8.5,5,17.2,2.5,0.2,10.4,18.9,115,107,2.1,1.4,3.5,0.134,0,0
"75","Danny Ainge","7","SG",33,"PHO",80,0,2163,337,730,0.462,150,372,0.403,187,358,0.522,123,145,0.848,49,165,214,260,69,8,113,175,947,14.3,0.596,0.564,0.199,0.51,2.6,8.3,5.5,16.5,1.5,0.2,12.5,17.3,120,110,4.5,1.8,6.2,0.139,0,0
"76","Danny Ferry","116","PF",26,"CLE",76,1,1461,220,459,0.479,34,82,0.415,186,377,0.493,99,113,0.876,81,198,279,137,29,49,83,171,573,14,0.563,0.516,0.246,0.179,6.6,14.9,10.9,13.2,1,2,14,18,111,107,1.8,1.8,3.6,0.118,0,0
"77","Danny Manning","219","PF",26,"LAC",79,77,2761,702,1379,0.509,8,30,0.267,694,1349,0.514,388,484,0.802,198,322,520,207,108,101,230,323,1800,19.6,0.565,0.512,0.351,0.022,7.8,13.1,10.4,11.7,1.9,2.3,12.6,27.2,110,107,4.7,3.1,7.9,0.137,0,0
"78","Danny Schayes","308","C",33,"MIL",70,7,1124,105,263,0.399,0,3,0,105,260,0.404,112,137,0.818,72,177,249,78,36,36,65,148,322,10.6,0.498,0.399,0.521,0.011,7.3,18.4,12.8,9.4,1.6,2.1,16.7,14.8,102,109,0.3,1.1,1.4,0.058,0,0
"79","Danny Young","390","PG",30,"DET",65,2,836,69,167,0.413,22,68,0.324,47,99,0.475,28,32,0.875,13,34,47,119,31,5,30,36,188,10.4,0.519,0.479,0.192,0.407,1.6,4.7,3.1,19.2,1.9,0.4,14.2,10.8,114,111,0.9,0.5,1.4,0.081,0,0
"80","Darrell Walker","356","PG-SG",31,"TOT",37,2,511,34,96,0.354,0,1,0,34,95,0.358,12,26,0.462,22,36,58,53,33,2,25,63,80,6.4,0.372,0.354,0.271,0.01,4.8,8.3,6.5,13.1,3.3,0.3,18.9,11.2,88,106,-0.4,0.6,0.2,0.019,0,0
"81","Dave Hoppen","155","C",28,"NJN",2,0,10,1,1,1,0,0,NA,1,1,1,0,2,0,1,3,4,0,0,0,0,2,2,9,0.532,1,2,0,10.9,32.9,21.8,0,0,0,0,7.9,105,104,0,0,0,0.089,0,0
"82","Dave Johnson","171","SG",22,"POR",42,0,356,57,149,0.383,3,14,0.214,54,135,0.4,40,59,0.678,18,30,48,13,8,1,28,23,157,8.1,0.449,0.393,0.396,0.094,5.4,9.5,7.4,5.3,1.1,0.2,13.8,23.4,90,109,-0.4,0.3,-0.1,-0.018,0,0
"83","David Benoit","32","SF",24,"UTA",82,27,1712,258,592,0.436,34,98,0.347,224,494,0.453,114,152,0.75,116,276,392,43,45,43,90,201,664,11.3,0.504,0.465,0.257,0.166,8,17.8,13,3.6,1.3,1.6,12,18.8,101,107,0.3,2,2.3,0.065,0,0
"84","David Robinson","296","C",27,"SAS",82,82,3211,676,1348,0.501,3,17,0.176,673,1331,0.506,561,766,0.732,229,727,956,301,127,264,241,239,1916,24.2,0.569,0.503,0.568,0.013,8.6,24.8,17.1,15,2,5.1,12.5,26.4,113,100,6.7,6.4,13.2,0.197,4,359
"85","David Wingate","383","SF",29,"CHH",72,55,1471,180,336,0.536,1,6,0.167,179,330,0.542,79,107,0.738,49,125,174,183,66,9,89,135,440,11.5,0.574,0.537,0.318,0.018,3.8,8.7,6.4,16.2,2.1,0.3,18.9,13.2,110,111,1.3,1,2.3,0.075,0,0
"86","David Wood","385","PF",28,"SAS",64,2,598,52,117,0.444,5,21,0.238,47,96,0.49,46,55,0.836,38,59,97,34,13,12,29,93,155,8.7,0.549,0.466,0.47,0.179,7.6,10.8,9.3,7.6,1.1,1.2,17,12.5,109,109,0.5,0.5,1,0.082,0,0
"87","Dee Brown","50","PG",24,"BOS",80,48,2254,328,701,0.468,26,82,0.317,302,619,0.488,192,242,0.793,45,201,246,461,138,32,136,203,874,17.2,0.541,0.486,0.345,0.117,2.3,10,6.2,28.1,3.1,0.9,14.4,18.2,113,107,3.6,2.7,6.4,0.135,0,0
