"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"14","Alvin Williams","440","PG",32,"LAC",2,0,10,0,2,0,0,1,0,0,1,0,2,4,0.5,1,0,1,3,2,0,3,0,2,6.6,0.266,0,2,0.5,12.1,0,6,41.1,10.6,0,44.4,31.2,57,93,-0.1,0,-0.1,-0.309,0,0
"15","Amar'e Stoudemire","392","C",24,"PHO",82,78,2689,607,1055,0.575,0,3,0,607,1052,0.577,457,585,0.781,222,564,786,84,78,110,232,295,1671,23.1,0.637,0.575,0.555,0.003,10.1,23.3,17,5,1.5,2.9,15,25.8,116,103,7.2,4,11.2,0.201,83,1138
"16","Amir Johnson","216","PF",19,"DET",8,0,124,18,33,0.545,0,3,0,18,30,0.6,11,14,0.786,15,22,37,3,5,13,9,19,47,20.6,0.6,0.545,0.424,0.091,14.4,21.1,17.7,4.1,2.2,8.1,18.7,18.5,111,96,0.2,0.3,0.5,0.183,0,0
"17","Anderson Varejao","413","C",24,"CLE",81,6,1932,191,401,0.476,0,9,0,191,392,0.487,165,268,0.616,191,354,545,75,76,52,67,269,547,14.4,0.527,0.476,0.668,0.022,11.2,21.8,16.4,6,2.1,2.1,11.4,13.7,113,98,2.6,4,6.6,0.164,0,0
"18","Andray Blatche","43","PF",20,"WAS",56,13,682,86,197,0.437,4,27,0.148,82,170,0.482,30,49,0.612,77,114,191,39,17,32,49,94,206,12.1,0.471,0.447,0.249,0.137,12.6,19.8,16.1,8.8,1.3,3.6,18.3,17.2,97,108,-0.1,0.5,0.5,0.033,0,0
"19","Andre Barrett","28","PG",24,"CHI",6,0,29,4,8,0.5,0,0,NA,4,8,0.5,0,0,NA,1,4,5,7,0,0,4,4,8,8.2,0.5,0.5,0,0,4,15.6,9.8,38.2,0,0,33.3,18.4,90,104,0,0,0,0.014,0,0
"20","Andre Brown","58","PF",25,"SEA",38,0,271,42,74,0.568,0,1,0,42,73,0.575,9,15,0.6,26,48,74,2,6,4,29,26,93,11.1,0.577,0.568,0.203,0.014,11.4,21.4,16.4,1.2,1.2,1.1,26.5,18.4,92,109,-0.2,0.2,0,-0.002,0,0
"21","Andre Iguodala","194","SG",23,"PHI",76,76,3062,443,991,0.447,48,155,0.31,395,836,0.472,452,551,0.82,77,357,434,432,152,33,261,200,1386,18.1,0.562,0.471,0.556,0.156,3,14,8.5,23.8,2.6,0.8,17.5,22.6,107,105,4.1,3.6,7.7,0.12,0,0
"22","Andre Miller","279","PG",30,"TOT",80,79,2966,424,909,0.466,5,35,0.143,419,874,0.479,222,283,0.784,97,255,352,625,110,10,222,184,1075,16.1,0.52,0.469,0.311,0.039,3.9,10.1,7,34.3,1.9,0.3,17.7,19.2,107,108,3.5,2.4,5.9,0.095,0,0
"23","Andrea Bargnani","26","PF",21,"TOR",65,2,1629,267,625,0.427,100,268,0.373,167,357,0.468,117,142,0.824,52,203,255,50,32,53,107,180,751,12.8,0.546,0.507,0.227,0.429,3.7,14.8,9.2,5.1,1,2.5,13.5,22.6,99,106,0.2,1.7,1.9,0.057,0,0
"24","Andreas Glyniadakis","148","C",25,"SEA",13,4,81,8,17,0.471,0,0,NA,8,17,0.471,1,2,0.5,2,6,8,1,0,0,9,19,17,-3.3,0.475,0.471,0.118,0,2.9,9,5.9,1.8,0,0,33.5,15.1,66,116,-0.2,0,-0.2,-0.143,0,0
"25","Andrei Kirilenko","235","SF",25,"UTA",70,70,2049,197,418,0.471,16,75,0.213,181,343,0.528,174,239,0.728,88,241,329,202,74,144,135,172,584,14.3,0.558,0.49,0.572,0.179,5.2,14.3,9.8,14.5,1.9,5.8,20.5,14.4,106,103,1.6,2.9,4.4,0.104,0,0
"26","Andres Nocioni","299","PF",27,"CHI",53,31,1406,273,584,0.467,80,209,0.383,193,375,0.515,123,145,0.848,42,259,301,57,27,24,104,164,749,15.6,0.578,0.536,0.248,0.358,3.4,20.9,12.2,7,1,1.3,13.8,23.8,106,99,1.4,2.6,4.1,0.139,0,0
"27","Andrew Bogut","46","C",22,"MIL",66,66,2258,348,629,0.553,1,5,0.2,347,624,0.556,112,194,0.577,168,416,584,198,49,35,150,216,809,15.5,0.566,0.554,0.308,0.008,8.7,21.9,15.2,13.9,1.1,1.2,17.4,17.3,108,110,2.6,1.4,4,0.085,0,0
"28","Andrew Bynum","70","C",19,"LAL",82,53,1793,247,443,0.558,0,3,0,247,440,0.561,143,214,0.668,139,345,484,94,12,128,115,249,637,15.4,0.593,0.558,0.483,0.007,9.2,22.3,15.8,8.2,0.3,5.4,17.6,16.3,110,106,2.3,1.9,4.2,0.112,0,0
"29","Andris Biedrins","39","C",20,"GSW",82,63,2382,348,581,0.599,0,0,NA,348,581,0.599,87,167,0.521,251,511,762,88,67,136,119,304,783,16.2,0.598,0.599,0.287,0,11.3,24,17.5,5.4,1.4,4.3,15.4,13.8,115,104,3.5,3.3,6.7,0.136,0,0
"30","Antawn Jamison","209","PF",30,"WAS",70,70,2662,512,1139,0.45,138,379,0.364,374,760,0.492,226,307,0.736,134,428,562,136,80,36,104,194,1388,18.4,0.545,0.51,0.27,0.333,5.6,19,12.1,8.8,1.5,1,7.5,22.8,113,110,5.2,1.6,6.8,0.123,0,0
"31","Anthony Carter","76","PG",31,"DEN",2,0,37,3,8,0.375,0,2,0,3,6,0.5,0,0,NA,0,3,3,11,0,1,6,4,6,3.3,0.375,0.375,0,0.25,0,9,4.6,41.4,0,1.9,42.9,16.2,74,111,-0.1,0,-0.1,-0.115,0,0
"32","Anthony Johnson","217","PG",32,"TOT",67,17,1301,142,343,0.414,25,73,0.342,117,270,0.433,46,61,0.754,22,79,101,201,33,3,76,119,355,9.9,0.48,0.45,0.178,0.213,2.1,7.3,4.7,24.9,1.4,0.2,17,15.8,101,110,0.4,0.8,1.2,0.045,0,0
"33","Anthony Parker","317","SG",31,"TOR",73,73,2437,328,687,0.477,115,261,0.441,213,426,0.5,132,158,0.835,60,223,283,153,73,11,71,135,903,14.5,0.597,0.561,0.23,0.38,2.9,10.9,6.8,9.9,1.6,0.3,8.6,15.7,117,108,4.4,2.1,6.5,0.127,0,0
"34","Anthony Roberson","354","PG",23,"GSW",20,1,227,44,104,0.423,21,55,0.382,23,49,0.469,2,3,0.667,2,19,21,10,12,0,13,27,111,11.4,0.527,0.524,0.029,0.529,0.9,9.4,5.1,7,2.6,0,11,22.2,97,108,0,0.2,0.1,0.031,0,0
"35","Antoine Walker","422","PF",30,"MIA",78,15,1818,265,668,0.397,84,305,0.275,181,363,0.499,46,105,0.438,92,247,339,130,48,17,141,173,660,9.6,0.462,0.46,0.157,0.457,6.1,15.7,11,12.1,1.4,0.7,16.5,22.3,89,106,-2.3,2,-0.3,-0.007,0,0
"36","Antoine Wright","455","SG",22,"NJN",63,23,1137,110,251,0.438,19,59,0.322,91,192,0.474,44,73,0.603,38,137,175,55,30,10,43,120,283,8.1,0.5,0.476,0.291,0.235,4,14.1,9.1,7.6,1.4,0.7,13.2,13.4,98,107,0,1.1,1.2,0.049,0,0
"37","Antonio Daniels","95","SG",31,"WAS",80,8,1761,172,389,0.442,19,63,0.302,153,326,0.469,208,250,0.832,18,133,151,290,39,9,69,79,571,15,0.572,0.467,0.643,0.162,1.1,8.9,4.9,24.3,1.1,0.4,12.1,14.2,123,114,4.1,0.2,4.3,0.116,0,0
"38","Antonio McDyess","269","PF",32,"DET",82,3,1729,284,540,0.526,0,0,NA,284,540,0.526,96,139,0.691,165,331,496,72,61,65,75,240,664,18.1,0.552,0.526,0.257,0,11.3,22.7,17,7.2,1.9,2.9,11.1,18.6,113,100,2.8,3.2,6,0.168,0,0
"39","Austin Croshere","91","PF",31,"DAL",61,2,727,78,222,0.351,26,91,0.286,52,131,0.397,45,52,0.865,33,153,186,44,14,6,33,68,227,10.9,0.463,0.41,0.234,0.41,5.6,24.8,15.4,9.2,1,0.6,11.9,17.8,100,102,0.1,1.1,1.3,0.083,0,0
"40","Baron Davis","97","PG",27,"GSW",63,62,2221,452,1030,0.439,85,280,0.304,367,750,0.489,275,369,0.745,51,225,276,509,135,29,193,181,1264,21,0.53,0.48,0.358,0.272,2.5,11.3,6.8,36.9,2.9,1,13.9,26.5,109,106,4.1,2.3,6.4,0.139,44,1013
"41","Ben Gordon","151","SG",23,"CHI",82,51,2704,609,1338,0.455,155,375,0.413,454,963,0.471,380,440,0.864,35,223,258,296,64,17,249,252,1753,18.2,0.572,0.513,0.329,0.28,1.5,9.3,5.4,20.1,1.2,0.5,14,29.3,108,103,4.7,3.9,8.6,0.152,0,0
"42","Ben Wallace","423","C",32,"CHI",77,77,2697,192,424,0.453,1,5,0.2,191,419,0.456,109,267,0.408,303,518,821,186,111,156,101,153,494,14.6,0.456,0.454,0.63,0.012,12.9,21.7,17.4,9.9,2.1,4.6,15.7,10.6,106,95,1.6,6.6,8.2,0.146,0,0
"43","Beno Udrih","412","PG",24,"SAS",73,1,948,127,344,0.369,33,115,0.287,94,229,0.41,53,60,0.883,11,71,82,122,27,1,56,70,340,10.3,0.459,0.417,0.174,0.334,1.5,8.7,5.2,20.6,1.5,0.1,13.1,21.3,95,103,-0.3,1.4,1,0.053,0,0
"44","Bernard Robinson","356","SG-SF",26,"TOT",31,0,278,19,62,0.306,0,2,0,19,60,0.317,23,27,0.852,10,38,48,19,17,2,16,32,61,7.6,0.413,0.306,0.435,0.032,4.1,16.6,10.2,10.2,3.2,0.6,17.8,14.7,86,104,-0.3,0.4,0.1,0.01,0,0
"45","Bo Outlaw","312","PF",35,"ORL",41,0,460,34,51,0.667,0,0,NA,34,51,0.667,13,22,0.591,47,59,106,16,17,6,21,57,81,11.4,0.667,0.667,0.431,0,12.9,15.5,14.2,5.3,2,1.1,25.7,8.2,119,103,0.6,0.6,1.2,0.126,0,0
"46","Bobby Jackson","202","SG",33,"NOK",56,2,1330,204,518,0.394,54,165,0.327,150,353,0.425,130,168,0.774,42,136,178,141,50,6,78,98,592,15.1,0.5,0.446,0.324,0.319,3.6,12.1,7.7,17.9,2,0.4,11.6,23,104,107,1.2,1.3,2.5,0.088,0,0
"47","Bobby Jones","221","SF",23,"PHI",44,5,336,43,93,0.462,1,9,0.111,42,84,0.5,23,41,0.561,22,35,57,16,11,1,18,59,110,9.4,0.495,0.468,0.441,0.097,7.9,12.5,10.2,7.8,1.7,0.2,13.9,17.7,99,108,0,0.3,0.3,0.045,0,0
"48","Bonzi Wells","431","SF",30,"HOU",28,1,590,85,207,0.411,1,7,0.143,84,200,0.42,46,82,0.561,26,94,120,31,24,13,57,62,217,8.9,0.446,0.413,0.396,0.034,5.1,18.2,11.7,8.9,2.2,1.7,19,23.7,82,98,-1.3,1.2,-0.1,-0.009,0,0
"49","Boris Diaw","103","PF",24,"PHO",73,59,2268,306,569,0.538,15,45,0.333,291,524,0.555,82,120,0.683,91,226,317,352,28,38,154,177,709,13,0.57,0.551,0.211,0.079,4.9,11,8.1,21.7,0.6,1.2,19.9,15.4,111,109,3,1.5,4.6,0.097,0,0
"50","Bostjan Nachbar","293","SF",26,"NJN",76,1,1532,226,495,0.457,112,265,0.423,114,230,0.496,132,164,0.805,27,226,253,61,30,26,69,183,696,14.5,0.614,0.57,0.331,0.535,2.1,17.3,9.7,6.8,1,1.3,10.8,19.3,113,106,2.5,1.6,4.1,0.128,0,0
"51","Bracey Wright","456","SG",22,"MIN",19,0,190,24,60,0.4,6,20,0.3,18,40,0.45,13,18,0.722,7,14,21,15,9,1,6,6,67,13.8,0.493,0.45,0.3,0.333,4.5,8.6,6.6,12.7,2.5,0.4,8.1,18.1,105,108,0.2,0.2,0.3,0.077,0,0
"52","Brad Miller","280","C",30,"SAC",63,56,1783,224,494,0.453,5,33,0.152,219,461,0.475,115,149,0.772,79,322,401,224,38,39,108,155,568,13.5,0.508,0.459,0.302,0.067,5.1,21.7,13.2,20.4,1.1,1.7,16.2,16.8,103,107,1,1.7,2.7,0.072,0,0
"53","Brandon Bass","31","PF",21,"NOK",21,3,162,15,44,0.341,0,1,0,15,43,0.349,12,16,0.75,13,30,43,3,2,3,10,16,42,7.2,0.411,0.341,0.364,0.023,9.1,21.9,15.3,2.8,0.7,1.5,16.4,17.2,86,106,-0.2,0.2,0,-0.011,0,0
"54","Brandon Roy","364","SG",22,"POR",57,55,2015,349,765,0.456,55,146,0.377,294,619,0.475,202,241,0.838,58,192,250,230,67,10,116,139,955,18,0.548,0.492,0.315,0.191,3.5,12.1,7.7,20.9,1.8,0.4,11.8,23,112,111,3.8,1,4.8,0.114,0,0
"55","Brendan Haywood","174","C",27,"WAS",77,49,1740,198,355,0.558,0,0,NA,198,355,0.558,115,210,0.548,195,282,477,47,34,88,90,208,511,14.2,0.571,0.558,0.592,0,12.5,19.2,15.8,4.1,1,3.9,16.7,13.6,112,109,2.2,1.3,3.4,0.095,0,0
"56","Brent Barry","30","SG",35,"SAS",75,28,1631,202,425,0.475,128,287,0.446,74,138,0.536,103,117,0.88,17,143,160,138,56,12,61,88,635,16.6,0.666,0.626,0.275,0.675,1.3,10.2,5.9,13.3,1.8,0.5,11.3,15.6,126,102,4.2,2.6,6.8,0.201,0,0
"57","Brevin Knight","237","PG",31,"CHA",45,25,1273,152,363,0.419,1,18,0.056,151,345,0.438,103,128,0.805,14,101,115,296,67,3,95,113,408,14.3,0.487,0.42,0.353,0.05,1.3,9.7,5.3,37.5,2.7,0.2,18.5,18.4,103,108,0.7,1.1,1.8,0.07,0,0
"58","Brian Cardinal","73","PF",29,"MEM",28,1,313,42,85,0.494,18,44,0.409,24,41,0.585,25,27,0.926,13,46,59,31,22,1,23,42,127,17.7,0.655,0.6,0.318,0.518,5,17.6,11.3,16.1,3.6,0.2,19.2,17.3,118,108,0.7,0.3,0.9,0.144,0,0
"59","Brian Cook","89","PF",26,"LAL",65,24,1018,185,408,0.453,46,115,0.4,139,293,0.474,34,47,0.723,61,154,215,65,25,27,51,134,450,14.8,0.525,0.51,0.115,0.282,7.1,17.6,12.4,10.8,1.3,2,10.6,21.2,105,108,0.9,0.8,1.8,0.083,0,0
"60","Brian Scalabrine","368","PF",28,"BOS",54,17,1027,77,191,0.403,44,110,0.4,33,81,0.407,18,23,0.783,24,81,105,59,23,18,44,130,216,6.6,0.537,0.518,0.12,0.576,2.7,9.7,6.1,8.9,1.2,1.4,18,10.8,101,109,0.2,0.7,0.9,0.043,0,0
"61","Brian Skinner","375","PF",30,"MIL",67,44,1523,124,253,0.49,0,0,NA,124,253,0.49,46,79,0.582,106,279,385,58,18,64,75,195,294,8.9,0.511,0.49,0.312,0,8.1,21.8,14.9,5.4,0.6,3.2,20.7,10.8,99,110,0.1,1,1.1,0.035,0,0
"62","Bruce Bowen","52","SF",35,"SAS",82,82,2464,189,467,0.405,89,232,0.384,100,235,0.426,43,73,0.589,23,200,223,117,62,25,65,175,510,7.1,0.511,0.5,0.156,0.497,1.2,9.4,5.5,7,1.3,0.7,11.5,10.9,101,103,0.4,3.6,4.1,0.079,0,0
"63","C.J. Miles","277","SG",19,"UTA",37,13,373,40,116,0.345,7,32,0.219,33,84,0.393,14,23,0.609,11,24,35,25,11,4,28,60,101,2.8,0.4,0.375,0.198,0.276,3.6,7.8,5.7,10,1.5,0.9,18.2,18.5,80,109,-0.7,0.3,-0.5,-0.062,0,0
"64","Calvin Booth","49","C",30,"WAS",44,1,380,31,66,0.47,1,2,0.5,30,64,0.469,6,10,0.6,27,54,81,18,4,29,9,71,69,9.6,0.49,0.477,0.152,0.03,7.9,16.8,12.3,6.8,0.5,5.9,11.3,9.2,111,109,0.3,0.3,0.6,0.072,0,0
"65","Carlos Arroyo","18","PG",27,"ORL",72,5,1304,203,478,0.425,14,51,0.275,189,427,0.443,132,166,0.795,31,103,134,202,39,2,90,131,552,14.4,0.501,0.439,0.347,0.107,3,9.5,6.3,27.1,1.6,0.1,14,22.8,105,107,1.2,1.3,2.5,0.094,0,0
"66","Carlos Boozer","50","PF",25,"UTA",74,74,2557,647,1154,0.561,0,0,NA,647,1154,0.561,255,372,0.685,235,632,867,221,70,21,194,217,1549,24.1,0.588,0.561,0.322,0,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,114,104,6.5,3.4,9.9,0.185,2,521
"67","Carlos Delfino","101","SG",24,"DET",82,1,1372,156,376,0.415,46,138,0.333,110,238,0.462,70,89,0.787,67,199,266,88,46,8,61,97,428,12.8,0.515,0.476,0.237,0.367,5.8,17.2,11.5,10.2,1.8,0.5,12.8,16.5,105,104,1,1.9,2.9,0.101,0,0
"68","Carmelo Anthony","12","SF",22,"DEN",65,65,2486,691,1453,0.476,40,149,0.268,651,1304,0.499,459,568,0.808,143,248,391,249,77,23,234,203,1881,22.1,0.552,0.489,0.391,0.103,6.6,11.1,8.9,19.2,1.5,0.7,12.1,33.4,109,108,5.2,2.1,7.3,0.14,0,286
"69","Caron Butler","67","SF",26,"WAS",63,63,2474,451,975,0.463,18,72,0.25,433,903,0.48,283,328,0.863,147,320,467,233,134,17,181,188,1203,18.3,0.537,0.472,0.336,0.074,6.6,15.3,10.8,15.9,2.8,0.5,13.9,23.1,108,109,3.4,1.9,5.3,0.103,0,0
"70","Cedric Bozeman","54","SG",23,"ATL",23,5,199,11,39,0.282,2,13,0.154,9,26,0.346,2,6,0.333,3,20,23,9,5,2,9,32,26,-0.1,0.312,0.308,0.154,0.333,1.8,12.3,7,6.9,1.3,0.8,17.8,11.7,66,110,-0.4,0.1,-0.3,-0.077,0,0
"71","Cedric Simmons","373","PF",21,"NOK",43,4,534,55,132,0.417,0,0,NA,55,132,0.417,16,33,0.485,44,63,107,12,8,23,22,75,126,8,0.43,0.417,0.25,0,9.3,13.9,11.6,3.5,0.8,3.4,13.1,14.4,92,107,-0.3,0.5,0.3,0.025,0,0
"72","Channing Frye","135","PF",23,"NYK",72,59,1896,298,689,0.433,3,18,0.167,295,671,0.44,85,108,0.787,91,304,395,67,36,42,100,216,684,10.5,0.464,0.435,0.157,0.026,5.8,18.9,12.4,6.2,1,1.8,12,20,95,108,-0.6,1.6,0.9,0.024,0,0
"73","Charlie Bell","36","SG",27,"MIL",82,64,2848,426,974,0.437,127,361,0.352,299,613,0.488,131,168,0.78,57,181,238,247,97,4,104,213,1110,13.1,0.53,0.503,0.172,0.371,2.3,7.6,4.9,13.6,1.8,0.1,9,18.3,110,114,3.6,0.4,4,0.068,0,0
"74","Charlie Villanueva","415","PF",22,"MIL",39,17,984,180,383,0.47,29,86,0.337,151,297,0.508,73,89,0.82,62,166,228,36,24,12,54,108,462,15.8,0.547,0.508,0.232,0.225,7.3,20.1,13.6,6.1,1.3,0.9,11.3,21.8,107,110,1.2,0.6,1.7,0.085,0,0
"75","Chauncey Billups","40","PG",30,"DET",70,70,2533,348,815,0.427,109,316,0.345,239,499,0.479,386,437,0.883,23,214,237,502,84,17,140,161,1191,21.3,0.591,0.494,0.536,0.388,1.1,10,5.6,32.9,1.8,0.5,12.2,21.5,123,106,8.7,2.7,11.4,0.216,0,183
"76","Chris Bosh","51","C",22,"TOR",69,69,2658,543,1094,0.496,12,35,0.343,531,1059,0.501,463,590,0.785,186,555,741,175,39,90,179,163,1561,22.6,0.577,0.502,0.539,0.032,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,112,104,6.1,3.5,9.6,0.174,0,110
"77","Chris Duhon","113","PG",24,"CHI",78,30,1906,197,483,0.408,88,245,0.359,109,238,0.458,76,101,0.752,23,146,169,310,69,6,105,150,558,11.9,0.529,0.499,0.209,0.507,1.4,8.7,5.1,24.4,1.9,0.2,16.6,14.8,108,102,1.9,3,4.8,0.121,0,0
"78","Chris Kaman","230","C",24,"LAC",75,66,2176,294,652,0.451,0,1,0,294,651,0.452,166,224,0.741,160,428,588,79,41,116,147,251,754,12.9,0.502,0.451,0.344,0.002,8.9,23.3,16.2,6.1,1,4.1,16.4,19,97,103,-0.3,3.2,2.9,0.063,0,0
"79","Chris McCray","268","SG",22,"MIL",5,0,12,0,3,0,0,0,NA,0,3,0,0,0,NA,0,0,0,0,0,0,2,1,0,-20.7,0,0,0,0,0,0,0,0,0,0,40,18.8,0,120,-0.1,0,-0.1,-0.537,0,0
"80","Chris Paul","321","PG",21,"NOK",64,64,2353,381,871,0.437,50,143,0.35,331,728,0.455,292,357,0.818,54,226,280,569,118,3,161,154,1104,22,0.537,0.466,0.41,0.164,2.6,11.3,6.9,41.3,2.7,0.1,13.5,23.1,116,106,6.2,2.6,8.8,0.179,0,0
"81","Chris Quinn","340","PG",23,"MIA",42,1,408,48,131,0.366,20,57,0.351,28,74,0.378,25,37,0.676,6,24,30,65,15,0,21,32,141,12.3,0.479,0.443,0.282,0.435,1.8,6.8,4.3,25.8,2,0,12.5,19.6,103,108,0.3,0.3,0.6,0.07,0,0
"82","Chris Webber","429","PF",33,"TOT",61,60,1821,289,639,0.452,4,11,0.364,285,628,0.454,102,160,0.638,124,313,437,188,60,41,107,143,684,16,0.482,0.455,0.25,0.017,8.1,20.5,14.3,17.8,1.8,1.7,13.1,21.1,101,103,0.7,2.7,3.4,0.09,0,0
"83","Chris Wilcox","436","PF",24,"SEA",82,81,2586,433,819,0.529,0,6,0,433,813,0.533,240,351,0.684,178,451,629,82,70,38,127,248,1106,16.6,0.568,0.529,0.429,0.007,8.2,21.1,14.6,5.3,1.4,1.1,11.5,19.3,112,109,4.1,1.9,6,0.112,0,0
"84","Chuck Hayes","172","PF",23,"HOU",78,43,1714,192,335,0.573,0,0,NA,192,335,0.573,55,89,0.618,204,317,521,47,70,18,64,281,439,13.9,0.587,0.573,0.266,0,13.8,21.1,17.5,4.4,2.2,0.8,14.6,11.9,119,98,2.9,3.6,6.4,0.179,0,0
"85","Chucky Atkins","19","PG",32,"MEM",75,23,2064,310,715,0.434,116,306,0.379,194,409,0.474,252,311,0.81,18,121,139,346,50,4,127,136,988,17.4,0.58,0.515,0.435,0.428,1,7,4,27.9,1.2,0.1,13,21.4,117,116,5.1,-0.2,4.9,0.114,0,0
"86","Clifford Robinson","357","C",40,"NJN",50,1,955,81,218,0.372,25,66,0.379,56,152,0.368,16,36,0.444,31,91,122,51,12,23,30,98,203,5.9,0.434,0.429,0.165,0.303,3.9,11.2,7.5,8.2,0.7,1.9,11.4,12.9,91,108,-0.5,0.8,0.3,0.013,0,0
