"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"34","Billy Owens","279","PF",24,"GSW",79,72,2738,492,971,0.507,3,15,0.2,489,956,0.512,199,326,0.61,230,410,640,326,83,60,214,269,1186,15.6,0.532,0.508,0.336,0.015,9.3,15.9,12.6,16.8,1.5,1.3,16.1,20,106,107,3,2.6,5.7,0.099,0,0
"35","Bimbo Coles","73","PG",25,"MIA",76,4,1726,233,519,0.449,20,99,0.202,213,420,0.507,102,131,0.779,50,109,159,263,75,12,107,132,588,13,0.51,0.468,0.252,0.191,3.3,7.2,5.2,22.7,2.2,0.5,15.7,17.1,108,108,1.8,1.4,3.2,0.089,0,0
"36","Bison Dele","97","C",24,"DEN",80,1,1507,251,464,0.541,0,3,0,251,461,0.544,137,211,0.649,138,308,446,50,49,87,104,221,639,16.5,0.574,0.541,0.455,0.006,10.5,22,16.4,5.2,1.6,3.6,15.7,18.7,108,99,1.8,2.9,4.7,0.151,0,0
"37","Blue Edwards","108","SF",28,"MIL",82,64,2322,382,800,0.478,38,106,0.358,344,694,0.496,151,189,0.799,104,225,329,171,83,27,146,235,953,12.9,0.54,0.501,0.236,0.133,4.9,11.8,8.1,12.1,1.8,0.8,14.2,19.2,104,111,1.7,1.2,2.9,0.06,0,0
"38","Bo Outlaw","277","SF",22,"LAC",37,14,871,98,167,0.587,0,2,0,98,165,0.594,61,103,0.592,81,131,212,36,36,37,31,94,257,14.3,0.605,0.587,0.617,0.012,10,15.8,12.9,5.6,2,2.6,12.7,11.5,120,107,1.5,0.9,2.3,0.127,0,0
"39","Bob Martin","240","C",24,"LAC",53,1,535,40,88,0.455,0,0,NA,40,88,0.455,31,51,0.608,36,81,117,17,8,33,29,106,111,6.9,0.503,0.455,0.58,0,7.2,15.9,11.6,4.1,0.7,3.7,20.8,10.8,95,108,-0.1,0.4,0.3,0.03,0,0
"40","Bobby Hurley","180","PG",22,"SAC",19,19,499,54,146,0.37,2,16,0.125,52,130,0.4,24,30,0.8,6,28,34,115,13,1,48,28,134,8.4,0.421,0.377,0.205,0.11,1.3,6.3,3.7,33.1,1.3,0.1,23.2,17.5,88,113,-0.6,0.1,-0.5,-0.044,0,0
"41","Bobby Phills","293","SG",24,"CLE",72,53,1531,242,514,0.471,1,12,0.083,241,502,0.48,113,157,0.72,71,141,212,133,67,12,63,135,598,14.1,0.513,0.472,0.305,0.023,5.4,10.7,8,13.8,2.3,0.5,9.8,18.9,109,106,1.9,1.7,3.5,0.111,0,0
"42","Brad Daugherty","87","C",28,"CLE",50,50,1838,296,606,0.488,0,0,NA,296,606,0.488,256,326,0.785,128,380,508,149,41,36,110,145,848,18.4,0.566,0.488,0.538,0,8.1,24.1,16.1,12.9,1.2,1.3,12.8,21,114,103,3.9,2.6,6.4,0.168,0,0
"43","Brad Lohaus","225","PF",29,"MIL",67,2,962,102,281,0.363,46,134,0.343,56,147,0.381,20,29,0.69,33,117,150,62,30,55,58,142,270,8.3,0.46,0.445,0.103,0.477,3.7,14.8,9,9.7,1.6,3.9,16.5,15.8,90,108,-0.7,0.8,0.1,0.004,0,0
"44","Brent Price","299","PG",25,"WSB",65,13,1035,141,326,0.433,50,150,0.333,91,176,0.517,68,87,0.782,31,59,90,213,55,2,119,114,400,13.2,0.549,0.509,0.267,0.46,3.4,6.8,5.1,30.5,2.7,0.1,24.6,20,101,113,0.5,0.2,0.7,0.033,0,0
"45","Brian Davis","89","SF",23,"MIN",68,3,374,40,126,0.317,1,3,0.333,39,123,0.317,50,68,0.735,21,34,55,22,16,4,19,34,131,9.2,0.42,0.321,0.54,0.024,6.7,10.4,8.6,9.1,2.2,0.7,10.9,20.4,92,110,-0.2,0.2,0,0,0,0
"46","Brian Shaw","332","SG",27,"MIA",77,52,2037,278,667,0.417,73,216,0.338,205,451,0.455,64,89,0.719,104,246,350,385,71,21,173,195,693,13.4,0.491,0.472,0.133,0.324,5.8,13.7,9.7,28.2,1.8,0.7,19.7,18.6,103,107,1.2,2,3.2,0.076,0,0
"47","Bryant Stith","350","SG",23,"DEN",82,82,2853,365,811,0.45,2,9,0.222,363,802,0.453,291,351,0.829,119,230,349,199,116,16,131,165,1023,12.7,0.53,0.451,0.433,0.011,4.8,8.7,6.8,10.4,2,0.4,11.9,16.4,110,105,3.4,3.4,6.8,0.114,0,0
"48","Bryon Russell","322","SF",23,"UTA",67,48,1121,135,279,0.484,2,22,0.091,133,257,0.518,62,101,0.614,61,120,181,54,68,19,55,138,334,11.1,0.516,0.487,0.362,0.079,6.4,12.2,9.3,7,3.1,1.2,14.5,14.9,101,102,0.4,1.7,2.1,0.089,0,0
"49","Buck Williams","383","PF",33,"POR",81,81,2636,291,524,0.555,0,1,0,291,523,0.556,201,296,0.679,315,528,843,80,58,47,111,239,783,14,0.598,0.555,0.565,0.002,12.5,22.8,17.4,4.1,1.1,1.1,14.5,11.8,121,105,4.7,3.2,7.9,0.143,0,0
"50","Byron Houston","176","SF",24,"GSW",71,2,866,81,177,0.458,1,7,0.143,80,170,0.471,33,54,0.611,67,127,194,32,33,31,49,181,196,7.5,0.488,0.46,0.305,0.04,8.5,15.6,12.1,4.7,1.8,2.2,19.6,11.9,96,105,-0.1,1,0.9,0.05,0,0
"51","Byron Scott","328","SG",32,"IND",67,2,1197,256,548,0.467,27,74,0.365,229,474,0.483,157,195,0.805,19,91,110,133,62,9,103,80,696,17.6,0.549,0.492,0.356,0.135,1.9,8.5,5.3,18.9,2.7,0.5,14,27,107,105,1.7,1.4,3.1,0.123,0,0
"52","Calbert Cheaney","68","SG",22,"WSB",65,21,1604,327,696,0.47,1,23,0.043,326,673,0.484,124,161,0.77,88,102,190,126,63,10,108,148,779,14,0.508,0.471,0.231,0.033,6.3,7.6,6.9,12.9,2,0.4,12.3,23.4,102,114,1,0.2,1.2,0.035,0,0
"53","Carl Herrera","168","PF",27,"HOU",75,0,1292,142,310,0.458,0,0,NA,142,310,0.458,69,97,0.711,101,184,285,37,32,26,69,159,353,9.1,0.5,0.458,0.313,0,9.2,15,12.3,4.1,1.3,1.3,16.4,14.4,98,102,0.1,1.9,2,0.075,0,0
"54","Cedric Ceballos","65","SF",24,"PHO",53,43,1602,425,795,0.535,0,9,0,425,786,0.541,160,221,0.724,153,191,344,91,59,23,93,124,1010,20.9,0.566,0.535,0.278,0.011,10.9,13.3,12.1,9.4,1.8,0.9,9.4,25.8,115,108,4.1,1.4,5.5,0.166,0,0
"55","Chad Gallagher","132","C",24,"UTA",2,0,3,3,3,1,0,0,NA,3,3,1,0,0,NA,0,0,0,0,0,0,0,2,6,66.8,1,1,0,0,0,0,0,0,0,0,0,44.2,200,111,0.1,0,0.1,1.442,0,0
"56","Charles Barkley","24","PF",30,"PHO",65,65,2298,518,1046,0.495,48,178,0.27,470,868,0.541,318,452,0.704,198,529,727,296,101,37,206,160,1402,22.8,0.563,0.518,0.432,0.17,9.8,25.6,17.8,20,2.2,1,14.2,26.5,113,103,5.6,3.3,8.8,0.185,66,889
"57","Charles Jones","196","C",36,"DET",42,0,877,36,78,0.462,0,1,0,36,77,0.468,19,34,0.559,89,146,235,29,14,43,12,136,91,8.7,0.489,0.462,0.436,0.013,11.1,18.7,14.8,4.3,0.8,3.2,11.4,5.2,123,109,0.9,0.6,1.5,0.083,0,0
"58","Charles Oakley","274","PF",30,"NYK",82,82,2932,363,760,0.478,0,3,0,363,757,0.48,243,313,0.776,349,616,965,218,110,18,193,293,969,15.3,0.54,0.478,0.412,0.004,13.8,23.3,18.6,11.3,1.9,0.4,17.7,16.3,110,96,3.7,6.8,10.5,0.172,0,0
"59","Charles Smith","335","SF",28,"NYK",43,21,1105,176,397,0.443,8,16,0.5,168,381,0.441,87,121,0.719,66,99,165,50,26,45,64,144,447,11.3,0.496,0.453,0.305,0.04,6.9,9.9,8.5,7.2,1.2,2.9,12.4,20.4,101,100,0.4,2,2.4,0.104,0,0
"60","Chris Corchiani","79","PG",25,"BOS",51,0,467,40,94,0.426,11,38,0.289,29,56,0.518,26,38,0.684,8,36,44,86,22,2,38,47,117,10.4,0.528,0.484,0.404,0.404,1.9,8.7,5.3,24.5,2.4,0.3,25.6,13.8,100,110,0.1,0.3,0.4,0.038,0,0
"61","Chris Dudley","104","C",28,"POR",6,3,86,6,25,0.24,0,0,NA,6,25,0.24,2,4,0.5,16,8,24,5,4,3,2,18,14,6.8,0.262,0.24,0.16,0,19.4,10.6,15.2,7.4,2.3,2.2,7,13.6,89,105,-0.1,0.1,0,0.022,0,0
"62","Chris Gatling","134","C",26,"GSW",82,23,1296,271,461,0.588,0,1,0,271,460,0.589,129,208,0.62,143,254,397,41,40,63,84,223,671,18.7,0.607,0.588,0.451,0.002,12.2,20.8,16.6,4.7,1.5,3,13.2,20.3,116,104,2.8,1.7,4.5,0.168,0,0
"63","Chris Jent","188","SF",24,"HOU",3,0,78,13,26,0.5,4,11,0.364,9,15,0.6,1,2,0.5,4,11,15,7,0,0,5,13,31,11,0.577,0.577,0.077,0.423,6,14.8,10.7,14,0,0,15.7,18.1,107,106,0.1,0.1,0.2,0.1,0,0
"64","Chris King","207","SF",24,"SEA",15,0,86,19,48,0.396,2,7,0.286,17,41,0.415,15,26,0.577,5,10,15,11,4,0,12,12,55,13.1,0.463,0.417,0.542,0.146,6.9,13.8,10.3,20.5,2.3,0,16.8,35.6,91,103,-0.1,0.1,0,0.002,0,0
"65","Chris Mills","252","SF",24,"CLE",79,18,2022,284,677,0.419,38,122,0.311,246,555,0.443,137,176,0.778,134,267,401,128,54,50,89,232,743,12.6,0.492,0.448,0.26,0.18,7.7,15.4,11.5,9.8,1.4,1.6,10.6,18.7,105,105,1.7,2.4,4,0.096,0,0
"66","Chris Morris","258","SF",28,"NJN",50,27,1349,203,454,0.447,53,147,0.361,150,307,0.489,85,118,0.72,91,137,228,83,55,49,52,120,544,15.4,0.538,0.506,0.26,0.324,7,10.9,8.9,9.5,2,2.3,9.3,17.4,114,105,2.2,1.6,3.8,0.137,0,0
"67","Chris Mullin","260","SF",30,"GSW",62,39,2324,410,869,0.472,55,151,0.364,355,718,0.494,165,219,0.753,64,281,345,315,107,53,178,114,1040,15.8,0.539,0.503,0.252,0.174,3,12.9,8,19.1,2.2,1.4,15.6,20.3,106,106,2.4,2.3,4.7,0.097,0,0
"68","Chris Smith","336","PG",23,"MIN",80,16,1617,184,423,0.435,10,39,0.256,174,384,0.453,95,141,0.674,15,107,122,285,38,18,101,131,473,10.2,0.488,0.447,0.333,0.092,1.1,7.6,4.4,27.4,1.2,0.7,17.2,15.8,100,112,0.4,0.5,0.9,0.025,0,0
"69","Chris Webber","370","C",20,"GSW",76,76,2438,572,1037,0.552,0,14,0,572,1023,0.559,189,355,0.532,305,389,694,272,93,164,206,247,1333,21.7,0.559,0.552,0.342,0.014,13.8,17,15.4,17.1,1.8,4.1,14.7,23.7,110,104,4.6,3.2,7.8,0.154,0,0
"70","Chris Whitney","378","PG",22,"SAS",40,4,339,25,82,0.305,10,30,0.333,15,52,0.288,12,15,0.8,5,24,29,53,11,1,37,53,72,3.5,0.406,0.366,0.183,0.366,1.7,7.6,4.8,21.4,1.7,0.2,29.5,16.6,80,107,-0.7,0.3,-0.3,-0.049,0,0
"71","Christian Laettner","216","PF",24,"MIN",70,67,2428,396,883,0.448,6,25,0.24,390,858,0.455,375,479,0.783,160,442,602,307,87,86,259,264,1173,16.8,0.536,0.452,0.542,0.028,7.9,20.9,14.5,21.3,1.8,2.3,19.1,24.4,102,106,1.4,2.6,4.1,0.081,0,0
"72","Chuck Nevitt","269","C",34,"SAS",1,0,1,0,0,NA,0,0,NA,0,0,NA,3,6,0.5,1,0,1,0,0,0,1,1,3,46,0.568,NA,NA,NA,100,0,56.3,0,0,0,27.5,100,94,110,0,0,0,-0.174,0,0
"73","Chuck Person","291","SF",29,"MIN",77,37,2029,356,843,0.422,100,272,0.368,256,571,0.448,82,108,0.759,55,198,253,185,45,12,121,164,894,11.7,0.502,0.482,0.128,0.323,3.3,11.2,7.3,15.7,1.1,0.4,12,21.8,99,112,0.4,0.8,1.2,0.028,0,0
"74","Chucky Brown","46","SF",25,"DAL",1,0,10,1,1,1,0,0,NA,1,1,1,1,1,1,0,1,1,0,0,0,0,2,3,10.8,1.042,1,1,0,0,12.1,5.6,0,0,0,0,6.1,218,114,0,0,0,0.183,0,0
"75","Clarence Weatherspoon","368","SF",23,"PHI",82,82,3147,602,1246,0.483,4,17,0.235,598,1229,0.487,298,430,0.693,254,578,832,192,100,116,195,152,1506,18.1,0.525,0.485,0.345,0.014,8.8,20.2,14.5,10.3,1.6,2.2,12,22.5,105,107,3.1,2.8,6,0.091,0,0
"76","Clifford Robinson","312","C",27,"POR",82,64,2853,641,1404,0.457,13,53,0.245,628,1351,0.465,352,460,0.765,164,386,550,159,118,111,169,263,1647,17.4,0.513,0.461,0.328,0.038,6,15.4,10.5,8.9,2,2.5,9.5,25.4,107,104,3.7,3.7,7.5,0.126,0,0
"77","Clyde Drexler","102","SG",31,"POR",68,68,2334,473,1105,0.428,71,219,0.324,402,886,0.454,286,368,0.777,154,291,445,333,98,34,167,202,1303,18.4,0.514,0.46,0.333,0.198,6.9,14.2,10.4,21.9,2,0.9,11.6,25,110,105,4.2,2.7,6.8,0.14,0,0
"78","Corey Gaines","131","SG",28,"NYK",18,0,78,9,20,0.45,2,5,0.4,7,15,0.467,13,15,0.867,3,10,13,30,2,0,5,12,33,23.7,0.62,0.5,0.75,0.25,4.4,14.2,9.4,57.5,1.3,0,15.8,17.8,137,100,0.4,0.1,0.6,0.339,0,0
"79","Corey Williams","384","PG",23,"MIN",4,0,46,5,13,0.385,0,1,0,5,12,0.417,1,1,1,1,5,6,6,2,0,2,6,11,8,0.409,0.385,0.077,0.077,2.6,12.5,7.6,20.1,2.2,0,13,14.7,92,109,0,0,0,0.009,0,0
"80","Corie Blount","33","PF",25,"CHI",67,8,690,76,174,0.437,0,0,NA,76,174,0.437,46,75,0.613,76,118,194,56,19,33,52,93,198,12.3,0.478,0.437,0.431,0,12.9,20,16.5,11.4,1.4,3.3,20.1,16.6,98,100,0,1.2,1.2,0.085,0,0
"81","Craig Ehlo","112","SG",32,"ATL",82,0,2147,316,708,0.446,77,221,0.348,239,487,0.491,112,154,0.727,71,208,279,273,136,26,130,161,821,15,0.529,0.501,0.218,0.312,3.6,10.7,7.1,18.8,3.2,0.8,14.4,18.1,108,101,2.4,3.5,5.9,0.132,0,0
"82","Dale Davis","90","PF",24,"IND",66,64,2292,308,582,0.529,0,1,0,308,581,0.53,155,294,0.527,280,438,718,100,48,106,102,214,771,15.9,0.542,0.529,0.505,0.002,14.7,21.3,18.1,6.5,1.1,3.2,12.5,15.6,113,102,3.5,3.6,7,0.147,0,0
"83","Dale Ellis","115","SF",33,"SAS",77,75,2590,478,967,0.494,131,332,0.395,347,635,0.546,83,107,0.776,70,185,255,80,66,11,75,141,1170,14.7,0.577,0.562,0.111,0.343,3.2,7.7,5.5,5,1.4,0.3,6.9,18.8,119,108,5.5,2.1,7.6,0.14,0,0
"84","Dan Majerle","234","SG",28,"PHO",80,76,3207,476,1138,0.418,192,503,0.382,284,635,0.447,176,238,0.739,120,229,349,275,129,43,137,153,1320,13.7,0.531,0.503,0.209,0.442,4.3,8,6.1,11.9,2,0.8,9.9,18,113,109,5,2.3,7.3,0.109,0,0
"85","Dan O'Sullivan","273","C",25,"DET",13,0,56,4,12,0.333,0,0,NA,4,12,0.333,9,12,0.75,2,8,10,3,0,0,3,10,17,6.6,0.492,0.333,1,0,3.9,16.1,9.9,7.3,0,0,14.8,15.9,100,114,0,0,0,0.017,0,0
"86","Dana Barros","25","PG",26,"PHI",81,70,2519,412,878,0.469,135,354,0.381,277,524,0.529,116,145,0.8,28,168,196,424,107,5,167,96,1075,16,0.571,0.546,0.165,0.403,1.2,7.3,4.3,27.2,2.1,0.1,15.1,19.1,111,112,3.9,0.8,4.7,0.089,0,0
"87","Danny Ainge","5","SG",34,"PHO",68,1,1555,224,537,0.417,80,244,0.328,144,293,0.491,78,94,0.83,28,103,131,180,57,8,81,140,606,11.8,0.524,0.492,0.175,0.454,2,7.4,4.7,15.9,1.8,0.3,12.3,17.8,109,110,1.9,1,2.8,0.087,0,0
