"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"11","Andre Turner","283","PG",23,"HOU",12,0,99,12,34,0.353,1,7,0.143,11,27,0.407,10,14,0.714,4,4,8,23,7,1,12,13,35,10.4,0.436,0.368,0.412,0.206,4.2,4.2,4.2,30.6,3.3,0.6,23,21.1,90,106,-0.1,0.1,0,0.001,0,0
"12","Andrew Toney","279","SG",30,"PHI",29,15,522,72,171,0.421,9,27,0.333,63,144,0.438,58,72,0.806,8,39,47,108,11,6,50,35,211,13.2,0.521,0.447,0.421,0.158,1.8,8.7,5.2,30.9,1.1,0.7,19.8,20.5,105,114,0.3,0.2,0.5,0.05,0,0
"13","Antoine Carr","40","PF",26,"ATL",80,2,1483,281,517,0.544,1,4,0.25,280,513,0.546,142,182,0.78,94,195,289,103,38,83,116,272,705,15.5,0.59,0.544,0.352,0.008,7,14.7,10.8,10.2,1.3,3.4,16.3,20.2,110,106,2,1.8,3.8,0.122,0,0
"14","Armen Gilliam","97","PF",23,"PHO",55,53,1807,342,720,0.475,0,0,NA,342,720,0.475,131,193,0.679,134,300,434,72,58,29,123,143,815,12.9,0.506,0.475,0.268,0,8.3,18.8,13.5,5.6,1.5,0.9,13.3,20.9,99,110,-0.1,1.4,1.3,0.035,0,0
"15","Artis Gilmore","98","C",38,"TOT",71,27,893,99,181,0.547,0,0,NA,99,181,0.547,67,128,0.523,69,142,211,21,15,30,67,148,265,8.4,0.558,0.547,0.707,0,9.6,17.8,13.9,3,0.8,2,22,14.6,98,108,-0.1,1,0.9,0.048,0,0
"16","Bart Kofoed","152","SG",23,"UTA",36,0,225,18,48,0.375,2,7,0.286,16,41,0.39,8,13,0.615,4,11,15,23,6,1,18,42,46,1.9,0.428,0.396,0.271,0.146,2,5,3.6,12.7,1.3,0.3,25.1,13,80,108,-0.4,0.2,-0.1,-0.026,0,0
"17","Ben Coleman","46","PF",26,"TOT",70,24,1498,226,453,0.499,0,3,0,226,450,0.502,141,185,0.762,116,234,350,62,43,41,127,230,593,12,0.555,0.499,0.408,0.007,8.8,18.5,13.5,6.4,1.4,1.6,19.2,18.6,102,109,0.4,1.4,1.8,0.058,0,0
"18","Ben McDonald","179","PF",25,"GSW",81,41,2039,258,552,0.467,9,35,0.257,249,517,0.482,87,111,0.784,133,202,335,138,39,8,93,246,612,9,0.509,0.476,0.201,0.063,7.1,11.3,9.1,9,0.9,0.2,13.4,13.8,105,116,1,0.3,1.3,0.031,0,0
"19","Benoit Benjamin","20","C",23,"LAC",66,59,2171,340,693,0.491,0,8,0,340,685,0.496,180,255,0.706,112,418,530,172,50,225,223,203,860,14.1,0.534,0.491,0.368,0.012,5.3,21.2,13,12.2,1.1,5.9,21.7,19.3,94,103,-1.4,3.5,2,0.045,0,0
"20","Bernard King","149","SF",31,"WSB",69,38,2044,470,938,0.501,1,6,0.167,469,932,0.503,247,324,0.762,86,194,280,192,49,10,211,202,1188,15,0.55,0.502,0.345,0.006,4.7,10.7,7.7,15.3,1.2,0.3,16.3,26.1,103,110,1.2,1.6,2.8,0.066,0,0
"21","Bernard Thompson","270","SF",25,"PHO",37,7,566,74,159,0.465,0,2,0,74,157,0.471,43,60,0.717,40,36,76,51,21,1,21,75,191,11,0.515,0.465,0.377,0.013,7.9,7.2,7.6,11.7,1.8,0.1,10.2,14.9,112,114,0.7,0.2,0.9,0.074,0,0
"22","Bill Cartwright","42","C",30,"NYK",82,4,1676,287,528,0.544,0,0,NA,287,528,0.544,340,426,0.798,127,257,384,85,43,43,135,234,914,17.8,0.639,0.544,0.807,0,8.4,18.1,13.1,7.5,1.2,1.6,15.9,20.6,120,106,4.3,2.1,6.4,0.183,0,0
"23","Bill Hanzlik","111","SF",30,"DEN",77,0,1334,109,287,0.38,3,16,0.188,106,271,0.391,129,163,0.791,39,132,171,166,64,17,95,185,350,8.2,0.488,0.385,0.568,0.056,3,10.8,6.7,14.3,2.2,0.7,20.9,13.3,97,107,-0.3,1.6,1.3,0.046,0,0
"24","Bill Laimbeer","155","C",30,"DET",82,82,2897,455,923,0.493,13,39,0.333,442,884,0.5,187,214,0.874,165,667,832,199,66,78,136,284,1110,15.1,0.546,0.5,0.232,0.042,6.5,25.1,16,9.6,1.1,1.6,11.8,16.5,113,102,3.8,5,8.8,0.146,0,0
"25","Bill Martin","172","SF",25,"PHO",10,0,101,16,51,0.314,0,1,0,16,50,0.32,8,13,0.615,9,18,27,6,5,0,9,16,40,5.7,0.353,0.314,0.255,0.02,10,20.2,15,8,2.3,0,13.7,26.5,77,109,-0.3,0.1,-0.2,-0.117,0,0
"26","Bill Wennington","304","C",24,"DAL",30,0,125,25,49,0.51,1,2,0.5,24,47,0.511,12,19,0.632,14,25,39,4,5,9,9,33,63,16.6,0.549,0.52,0.388,0.041,12.4,21.4,17,4.8,2,4.1,13.6,22,109,102,0.2,0.2,0.4,0.146,0,0
"27","Billy Donovan","71","PG",22,"NYK",44,0,364,44,109,0.404,0,7,0,44,102,0.431,17,21,0.81,5,20,25,87,16,1,42,33,105,8.7,0.444,0.404,0.193,0.064,1.5,6.5,3.9,32.8,2.1,0.2,26.2,17.9,90,109,-0.4,0.3,-0.1,-0.009,0,0
"28","Billy Thompson","271","SF",24,"LAL",9,0,38,3,13,0.231,0,0,NA,3,13,0.231,8,10,0.8,2,7,9,1,1,0,6,11,14,-0.8,0.402,0.231,0.769,0,6.3,19.9,13.4,3.2,1.3,0,25.6,25.7,73,107,-0.2,0,-0.1,-0.135,0,0
"29","Blair Rasmussen","229","C",25,"DEN",79,45,1779,435,884,0.492,0,0,NA,435,884,0.492,132,170,0.776,130,307,437,78,22,81,73,241,1002,16,0.523,0.492,0.192,0,7.4,18.9,12.9,6.2,0.6,2.6,7.1,22.6,109,106,2.1,2.2,4.2,0.114,0,0
"30","Bob Hansen","110","SG",27,"UTA",81,51,1796,316,611,0.517,32,97,0.33,284,514,0.553,113,152,0.743,64,123,187,175,65,5,91,193,777,12.9,0.573,0.543,0.249,0.159,4,7,5.6,13.8,1.7,0.2,11.8,17.5,112,107,2.3,2.1,4.4,0.118,0,0
"31","Bob Thornton","274","PF",25,"TOT",48,2,593,65,130,0.5,0,2,0,65,128,0.508,34,55,0.618,46,66,112,15,11,3,35,103,164,7,0.532,0.5,0.423,0.015,8.9,13,10.9,3.6,0.9,0.3,18.5,13.4,101,112,0.1,0.3,0.4,0.034,0,0
"32","Brad Daugherty","63","C",22,"CLE",79,78,2957,551,1081,0.51,0,2,0,551,1079,0.511,378,528,0.716,151,514,665,333,48,56,267,235,1480,16.2,0.563,0.51,0.488,0.002,6.2,19.9,13.2,17.3,0.8,1.1,16.9,22.8,107,107,3,3.6,6.6,0.107,0,0
"33","Brad Davis","64","PG",32,"DAL",75,12,1480,208,415,0.501,30,74,0.405,178,341,0.522,91,108,0.843,18,84,102,303,51,18,91,149,537,14.5,0.581,0.537,0.26,0.178,1.3,6.1,3.7,28.3,1.7,0.7,16.4,15.5,119,110,2.9,1.1,4,0.13,0,0
"34","Brad Lohaus","163","PF",23,"BOS",70,4,718,122,246,0.496,3,13,0.231,119,233,0.511,50,62,0.806,46,92,138,49,20,41,59,123,297,12.2,0.543,0.502,0.252,0.053,8.1,14.2,11.4,9.2,1.4,3.3,17.8,19.9,102,108,0.2,0.8,0.9,0.063,0,0
"35","Brad Sellers","251","SF",25,"CHI",82,76,2212,326,714,0.457,1,7,0.143,325,707,0.46,124,157,0.79,107,143,250,141,34,66,91,174,777,10.7,0.496,0.457,0.22,0.01,5.6,7.4,6.5,8.9,0.8,1.8,10.4,17,105,109,1.3,2,3.3,0.071,0,0
"36","Brad Wright","330","PF",25,"DEN",2,0,7,1,5,0.2,0,0,NA,1,5,0.2,0,0,NA,0,1,1,0,0,0,2,3,2,-24.7,0.2,0.2,0,0,0,15.6,7.5,0,0,0,28.6,39,31,110,-0.1,0,-0.1,-0.677,0,0
"37","Brian Rowsom","241","PF",22,"IND",4,0,16,0,6,0,0,0,NA,0,6,0,6,6,1,1,4,5,1,1,0,1,3,6,8.2,0.347,0,1,0,6.9,27.2,17.1,7.2,3.1,0,10.4,25.4,85,101,0,0,0,-0.008,0,0
"38","Buck Johnson","133","SF",24,"HOU",70,2,879,155,298,0.52,1,8,0.125,154,290,0.531,67,91,0.736,77,91,168,49,30,26,54,127,378,13.9,0.559,0.522,0.305,0.027,9.2,10.7,10,7.9,1.6,1.7,13.8,17.9,111,106,1.1,1.1,2.1,0.116,0,0
"39","Buck Williams","313","PF",27,"NJN",70,70,2637,466,832,0.56,1,1,1,465,831,0.56,346,518,0.668,298,536,834,109,68,44,189,266,1279,18.2,0.603,0.561,0.623,0.001,12.6,24.4,18.3,6.5,1.3,1,15.1,20,115,108,4.8,2.8,7.6,0.138,16,508
"40","Byron Scott","249","SG",26,"LAL",81,81,3048,710,1348,0.527,62,179,0.346,648,1169,0.554,272,317,0.858,76,257,333,335,155,27,161,204,1754,19.2,0.59,0.55,0.235,0.133,3,9.1,6.2,16.4,2.5,0.5,9.8,22.6,118,108,7.4,3.3,10.7,0.168,0,0
"41","Caldwell Jones","143","C",37,"POR",79,77,1778,128,263,0.487,0,4,0,128,259,0.494,78,106,0.736,105,303,408,81,29,99,82,251,334,8,0.539,0.487,0.403,0.015,6.4,18.5,12.4,5.3,0.8,3.2,20.9,8.7,104,106,0.5,2.2,2.7,0.073,0,0
"42","Calvin Natt","201","PF",31,"DEN",27,7,533,102,208,0.49,0,1,0,102,207,0.493,54,73,0.74,35,61,96,47,13,3,30,43,258,14.4,0.537,0.49,0.351,0.005,6.6,12.5,9.5,11.6,1.1,0.3,11.1,19.7,110,109,0.6,0.5,1.1,0.102,0,0
"43","Carey Scurry","250","SF",25,"TOT",33,0,455,55,118,0.466,3,8,0.375,52,110,0.473,27,39,0.692,30,54,84,50,49,23,43,81,140,12.9,0.518,0.479,0.331,0.068,7.4,12.3,9.9,14.4,5.1,2.9,24.1,16,95,96,-0.2,1.1,0.9,0.095,0,0
"44","Cedric Maxwell","175","SF",32,"HOU",71,0,848,80,171,0.468,0,2,0,80,169,0.473,110,143,0.769,74,105,179,60,22,12,54,75,270,12.2,0.577,0.468,0.836,0.012,9.2,12.9,11,9,1.2,0.8,18.8,13.6,113,107,1,1,2,0.112,0,0
"45","Charles Barkley","17","PF",24,"PHI",80,80,3170,753,1283,0.587,44,157,0.28,709,1126,0.63,714,951,0.751,385,566,951,254,100,103,304,278,2264,27.6,0.665,0.604,0.741,0.122,14,20.8,17.4,14.1,1.6,1.9,15.2,26.7,126,108,13.4,3.3,16.7,0.253,1,109
"46","Charles Davis","65","SF",29,"TOT",21,0,226,48,115,0.417,1,17,0.059,47,98,0.48,7,10,0.7,16,25,41,20,2,4,18,29,104,8.7,0.436,0.422,0.087,0.148,7.6,12.1,9.8,12.5,0.4,1,13.1,24.3,90,115,-0.3,0,-0.3,-0.055,0,0
"47","Charles Jones","144","PF",26,"POR",37,0,186,16,40,0.4,0,1,0,16,39,0.41,19,33,0.576,11,20,31,8,3,6,12,28,51,5.9,0.468,0.4,0.825,0.025,6.4,11.6,9,5.1,0.7,1.9,18,14.1,93,109,-0.1,0.2,0.1,0.017,0,0
"48","Charles Oakley","209","PF",24,"CHI",82,82,2816,375,776,0.483,3,12,0.25,372,764,0.487,261,359,0.727,326,740,1066,248,68,28,241,272,1014,15.4,0.543,0.485,0.463,0.015,13.4,30,21.7,12,1.2,0.6,20.5,17.9,106,103,2,4.7,6.7,0.114,0,0
"49","Chris Dudley","76","C",22,"CLE",55,1,513,65,137,0.474,0,0,NA,65,137,0.474,40,71,0.563,74,70,144,23,13,19,31,87,170,12.1,0.505,0.474,0.518,0,17.5,15.7,16.5,6.3,1.2,2.2,15.6,16.6,106,106,0.3,0.7,1,0.093,0,0
"50","Chris Engler","84","C",28,"NJN",54,0,399,36,88,0.409,0,0,NA,36,88,0.409,31,35,0.886,32,66,98,15,9,6,29,73,103,7.1,0.498,0.409,0.398,0,9,19.9,14.2,5.2,1.1,0.9,21.9,14,95,109,-0.2,0.3,0.2,0.022,0,0
"51","Chris McNealy","186","PF",26,"NYK",19,0,265,23,74,0.311,0,0,NA,23,74,0.311,21,31,0.677,24,40,64,23,16,2,17,50,67,7.7,0.382,0.311,0.419,0,10,17.9,13.8,11.4,2.9,0.5,16.2,16,90,103,-0.3,0.4,0.2,0.03,0,0
"52","Chris Mullin","195","SF",24,"GSW",60,55,2033,470,926,0.508,34,97,0.351,436,829,0.526,239,270,0.885,58,147,205,290,113,32,156,136,1213,19.8,0.58,0.526,0.292,0.105,3.1,8.3,5.6,22.1,2.6,0.9,13,23.9,114,113,4.1,1,5.1,0.121,0,0
"53","Chris Washburn","298","C",22,"TOT",37,0,260,36,81,0.444,0,0,NA,36,81,0.444,18,31,0.581,28,47,75,6,5,8,17,29,90,10.9,0.475,0.444,0.383,0,11.8,20.3,16,3.2,0.9,1.9,15.2,17.8,97,108,-0.1,0.3,0.2,0.035,0,0
"54","Chris Welp","303","C",24,"PHI",10,0,132,18,31,0.581,0,0,NA,18,31,0.581,12,18,0.667,11,13,24,5,5,5,9,25,48,12.4,0.617,0.581,0.581,0,9.6,11.5,10.6,5.6,1.9,2.3,18.8,15.3,112,110,0.2,0.1,0.3,0.099,0,0
"55","Chuck Nevitt","204","C",28,"DET",17,0,63,7,21,0.333,0,0,NA,7,21,0.333,3,6,0.5,4,14,18,0,1,5,2,12,17,6.6,0.36,0.333,0.286,0,7.3,24.2,16,0,0.8,4.7,7.8,16.9,83,101,-0.1,0.1,0,0.018,0,0
"56","Chuck Person","217","SF",23,"IND",79,71,2807,575,1252,0.459,59,177,0.333,516,1075,0.48,132,197,0.67,171,365,536,309,73,8,210,266,1341,13.9,0.501,0.483,0.157,0.141,6.7,14.2,10.5,16.5,1.3,0.2,13.6,23.3,101,108,0.6,2.8,3.3,0.057,0,0
"57","Claude Gregory","107","PF",29,"LAC",23,2,313,61,134,0.455,0,1,0,61,133,0.459,12,36,0.333,37,58,95,16,9,13,22,37,134,12.8,0.447,0.455,0.269,0.007,12.1,20.4,16.1,8.4,1.4,2.4,12.8,22.3,91,105,-0.3,0.4,0.1,0.011,0,0
"58","Clemon Johnson","134","C",31,"SEA",74,26,723,49,105,0.467,0,0,NA,49,105,0.467,22,32,0.688,66,108,174,17,13,24,29,104,120,7.1,0.504,0.467,0.305,0,10,17.2,13.5,2.9,0.9,2.1,19.6,8.2,105,108,0.2,0.7,0.9,0.061,0,0
"59","Cliff Levingston","159","PF",27,"ATL",82,32,2135,314,564,0.557,1,2,0.5,313,562,0.557,190,246,0.772,228,276,504,71,52,84,94,287,819,15.5,0.609,0.558,0.436,0.004,11.8,14.5,13.1,4.6,1.2,2.4,12.3,15.1,123,108,4.6,2.3,7,0.157,0,0
"60","Cliff Robinson","236","SF",27,"PHI",62,51,2110,483,1041,0.464,2,9,0.222,481,1032,0.466,210,293,0.717,116,289,405,131,79,39,161,192,1178,15.7,0.503,0.465,0.281,0.009,6.4,16,11.1,10.7,1.9,1.1,12.1,26.7,102,109,0.7,1.8,2.6,0.059,0,0
"61","Clinton Wheeler","307","PG",28,"IND",59,0,513,62,132,0.47,0,0,NA,62,132,0.47,25,34,0.735,19,21,40,103,36,2,52,37,149,12,0.507,0.47,0.258,0,4.1,4.5,4.3,26.7,3.4,0.2,26.1,16.4,96,107,-0.2,0.6,0.4,0.039,0,0
"62","Clyde Drexler","74","SG",25,"POR",81,80,3060,849,1679,0.506,11,52,0.212,838,1627,0.515,476,587,0.811,261,272,533,467,203,52,236,250,2185,24.1,0.564,0.509,0.35,0.031,9.2,9.6,9.4,23.5,3.1,1,10.9,28,118,106,9.3,3.9,13.2,0.207,0,86
"63","Conner Henry","119","SG",24,"TOT",39,2,433,62,150,0.413,20,45,0.444,42,105,0.4,39,47,0.83,13,36,49,67,12,5,39,37,183,12.4,0.536,0.48,0.313,0.3,3.4,9.2,6.4,21.1,1.3,0.7,18.6,20,104,112,0.2,0.2,0.4,0.049,0,0
"64","Craig Ehlo","82","SG",26,"CLE",79,27,1709,226,485,0.466,22,64,0.344,204,421,0.485,89,132,0.674,86,188,274,206,82,30,107,182,563,12.5,0.518,0.489,0.272,0.132,6.1,12.6,9.4,17.1,2.4,1,16.5,16.2,104,106,0.9,2.3,3.1,0.088,0,0
"65","Craig Hodges","122","SG",27,"TOT",66,0,1445,242,523,0.463,86,175,0.491,156,348,0.448,59,71,0.831,19,59,78,153,46,2,77,118,629,12.2,0.567,0.545,0.136,0.335,1.5,4.6,3,15.2,1.5,0.1,12.2,18.2,110,113,1.6,0.7,2.4,0.078,0,0
"66","Dale Ellis","83","SG",27,"SEA",75,73,2790,764,1519,0.503,107,259,0.413,657,1260,0.521,303,395,0.767,167,173,340,197,74,11,172,221,1938,19.3,0.572,0.538,0.26,0.171,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,117,112,7.4,1.6,9,0.155,0,0
"67","Dallas Comegys","49","PF",23,"NJN",75,17,1122,156,363,0.43,0,1,0,156,362,0.431,106,150,0.707,54,164,218,65,36,70,116,175,418,9.5,0.487,0.43,0.413,0.003,5.4,17.5,11.3,8.6,1.6,3.8,21.3,20.5,88,107,-1.6,1.3,-0.3,-0.012,0,0
"68","Danny Ainge","6","SG",28,"BOS",81,81,3018,482,982,0.491,148,357,0.415,334,625,0.534,158,180,0.878,59,190,249,503,115,17,153,203,1270,15.9,0.598,0.566,0.183,0.364,2.5,7,4.9,22.2,1.9,0.3,12.6,17.3,121,112,6.7,1.9,8.6,0.136,0,0
"69","Danny Schayes","246","PF",28,"DEN",81,74,2166,361,668,0.54,0,2,0,361,666,0.542,407,487,0.836,200,462,662,106,62,92,155,323,1129,18.4,0.64,0.54,0.729,0.003,9.3,23.3,16.1,6.2,1.3,2.4,14.9,18.7,122,104,5.4,3.3,8.8,0.195,0,0
"70","Danny Vranes","291","SF",29,"PHI",57,5,772,53,121,0.438,0,3,0,53,118,0.449,15,35,0.429,45,72,117,36,27,33,25,100,121,7,0.444,0.438,0.289,0.025,6.7,10.9,8.8,6.3,1.7,2.6,15.5,8.8,98,110,-0.1,0.6,0.6,0.035,0,0
"71","Danny Young","331","PG",25,"SEA",77,0,949,89,218,0.408,22,77,0.286,67,141,0.475,43,53,0.811,18,57,75,218,52,2,37,69,243,13.3,0.503,0.459,0.243,0.353,2.1,6.9,4.4,28.8,2.6,0.1,13.3,11.8,120,109,1.6,0.8,2.4,0.122,0,0
"72","Darnell Valentine","287","PG",28,"LAC",79,31,1636,223,533,0.418,15,33,0.455,208,500,0.416,101,136,0.743,37,119,156,382,122,8,148,135,562,13.5,0.474,0.432,0.255,0.062,2.3,8,5.1,34.9,3.6,0.3,20,18.4,97,106,-0.5,2,1.5,0.043,0,0
"73","Darrell Griffith","108","SG",29,"UTA",52,11,1052,251,585,0.429,28,102,0.275,223,483,0.462,59,92,0.641,36,91,127,91,52,5,67,102,589,12.7,0.471,0.453,0.157,0.174,3.8,8.9,6.5,13.4,2.3,0.3,9.7,26.9,95,105,-0.7,1.5,0.8,0.037,0,0
"74","Darrell Walker","295","SG",26,"WSB",52,0,940,114,291,0.392,0,6,0,114,285,0.4,82,105,0.781,43,84,127,100,62,10,69,105,310,10.6,0.46,0.392,0.361,0.021,5.1,10.1,7.5,14.7,3.2,0.6,17,17.8,95,106,-0.4,1.2,0.8,0.041,0,0
"75","Darren Daye","69","SF",27,"BOS",47,8,655,112,217,0.516,0,1,0,112,216,0.519,59,87,0.678,30,46,76,71,29,4,44,68,283,13.6,0.554,0.516,0.401,0.005,5.8,7.8,6.9,14.7,2.2,0.4,14.7,19.6,108,111,0.7,0.5,1.2,0.086,0,0
"76","Darryl Dawkins","67","C",31,"TOT",6,0,33,2,9,0.222,0,0,NA,2,9,0.222,6,15,0.4,2,3,5,2,0,2,7,14,10,-9.5,0.321,0.222,1.667,0,6.8,9.4,8.1,7.7,0,3.5,31,28.1,55,106,-0.3,0,-0.2,-0.313,0,0
"77","Dave Corzine","55","C",31,"CHI",80,32,2328,344,715,0.481,1,9,0.111,343,706,0.486,115,153,0.752,170,357,527,154,36,95,109,149,804,13.6,0.514,0.482,0.214,0.013,8.4,17.5,13,9.2,0.8,2.5,12.2,16.4,108,106,1.9,3,4.9,0.101,0,0
"78","Dave Feitl","89","C",25,"GSW",70,19,1128,182,404,0.45,0,4,0,182,400,0.455,94,134,0.701,83,252,335,53,15,9,87,146,458,10.7,0.495,0.45,0.332,0.01,8,25.5,16.5,6.6,0.6,0.5,15.8,19.7,96,112,-0.4,0.7,0.3,0.011,0,0
"79","Dave Greenwood","106","PF",30,"SAS",45,40,1236,151,328,0.46,0,2,0,151,326,0.463,83,111,0.748,92,208,300,97,33,22,74,134,385,10.8,0.511,0.46,0.338,0.006,8,18.4,13.1,9.6,1.2,1,16.4,14.4,104,112,0.5,0.6,1.1,0.043,0,0
"80","Dave Henderson","116","SG",23,"PHI",22,1,351,47,116,0.405,0,1,0,47,115,0.409,32,47,0.681,11,24,35,34,12,5,40,41,126,6.7,0.461,0.405,0.405,0.009,3.6,8,5.8,14.4,1.7,0.9,22.6,21.3,86,112,-0.6,0.2,-0.4,-0.058,0,0
"81","Dave Hoppen","124","C",23,"TOT",39,8,642,84,183,0.459,0,1,0,84,182,0.462,54,62,0.871,58,116,174,32,13,6,37,87,222,11.4,0.528,0.459,0.339,0.005,9.8,20.6,15.1,6.7,1,0.5,15,15.6,107,112,0.5,0.4,0.8,0.061,0,0
"82","David Wingate","322","SG",24,"PHI",61,22,1419,218,545,0.4,10,40,0.25,208,505,0.412,99,132,0.75,44,57,101,119,47,22,104,125,545,8.5,0.452,0.409,0.242,0.073,3.6,4.7,4.1,12.8,1.7,0.9,14.7,21.1,93,113,-1.1,0.6,-0.5,-0.018,0,0
"83","Dell Curry","60","SG",23,"CLE",79,8,1499,340,742,0.458,28,81,0.346,312,661,0.472,79,101,0.782,43,123,166,149,94,22,108,128,787,15.1,0.5,0.477,0.136,0.109,3.5,9.4,6.5,16.3,3.1,0.9,12.1,25.5,99,105,0,2,2,0.064,0,0
"84","Dennis Hopson","125","SG",22,"NJN",61,19,1365,222,549,0.404,12,45,0.267,210,504,0.417,131,177,0.74,63,80,143,118,57,25,119,145,587,10.2,0.468,0.415,0.322,0.082,5.2,7,6.1,13.3,2,1.1,16,23.1,92,111,-1.3,1,-0.3,-0.012,0,0
"85","Dennis Johnson","135","PG",33,"BOS",77,74,2670,352,803,0.438,12,46,0.261,340,757,0.449,255,298,0.856,62,178,240,598,93,29,195,204,971,14,0.52,0.446,0.371,0.057,2.9,7.4,5.3,28.8,1.7,0.6,17.3,18.1,110,111,3.4,1.7,5,0.091,0,0
"86","Dennis Rodman","237","PF",26,"DET",82,32,2147,398,709,0.561,5,17,0.294,393,692,0.568,152,284,0.535,318,397,715,110,75,45,156,273,953,17.4,0.571,0.565,0.401,0.024,16.9,20.2,18.6,7.4,1.7,1.2,15.8,19.2,112,103,3.2,3.6,6.8,0.153,0,0
"87","Derek Harper","112","PG",26,"DAL",82,82,3032,536,1167,0.459,60,192,0.313,476,975,0.488,261,344,0.759,71,175,246,634,168,35,190,164,1393,18.1,0.528,0.485,0.295,0.165,2.6,6.2,4.4,30.4,2.7,0.7,12.6,20.6,115,108,6.1,3,9.1,0.145,0,0
