"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"11","Andrew Lang","197","C",25,"PHO",81,71,1965,248,475,0.522,0,1,0,248,474,0.523,126,164,0.768,170,376,546,43,48,201,87,306,622,13.8,0.568,0.522,0.345,0.002,10,20.1,15.3,2.8,1.2,5.9,13.7,13.4,113,102,2.2,3.5,5.7,0.14,0,0
"12","Anthony Bonner","39","PF",23,"SAC",79,18,2287,294,658,0.447,1,4,0.25,293,654,0.448,151,241,0.627,192,293,485,125,94,26,133,194,740,10.9,0.484,0.448,0.366,0.006,9,13.9,11.4,7.6,2,0.7,14.8,16.4,99,110,-0.2,1.9,1.6,0.035,0,0
"13","Anthony Bowie","40","SG",28,"ORL",52,26,1721,312,633,0.493,17,44,0.386,295,589,0.501,117,136,0.86,70,175,245,163,55,38,107,101,758,14.7,0.547,0.506,0.215,0.07,4.4,11.7,8,14.9,1.6,1.4,13.4,19.3,109,111,1.8,1.1,2.9,0.082,0,0
"14","Anthony Cook","75","PF",24,"DEN",22,0,115,15,25,0.6,0,0,NA,15,25,0.6,4,6,0.667,13,21,34,2,5,4,3,10,34,15.8,0.615,0.6,0.24,0,11.5,20.9,15.9,2.5,2.1,2.1,9.8,10.8,128,106,0.2,0.2,0.4,0.155,0,0
"15","Anthony Frederick","122","SF",27,"CHH",66,26,852,161,370,0.435,4,17,0.235,157,353,0.445,63,92,0.685,75,69,144,71,40,26,58,91,389,13,0.474,0.441,0.249,0.046,9.3,8.9,9.1,11.5,2.2,1.8,12.4,22.2,99,111,-0.1,0.6,0.5,0.028,0,0
"16","Anthony Mason","219","PF",25,"NYK",82,0,2198,203,399,0.509,0,0,NA,203,399,0.509,167,260,0.642,216,357,573,106,46,20,101,229,573,11.3,0.558,0.509,0.652,0,11.4,18.4,14.9,6.5,1.1,0.6,16.4,12.2,113,104,2.4,3.2,5.6,0.123,0,0
"17","Antoine Carr","62","PF",30,"SAS",81,27,1867,359,732,0.49,1,5,0.2,358,727,0.492,162,212,0.764,128,218,346,63,32,96,114,264,881,13.5,0.534,0.491,0.29,0.007,7.6,12.6,10.1,5.1,0.9,3.2,12.1,21.2,106,106,1.5,2.5,4,0.102,0,0
"18","Armen Gilliam","130","PF",27,"PHI",81,81,2771,512,1001,0.511,0,2,0,512,999,0.513,343,425,0.807,234,426,660,118,51,85,166,176,1367,18,0.575,0.511,0.425,0.002,9.7,17.5,13.6,6.8,0.9,1.9,12.3,21.5,115,110,5.3,2.3,7.6,0.131,0,0
"19","Avery Johnson","173","PG",26,"TOT",69,15,1235,158,330,0.479,4,15,0.267,154,315,0.489,66,101,0.653,13,67,80,266,61,9,110,89,386,11.9,0.515,0.485,0.306,0.045,1.2,5.9,3.6,30.5,2.5,0.4,22.7,16.9,100,109,0.1,1.2,1.3,0.051,0,0
"20","B.J. Armstrong","16","PG",24,"CHI",82,3,1875,335,697,0.481,35,87,0.402,300,610,0.492,104,129,0.806,19,126,145,266,46,5,94,88,809,14.1,0.537,0.506,0.185,0.125,1.2,7.6,4.5,19.2,1.2,0.2,11.1,19.5,112,109,2.7,1.8,4.6,0.117,0,0
"21","Bart Kofoed","192","SG",27,"SEA",44,0,239,25,53,0.472,1,7,0.143,24,46,0.522,15,26,0.577,6,20,26,51,2,2,20,26,66,9.8,0.512,0.481,0.491,0.132,2.8,9.8,6.3,28.6,0.4,0.5,23.7,14.9,103,114,0.1,0.1,0.2,0.036,0,0
"22","Benoit Benjamin","30","C",27,"SEA",63,61,1941,354,740,0.478,0,2,0,354,738,0.48,171,249,0.687,130,383,513,76,39,118,175,185,879,14.1,0.517,0.478,0.336,0.003,7.6,23.2,15.2,5.9,1,3.9,17.1,22.2,98,106,-0.3,2.5,2.2,0.054,0,0
"23","Bill Cartwright","63","C",34,"CHI",64,64,1471,208,445,0.467,0,0,NA,208,445,0.467,96,159,0.604,93,231,324,87,22,14,75,131,512,10.9,0.497,0.467,0.357,0,7.5,17.7,12.7,7.6,0.8,0.6,12.7,17.3,104,106,0.6,1.9,2.5,0.082,0,0
"24","Bill Laimbeer","195","C",34,"DET",81,46,2234,342,727,0.47,32,85,0.376,310,642,0.483,67,75,0.893,104,347,451,160,51,54,102,225,783,12.6,0.515,0.492,0.103,0.117,5.3,17.4,11.4,11,1.2,1.5,11.8,16.9,107,104,1.6,3.3,4.9,0.105,0,0
"25","Billy Owens","255","PF",22,"GSW",80,77,2510,468,891,0.525,1,9,0.111,467,882,0.529,204,312,0.654,243,396,639,188,90,65,179,276,1141,15.6,0.555,0.526,0.35,0.01,10.8,17,13.9,9.8,1.7,1.5,14.8,19.3,111,109,3.3,2.3,5.6,0.107,0,0
"26","Billy Thompson","343","SF",28,"GSW",1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,119,0,0,0,-0.014,0,0
"27","Bimbo Coles","72","PG",23,"MIA",81,28,1976,295,649,0.455,10,52,0.192,285,597,0.477,216,262,0.824,69,120,189,366,73,13,167,151,816,14.3,0.534,0.462,0.404,0.08,3.8,6.9,5.3,27.6,1.8,0.4,17.9,19.8,108,113,2.1,0.9,3,0.073,0,0
"28","Bison Dele","91","PF",22,"ORL",48,2,905,171,324,0.528,0,0,NA,171,324,0.528,95,142,0.669,115,157,272,33,41,53,86,139,437,17.1,0.565,0.528,0.438,0,13.8,19.9,16.8,5.8,2.2,3.6,18.2,21.7,105,106,0.6,1.2,1.8,0.097,0,0
"29","Blair Rasmussen","282","C",29,"ATL",81,61,1968,347,726,0.478,5,23,0.217,342,703,0.486,30,40,0.75,94,299,393,107,35,48,51,233,729,11.6,0.49,0.481,0.055,0.032,5,16.5,10.6,7.8,0.9,1.5,6.4,16.7,107,110,1.3,1.6,3,0.072,0,0
"30","Blue Edwards","103","SF",26,"UTA",81,81,2283,433,830,0.522,39,103,0.379,394,727,0.542,113,146,0.774,86,212,298,137,81,46,122,236,1018,13.7,0.569,0.545,0.176,0.124,4.5,10,7.4,9.1,1.8,1.2,12,19.2,110,107,2.6,2.7,5.2,0.11,0,0
"31","Bo Kimble","185","SG",25,"LAC",34,0,277,44,111,0.396,4,13,0.308,40,98,0.408,20,31,0.645,13,19,32,17,10,6,15,37,112,9.1,0.449,0.414,0.279,0.117,5.2,7.7,6.4,9,1.8,1.4,10.7,21.4,94,107,-0.2,0.3,0.1,0.023,0,0
"32","Bob Hansen","147","SG",31,"TOT",68,2,809,79,178,0.444,7,27,0.259,72,151,0.477,8,22,0.364,17,60,77,69,27,3,28,134,173,5.7,0.461,0.463,0.124,0.152,2.5,8.3,5.5,10.4,1.7,0.2,13,11.5,99,107,0,0.9,0.9,0.053,0,0
"33","Bob McCann","224","SF",27,"DET",26,0,129,13,33,0.394,0,1,0,13,32,0.406,4,13,0.308,12,18,30,6,6,4,7,23,30,7.3,0.387,0.394,0.394,0.03,10.6,15.6,13.1,6.6,2.4,1.9,15.3,15.6,86,102,-0.2,0.2,0.1,0.022,0,0
"34","Bob Thornton","346","PF",29,"UTA",2,0,6,1,7,0.143,0,0,NA,1,7,0.143,2,2,1,2,0,2,0,0,0,0,1,4,1.7,0.254,0.143,0.286,0,39.5,0,18.8,0,0,0,0,56.6,79,115,0,0,0,-0.288,0,0
"35","Bobby Phills","269","SG",22,"CLE",10,0,65,12,28,0.429,0,2,0,12,26,0.462,7,11,0.636,4,4,8,4,3,1,8,3,31,10,0.472,0.429,0.393,0.071,7.1,6.6,6.9,9,2.3,0.9,19.6,27.4,86,110,-0.1,0.1,-0.1,-0.062,0,0
"36","Brad Daugherty","85","C",26,"CLE",73,73,2643,576,1010,0.57,0,2,0,576,1008,0.571,414,533,0.777,191,569,760,262,65,78,185,190,1566,23,0.629,0.57,0.528,0.002,8.4,23.1,16,15.3,1.2,1.7,12.9,23.6,122,106,8.2,3.5,11.7,0.213,80,900
"37","Brad Davis","86","PG",36,"DAL",33,0,429,38,86,0.442,5,18,0.278,33,68,0.485,11,15,0.733,4,29,33,66,11,3,27,57,92,7.2,0.497,0.471,0.174,0.209,1,7.4,4.1,21.9,1.3,0.4,22.6,12,98,114,-0.1,0.2,0.1,0.012,0,0
"38","Brad Lohaus","208","PF",27,"MIL",70,8,1081,162,360,0.45,57,144,0.396,105,216,0.486,27,41,0.659,65,184,249,74,40,71,46,144,408,15,0.54,0.529,0.114,0.4,6.6,20.3,13.2,10,1.9,4.1,10.8,16.4,113,107,1.4,1.3,2.7,0.119,0,0
"39","Brad Sellers","314","PF",29,"DET",43,1,226,41,88,0.466,0,1,0,41,87,0.471,20,26,0.769,15,27,42,14,1,10,15,20,102,13.7,0.513,0.466,0.295,0.011,7.6,13.4,10.5,9.9,0.2,2.8,13.1,22.2,104,107,0.1,0.3,0.4,0.084,0,0
"40","Brian Howard","164","SF",24,"DAL",27,0,318,54,104,0.519,1,2,0.5,53,102,0.52,22,31,0.71,17,34,51,14,11,8,15,55,131,13,0.557,0.524,0.298,0.019,5.5,11.7,8.5,7.1,1.8,1.5,11.3,17.9,110,110,0.4,0.2,0.6,0.09,0,0
"41","Brian Oliver","253","SG",23,"PHI",34,0,279,33,100,0.33,0,4,0,33,96,0.344,15,22,0.682,10,20,30,20,10,2,24,33,81,3.6,0.369,0.33,0.22,0.04,4.1,8.1,6.2,10.4,1.8,0.4,18,21,76,112,-0.8,0.2,-0.7,-0.115,0,0
"42","Brian Quinnett","279","SG",25,"TOT",39,0,326,43,124,0.347,13,41,0.317,30,83,0.361,16,26,0.615,16,35,51,12,16,8,16,32,115,9.1,0.425,0.399,0.21,0.331,5.4,12,8.6,5.4,2.5,1.6,10.6,20.2,90,105,-0.3,0.4,0.1,0.016,0,0
"43","Brian Shaw","316","PG",25,"TOT",63,26,1423,209,513,0.407,5,23,0.217,204,490,0.416,72,91,0.791,50,154,204,250,57,22,99,115,495,12.3,0.448,0.412,0.177,0.045,3.9,11.9,8,25.1,2,0.9,15.2,19.4,98,110,-0.2,1.2,1,0.034,0,0
"44","Buck Johnson","174","SF",28,"HOU",80,69,2202,290,633,0.458,1,9,0.111,289,624,0.463,104,143,0.727,95,217,312,158,72,49,104,234,685,10,0.492,0.459,0.226,0.014,4.9,10.7,7.9,10.4,1.7,1.3,13,15.8,101,109,0.3,2,2.3,0.05,0,0
"45","Buck Williams","371","PF",31,"POR",80,80,2519,340,563,0.604,0,1,0,340,562,0.605,221,293,0.754,260,444,704,108,62,41,130,244,901,15,0.651,0.604,0.52,0.002,11.3,19.2,15.3,5.8,1.2,1,15.8,13.3,125,104,5.4,3.8,9.2,0.175,0,0
"46","Byron Scott","311","SG",30,"LAL",82,82,2679,460,1005,0.458,54,157,0.344,406,848,0.479,244,291,0.838,74,236,310,226,105,28,119,140,1218,15.5,0.537,0.485,0.29,0.156,3.1,10.2,6.6,13.4,2,0.6,9.5,20.4,112,110,3.9,2.1,6,0.107,0,0
"47","Carl Herrera","155","PF",25,"HOU",43,7,566,83,161,0.516,0,1,0,83,160,0.519,25,44,0.568,33,66,99,27,16,25,37,60,191,10.9,0.529,0.516,0.273,0.006,6.7,12.7,9.7,7.1,1.4,2.6,17,16.7,99,108,-0.1,0.6,0.5,0.045,0,0
"48","Carl Thomas","340","SG",22,"SAC",1,0,31,5,12,0.417,1,2,0.5,4,10,0.4,1,2,0.5,0,0,0,1,1,0,1,3,12,6.4,0.466,0.458,0.167,0.167,0,0,0,4.7,1.6,0,7.2,18.7,93,116,0,0,0,-0.027,0,0
"49","Carlton McKinney","231","SG",27,"NYK",2,0,9,2,9,0.222,0,0,NA,2,9,0.222,0,0,NA,0,1,1,0,0,0,0,1,4,-9,0.222,0.222,0,0,0,12.6,6.4,0,0,0,0,43.7,55,109,-0.1,0,-0.1,-0.402,0,0
"50","Cedric Ceballos","66","SF",22,"PHO",64,4,725,176,365,0.482,1,6,0.167,175,359,0.487,109,148,0.736,60,92,152,50,16,11,71,52,462,16.9,0.537,0.484,0.405,0.016,9.5,13.3,11.5,10.5,1.1,0.9,14.2,28.8,104,108,0.5,0.7,1.3,0.085,0,0
"51","Cedric Hunter","166","PG",27,"CHH",1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,120,0,0,0,-0.017,0,0
"52","Charles Barkley","25","PF",28,"PHI",75,75,2881,622,1126,0.552,32,137,0.234,590,989,0.597,454,653,0.695,271,559,830,308,136,44,235,196,1730,24.5,0.612,0.567,0.58,0.122,10.9,22,16.5,18.1,2.4,0.9,14.3,25.1,119,106,8.6,3.7,12.3,0.205,12,561
"53","Charles Jones","179","C",34,"WSB",75,32,1365,33,90,0.367,0,0,NA,33,90,0.367,20,40,0.5,105,212,317,62,43,92,39,214,86,6.8,0.4,0.367,0.444,0,8.2,17.4,12.7,5.5,1.5,4.1,26.6,4.5,99,106,0,1.8,1.8,0.063,0,0
"54","Charles Oakley","250","PF",28,"NYK",82,82,2309,210,402,0.522,0,3,0,210,399,0.526,86,117,0.735,256,444,700,133,67,15,123,258,506,11.3,0.558,0.522,0.291,0.007,12.9,21.8,17.4,7.8,1.5,0.4,21.3,10.9,110,103,1.8,3.9,5.7,0.119,0,0
"55","Charles Shackleford","315","C",25,"PHI",72,62,1399,205,422,0.486,0,1,0,205,421,0.487,63,95,0.663,145,270,415,46,38,51,62,205,473,13.4,0.51,0.486,0.225,0.002,12,21.9,17,5,1.4,2.2,11.8,16.5,107,107,1.1,1.6,2.7,0.093,0,0
"56","Charles Smith","319","SF",26,"LAC",49,25,1310,251,539,0.466,0,6,0,251,533,0.471,212,270,0.785,95,206,301,56,41,98,69,159,714,18.6,0.543,0.466,0.501,0.011,8,17.6,12.8,6.6,1.6,4.7,9.5,23.6,112,102,2.2,2.3,4.4,0.162,0,0
"57","Charles Thomas","341","SG",22,"DET",36,0,156,18,51,0.353,2,17,0.118,16,34,0.471,10,15,0.667,6,16,22,22,4,1,17,20,48,6.1,0.417,0.373,0.294,0.333,4.4,11.5,8,20.4,1.3,0.4,22.8,21,84,107,-0.3,0.2,-0.1,-0.042,0,0
"58","Chris Corchiani","80","PG",23,"ORL",51,1,741,77,193,0.399,10,37,0.27,67,156,0.429,91,104,0.875,18,60,78,141,45,2,74,94,255,12.1,0.534,0.425,0.539,0.192,2.6,9.3,5.9,26.7,3,0.2,23.7,17.5,102,110,0.2,0.6,0.9,0.056,0,0
"59","Chris Dudley","98","C",26,"NJN",82,21,1902,190,472,0.403,0,0,NA,190,472,0.403,80,171,0.468,343,396,739,58,38,179,79,275,460,13.2,0.42,0.403,0.362,0,18.4,22.8,20.6,3.9,1,5.6,12.6,13.2,103,105,0.6,2.8,3.4,0.085,0,0
"60","Chris Gatling","126","PF",24,"GSW",54,1,612,117,206,0.568,0,4,0,117,202,0.579,72,109,0.661,75,107,182,16,31,36,44,101,306,18.2,0.602,0.568,0.529,0.019,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,116,106,1.2,0.8,2,0.156,0,0
"61","Chris Morris","238","SF",26,"NJN",77,74,2394,346,726,0.477,22,110,0.2,324,616,0.526,165,231,0.714,199,295,494,197,129,81,171,211,879,14.4,0.531,0.492,0.318,0.152,8.5,13.5,10.9,11.2,2.6,2,17.1,16.7,107,107,1.8,2.9,4.7,0.094,0,0
"62","Chris Mullin","240","SF",28,"GSW",81,81,3346,830,1584,0.524,64,175,0.366,766,1409,0.544,350,420,0.833,127,323,450,286,173,62,202,171,2074,19.9,0.586,0.544,0.265,0.11,4.2,10.4,7.4,12.2,2.4,1.1,10.2,23.6,118,110,8.1,2.7,10.8,0.155,2,337
"63","Chuck Nevitt","247","C",32,"CHI",4,0,9,1,3,0.333,0,0,NA,1,3,0.333,0,0,NA,0,1,1,1,0,0,3,2,2,-13.6,0.333,0.333,0,0,0,12.5,6.4,13.8,0,0,50,28.8,40,109,-0.1,0,-0.1,-0.467,0,0
"64","Chuck Person","266","SF",27,"IND",81,81,2923,616,1284,0.48,132,354,0.373,484,930,0.52,133,197,0.675,114,312,426,382,68,18,216,247,1497,14.5,0.546,0.531,0.153,0.276,4.6,11.2,8.1,19.6,1.1,0.4,13.6,22.8,107,112,3,1.6,4.6,0.075,0,0
"65","Chucky Brown","47","SF",23,"TOT",42,2,431,60,128,0.469,0,3,0,60,125,0.48,30,49,0.612,31,51,82,26,12,7,29,48,150,10.8,0.501,0.469,0.383,0.023,8.1,13.6,10.8,9,1.4,1,16.2,18.1,99,110,0,0.4,0.3,0.036,0,0
"66","Cliff Levingston","203","PF",31,"CHI",79,0,1020,125,251,0.498,1,6,0.167,124,245,0.506,60,96,0.625,109,118,227,66,27,45,42,134,311,13.1,0.53,0.5,0.382,0.024,12.7,13,12.9,8.1,1.3,2.8,12.5,14.2,115,105,1.5,1.5,2.9,0.139,0,0
"67","Cliff Robinson","293","PF",31,"LAL",9,0,78,11,27,0.407,0,1,0,11,26,0.423,7,8,0.875,7,12,19,9,5,0,7,4,29,14.9,0.475,0.407,0.296,0.037,10.1,17.8,13.9,17.4,3.3,0,18.7,21,98,105,0,0.1,0.1,0.052,0,0
"68","Clifford Robinson","294","SF",25,"POR",82,7,2124,398,854,0.466,1,11,0.091,397,843,0.471,219,330,0.664,140,276,416,137,85,107,154,274,1016,14.2,0.508,0.467,0.386,0.013,7.2,14.2,10.7,9.4,1.9,3.2,13.4,22.1,103,103,1,3.6,4.6,0.104,0,0
"69","Clyde Drexler","96","SG",29,"POR",76,76,2751,694,1476,0.47,114,338,0.337,580,1138,0.51,401,505,0.794,166,334,500,512,138,70,240,229,1903,23.6,0.56,0.509,0.342,0.229,6.6,13.2,9.9,29.9,2.4,1.6,12.4,28.7,117,103,8.3,4.5,12.8,0.223,1,262
"70","Corey Crowder","81","SF",22,"UTA",51,0,328,43,112,0.384,13,30,0.433,30,82,0.366,15,18,0.833,16,25,41,17,7,2,13,35,114,8.4,0.475,0.442,0.161,0.268,5.8,8.2,7.1,7.2,1.1,0.4,9.8,17.5,102,110,0.1,0.3,0.4,0.053,0,0
"71","Craig Ehlo","106","SG",30,"CLE",63,62,2016,310,684,0.453,69,167,0.413,241,517,0.466,87,123,0.707,94,213,307,238,78,22,104,150,776,13.8,0.526,0.504,0.18,0.244,5.4,11.4,8.5,16.6,2,0.6,12.3,18.2,108,109,2,1.9,3.8,0.091,0,0
"72","Craig Hodges","160","SG",31,"CHI",56,2,555,93,242,0.384,36,96,0.375,57,146,0.39,16,17,0.941,7,17,24,54,14,1,22,33,238,10.4,0.477,0.459,0.07,0.397,1.5,3.5,2.5,13,1.3,0.1,8.1,21.1,105,110,0.3,0.5,0.8,0.068,0,0
"73","Dale Davis","87","PF",22,"IND",64,23,1301,154,279,0.552,0,1,0,154,278,0.554,87,152,0.572,158,252,410,30,27,74,49,191,395,13.3,0.571,0.552,0.545,0.004,14.2,20.3,17.4,3,1,3.4,12.4,12.7,118,107,1.9,1.5,3.4,0.126,0,0
"74","Dale Ellis","109","SF",31,"MIL",81,11,2191,485,1034,0.469,138,329,0.419,347,705,0.492,164,212,0.774,92,161,253,104,57,18,119,151,1272,15.9,0.564,0.536,0.205,0.318,4.6,8.7,6.6,7.7,1.3,0.5,9.5,23.8,114,114,4.1,0.7,4.8,0.105,0,0
"75","Dan Godfread","133","C",24,"HOU",1,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,118,0,0,0,-0.005,0,0
"76","Dan Majerle","213","SF",26,"PHO",82,15,2853,551,1153,0.478,87,228,0.382,464,925,0.502,229,303,0.756,148,335,483,274,131,43,102,158,1418,17.8,0.551,0.516,0.263,0.198,6,12.3,9.3,13.6,2.2,0.9,7.3,20.3,118,106,6.2,3.6,9.8,0.165,0,0
"77","Dana Barros","26","PG",24,"SEA",75,1,1331,238,493,0.483,83,186,0.446,155,307,0.505,60,79,0.759,17,64,81,125,51,4,56,84,619,15,0.586,0.567,0.16,0.377,1.4,5.7,3.5,14,1.9,0.2,9.6,18.4,121,112,2.9,0.7,3.6,0.132,0,0
"78","Danny Ainge","7","SG",32,"POR",81,6,1595,299,676,0.442,78,230,0.339,221,446,0.496,108,131,0.824,40,108,148,202,73,13,70,148,784,15.4,0.534,0.5,0.194,0.34,2.7,7.4,5.1,18.4,2.2,0.5,8.7,20.5,116,106,3.1,2,5.2,0.155,0,0
"79","Danny Ferry","116","PF",25,"CLE",68,1,937,134,328,0.409,17,48,0.354,117,280,0.418,61,73,0.836,53,160,213,75,22,15,46,135,346,11.2,0.48,0.434,0.223,0.146,6.6,18.3,12.7,11.1,1.2,0.9,11.3,18.9,102,108,0.3,1,1.3,0.067,0,0
"80","Danny Manning","217","PF",25,"LAC",82,82,2904,650,1199,0.542,0,5,0,650,1194,0.544,279,385,0.725,229,335,564,285,135,122,210,293,1579,19.7,0.577,0.542,0.321,0.004,8.7,12.9,10.8,15.8,2.3,2.6,13.3,23.1,113,104,5.3,4.5,9.8,0.162,0,100
"81","Danny Schayes","307","C",32,"MIL",43,4,726,83,199,0.417,0,0,NA,83,199,0.417,74,96,0.771,58,110,168,34,19,19,41,98,240,10.7,0.497,0.417,0.482,0,8.8,18,13.2,6.5,1.3,1.6,14.5,16.3,105,110,0.4,0.6,0.9,0.061,0,0
"82","Danny Young","386","PG",29,"TOT",62,5,1023,100,255,0.392,23,70,0.329,77,185,0.416,57,67,0.851,16,59,75,172,46,4,47,53,280,11.3,0.492,0.437,0.263,0.275,1.7,6.4,4.1,22.4,2.2,0.2,14.2,13.7,108,108,0.8,1.1,1.9,0.089,0,0
"83","Darrell Walker","361","SG",30,"DET",74,4,1541,161,381,0.423,0,10,0,161,371,0.434,65,105,0.619,85,153,238,205,63,18,79,134,387,10.9,0.453,0.423,0.276,0.026,6.3,11.1,8.7,18.9,2.1,0.7,15.6,14.4,101,105,0.3,2.1,2.4,0.075,0,0
"84","Dave Feitl","114","C",29,"NJN",34,0,175,33,77,0.429,0,0,NA,33,77,0.429,16,19,0.842,21,40,61,6,2,3,19,22,82,11.9,0.48,0.429,0.247,0,12.3,25.1,18.4,5,0.6,1,18.2,23.9,95,108,-0.1,0.2,0.1,0.019,0,0
"85","Dave Hoppen","161","C",27,"PHI",11,0,40,2,7,0.286,0,0,NA,2,7,0.286,5,10,0.5,1,9,10,2,0,0,3,6,9,2.7,0.395,0.286,1.429,0,2.9,25.5,14.3,6.6,0,0,20.8,15.8,76,110,-0.1,0,-0.1,-0.071,0,0
"86","Dave Jamerson","170","SG",24,"HOU",48,0,378,79,191,0.414,8,28,0.286,71,163,0.436,25,27,0.926,22,21,43,33,17,0,24,39,191,12.6,0.471,0.435,0.141,0.147,6.6,6,6.3,14.2,2.3,0,10.6,26.1,99,111,-0.1,0.3,0.2,0.029,0,0
"87","Dave Popson","274","PF",27,"MIL",5,0,26,3,7,0.429,0,1,0,3,6,0.5,1,2,0.5,2,3,5,3,2,1,4,5,7,6.9,0.444,0.429,0.286,0.143,8.5,13.7,11,16,3.9,2.4,33.7,19.1,76,106,-0.1,0,0,-0.075,0,0
