"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"21","Anthony Carter","67","PG",27,"MIA",49,26,912,83,233,0.356,0,8,0,83,225,0.369,33,50,0.66,12,71,83,203,45,5,81,70,199,9.9,0.39,0.356,0.215,0.034,1.5,9.3,5.3,37.9,2.7,0.4,24.1,17.3,84,103,-1.3,1.1,-0.2,-0.012,0,0
"22","Anthony Goldwire","139","PG",31,"TOT",15,0,85,9,25,0.36,3,9,0.333,6,16,0.375,4,7,0.571,0,6,6,4,3,0,6,6,25,5.4,0.445,0.42,0.28,0.36,0,8.1,4.1,7.5,1.9,0,17.6,18.7,80,105,-0.1,0.1,-0.1,-0.035,0,0
"23","Anthony Johnson","196","PG",28,"NJN",66,2,842,103,231,0.446,13,35,0.371,90,196,0.459,51,74,0.689,13,65,78,86,37,5,41,93,270,11.3,0.512,0.474,0.32,0.152,1.8,8.8,5.3,16.7,2.3,0.4,13.5,16.3,102,100,0.6,1.3,1.8,0.105,0,0
"24","Anthony Mason","241","C",36,"MIL",65,58,2119,191,393,0.486,0,1,0,191,392,0.487,84,117,0.718,90,326,416,209,32,12,79,147,466,11.3,0.524,0.486,0.298,0.003,4.9,18.1,11.5,14.6,0.8,0.4,15.1,11.5,111,110,2.5,0.6,3.1,0.069,0,0
"25","Anthony Peeler","300","SG",33,"MIN",82,39,2245,252,609,0.414,87,212,0.41,165,397,0.416,39,50,0.78,40,201,241,244,72,13,82,161,630,11,0.499,0.485,0.082,0.348,2.1,9.9,6.1,15.8,1.7,0.4,11.5,14.4,104,106,1.7,1.7,3.4,0.072,0,0
"26","Antoine Rigaudeau","323","SG",31,"DAL",11,0,91,8,35,0.229,1,5,0.2,7,30,0.233,0,0,NA,4,4,8,6,3,0,6,11,17,-2.4,0.243,0.243,0,0.143,4.8,4.8,4.8,9.3,1.7,0,14.6,20.4,58,107,-0.4,0.1,-0.4,-0.192,0,0
"27","Antoine Walker","391","PF",26,"BOS",78,78,3235,603,1554,0.388,188,582,0.323,415,972,0.427,176,286,0.615,99,464,563,373,116,31,260,221,1570,14.6,0.467,0.449,0.184,0.375,3.4,16.7,9.9,23.3,1.9,0.8,13.4,27.9,92,101,-1.6,4.2,2.6,0.039,0,0
"28","Antonio Daniels","90","SG",27,"POR",67,2,872,84,186,0.452,18,59,0.305,66,127,0.52,65,76,0.855,11,61,72,85,33,9,32,43,251,13.3,0.572,0.5,0.409,0.317,1.5,8.4,5,14.9,2,0.8,12.7,13.3,117,105,1.6,0.8,2.3,0.128,0,0
"29","Antonio Davis","91","C",34,"TOR",53,52,1894,261,641,0.407,0,0,NA,261,641,0.407,216,280,0.771,130,307,437,131,23,62,118,150,738,14.5,0.483,0.407,0.437,0,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,99,107,1,1.1,2.2,0.055,0,0
"30","Antonio Harvey","159","PF",32,"ATL",4,0,32,2,5,0.4,0,0,NA,2,5,0.4,0,0,NA,1,5,6,0,1,4,3,7,4,2.9,0.4,0.4,0,0,3.7,17.1,10.7,0,1.6,8.8,37.5,11.5,55,100,-0.1,0,0,-0.068,0,0
"31","Art Long","222","SF",30,"TOT",26,0,211,28,75,0.373,2,3,0.667,26,72,0.361,2,10,0.2,21,39,60,6,5,11,20,35,60,6.2,0.378,0.387,0.133,0.04,11.3,22.1,16.5,4.7,1.3,4,20.1,21.3,74,102,-0.6,0.3,-0.3,-0.076,0,0
"32","Arvydas Sabonis","335","C",38,"POR",78,1,1209,172,361,0.476,3,6,0.5,169,355,0.476,129,164,0.787,88,247,335,142,61,49,75,141,476,20.5,0.549,0.481,0.454,0.017,8.8,24.7,16.7,19.3,2.7,3.1,14.8,19.4,113,97,2.6,2.3,4.9,0.196,0,0
"33","Austin Croshere","85","PF",27,"IND",49,0,633,86,209,0.411,27,69,0.391,59,140,0.421,53,65,0.815,40,115,155,56,6,13,28,48,252,16.1,0.53,0.476,0.311,0.33,7.3,19.9,13.7,14.9,0.5,1.5,10.5,18.9,111,102,1.2,0.8,2,0.151,0,0
"34","Avery Johnson","197","PG",37,"DAL",48,0,430,63,150,0.42,0,2,0,63,148,0.426,30,39,0.769,10,21,31,64,15,1,29,26,156,12.2,0.467,0.42,0.26,0.013,2.6,5.4,4,22.8,1.8,0.2,14.8,20.7,97,106,0.1,0.3,0.4,0.044,0,0
"35","Baron Davis","92","PG",23,"NOH",50,47,1889,332,798,0.416,99,283,0.35,233,515,0.452,93,131,0.71,56,130,186,320,91,22,140,148,856,16.9,0.5,0.478,0.164,0.355,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24,103,102,2.2,2.2,4.5,0.113,0,0
"36","Ben Wallace","393","C",28,"DET",73,73,2873,210,437,0.481,1,6,0.167,209,431,0.485,85,189,0.45,293,833,1126,120,104,230,88,179,506,17.2,0.486,0.482,0.432,0.014,11.9,34.9,23.2,6.9,2,5.9,14.5,10.2,108,90,2.7,7.9,10.6,0.176,43,871
"37","Bimbo Coles","79","PG",34,"TOT",35,11,691,56,168,0.333,7,32,0.219,49,136,0.36,35,42,0.833,11,48,59,72,17,4,28,60,154,6.7,0.413,0.354,0.25,0.19,1.7,8,4.8,16.6,1.3,0.4,13.1,13.8,92,109,-0.2,0.2,0,0,0,0
"38","Bo Outlaw","288","C",31,"PHO",80,20,1800,153,278,0.55,0,2,0,153,276,0.554,72,116,0.621,134,234,368,112,50,71,76,194,378,12.2,0.574,0.55,0.417,0.007,8.3,14.8,11.6,9.2,1.5,2.9,18.8,10.1,113,102,2.2,2.2,4.4,0.116,0,0
"39","Bob Sura","368","SG",29,"GSW",55,0,1130,135,328,0.412,28,85,0.329,107,243,0.44,103,148,0.696,58,109,167,177,45,2,82,108,401,14.2,0.51,0.454,0.451,0.259,5.5,10.2,7.9,23.9,2,0.1,17.3,17.9,107,111,1.6,0.2,1.8,0.075,0,0
"40","Bobby Jackson","182","PG",29,"SAC",59,26,1676,340,732,0.464,89,235,0.379,251,497,0.505,126,149,0.846,57,162,219,182,71,3,106,126,895,18.4,0.561,0.525,0.204,0.321,3.8,9.8,7,17.7,2.1,0.1,11.7,23.8,109,101,3.3,2.2,5.5,0.157,0,0
"41","Bobby Simmons","347","SG",22,"WAS",36,2,378,44,112,0.393,0,5,0,44,107,0.411,32,35,0.914,33,44,77,20,10,3,8,51,120,13,0.471,0.393,0.313,0.045,10.3,13.8,12,8.9,1.4,0.6,5.9,16.9,110,106,0.6,0.3,0.9,0.111,0,0
"42","Bonzi Wells","400","SG",26,"POR",75,65,2396,437,990,0.441,38,130,0.292,399,860,0.464,226,313,0.722,98,296,394,246,123,18,215,220,1138,15.7,0.505,0.461,0.316,0.131,4.9,14.9,9.9,18,2.8,0.6,16,25.9,98,101,0.9,3.1,4,0.08,0,0
"43","Bostjan Nachbar","271","SF",22,"HOU",14,1,77,11,31,0.355,2,10,0.2,9,21,0.429,5,10,0.5,3,8,11,3,2,2,6,13,29,5.8,0.41,0.387,0.323,0.323,4.6,11.7,8.2,6.8,1.4,1.9,14.5,24.8,81,104,-0.2,0.1,-0.1,-0.053,0,0
"44","Brad Miller","256","C",26,"IND",73,72,2270,329,667,0.493,5,16,0.313,324,651,0.498,292,357,0.818,185,418,603,193,65,43,118,203,955,19.3,0.579,0.497,0.535,0.024,9.4,20.2,14.9,14.5,1.5,1.4,12.5,18.7,118,100,6.1,3.4,9.6,0.202,0,0
"45","Brandon Armstrong","14","SG",22,"NJN",17,0,69,9,27,0.333,1,6,0.167,8,21,0.381,5,6,0.833,0,4,4,2,3,1,5,8,24,3.9,0.405,0.352,0.222,0.222,0,6.6,3.3,4.8,2.3,1.1,14.4,22.6,76,100,-0.2,0.1,-0.1,-0.05,0,0
"46","Brandon Williams","410","SF",27,"ATL",6,0,19,1,7,0.143,0,1,0,1,6,0.167,0,0,NA,2,0,2,0,2,0,3,4,2,-10.4,0.143,0.143,0,0.143,12.5,0,6,0,5.6,0,30,24.1,34,104,-0.2,0,-0.2,-0.392,0,0
"47","Brendan Haywood","164","C",23,"WAS",81,69,1930,173,339,0.51,0,0,NA,173,339,0.51,155,245,0.633,192,212,404,29,32,119,65,225,501,13.5,0.561,0.51,0.723,0,11.7,13,12.4,2.4,0.9,4.6,12.7,12.5,115,104,3.1,1.9,5,0.125,0,0
"48","Brent Barry","21","SG",31,"SEA",75,68,2480,264,577,0.458,118,293,0.403,146,284,0.514,128,161,0.795,48,253,301,384,113,15,142,199,774,15.8,0.597,0.56,0.279,0.508,2.2,12.2,7.1,25,2.5,0.5,18,14.9,115,104,4.8,2.5,7.3,0.141,0,0
"49","Brevin Knight","212","PG",27,"MEM",55,4,928,97,228,0.425,2,8,0.25,95,220,0.432,20,37,0.541,15,66,81,233,69,2,94,123,216,11.2,0.442,0.43,0.162,0.035,1.8,7.9,4.9,38,3.9,0.1,27.8,16.4,90,106,-0.5,0.7,0.2,0.008,0,0
"50","Brian Cardinal","66","PF",25,"WAS",5,0,15,1,4,0.25,0,1,0,1,3,0.333,2,2,1,3,2,5,1,0,0,1,0,4,13.8,0.41,0.25,0.5,0.25,23.6,15.8,19.7,10.4,0,0,17,18.5,100,109,0,0,0,0.051,0,0
"51","Brian Grant","141","C",30,"MIA",82,82,2641,344,676,0.509,0,0,NA,344,676,0.509,158,205,0.771,241,596,837,104,63,47,129,300,846,15.6,0.552,0.509,0.303,0,10.2,26.8,18.3,7.2,1.3,1.4,14.4,16,108,99,3.5,4.1,7.7,0.139,0,0
"52","Brian Scalabrine","343","PF",24,"NJN",59,7,724,68,169,0.402,14,39,0.359,54,130,0.415,30,36,0.833,40,101,141,46,16,18,46,77,180,8.9,0.487,0.444,0.213,0.231,6.3,15.9,11.1,9.9,1.2,1.9,19.9,14.4,93,99,-0.1,1.2,1,0.068,0,0
"53","Brian Shaw","345","PG",36,"LAL",72,0,900,101,261,0.387,38,109,0.349,63,152,0.414,10,15,0.667,20,99,119,103,32,13,54,62,250,10.2,0.467,0.46,0.057,0.418,2.5,12.5,7.4,17.3,1.8,1,16.8,15.9,95,106,-0.1,0.7,0.6,0.034,0,0
"54","Brian Skinner","348","PF",26,"PHI",77,9,1381,182,331,0.55,0,0,NA,182,331,0.55,97,161,0.602,136,230,366,19,47,53,62,176,461,15.4,0.574,0.55,0.486,0,11.4,19.9,15.6,2.2,1.8,3,13.4,15.1,112,101,2.2,2,4.1,0.144,0,0
"55","Bruce Bowen","40","SF",31,"SAS",82,82,2566,223,479,0.466,101,229,0.441,122,250,0.488,36,89,0.404,59,180,239,113,66,42,72,195,583,9.1,0.563,0.571,0.186,0.478,2.8,7.8,5.4,6.8,1.4,1.1,12.2,10.7,110,103,2.4,2.7,5.1,0.096,0,0
"56","Bruno Sundov","367","C",22,"BOS",26,0,138,14,56,0.25,4,16,0.25,10,40,0.25,0,2,0,8,20,28,7,6,3,9,24,32,1.2,0.281,0.286,0.036,0.286,6.4,16.9,11.5,8.8,2.3,1.7,13.7,22.2,63,100,-0.6,0.2,-0.4,-0.139,0,0
"57","Bryce Drew","106","PG",28,"NOH",13,0,79,8,27,0.296,3,7,0.429,5,20,0.25,0,0,NA,4,9,13,11,2,0,3,2,19,9.4,0.352,0.352,0,0.259,5.8,13.4,9.6,22.1,1.4,0,10,17.3,90,104,0,0.1,0,0.02,0,0
"58","Bryon Russell","334","SF",32,"WAS",70,23,1388,108,306,0.353,46,140,0.329,62,166,0.373,53,69,0.768,43,165,208,72,70,7,55,130,315,9.1,0.468,0.428,0.225,0.458,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,95,103,0,1.6,1.5,0.052,0,0
"59","Calbert Cheaney","72","SG",31,"UTA",81,74,2351,325,651,0.499,10,25,0.4,315,626,0.503,40,69,0.58,73,211,284,163,65,13,108,225,700,9.8,0.514,0.507,0.106,0.038,3.9,10.5,7.3,11.7,1.5,0.4,13.7,15.5,100,106,1,1.7,2.8,0.056,0,0
"60","Calvin Booth","37","C",26,"SEA",47,0,575,52,119,0.437,0,2,0,52,117,0.444,34,47,0.723,32,77,109,12,11,33,22,74,138,9.9,0.494,0.437,0.395,0.017,6.5,16,11.2,3.3,1,4.5,13.6,13.2,99,103,0.2,0.7,0.8,0.071,0,0
"61","Carlos Arroyo","16","PG",23,"UTA",44,0,287,50,109,0.459,3,7,0.429,47,102,0.461,18,22,0.818,11,15,26,53,12,1,30,28,121,14.1,0.51,0.472,0.202,0.064,4.8,6.1,5.5,33.1,2.2,0.3,20.2,23.8,98,106,0.1,0.2,0.3,0.057,0,0
"62","Carlos Boozer","38","PF",21,"CLE",81,54,2049,331,618,0.536,0,1,0,331,617,0.536,148,192,0.771,202,407,609,106,59,50,103,224,810,17.9,0.577,0.536,0.311,0.002,10.8,22.7,16.6,9.3,1.5,1.7,12.8,17.1,114,105,4.2,1.8,5.9,0.139,0,0
"63","Caron Butler","61","SF",22,"MIA",78,78,2858,429,1032,0.416,34,107,0.318,395,925,0.427,309,375,0.824,135,262,397,213,137,31,192,230,1201,15.1,0.502,0.432,0.363,0.104,5.3,10.9,8,14.1,2.6,0.9,13.8,22.9,99,102,1.6,3.6,5.1,0.086,0,0
"64","Casey Jacobsen","188","SF",21,"PHO",72,0,1147,122,327,0.373,52,165,0.315,70,162,0.432,72,105,0.686,29,54,83,73,35,6,55,90,368,9.2,0.493,0.453,0.321,0.505,2.8,5.4,4.1,9.8,1.6,0.4,12.8,16.7,100,107,0.5,0.7,1.2,0.051,0,0
"65","Cezary Trybanski","382","C",23,"MEM",15,0,86,5,20,0.25,0,0,NA,5,20,0.25,4,10,0.4,6,8,14,1,0,6,8,13,14,-1.4,0.287,0.25,0.5,0,8,10.3,9.2,1.6,0,4.8,24.7,17,57,110,-0.4,0,-0.3,-0.186,0,0
"66","Charles Oakley","281","C",39,"WAS",42,1,514,23,55,0.418,0,0,NA,23,55,0.418,28,34,0.824,37,70,107,40,13,6,21,90,74,8.3,0.529,0.418,0.618,0,8.5,16.2,12.3,11.7,1.4,0.9,23.1,8.4,110,105,0.5,0.5,0.9,0.088,0,0
"67","Charles Smith","351","SG",27,"POR",3,0,13,1,4,0.25,0,1,0,1,3,0.333,3,4,0.75,0,0,0,1,1,0,1,3,5,5.9,0.434,0.25,1,0.25,0,0,0,11.4,4.1,0,14.8,24,89,103,0,0,0,0.007,0,0
"68","Charlie Ward","396","PG",32,"NYK",66,6,1465,165,414,0.399,101,267,0.378,64,147,0.435,41,53,0.774,25,152,177,306,78,11,95,146,472,15.9,0.54,0.521,0.128,0.645,2,12.4,7.1,32.9,2.8,0.5,17.8,16.8,109,105,2.4,1.3,3.7,0.121,0,0
"69","Chauncey Billups","34","PG",26,"DET",74,74,2327,366,870,0.421,149,380,0.392,217,490,0.443,318,362,0.878,38,235,273,287,63,15,134,136,1199,20.4,0.582,0.506,0.416,0.437,1.9,12.2,7,23.7,1.5,0.5,11.5,24.1,116,102,7,2.9,9.9,0.204,0,0
"70","Cherokee Parks","297","PF",30,"LAC",30,18,648,82,163,0.503,1,2,0.5,81,161,0.503,23,38,0.605,46,86,132,21,16,20,18,52,188,13.3,0.523,0.506,0.233,0.012,8.1,14.9,11.5,5.5,1.3,2.2,9.1,13.8,110,107,0.8,0.4,1.2,0.09,0,0
"71","Chris Andersen","8","C",24,"DEN",59,3,907,114,285,0.4,0,1,0,114,284,0.401,77,140,0.55,109,165,274,32,30,60,60,90,305,14,0.44,0.4,0.491,0.004,13.3,22.3,17.6,6.3,1.7,5.3,14.8,19.9,91,97,-0.5,1.7,1.1,0.059,0,0
"72","Chris Childs","73","PG",35,"NJN",12,0,106,6,20,0.3,1,6,0.167,5,14,0.357,2,3,0.667,3,2,5,16,8,1,6,17,15,6.2,0.352,0.325,0.15,0.3,3.2,2.2,2.7,22.2,4,0.7,22,11.6,84,98,-0.1,0.2,0.1,0.038,0,0
"73","Chris Crawford","83","PF",27,"ATL",5,0,38,8,13,0.615,1,3,0.333,7,10,0.7,7,8,0.875,3,4,7,1,2,3,2,7,24,28.8,0.726,0.654,0.615,0.231,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,136,102,0.2,0,0.2,0.316,0,0
"74","Chris Dudley","108","C",37,"POR",3,0,11,0,1,0,0,0,NA,0,1,0,0,0,NA,2,0,2,0,0,0,0,3,0,-1.7,0,0,0,0,22,0,11,0,0,0,0,4.2,95,112,0,0,0,0,0,0
"75","Chris Jefferies","193","SF",22,"TOR",51,10,666,75,194,0.387,18,54,0.333,57,140,0.407,29,43,0.674,16,43,59,22,19,16,45,56,197,6.8,0.463,0.433,0.222,0.278,2.6,7.7,5,5.4,1.5,1.7,17.4,17.7,85,109,-0.8,0.2,-0.5,-0.039,0,0
"76","Chris Mihm","253","C",23,"CLE",52,0,809,116,287,0.404,0,3,0,116,284,0.408,76,105,0.724,93,138,231,28,18,38,48,124,308,13.2,0.462,0.404,0.366,0.01,12.6,19.5,16,6,1.1,3.3,12.6,20.5,97,105,0.2,0.7,0.9,0.053,0,0
"77","Chris Mills","259","PF",33,"GSW",21,0,262,39,106,0.368,7,25,0.28,32,81,0.395,16,18,0.889,19,31,50,22,7,3,10,29,101,12.7,0.443,0.401,0.17,0.236,7.8,12.5,10.2,13.4,1.4,0.8,8.1,20.1,104,111,0.3,0,0.3,0.059,0,0
"78","Chris Owens","289","SF",23,"MEM",1,0,6,2,3,0.667,0,0,NA,2,3,0.667,0,0,NA,1,0,1,0,0,0,1,0,4,20.1,0.667,0.667,0,0,19,0,9.4,0,0,0,25,30,95,117,0,0,0,-0.032,0,0
"79","Chris Webber","399","PF",29,"SAC",67,67,2622,661,1433,0.461,5,21,0.238,656,1412,0.465,215,354,0.607,160,544,704,364,106,88,215,204,1542,20.9,0.485,0.463,0.247,0.015,6.9,21.1,14.4,24.6,2,2.2,11.9,30.4,99,96,1.7,5.3,6.9,0.127,8,496
"80","Chris Whitney","405","PG",31,"TOT",51,21,1052,124,349,0.355,50,164,0.305,74,185,0.4,57,69,0.826,3,64,67,145,29,2,71,92,355,9.2,0.468,0.427,0.198,0.47,0.3,7.4,3.7,24.2,1.4,0.1,15.8,19.1,95,107,-0.1,0.7,0.6,0.028,0,0
"81","Chris Wilcox","406","PF",20,"LAC",46,3,479,73,140,0.521,0,0,NA,73,140,0.521,25,50,0.5,32,72,104,21,7,12,26,65,171,12.5,0.528,0.521,0.357,0,7.6,16.9,12.3,7.8,0.8,1.8,13.8,17.7,102,107,0.3,0.3,0.6,0.062,0,0
"82","Christian Laettner","215","PF",33,"WAS",76,66,2215,255,516,0.494,2,16,0.125,253,500,0.506,120,144,0.833,114,388,502,235,82,40,87,206,632,16.1,0.545,0.496,0.279,0.031,6.1,20.8,13.4,17.8,2,1.4,13.1,14.2,113,102,3.8,2.8,6.6,0.143,0,0
"83","Chucky Atkins","17","PG",28,"DET",65,7,1398,168,465,0.361,86,242,0.355,82,223,0.368,40,49,0.816,21,75,96,175,27,4,77,108,462,10.1,0.475,0.454,0.105,0.52,1.8,6.5,4.1,22.4,1.1,0.2,13.7,19.4,97,105,0.3,1.2,1.5,0.053,0,0
"84","Clarence Weatherspoon","398","PF",32,"NYK",79,19,2024,186,414,0.449,0,0,NA,186,414,0.449,149,194,0.768,214,385,599,68,69,36,63,174,521,14.5,0.522,0.449,0.469,0,12.2,22.8,17.4,5.1,1.8,1.3,11.2,12.8,114,103,3.3,2.2,5.5,0.131,0,0
"85","Clifford Robinson","324","PF",36,"DET",81,69,2825,372,935,0.398,87,259,0.336,285,676,0.422,161,238,0.676,81,237,318,268,87,88,158,259,992,12.4,0.477,0.444,0.255,0.277,3.3,10.1,6.7,17.4,1.7,2.3,13.2,20.4,97,101,0.4,4,4.4,0.075,0,0
"86","Corey Benjamin","31","SG",24,"ATL",9,0,152,13,43,0.302,2,13,0.154,11,30,0.367,12,16,0.75,10,21,31,10,1,2,6,20,40,7.3,0.4,0.326,0.372,0.302,7.8,15.1,11.6,10.4,0.3,0.9,10.7,16.9,93,109,0,0.1,0,0.004,0,0
"87","Corey Maggette","229","SG",23,"LAC",64,57,2006,343,773,0.444,62,177,0.35,281,596,0.471,325,405,0.802,77,245,322,123,55,16,147,194,1073,17.4,0.564,0.484,0.524,0.229,4.4,13.8,9.1,11.2,1.4,0.6,13.4,24.8,109,108,4,1,5,0.119,0,0
