"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"24","Bill Walton","293","C",33,"BOS",80,2,1546,231,411,0.562,0,0,NA,231,411,0.562,144,202,0.713,136,408,544,165,38,106,151,210,606,17,0.606,0.562,0.491,0,10.4,27.3,19.4,13.6,1.2,3.8,23.2,17.3,108,97,1.6,3.4,5,0.157,0,0
"25","Bill Wennington","297","C",22,"DAL",56,3,562,72,153,0.471,0,4,0,72,149,0.483,45,62,0.726,32,100,132,21,11,22,21,83,189,11.4,0.524,0.471,0.405,0.026,6.4,19.2,12.9,4.7,0.9,2.1,10.4,14.6,109,109,0.5,0.4,0.9,0.08,0,0
"26","Billy McKinney","188","PG",30,"CHI",9,0,83,10,23,0.435,0,0,NA,10,23,0.435,2,2,1,1,4,5,13,3,0,2,9,22,9.9,0.461,0.435,0.087,0,1.3,5.7,3.4,20.7,1.7,0,7.7,12.7,111,115,0.1,0,0.1,0.053,0,0
"27","Blair Rasmussen","225","C",23,"DEN",48,1,330,61,150,0.407,0,0,NA,61,150,0.407,31,39,0.795,37,60,97,16,3,10,40,63,153,8.7,0.458,0.407,0.26,0,11.2,19.9,15.3,6.4,0.4,1.7,19.3,24.2,88,106,-0.5,0.4,-0.1,-0.021,0,0
"28","Bob Hansen","107","SG",25,"UTA",82,82,2032,299,628,0.476,17,50,0.34,282,578,0.488,95,132,0.72,82,162,244,193,74,9,126,205,710,10.1,0.517,0.49,0.21,0.08,4.5,8.6,6.5,13.1,1.7,0.2,15.5,16.2,101,107,0.4,2.1,2.5,0.058,0,0
"29","Bob McAdoo","178","C",34,"PHI",29,0,609,116,251,0.462,0,0,NA,116,251,0.462,62,81,0.765,25,78,103,35,10,18,49,64,294,12.2,0.513,0.462,0.323,0,4.6,14.3,9.5,8.5,0.8,1.7,14.6,22.2,101,108,0.2,0.5,0.7,0.056,0,0
"30","Bob Thornton","272","PF",23,"NYK",71,23,1323,125,274,0.456,0,0,NA,125,274,0.456,86,162,0.531,113,177,290,43,30,7,83,209,336,6.9,0.487,0.456,0.591,0,9.2,15.9,12.4,4.5,1.1,0.3,19.4,13.6,93,106,-0.6,1.6,0.9,0.034,0,0
"31","Bobby Cattage","42","PF",27,"NJN",29,1,185,28,83,0.337,1,5,0.2,27,78,0.346,35,44,0.795,15,19,34,4,6,0,13,23,92,9.8,0.449,0.343,0.53,0.06,9,11.6,10.3,2.9,1.5,0,11.3,24.9,96,109,-0.1,0.2,0.1,0.025,0,0
"32","Bobby Jones","138","PF",34,"PHI",70,42,1519,189,338,0.559,0,1,0,189,337,0.561,114,145,0.786,49,120,169,126,48,50,90,159,492,11.8,0.612,0.559,0.429,0.003,3.6,8.8,6.2,11.2,1.5,1.9,18.3,13,114,108,1.9,1.4,3.2,0.102,0,0
"33","Brad Davis","63","PG",30,"DAL",82,43,1971,267,502,0.532,32,89,0.36,235,413,0.569,198,228,0.868,26,120,146,467,57,15,110,174,764,16.9,0.634,0.564,0.454,0.177,1.5,6.6,4.1,30.3,1.4,0.4,15.4,14.7,128,114,5.7,0.5,6.2,0.152,0,0
"34","Brian Martin","175","SF-PF",23,"TOT",8,0,21,3,7,0.429,0,0,NA,3,7,0.429,0,2,0,1,3,4,0,0,1,2,7,6,-1.6,0.381,0.429,0.286,0,5.5,17.3,11.3,0,0,2.9,20.2,19,66,109,-0.1,0,-0.1,-0.132,0,0
"35","Bryan Warrick","294","PG",26,"TOT",36,5,685,85,182,0.467,3,12,0.25,82,170,0.482,54,68,0.794,10,59,69,115,27,2,53,79,227,11.1,0.536,0.475,0.374,0.066,1.6,9.3,5.5,22.4,1.9,0.2,20,15.9,103,107,0.3,0.7,1,0.071,0,0
"36","Buck Williams","308","PF",25,"NJN",82,82,3070,500,956,0.523,0,2,0,500,954,0.524,301,445,0.676,329,657,986,131,73,96,244,294,1301,15.1,0.565,0.523,0.465,0.002,12,24.1,18,5.8,1.1,1.8,17.5,18.1,107,105,2.8,4,6.8,0.106,0,193
"37","Butch Carter","39","SG",27,"TOT",9,0,67,7,24,0.292,0,1,0,7,23,0.304,6,7,0.857,2,2,4,4,1,0,7,14,20,-1.3,0.369,0.292,0.292,0.042,3.2,3.4,3.4,8,0.7,0,20.5,20.8,73,112,-0.2,0,-0.2,-0.125,0,0
"38","Byron Scott","244","SG",24,"LAL",76,62,2190,507,989,0.513,22,61,0.361,485,928,0.523,138,176,0.784,55,134,189,164,85,15,110,167,1174,15,0.55,0.524,0.178,0.062,3,6.6,4.9,10.2,1.8,0.4,9.4,21.7,111,108,3.2,2,5.2,0.113,0,0
"39","Caldwell Jones","139","C",35,"POR",80,19,1437,126,254,0.496,0,7,0,126,247,0.51,124,150,0.827,105,250,355,74,38,61,102,244,376,9.7,0.588,0.496,0.591,0.028,8.3,19.8,14,6.3,1.2,2.4,24.2,11.6,106,107,0.8,1.6,2.3,0.078,0,0
"40","Calvin Natt","200","PF",29,"DEN",69,62,2007,469,930,0.504,2,6,0.333,467,924,0.505,278,347,0.801,125,311,436,164,58,13,130,143,1218,18.6,0.562,0.505,0.373,0.006,6.2,17,11.3,11.6,1.3,0.4,10.7,23.3,113,106,3.9,2.3,6.1,0.146,0,0
"41","Carey Scurry","245","SF",23,"UTA",78,0,1168,142,301,0.472,1,11,0.091,141,290,0.486,78,126,0.619,97,145,242,85,78,66,96,171,363,11.9,0.509,0.473,0.419,0.037,9.2,13.3,11.3,9.7,3.1,3.2,21.2,15.7,96,101,-0.4,2.1,1.8,0.072,0,0
"42","Carl Henry","115","SG",25,"SAC",28,0,149,31,67,0.463,4,10,0.4,27,57,0.474,12,17,0.706,8,11,19,4,5,0,9,11,78,12.5,0.524,0.493,0.254,0.149,6.1,8.3,7.2,3.9,1.6,0,10.8,22.7,102,111,0.1,0.1,0.2,0.049,0,0
"43","Cedric Maxwell","177","SF",30,"LAC",76,72,2458,314,661,0.475,0,3,0,314,658,0.477,447,562,0.795,241,383,624,215,61,29,206,252,1075,15.6,0.592,0.475,0.85,0.005,10.7,17.5,14,12,1.2,0.6,18.5,18.2,114,112,4.3,1.1,5.4,0.105,0,0
"44","Charles Barkley","13","PF",22,"PHI",80,80,2952,595,1041,0.572,17,75,0.227,578,966,0.598,396,578,0.685,354,672,1026,312,173,125,350,333,1603,22.4,0.619,0.58,0.555,0.072,13.4,25.4,19.4,16,2.8,2.4,21.3,22.4,111,100,5.4,5.5,10.8,0.176,0,135
"45","Charles Davis","64","SF",27,"MIL",57,7,873,188,397,0.474,3,24,0.125,185,373,0.496,61,75,0.813,60,110,170,55,26,7,50,113,440,13.9,0.512,0.477,0.189,0.06,7.7,13.9,10.9,9.1,1.4,0.5,10.4,22.1,106,104,0.8,1.2,2.1,0.114,0,0
"46","Charles Jones","140","PF",24,"PHO",43,18,742,75,164,0.457,0,1,0,75,163,0.46,50,98,0.51,65,128,193,52,32,25,57,87,200,10,0.483,0.457,0.598,0.006,10.5,19.1,15,8.9,2,1.9,21.6,14.2,94,105,-0.3,1,0.6,0.042,0,0
"47","Charles Oakley","205","PF",22,"CHI",77,30,1772,281,541,0.519,0,3,0,281,538,0.522,178,269,0.662,255,409,664,133,68,30,175,250,740,16.5,0.561,0.519,0.497,0.006,15.7,27.1,21.2,10.5,1.8,1,21,19.2,106,108,1.7,1.6,3.3,0.09,0,0
"48","Charles Pittman","218","PF",27,"PHO",69,17,1132,127,218,0.583,0,0,NA,127,218,0.583,99,141,0.702,99,147,246,58,37,23,107,140,353,10.3,0.63,0.583,0.647,0,10.5,14.3,12.5,6.6,1.5,1.1,27.6,13.6,103,108,0.4,1.1,1.5,0.065,0,0
"49","Chris McNealy","190","PF",24,"NYK",30,6,627,70,144,0.486,0,0,NA,70,144,0.486,31,47,0.66,62,141,203,41,38,12,35,88,171,13.7,0.519,0.486,0.326,0,10.7,26.7,18.3,9.3,3,1.2,17.5,13.3,104,98,0.3,1.3,1.6,0.122,0,0
"50","Chris Mullin","197","SG",22,"GSW",55,30,1391,287,620,0.463,5,27,0.185,282,593,0.476,189,211,0.896,42,73,115,105,70,23,75,130,768,16,0.539,0.467,0.34,0.044,3.2,5.9,4.5,10.5,2.3,0.9,9.5,22.2,112,112,2.3,0.6,2.9,0.1,0,0
"51","Chuck Nevitt","201","C",26,"TOT",29,0,126,15,43,0.349,0,0,NA,15,43,0.349,19,26,0.731,13,19,32,7,4,19,12,35,49,11.2,0.45,0.349,0.605,0,11.1,16.4,13.7,6.7,1.5,8.4,18.1,20.8,93,101,-0.1,0.2,0.1,0.046,0,0
"52","Clark Kellogg","149","PF",24,"IND",19,12,568,139,294,0.473,4,13,0.308,135,281,0.48,53,69,0.768,51,117,168,57,28,8,61,59,335,18.2,0.516,0.48,0.235,0.044,9.8,22.2,16.1,16,2.3,0.8,15.8,27.8,99,102,0,0.9,0.9,0.08,0,0
"53","Claude Gregory","104","PF",27,"WSB",2,0,2,1,2,0.5,0,0,NA,1,2,0.5,0,0,NA,2,0,2,0,1,0,2,1,2,23,0.5,0.5,0,0,100,0,54.1,0,24.2,0,50,83.6,65,64,0,0,0,-0.64,0,0
"54","Clemon Johnson","125","C",29,"PHI",75,2,1069,105,223,0.471,0,0,NA,105,223,0.471,51,81,0.63,106,149,255,15,23,62,38,129,261,10.4,0.505,0.471,0.363,0,11.1,15.6,13.3,1.8,1,3.3,12.8,11.2,109,106,0.7,1.2,2,0.088,0,0
"55","Cliff Levingston","162","PF",25,"ATL",81,35,1945,294,551,0.534,0,1,0,294,550,0.535,164,242,0.678,193,341,534,72,76,39,113,260,752,14.7,0.572,0.534,0.439,0.002,11,19.3,15.1,5.1,1.9,1.2,14.7,16.2,112,104,2.6,2.9,5.5,0.136,0,0
"56","Cliff Robinson","234","SF",25,"WSB",78,78,2563,595,1255,0.474,1,4,0.25,594,1251,0.475,269,353,0.762,180,500,680,186,98,44,206,217,1460,18.3,0.518,0.475,0.281,0.003,7.6,21,14.4,12.1,1.9,1,12.7,26.4,102,102,1.5,4.1,5.6,0.104,0,0
"57","Clint Richardson","228","SG",29,"IND",82,61,2224,335,736,0.455,1,9,0.111,334,727,0.459,123,147,0.837,69,182,251,372,58,8,136,153,794,12.2,0.496,0.456,0.2,0.012,3.4,8.8,6.1,23.2,1.2,0.2,14.5,17.3,104,109,1.2,1.9,3.1,0.067,0,0
"58","Clyde Drexler","71","SG",23,"POR",75,58,2576,542,1142,0.475,12,60,0.2,530,1082,0.49,293,381,0.769,171,250,421,600,197,46,282,270,1389,19.8,0.53,0.48,0.334,0.053,7.5,11,9.3,33.3,3.5,1,17.7,24.4,107,106,3.5,3.1,6.7,0.124,0,0
"59","Craig Ehlo","78","SG",24,"HOU",36,0,199,36,84,0.429,3,9,0.333,33,75,0.44,23,29,0.793,17,29,46,29,11,4,15,22,98,17.5,0.506,0.446,0.345,0.107,9.1,15.9,12.5,18.9,2.6,1.1,13.4,21.9,109,106,0.3,0.2,0.5,0.126,0,0
"60","Craig Hodges","118","SG",25,"MIL",66,66,1739,284,568,0.5,73,162,0.451,211,406,0.52,75,86,0.872,39,78,117,229,74,2,89,157,716,13.9,0.591,0.564,0.151,0.285,2.5,5,3.8,17.7,2,0.1,12.8,16,118,106,3.3,2,5.3,0.147,0,0
"61","Dale Ellis","79","SF",25,"DAL",72,1,1086,193,470,0.411,63,173,0.364,130,297,0.438,59,82,0.72,86,82,168,37,40,9,38,78,508,13.5,0.502,0.478,0.174,0.368,8.9,8.1,8.5,4.6,1.7,0.4,7,20.4,108,112,1.2,0.4,1.6,0.071,0,0
"62","Dan Roundfield","236","PF",32,"WSB",79,21,2321,322,660,0.488,0,6,0,322,654,0.492,273,362,0.754,210,432,642,167,36,51,187,194,917,14.7,0.56,0.488,0.548,0.009,9.8,20.1,15,10.4,0.8,1.2,18.6,18.1,106,105,2.1,3.1,5.1,0.106,0,0
"63","Danny Ainge","5","SG",26,"BOS",80,78,2407,353,701,0.504,26,73,0.356,327,628,0.521,123,136,0.904,47,188,235,405,94,7,129,204,855,13.6,0.562,0.522,0.194,0.104,2.3,8.1,5.4,21.3,1.9,0.2,14.5,15.2,115,105,3.6,3.2,6.8,0.136,0,0
"64","Danny Schayes","242","C",26,"DEN",80,13,1654,221,440,0.502,0,1,0,221,439,0.503,216,278,0.777,154,285,439,79,42,63,105,298,658,13.4,0.585,0.502,0.632,0.002,9.3,18.8,13.9,5.9,1.1,2.1,15.7,15.5,114,105,2.4,2.2,4.6,0.134,0,0
"65","Danny Vranes","290","SF",27,"SEA",80,19,1569,131,284,0.461,0,4,0,131,280,0.468,39,75,0.52,115,166,281,68,63,31,58,218,301,7.8,0.475,0.461,0.264,0.014,8.5,12.8,10.6,5.8,2,1.2,15.5,10,101,106,0.2,1.9,2.1,0.065,0,0
"66","Danny Young","324","PG",23,"SEA",82,29,1901,227,449,0.506,24,74,0.324,203,375,0.541,90,106,0.849,29,91,120,303,110,9,92,113,568,13.7,0.573,0.532,0.236,0.165,1.8,5.8,3.7,22.2,2.9,0.3,15.7,12.9,116,107,2.7,2.1,4.8,0.121,0,0
"67","Darnell Valentine","284","PG",26,"TOT",62,29,1217,161,388,0.415,4,14,0.286,157,374,0.42,130,175,0.743,32,93,125,246,72,2,115,123,456,12.4,0.49,0.42,0.451,0.036,2.9,8.6,5.8,26.9,2.7,0.1,19.8,19,99,110,0.1,0.9,1,0.038,0,0
"68","Darrell Walker","292","PG",24,"NYK",81,35,2023,324,753,0.43,0,10,0,324,743,0.436,190,277,0.686,100,120,220,337,146,36,192,216,838,14,0.479,0.43,0.368,0.013,5.3,7,6.2,25.3,3.5,1.1,18,22.1,96,103,-0.9,3,2.1,0.05,0,0
"69","Darren Daye","68","SF",25,"WSB",64,4,1075,198,399,0.496,1,3,0.333,197,396,0.497,159,237,0.671,71,112,183,109,46,11,98,121,556,16.4,0.552,0.497,0.594,0.008,7.2,11.2,9.2,15.6,2.1,0.6,16.3,23.4,105,105,1,1.3,2.4,0.105,0,0
"70","Darryl Dawkins","67","C",29,"NJN",51,3,1207,284,441,0.644,0,1,0,284,440,0.645,210,297,0.707,85,166,251,77,16,59,124,227,778,19.5,0.68,0.644,0.673,0.002,7.9,15.5,11.6,9.7,0.6,2.8,17.8,23,118,107,3.1,1.3,4.4,0.175,0,0
"71","Darwin Cook","49","PG",27,"NJN",79,33,1965,267,627,0.426,11,53,0.208,256,574,0.446,84,111,0.757,51,126,177,390,156,22,132,172,629,13.1,0.465,0.435,0.177,0.085,2.9,7.2,5,26.1,3.7,0.7,16.3,16.4,101,105,0.5,2.6,3,0.074,0,0
"72","Dave Corzine","55","C",29,"CHI",67,4,1709,255,519,0.491,3,12,0.25,252,507,0.497,127,171,0.743,132,301,433,150,28,53,104,133,640,14.6,0.539,0.494,0.329,0.023,8.4,20.7,14.3,12.1,0.8,1.8,14.9,16.6,110,112,2,0.9,2.9,0.08,0,0
"73","Dave Greenwood","103","PF",28,"SAS",68,24,1910,198,388,0.51,0,1,0,198,387,0.512,142,184,0.772,151,380,531,90,37,52,113,207,538,11.1,0.574,0.51,0.474,0.003,9.3,22.1,15.9,5.9,0.9,1.5,19.4,12.3,109,108,1.5,1.9,3.4,0.085,0,0
"74","David Cooke","51","PF",22,"SAC",6,0,38,2,11,0.182,0,0,NA,2,11,0.182,5,10,0.5,5,5,10,1,4,0,2,5,9,6.7,0.292,0.182,0.909,0,15,14.8,14.9,3.1,5,0,11.5,18.5,76,102,-0.1,0.1,0,-0.043,0,0
"75","David Pope","219","SF",23,"SEA",11,0,74,9,20,0.45,1,1,1,8,19,0.421,2,4,0.5,6,5,11,4,2,1,2,11,21,9.2,0.483,0.475,0.2,0.05,9.4,8.2,8.8,7.6,1.3,0.8,8.4,13.4,109,109,0.1,0.1,0.1,0.081,0,0
"76","David Thirdkill","265","PF",25,"BOS",49,0,385,54,110,0.491,0,1,0,54,109,0.495,55,88,0.625,27,43,70,15,11,3,19,55,163,12.1,0.548,0.491,0.8,0.009,8.3,11.5,10,4.9,1.4,0.4,11.3,17.9,111,104,0.5,0.5,1,0.129,0,0
"77","Dennis Johnson","126","PG",31,"BOS",78,78,2732,482,1060,0.455,6,42,0.143,476,1018,0.468,243,297,0.818,69,199,268,456,110,35,173,206,1213,14.7,0.509,0.458,0.28,0.04,3,7.5,5.4,22,1.9,0.7,12.7,20.5,107,104,3,3.7,6.7,0.118,0,133
"78","Derek Harper","109","PG",24,"DAL",79,39,2150,390,730,0.534,12,51,0.235,378,679,0.557,171,229,0.747,75,151,226,416,153,23,144,166,963,18.8,0.58,0.542,0.314,0.07,3.9,7.6,5.8,26.3,3.3,0.6,14.8,18.5,116,109,4.5,1.7,6.2,0.138,0,0
"79","Derek Smith","250","SG",24,"LAC",11,9,339,100,181,0.552,1,2,0.5,99,179,0.553,58,84,0.69,20,21,41,31,9,13,33,35,259,21.8,0.594,0.555,0.464,0.011,6.4,6.9,6.7,16.3,1.2,2.1,13.1,29.7,112,114,0.7,0.1,0.8,0.115,0,0
"80","Derrick Rowland","237","SG",26,"MIL",2,0,9,1,3,0.333,0,0,NA,1,3,0.333,1,2,0.5,0,1,1,1,0,0,0,1,3,7,0.387,0.333,0.667,0,0,12.3,6.2,13.9,0,0,0,17.3,99,108,0,0,0,0.048,0,0
"81","Detlef Schrempf","243","SF",23,"DAL",64,12,969,142,315,0.451,3,7,0.429,139,308,0.451,110,152,0.724,70,128,198,88,23,10,84,166,397,10.9,0.52,0.456,0.483,0.022,8.1,14.2,11.2,11.8,1.1,0.6,18,19.6,101,112,0.3,0.5,0.8,0.04,0,0
"82","Devin Durrant","74","SF",25,"PHO",4,0,51,8,21,0.381,0,0,NA,8,21,0.381,1,4,0.25,2,6,8,5,3,0,4,10,17,4.9,0.373,0.381,0.19,0,4.7,13,9,13.4,2.7,0,14.9,20.9,78,106,-0.1,0.1,-0.1,-0.065,0,0
"83","Dirk Minniefield","191","PG",25,"CLE",76,2,1131,167,347,0.481,10,37,0.27,157,310,0.506,73,93,0.785,43,88,131,269,65,1,108,165,417,14.1,0.537,0.496,0.268,0.107,4.2,8.6,6.4,32.5,2.7,0.1,21.8,17.9,105,108,0.9,1,1.9,0.083,0,0
"84","Doc Rivers","230","PG",24,"ATL",53,50,1571,220,464,0.474,0,16,0,220,448,0.491,172,283,0.608,49,113,162,443,120,13,141,185,612,17.4,0.52,0.474,0.61,0.034,3.5,7.9,5.7,38.6,3.7,0.5,19.3,19,108,104,1.9,2.2,4.2,0.128,0,0
"85","Dominique Wilkins","305","SF",26,"ATL",78,78,3049,888,1897,0.468,13,70,0.186,875,1827,0.479,577,705,0.818,261,357,618,206,138,49,251,170,2366,23.3,0.536,0.472,0.372,0.037,9.5,12.9,11.2,11.7,2.2,0.9,10.2,32.9,111,105,7,3.9,10.8,0.17,0,56
"86","Dudley Bradley","23","SG",28,"WSB",70,7,842,73,209,0.349,17,68,0.25,56,141,0.397,32,56,0.571,24,71,95,107,85,3,44,101,195,10.2,0.417,0.39,0.268,0.325,3.1,9.1,6.1,17,4.9,0.2,15.8,13.8,91,101,-0.5,1.5,1,0.057,0,0
"87","Dwayne McClain","179","SF",22,"IND",45,4,461,69,180,0.383,1,9,0.111,68,171,0.398,18,35,0.514,14,16,30,67,38,4,40,61,157,8.3,0.402,0.386,0.194,0.05,3.3,3.7,3.5,20.2,3.9,0.5,17,21,83,104,-0.9,0.6,-0.3,-0.026,0,0
