"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"25","Anthony Morrow","321","SG",26,"NJN",62,18,1636,272,658,0.413,106,286,0.371,166,372,0.446,97,104,0.933,31,96,127,61,46,9,70,86,747,13.1,0.531,0.494,0.158,0.435,2.1,7,4.5,6.8,1.5,0.4,9,21.6,105,113,1.7,0,1.7,0.051,0,0
"26","Anthony Parker","344","SF",36,"CLE",51,51,1280,141,326,0.433,50,138,0.362,91,188,0.484,35,56,0.625,10,128,138,120,38,7,50,65,367,10.9,0.523,0.509,0.172,0.423,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,105,110,1,0.4,1.4,0.052,0,0
"27","Anthony Randolph","362","PF",22,"MIN",34,5,517,94,200,0.47,0,1,0,94,199,0.472,64,84,0.762,42,81,123,19,13,35,40,56,252,17.6,0.532,0.47,0.42,0.005,9,17.5,13.2,6.6,1.3,4.8,14.4,23.8,102,103,0.5,0.6,1.1,0.099,0,0
"28","Anthony Tolliver","426","SF",26,"MIN",51,0,882,71,182,0.39,25,101,0.248,46,81,0.568,41,55,0.745,50,103,153,22,18,19,35,86,208,8.3,0.504,0.459,0.302,0.555,6.2,13,9.6,3.8,1,1.5,14.5,12.2,101,108,0.3,0.6,0.9,0.049,0,0
"29","Armon Johnson","244","PG",22,"TOT",9,0,124,20,43,0.465,1,3,0.333,19,40,0.475,6,6,1,1,12,13,11,5,0,6,9,47,12.9,0.515,0.477,0.14,0.07,0.9,11.6,6.1,16.1,2.1,0,11.6,19.1,102,110,0.1,0,0.1,0.05,0,0
"30","Arron Afflalo","2","SG",26,"DEN",62,62,2086,329,699,0.471,88,221,0.398,241,478,0.504,197,247,0.798,40,157,197,149,36,13,85,134,943,14.7,0.584,0.534,0.353,0.316,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,116,111,4.7,0.6,5.3,0.121,0,0
"31","Austin Daye","111","SF",23,"DET",41,4,603,73,227,0.322,13,62,0.21,60,165,0.364,35,43,0.814,14,77,91,33,22,21,40,62,194,7.1,0.394,0.35,0.189,0.273,2.7,15.8,9,9.2,2,2.8,14,21.9,80,104,-1.3,0.6,-0.6,-0.05,0,0
"32","Avery Bradley","59","PG",21,"BOS",64,28,1368,200,402,0.498,22,54,0.407,178,348,0.511,62,78,0.795,34,81,115,87,43,12,75,109,484,11.3,0.555,0.525,0.194,0.134,3.1,6.7,5,10.8,1.7,0.7,14.7,17.9,100,102,0.6,1.9,2.4,0.085,0,0
"33","Baron Davis","106","PG",32,"NYK",29,14,595,68,184,0.37,26,85,0.306,42,99,0.424,16,24,0.667,13,43,56,135,34,3,76,61,178,10,0.457,0.44,0.13,0.462,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,88,102,-0.7,0.8,0.2,0.014,0,0
"34","Ben Gordon","172","SG",28,"DET",52,21,1398,234,530,0.442,63,147,0.429,171,383,0.446,117,136,0.86,14,107,121,127,34,11,115,114,648,13.5,0.549,0.501,0.257,0.277,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,101,109,1,0.7,1.7,0.058,0,0
"35","Ben Uzoh","434","PG",23,"TOT",18,8,370,35,99,0.354,0,1,0,35,98,0.357,11,19,0.579,19,48,67,61,17,3,19,31,81,10.9,0.377,0.354,0.192,0.01,6,15.1,10.6,26.8,2.5,0.7,15,16.1,91,103,-0.2,0.4,0.2,0.032,0,0
"36","Ben Wallace","445","C",37,"DET",62,11,980,34,86,0.395,1,4,0.25,33,82,0.402,16,47,0.34,81,188,269,43,47,51,34,60,85,10.7,0.398,0.401,0.547,0.047,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,93,100,-0.1,1.6,1.4,0.07,0,0
"37","Beno Udrih","433","SG",29,"MIL",59,0,1080,146,332,0.44,17,59,0.288,129,273,0.473,39,55,0.709,26,76,102,227,37,1,77,69,348,13.1,0.488,0.465,0.166,0.178,2.6,8,5.2,32.2,1.8,0.1,17.8,17.7,102,109,0.8,0.6,1.4,0.061,0,0
"38","Bill Walker","442","SG",24,"NYK",32,8,620,68,171,0.398,36,113,0.319,32,58,0.552,17,20,0.85,9,71,80,37,19,7,35,84,189,8.2,0.526,0.503,0.117,0.661,1.7,13.4,7.5,9.4,1.6,0.9,16.3,15.5,98,103,0.1,0.8,0.9,0.067,0,0
"39","Bismack Biyombo","46","C",19,"CHA",63,41,1455,129,278,0.464,0,0,NA,129,278,0.464,69,143,0.483,113,255,368,27,20,115,71,145,327,10.6,0.48,0.464,0.514,0,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,92,107,-0.5,1.1,0.6,0.019,0,0
"40","Blake Ahearn","3","PG",27,"UTA",4,0,30,4,14,0.286,2,9,0.222,2,5,0.4,0,0,NA,0,2,2,1,0,0,5,4,10,-7.3,0.357,0.357,0,0.643,0,7.7,3.8,5.2,0,0,26.3,28.4,57,113,-0.2,0,-0.2,-0.315,0,0
"41","Blake Griffin","182","PF",22,"LAC",66,66,2392,561,1022,0.549,2,16,0.125,559,1006,0.556,244,468,0.521,218,499,717,210,54,48,150,216,1368,23.4,0.557,0.55,0.458,0.016,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,113,104,6.6,2.6,9.2,0.185,0,0
"42","Bobby Simmons","387","SF",31,"LAC",28,0,418,28,90,0.311,20,60,0.333,8,30,0.267,4,7,0.571,17,38,55,11,15,3,10,41,80,6,0.43,0.422,0.078,0.667,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,95,108,0,0.3,0.3,0.029,0,0
"43","Boris Diaw","116","PF",29,"TOT",57,35,1424,156,351,0.444,31,99,0.313,125,252,0.496,22,35,0.629,70,210,280,205,34,25,112,125,365,11.2,0.498,0.489,0.1,0.282,5.5,17.3,11.3,23.8,1.2,1.3,23.4,15.5,95,108,-0.3,0.8,0.6,0.019,0,0
"44","Brad Miller","309","C",35,"MIN",15,1,146,9,27,0.333,7,15,0.467,2,12,0.167,10,12,0.833,4,15,19,24,4,2,12,10,35,10.7,0.542,0.463,0.444,0.556,3,11.5,7.2,24.3,1.4,1,27.1,13.5,103,108,0.1,0.1,0.2,0.06,0,0
"45","Brandan Wright","473","C",24,"DAL",49,0,791,144,233,0.618,0,1,0,144,232,0.621,52,82,0.634,62,112,174,13,22,63,21,61,340,21.6,0.632,0.618,0.352,0.004,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17,124,100,2.2,1.3,3.5,0.215,0,0
"46","Brandon Bass","33","PF",26,"BOS",59,39,1868,303,632,0.479,0,0,NA,303,632,0.479,132,163,0.81,95,270,365,55,34,54,65,135,738,14.1,0.524,0.479,0.258,0,6.3,16.3,11.5,5.1,1,2.2,8.5,19.8,103,99,1.5,3.2,4.7,0.122,0,0
"47","Brandon Jennings","240","PG",22,"MIL",66,66,2331,469,1121,0.418,129,388,0.332,340,733,0.464,193,239,0.808,49,177,226,365,104,22,146,114,1260,18.4,0.514,0.476,0.213,0.346,2.3,8.6,5.3,26.7,2.3,0.7,10.6,25.9,106,107,3.8,1.8,5.5,0.114,0,0
"48","Brandon Knight","266","PG",20,"DET",66,60,2129,319,769,0.415,105,276,0.38,214,493,0.434,104,137,0.759,33,178,211,251,49,10,171,154,847,11.7,0.511,0.483,0.178,0.359,1.8,10.3,5.9,20.8,1.2,0.4,17.1,21.7,97,109,0.3,1,1.3,0.029,0,0
"49","Brandon Rush","374","SF",26,"GSW",65,1,1717,235,469,0.501,99,219,0.452,136,250,0.544,65,82,0.793,33,218,251,88,35,58,68,64,634,15.2,0.628,0.607,0.175,0.467,2.2,14.4,8.3,7.9,1.1,2.6,11.9,15.4,115,110,2.9,0.6,3.5,0.099,0,0
"50","Brendan Haywood","201","C",32,"DAL",54,54,1146,118,228,0.518,0,0,NA,118,228,0.518,45,96,0.469,139,185,324,19,24,54,46,121,281,12.9,0.52,0.518,0.421,0,13.7,18,15.9,2.6,1.1,3.8,14.5,12.8,107,101,1.1,1.6,2.7,0.114,0,0
"51","Brian Cardinal","79","SF",34,"DAL",44,0,277,14,55,0.255,10,49,0.204,4,6,0.667,5,6,0.833,4,30,34,16,8,2,8,38,43,3.3,0.373,0.345,0.109,0.891,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11,82,105,-0.3,0.3,0,0.004,0,0
"52","Brian Cook","95","PF",31,"TOT",32,0,276,31,98,0.316,10,50,0.2,21,48,0.438,9,10,0.9,10,53,63,10,6,5,11,48,81,5.8,0.396,0.367,0.102,0.51,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,85,105,-0.3,0.3,-0.1,-0.011,0,0
"53","Brian Scalabrine","379","PF",33,"CHI",28,0,122,14,30,0.467,1,7,0.143,13,23,0.565,3,6,0.5,8,13,21,15,5,6,9,9,32,13.5,0.49,0.483,0.2,0.233,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,98,97,0,0.2,0.3,0.108,0,0
"54","Brian Skinner","390","C",35,"MEM",1,0,4,0,1,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,0,-14.6,0,0,0,0,0,0,0,0,0,0,0,11.3,0,112,0,0,0,-0.248,0,0
"55","Brook Lopez","281","C",23,"NJN",5,5,136,38,77,0.494,0,0,NA,38,77,0.494,20,32,0.625,8,10,18,6,1,4,6,8,96,21.9,0.527,0.494,0.416,0,6.6,8.8,7.7,10.2,0.4,2.3,6.2,32.7,107,113,0.3,0,0.3,0.091,0,0
"56","Byron Mullens","323","C",22,"CHA",65,25,1465,251,591,0.425,12,51,0.235,239,540,0.443,92,112,0.821,96,231,327,57,21,52,74,137,606,13,0.473,0.435,0.19,0.086,7.3,18.8,12.8,7.5,0.8,2.6,10.4,22.5,94,110,-0.4,0.6,0.2,0.007,0,0
"57","C.J. Miles","306","SG",24,"UTA",56,14,1145,177,465,0.381,46,150,0.307,131,315,0.416,108,136,0.794,27,89,116,69,46,18,53,122,508,12.4,0.484,0.43,0.292,0.323,2.7,9,5.8,9.6,2.1,1.3,9.2,22.7,101,108,0.7,0.8,1.5,0.063,0,0
"58","C.J. Watson","450","PG",27,"CHI",49,25,1159,161,437,0.368,68,173,0.393,93,264,0.352,84,104,0.808,21,84,105,200,45,8,97,103,474,13.3,0.491,0.446,0.238,0.396,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,101,101,0.8,1.8,2.6,0.109,0,0
"59","Carl Landry","269","PF",28,"NOH",41,8,999,182,362,0.503,0,3,0,182,359,0.507,147,184,0.799,78,136,214,38,13,12,64,89,511,18.2,0.577,0.503,0.508,0.008,9.4,15.9,12.8,7.1,0.7,1,12.6,24,111,107,2.2,0.7,2.9,0.139,0,0
"60","Carldell Johnson","245","PG",29,"NOH",15,0,119,11,35,0.314,4,15,0.267,7,20,0.35,1,3,0.333,1,8,9,22,8,0,7,11,27,8.9,0.372,0.371,0.086,0.429,1,7.9,4.5,29.4,3.7,0,16.2,17.2,86,104,-0.1,0.1,0,-0.003,0,0
"61","Carlos Boozer","55","PF",30,"CHI",66,66,1948,448,842,0.532,0,1,0,448,841,0.533,95,137,0.693,114,450,564,125,63,24,115,168,991,19.7,0.549,0.532,0.163,0.001,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,108,95,3.3,4.3,7.6,0.187,0,0
"62","Carlos Delfino","112","SF",29,"MIL",54,53,1537,182,453,0.402,86,239,0.36,96,214,0.449,38,48,0.792,20,188,208,123,79,10,66,99,488,11.7,0.515,0.497,0.106,0.528,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,102,104,0.8,1.6,2.4,0.075,0,0
"63","Carmelo Anthony","17","SF",27,"NYK",55,55,1876,441,1025,0.43,68,203,0.335,373,822,0.454,295,367,0.804,88,256,344,200,62,24,144,156,1245,21.1,0.525,0.463,0.358,0.198,5.4,15.9,10.6,21,1.7,1,10.8,31.8,106,102,3.7,2.6,6.2,0.16,0,0
"64","Caron Butler","71","SF",31,"LAC",63,63,1871,287,705,0.407,92,257,0.358,195,448,0.435,87,107,0.813,44,186,230,78,52,9,77,123,753,11.7,0.501,0.472,0.152,0.365,2.8,12,7.3,6.8,1.5,0.4,9.3,20.4,102,108,1.2,1.1,2.3,0.059,0,0
"65","Cartier Martin","292","SF",27,"WAS",17,2,391,59,134,0.44,29,75,0.387,30,59,0.508,11,19,0.579,12,46,58,10,11,2,13,35,158,12.8,0.555,0.549,0.142,0.56,3.4,13.4,8.4,4.2,1.5,0.4,8.4,17.8,109,108,0.5,0.2,0.7,0.09,0,0
"66","Chandler Parsons","346","SF",23,"HOU",63,57,1804,248,549,0.452,60,178,0.337,188,371,0.507,43,78,0.551,90,210,300,134,73,29,81,142,599,13.3,0.513,0.506,0.142,0.324,5.7,13.6,9.6,11.7,2.1,1.2,12.2,16.7,105,105,1.6,1.8,3.4,0.09,0,0
"67","Channing Frye","155","PF",28,"PHO",64,59,1669,255,613,0.416,91,263,0.346,164,350,0.469,73,82,0.89,71,308,379,88,42,70,63,176,674,14.9,0.519,0.49,0.134,0.429,4.8,20.6,12.8,8.3,1.3,3,8.8,19.3,106,104,1.8,1.9,3.7,0.106,0,0
"68","Charles Jenkins","239","PG",22,"GSW",51,28,893,130,291,0.447,3,20,0.15,127,271,0.469,34,39,0.872,8,60,68,170,33,6,60,85,297,12.4,0.482,0.452,0.134,0.069,1,7.6,4.3,29.9,1.9,0.5,16.3,19,100,112,0.4,0.1,0.5,0.028,0,0
"69","Charlie Villanueva","438","PF",27,"DET",13,0,180,35,91,0.385,15,45,0.333,20,46,0.435,6,7,0.857,9,39,48,6,7,5,7,25,91,16.2,0.484,0.467,0.077,0.495,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26,100,101,0.1,0.3,0.4,0.096,0,0
"70","Chase Budinger","69","SF",23,"HOU",58,9,1298,208,471,0.442,88,219,0.402,120,252,0.476,54,70,0.771,38,179,217,74,29,7,55,65,558,14.9,0.556,0.535,0.149,0.465,3.4,16.2,9.7,9.3,1.2,0.4,9.9,19.5,110,107,2,1,3,0.111,0,0
"71","Chauncey Billups","45","SG",35,"LAC",20,20,607,83,228,0.364,48,125,0.384,35,103,0.34,85,95,0.895,4,46,50,80,9,3,38,40,299,16.1,0.554,0.469,0.417,0.548,0.8,9.1,4.9,21,0.8,0.4,12.3,23.4,114,111,1.5,0.2,1.7,0.135,0,0
"72","Chris Andersen","13","C",33,"DEN",32,1,486,59,108,0.546,0,0,NA,59,108,0.546,50,82,0.61,48,100,148,6,19,46,17,52,168,18.9,0.583,0.546,0.759,0,11.9,23.3,17.8,1.8,2,7.4,10.6,14.8,119,99,1,0.8,1.9,0.183,0,0
"73","Chris Bosh","56","PF",27,"MIA",57,57,2007,393,807,0.487,10,35,0.286,383,772,0.496,229,279,0.821,94,358,452,103,51,45,117,128,1025,18.9,0.551,0.493,0.346,0.043,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,109,100,3.6,3.3,6.9,0.165,0,0
"74","Chris Duhon","123","PG",29,"ORL",63,9,1226,85,203,0.419,50,119,0.42,35,84,0.417,17,21,0.81,14,88,102,151,35,9,81,71,237,8.4,0.558,0.542,0.103,0.586,1.3,8.4,4.8,19.1,1.5,0.6,27.6,11.2,100,107,0.4,0.9,1.3,0.051,0,0
"75","Chris Johnson","246","C",26,"TOT",27,0,175,20,41,0.488,0,0,NA,20,41,0.488,15,19,0.789,15,25,40,2,6,9,15,33,55,10.8,0.557,0.488,0.463,0,10.1,16.8,13.5,1.8,1.9,4,23.3,17.1,96,103,0,0.2,0.2,0.059,0,0
"76","Chris Kaman","260","C",29,"NOH",47,33,1372,266,597,0.446,0,0,NA,266,597,0.446,84,107,0.785,89,275,364,101,25,77,129,106,616,15.3,0.478,0.446,0.179,0,7.9,23.5,15.8,14,1,4.7,16.7,26.6,91,102,-1.2,1.9,0.7,0.024,0,0
"77","Chris Paul","348","PG",26,"LAC",60,60,2181,425,890,0.478,79,213,0.371,346,677,0.511,260,302,0.861,42,171,213,543,152,4,124,138,1189,27,0.581,0.522,0.339,0.239,2.3,9.4,5.8,43.8,3.8,0.2,10.8,24.3,126,104,10.4,2.3,12.7,0.278,85,1074
"78","Chris Singleton","388","SF",22,"WAS",66,51,1431,116,312,0.372,44,127,0.346,72,185,0.389,30,44,0.682,43,190,233,49,70,30,38,176,306,8.3,0.462,0.442,0.141,0.407,3.4,15.1,9.2,5,2.5,1.6,10.3,11.5,97,105,0.1,1.5,1.5,0.052,0,0
"79","Chris Wilcox","458","C",29,"BOS",28,4,481,64,107,0.598,0,0,NA,64,107,0.598,24,39,0.615,38,84,122,12,11,9,30,64,152,12.4,0.612,0.598,0.364,0,9.8,19.7,14.9,4.1,1.2,1.4,19.5,15.4,105,98,0.4,0.9,1.3,0.132,0,0
"80","Chris Wright","474","SF",23,"GSW",24,1,186,23,45,0.511,0,0,NA,23,45,0.511,24,31,0.774,19,26,45,4,7,13,8,22,70,18.6,0.597,0.511,0.689,0,11.6,15.8,13.7,3.3,2,5.4,12,16.5,120,106,0.5,0.2,0.6,0.163,0,0
"81","Christian Eyenga","138","SF",22,"TOT",7,0,102,6,25,0.24,1,3,0.333,5,22,0.227,4,8,0.5,4,10,14,5,3,5,3,7,17,4.8,0.298,0.26,0.32,0.12,4.4,11.5,7.8,7.5,1.5,3.7,9.5,14,73,107,-0.2,0.1,-0.1,-0.061,0,0
"82","Chuck Hayes","198","C",28,"SAC",54,9,1039,73,170,0.429,0,2,0,73,168,0.435,26,39,0.667,72,162,234,77,36,17,50,111,172,8.9,0.459,0.429,0.229,0.012,7.3,18,12.4,10.4,1.8,1.2,21.1,9.9,98,109,0.1,0.5,0.6,0.028,0,0
"83","Cole Aldrich","5","C",23,"OKC",26,0,173,22,42,0.524,0,0,NA,22,42,0.524,13,14,0.929,13,35,48,3,8,16,9,22,57,17.7,0.592,0.524,0.333,0,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,113,96,0.3,0.4,0.6,0.176,0,0
"84","Corey Brewer","61","SF",25,"DEN",59,17,1287,201,463,0.434,33,127,0.26,168,336,0.5,90,130,0.692,43,107,150,88,72,17,56,113,525,13.7,0.505,0.47,0.281,0.274,4,9.4,6.8,10.6,2.9,1,9.7,20,104,106,1.1,1.1,2.3,0.085,0,0
"85","Corey Maggette","288","SF",32,"CHA",32,28,881,139,373,0.373,24,66,0.364,115,307,0.375,178,208,0.856,21,104,125,39,23,1,59,83,480,14.1,0.517,0.405,0.558,0.177,2.6,14,8.1,8.3,1.4,0.1,11.3,27.4,100,112,0.5,0.1,0.7,0.038,0,0
"86","Cory Higgins","206","PG",22,"CHA",38,0,423,52,160,0.325,4,20,0.2,48,140,0.343,42,60,0.7,7,28,35,36,5,6,39,40,150,4.1,0.402,0.338,0.375,0.125,1.8,7.9,4.7,15,0.6,1.1,17.3,24.6,77,114,-1.2,-0.1,-1.3,-0.15,0,0
