"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"11","Allen Iverson","205","PG",29,"PHI",75,75,3174,771,1818,0.424,104,338,0.308,667,1480,0.451,656,786,0.835,51,248,299,596,180,9,344,140,2302,23.2,0.532,0.453,0.432,0.186,1.8,8.9,5.3,37.6,2.9,0.2,13.7,35,105,105,5.3,3.7,9,0.136,65,1066
"12","Alonzo Mourning","293","C-PF",34,"TOT",37,17,702,100,212,0.472,0,0,NA,100,212,0.472,82,141,0.582,53,145,198,18,8,74,57,82,282,15.4,0.515,0.472,0.665,0,9,24.5,16.8,4.6,0.6,8.3,17.2,22.1,95,98,-0.3,1.5,1.2,0.08,0,0
"13","Amar'e Stoudemire","395","C",22,"PHO",80,80,2889,747,1336,0.559,3,16,0.188,744,1320,0.564,583,795,0.733,219,494,713,131,77,130,189,278,2080,26.6,0.617,0.56,0.595,0.012,8.5,17.4,13.2,7.7,1.3,3,10.1,28.3,121,105,11.3,3.3,14.6,0.243,58,1032
"14","Anderson Varejao","423","PF",22,"CLE",54,0,863,99,193,0.513,0,2,0,99,191,0.518,68,127,0.535,109,148,257,27,41,38,26,122,266,17,0.534,0.513,0.658,0.01,14.6,20.7,17.6,4.9,2.5,3.3,9.5,14.4,117,101,1.5,1.4,3,0.164,0,0
"15","Andre Barrett","24","PG",22,"TOT",38,1,483,45,124,0.363,14,52,0.269,31,72,0.431,14,19,0.737,11,29,40,69,19,1,27,51,118,8.6,0.446,0.419,0.153,0.419,2.7,6.7,4.7,22.3,2.1,0.1,16.9,15,96,106,-0.1,0.5,0.4,0.041,0,0
"16","Andre Emmett","130","SG",22,"MEM",8,0,28,2,6,0.333,0,0,NA,2,6,0.333,3,5,0.6,0,2,2,0,0,0,1,4,7,0.9,0.427,0.333,0.833,0,0,8.5,4.3,0,0,0,10.9,15.5,82,110,0,0,0,-0.038,0,0
"17","Andre Iguodala","202","SG",21,"PHI",82,82,2686,269,546,0.493,47,142,0.331,222,404,0.55,156,210,0.743,89,375,464,246,138,48,139,204,741,13.5,0.58,0.536,0.385,0.26,3.7,15.9,9.7,14.3,2.6,1.4,17.9,12.8,110,102,2.7,4,6.6,0.118,0,0
"18","Andre Miller","283","PG",28,"DEN",82,82,2852,427,895,0.477,6,39,0.154,421,856,0.492,253,302,0.838,100,238,338,569,121,8,220,204,1113,16.5,0.541,0.48,0.337,0.044,4.1,9.6,6.8,32.2,2.2,0.2,17.6,19.5,109,106,4.1,2.9,7,0.119,0,0
"19","Andrei Kirilenko","241","PF",23,"UTA",41,37,1349,207,420,0.493,23,77,0.299,184,343,0.536,203,259,0.784,89,166,255,132,67,136,90,101,640,24.4,0.599,0.52,0.617,0.183,8,15.7,11.7,17.4,2.7,8.5,14.4,21.3,117,102,3.5,2,5.5,0.197,0,0
"20","Andres Nocioni","306","SF",25,"CHI",81,38,1892,241,601,0.401,25,97,0.258,216,504,0.429,170,222,0.766,69,317,386,122,37,34,135,208,677,10.1,0.484,0.422,0.369,0.161,4.1,18.6,11.4,10.9,1,1.3,16.2,19.7,94,100,-0.9,3.3,2.5,0.062,0,0
"21","Andrew DeClercq","106","C",31,"ORL",8,0,49,4,9,0.444,0,0,NA,4,9,0.444,1,3,0.333,7,3,10,0,2,0,1,14,9,5.6,0.436,0.444,0.333,0,16.2,6.8,11.4,0,2.1,0,8.8,10.1,107,109,0,0,0.1,0.061,0,0
"22","Andris Biedrins","34","C",18,"GSW",30,1,384,45,78,0.577,0,1,0,45,77,0.584,19,40,0.475,47,71,118,12,12,24,12,87,109,14.8,0.57,0.577,0.513,0.013,12.7,21.1,16.7,4.9,1.6,4.4,11.2,12.4,119,102,0.7,0.6,1.2,0.154,0,0
"23","Anfernee Hardaway","170","SF",33,"NYK",37,0,894,110,260,0.423,15,50,0.3,95,210,0.452,34,46,0.739,19,70,89,74,28,3,50,79,269,9,0.48,0.452,0.177,0.192,2.5,9.3,5.8,13.2,1.7,0.3,15.1,16.9,95,111,-0.2,0.4,0.2,0.009,0,0
"24","Ansu Sesay","371","SF",28,"GSW",16,0,128,17,42,0.405,2,8,0.25,15,34,0.441,13,24,0.542,18,20,38,12,2,3,8,16,49,14.8,0.466,0.429,0.571,0.19,14.6,17.8,16.1,14.9,0.8,1.7,13.2,20.9,103,107,0.1,0.1,0.2,0.077,0,0
"25","Antawn Jamison","217","PF",28,"WAS",68,68,2605,519,1189,0.437,71,208,0.341,448,981,0.457,225,296,0.76,160,359,519,154,55,16,118,151,1334,16.9,0.506,0.466,0.249,0.175,6.7,16.1,11.2,10.7,1.1,0.5,8.2,24.1,108,109,3.8,1.7,5.4,0.1,0,0
"26","Anthony Carter","74","PG",29,"MIN",66,12,742,72,177,0.407,2,17,0.118,70,160,0.438,35,51,0.686,12,57,69,161,35,18,62,88,181,11.3,0.454,0.412,0.288,0.096,1.9,8.4,5.3,32.2,2.5,1.7,23.7,16.4,95,106,-0.3,0.8,0.5,0.034,0,0
"27","Anthony Goldwire","157","PG",33,"TOT",33,2,537,57,136,0.419,32,80,0.4,25,56,0.446,26,31,0.839,10,49,59,78,15,0,15,32,172,15.1,0.575,0.537,0.228,0.588,2.2,10.8,6.4,22.7,1.5,0,9.1,14,125,111,1.3,0.2,1.5,0.138,0,0
"28","Anthony Johnson","224","PG",30,"IND",63,36,1747,203,456,0.445,41,108,0.38,162,348,0.466,85,113,0.752,32,147,179,302,59,15,96,144,532,14.3,0.526,0.49,0.248,0.237,2.2,9.9,6.1,31.2,1.9,0.7,16,16.5,109,106,2.2,1.8,4,0.11,0,0
"29","Anthony Miller","284","PF",33,"ATL",2,0,9,2,3,0.667,0,0,NA,2,3,0.667,0,0,NA,0,1,1,1,1,0,1,2,4,16.9,0.667,0.667,0,0,0,13.6,6.5,21.4,5.8,0,25,19.9,102,103,0,0,0,0.091,0,0
"30","Anthony Peeler","328","SG",35,"WAS",40,0,529,56,150,0.373,25,65,0.385,31,85,0.365,16,18,0.889,14,51,65,57,18,2,28,39,153,10.2,0.484,0.457,0.12,0.433,2.9,11.2,6.9,16.7,1.8,0.3,15.1,15.4,102,110,0.2,0.3,0.5,0.048,0,0
"31","Antoine Walker","430","PF",28,"TOT",77,77,2955,581,1377,0.422,110,341,0.323,471,1036,0.455,201,373,0.539,182,513,695,265,89,58,253,217,1473,15.5,0.478,0.462,0.271,0.248,7,20.9,13.7,16.3,1.6,1.5,14.1,27.2,95,108,-1.4,2.3,0.9,0.015,0,0
"32","Antonio Burks","64","PG",24,"MEM",24,0,219,28,60,0.467,3,11,0.273,25,49,0.51,14,19,0.737,1,11,12,28,13,1,12,25,73,12.8,0.534,0.492,0.317,0.183,0.5,6,3.3,21.9,3.2,0.4,14.9,17.3,106,104,0.2,0.3,0.5,0.103,0,0
"33","Antonio Daniels","98","PG",29,"SEA",75,2,2026,273,623,0.438,49,165,0.297,224,458,0.489,248,304,0.816,20,149,169,309,51,3,78,78,843,18,0.557,0.478,0.488,0.265,1.2,9,5.1,25.6,1.4,0.1,9.3,19,124,113,6.3,0.5,6.8,0.16,0,0
"34","Antonio Davis","101","PF",36,"CHI",72,62,1843,193,419,0.461,0,0,NA,193,419,0.461,115,152,0.757,152,276,428,80,27,41,96,147,501,11.1,0.516,0.461,0.363,0,9.3,16.6,13,7.1,0.8,1.7,16.5,14.1,103,101,0.9,3,3.9,0.101,0,0
"35","Antonio McDyess","273","PF",30,"DET",77,8,1797,307,598,0.513,0,1,0,307,597,0.514,126,192,0.656,177,305,482,71,46,52,93,204,740,17.2,0.542,0.513,0.321,0.002,11.6,19.7,15.7,7.3,1.4,2.2,12,20.3,109,100,2.5,3.3,5.7,0.154,0,0
"36","Austin Croshere","93","PF",29,"IND",73,22,1827,188,497,0.378,45,174,0.259,143,323,0.443,226,256,0.883,103,272,375,98,48,17,104,154,647,13.5,0.531,0.424,0.515,0.35,6.8,17.5,12.2,9.5,1.4,0.7,14.6,18.7,106,105,1.8,2.2,4.1,0.107,0,0
"37","Awvee Storey","393","SG",27,"NJN",9,0,32,3,10,0.3,1,2,0.5,2,8,0.25,1,2,0.5,4,1,5,1,0,0,0,3,8,6.9,0.368,0.35,0.2,0.2,14.8,3.8,9.4,5.2,0,0,0,16,99,111,0,0,0,0.026,0,0
"38","Baron Davis","102","PG",25,"TOT",46,32,1581,291,752,0.387,118,354,0.333,173,398,0.435,185,243,0.761,32,143,175,362,81,14,131,126,885,20.8,0.515,0.465,0.323,0.471,2.2,10.6,6.2,42,2.7,0.7,13.2,28.2,108,107,2.8,1.5,4.4,0.132,0,0
"39","Ben Gordon","159","SG",21,"CHI",82,3,2002,434,1056,0.411,134,331,0.405,300,725,0.414,233,270,0.863,55,160,215,164,53,10,186,224,1235,14.9,0.526,0.474,0.256,0.313,3.1,8.9,6,16.3,1.4,0.4,13.7,30.4,100,103,0.8,2.7,3.5,0.084,0,0
"40","Ben Handlogten","169","C",31,"UTA",21,5,297,43,83,0.518,0,1,0,43,82,0.524,9,17,0.529,23,42,65,13,7,5,18,55,95,10.3,0.525,0.518,0.205,0.012,9.3,18,13.6,7.7,1.3,1.4,16.6,16.8,99,109,0.1,0.2,0.3,0.041,0,0
"41","Ben Wallace","432","C",30,"DET",74,74,2671,295,651,0.453,1,9,0.111,294,642,0.458,130,304,0.428,292,610,902,123,106,176,82,159,721,17.4,0.459,0.454,0.467,0.014,12.9,26.5,19.8,7.6,2.2,5,9.5,15.2,105,94,1.8,6.7,8.5,0.153,0,0
"42","Beno Udrih","420","PG",22,"SAS",80,2,1149,173,390,0.444,58,142,0.408,115,248,0.464,67,89,0.753,16,67,83,150,41,10,77,96,471,14.3,0.549,0.518,0.228,0.364,1.6,6.8,4.2,22.2,1.9,0.6,15.2,20.5,107,102,1.3,1.8,3.1,0.128,0,0
"43","Bernard Robinson","357","SG",24,"CHA",31,1,328,36,81,0.444,3,8,0.375,33,73,0.452,18,26,0.692,14,34,48,30,11,4,20,42,93,9.8,0.503,0.463,0.321,0.099,4.6,12.5,8.4,14.4,1.7,0.9,17.8,15.2,98,109,0,0.2,0.3,0.037,0,0
"44","Billy Thomas","408","SF",29,"NJN",25,0,356,34,94,0.362,17,56,0.304,17,38,0.447,7,9,0.778,7,29,36,17,14,1,9,29,92,8.2,0.47,0.452,0.096,0.596,2.3,9.9,6.1,8,2.1,0.2,8.4,14.1,97,105,0,0.4,0.4,0.055,0,0
"45","Bo Outlaw","317","PF",33,"PHO",39,0,214,12,34,0.353,0,0,NA,12,34,0.353,5,9,0.556,16,37,53,13,6,12,8,29,29,8.1,0.382,0.353,0.265,0,8.4,17.6,13.2,7.7,1.4,3.7,17.4,9.4,95,104,0,0.3,0.2,0.053,0,0
"46","Bob Sura","399","PG",31,"HOU",61,59,1922,215,504,0.427,55,155,0.355,160,349,0.458,141,188,0.75,79,258,337,317,65,7,147,168,626,14.4,0.533,0.481,0.373,0.308,4.9,15.3,10.2,27.3,1.8,0.3,20,18,106,102,1.8,2.9,4.8,0.119,0,0
"47","Bobby Jackson","207","SG",31,"SAC",25,0,536,109,255,0.427,33,96,0.344,76,159,0.478,50,58,0.862,23,62,85,59,14,2,28,58,301,18,0.537,0.492,0.227,0.376,4.8,12.9,8.9,18.2,1.3,0.3,9.1,25.6,111,110,1.1,0.3,1.4,0.126,0,0
"48","Bobby Simmons","374","SF",24,"LAC",75,74,2799,474,1017,0.466,50,115,0.435,424,902,0.47,231,273,0.846,128,318,446,205,106,16,135,227,1229,16.1,0.54,0.491,0.268,0.113,5.7,13.2,9.6,13.1,2,0.4,10.6,21,110,107,4.2,2.6,6.8,0.117,0,0
"49","Bonzi Wells","440","SG",28,"MEM",69,19,1489,272,617,0.441,36,104,0.346,236,513,0.46,141,188,0.75,49,180,229,80,85,27,90,165,721,15.9,0.515,0.47,0.305,0.169,4,14.4,9.2,10.2,3.1,1.4,11.4,25,100,101,0.6,2.5,3.1,0.1,0,0
"50","Boris Diaw","110","SG",22,"ATL",66,25,1201,124,294,0.422,9,50,0.18,115,244,0.471,57,77,0.74,54,116,170,149,37,18,87,123,314,10,0.479,0.437,0.262,0.17,5,11.8,8.2,19.5,1.6,1.2,21,15.5,95,112,-0.3,0.4,0.1,0.005,0,0
"51","Bostjan Nachbar","299","PF-SF",24,"TOT",71,6,1341,161,411,0.392,75,196,0.383,86,215,0.4,97,117,0.829,24,158,182,74,29,16,73,183,494,10.1,0.534,0.483,0.285,0.477,2.1,14.4,8,9.8,1.2,1,13.6,18.6,102,108,0.6,1.1,1.7,0.061,0,0
"52","Brad Miller","285","C",28,"SAC",56,56,2089,319,609,0.524,5,19,0.263,314,590,0.532,233,287,0.812,139,382,521,220,69,68,82,181,876,20.7,0.596,0.528,0.471,0.031,7.4,20.4,13.9,16.1,1.7,2.3,10,17.4,125,105,6.3,2.3,8.6,0.198,0,0
"53","Brandin Knight","243","PG",23,"HOU",1,0,3,0,1,0,0,0,NA,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,46.5,0,0,0,15.7,53,111,0,0,0,-0.205,0,0
"54","Brandon Hunter","199","PF",24,"ORL",31,0,224,37,73,0.507,0,0,NA,37,73,0.507,21,39,0.538,25,44,69,3,4,7,22,42,95,12.2,0.527,0.507,0.534,0,12.7,21.7,17.3,2.2,0.9,2.2,19.6,21.9,95,106,-0.1,0.2,0.2,0.036,0,0
"55","Brendan Haywood","183","C",25,"WAS",68,68,1865,239,427,0.56,0,0,NA,239,427,0.56,159,261,0.609,202,262,464,57,52,114,96,218,637,16.5,0.588,0.56,0.611,0,11.8,16.4,14,4.9,1.4,4.5,15.1,14.9,115,106,3.2,2,5.2,0.134,0,0
"56","Brent Barry","25","SG",33,"SAS",81,8,1742,194,459,0.423,100,280,0.357,94,179,0.525,113,135,0.837,29,161,190,178,39,20,64,123,601,14,0.58,0.532,0.294,0.61,1.9,10.8,6.4,16.3,1.2,0.8,11,15.6,119,102,3.5,2.7,6.1,0.168,0,0
"57","Brevin Knight","244","PG",29,"CHA",66,61,1944,248,587,0.422,3,20,0.15,245,567,0.432,167,196,0.852,21,149,170,591,131,5,147,192,666,18,0.495,0.425,0.334,0.034,1.2,9.3,5,49.3,3.5,0.2,17.9,18.7,108,107,2.6,1.9,4.5,0.11,0,0
"58","Brian Cardinal","71","PF",27,"MEM",58,16,1433,160,432,0.37,44,125,0.352,116,307,0.378,158,181,0.873,63,162,225,114,88,19,83,172,522,14,0.51,0.421,0.419,0.289,5.3,13.5,9.4,13.3,3.3,1,14,19.6,104,101,1.1,2.4,3.5,0.116,0,0
"59","Brian Cook","90","C",24,"LAL",72,0,1087,176,422,0.417,78,199,0.392,98,223,0.439,28,37,0.757,63,153,216,35,23,26,29,139,458,14.1,0.522,0.509,0.088,0.472,6.6,15.8,11.2,5.7,1.1,1.8,6.2,19.4,111,111,1.5,0.5,2,0.088,0,0
"60","Brian Grant","160","C",32,"LAL",69,8,1136,103,209,0.493,0,0,NA,103,209,0.493,57,79,0.722,101,156,257,34,23,23,43,175,263,10,0.539,0.493,0.378,0,10.1,15.4,12.8,4.7,1.1,1.5,15,11.4,112,111,1.2,0.4,1.6,0.068,0,0
"61","Brian Scalabrine","370","PF",26,"NJN",54,14,1167,132,332,0.398,22,68,0.324,110,264,0.417,53,69,0.768,83,161,244,88,34,18,66,111,339,11,0.468,0.431,0.208,0.205,8.4,16.8,12.6,13,1.6,1.3,15.4,17.2,96,103,-0.2,1.6,1.4,0.058,0,0
"62","Brian Skinner","375","C-PF",28,"TOT",49,23,941,104,205,0.507,0,1,0,104,204,0.51,25,70,0.357,107,173,280,43,31,49,40,102,233,13.7,0.494,0.507,0.341,0.005,12.7,20.6,16.6,6.7,1.7,3.7,14.5,13,105,103,0.6,1.3,1.9,0.096,0,0
"63","Britton Johnsen","223","SF",25,"IND",6,1,87,6,22,0.273,0,4,0,6,18,0.333,0,0,NA,5,5,10,4,1,0,3,10,12,0.4,0.273,0.273,0,0.182,7,6.7,6.9,7.6,0.6,0,12,13.8,70,110,-0.2,0,-0.2,-0.087,0,0
"64","Bruce Bowen","45","SF",33,"SAS",82,82,2627,251,598,0.42,102,253,0.403,149,345,0.432,71,112,0.634,50,235,285,126,55,39,57,175,675,9.5,0.521,0.505,0.187,0.423,2.2,10.5,6.3,7.5,1.1,1.1,8.1,12.5,109,102,2.1,4,6.1,0.111,0,0
"65","Bruno Sundov","398","C",24,"NYK",21,0,73,11,37,0.297,1,3,0.333,10,34,0.294,2,2,1,6,7,13,2,2,2,6,16,25,1.2,0.33,0.311,0.054,0.081,9.6,11.3,10.5,4.6,1.5,2.1,13.7,27.4,71,109,-0.3,0,-0.3,-0.174,0,0
"66","Bryon Russell","366","SF",34,"DEN",70,2,1026,95,252,0.377,56,149,0.376,39,103,0.379,61,77,0.792,50,122,172,72,44,11,35,130,307,11.8,0.537,0.488,0.306,0.591,5.6,13.6,9.7,10.4,2.2,0.8,10.9,14,113,104,1.3,1.3,2.6,0.121,0,0
"67","Calbert Cheaney","80","SG",33,"GSW",55,5,951,113,265,0.426,0,3,0,113,262,0.431,24,37,0.649,32,92,124,64,17,15,35,95,250,7.8,0.444,0.426,0.14,0.011,3.5,11,7.1,10.5,0.9,1.1,11.1,14.7,94,110,-0.3,0.5,0.3,0.013,0,0
"68","Calvin Booth","41","C",28,"TOT",51,1,451,49,108,0.454,0,1,0,49,107,0.458,26,32,0.813,29,78,107,8,15,28,16,78,124,11.9,0.508,0.454,0.296,0.009,7.4,19.7,13.6,2.7,1.7,4.6,11.6,13.8,105,102,0.3,0.7,1,0.101,0,0
"69","Carlos Arroyo","16","PG",25,"TOT",70,16,1448,167,429,0.389,8,30,0.267,159,399,0.398,119,149,0.799,26,78,104,280,44,4,107,143,461,11.3,0.466,0.399,0.347,0.07,2.1,6.5,4.3,32.3,1.7,0.2,17.8,19.3,99,109,0.3,1,1.3,0.043,0,0
"70","Carlos Boozer","42","PF",23,"UTA",51,51,1772,361,693,0.521,0,1,0,361,692,0.522,187,268,0.698,141,316,457,144,41,24,137,179,909,19.2,0.56,0.521,0.387,0.001,9.6,22.7,16,15.9,1.3,1.1,14.5,24.6,108,108,2.7,1.4,4.1,0.111,0,0
"71","Carlos Delfino","107","SG",22,"DET",30,4,459,42,117,0.359,9,35,0.257,33,82,0.402,23,40,0.575,13,42,55,38,22,6,23,44,116,8.6,0.431,0.397,0.342,0.299,3.3,10.6,7,13.3,2.6,1,14.6,16.1,91,101,-0.3,0.8,0.5,0.048,0,0
"72","Carmelo Anthony","11","SF",20,"DEN",75,75,2608,530,1230,0.431,42,158,0.266,488,1072,0.455,456,573,0.796,141,285,426,194,68,30,224,229,1558,16.7,0.526,0.448,0.466,0.128,6.3,12.5,9.4,13.1,1.3,0.9,13.1,29.2,103,107,2.3,2.6,4.9,0.09,0,0
"73","Caron Butler","65","SF",24,"LAL",77,77,2746,441,991,0.445,38,125,0.304,403,866,0.465,275,319,0.862,146,304,450,146,110,23,125,213,1195,15.8,0.528,0.464,0.322,0.126,6,12.4,9.2,9.3,2.1,0.6,9.9,20.7,110,111,4.1,1.2,5.3,0.093,0,0
"74","Casey Jacobsen","213","SG-SF",23,"TOT",84,1,1798,165,408,0.404,66,177,0.373,99,231,0.429,151,192,0.786,35,132,167,113,33,8,71,104,547,10.3,0.555,0.485,0.471,0.434,2.2,8.5,5.3,9.9,1,0.3,12.6,14.2,111,112,2,0.7,2.7,0.071,0,0
"75","Charlie Ward","436","PG",34,"HOU",14,13,360,24,77,0.312,16,51,0.314,8,26,0.308,11,13,0.846,6,33,39,43,15,0,18,22,75,8.7,0.453,0.416,0.169,0.662,2,10.4,6.3,18.4,2.3,0,17.9,13.2,96,103,-0.1,0.5,0.5,0.061,0,0
"76","Chauncey Billups","35","PG",28,"DET",80,80,2866,404,913,0.442,165,387,0.426,239,526,0.454,343,382,0.898,48,223,271,464,81,9,180,194,1316,19,0.609,0.533,0.418,0.424,2,9,5.5,28.2,1.6,0.2,14.3,20.7,121,105,8.6,3.5,12.1,0.202,0,0
"77","Chris Andersen","7","C",26,"NOH",67,2,1430,191,358,0.534,0,3,0,191,355,0.538,131,190,0.689,137,273,410,71,14,100,64,144,513,18.5,0.581,0.534,0.531,0.008,10.9,23.6,17,9.1,0.5,5.6,12.7,16.4,116,104,2.7,1.8,4.5,0.152,0,0
"78","Chris Bosh","44","PF",20,"TOR",81,81,3017,473,1005,0.471,3,10,0.3,470,995,0.472,412,542,0.76,194,524,718,153,76,113,187,226,1361,17.5,0.547,0.472,0.539,0.01,7.1,20,13.5,8.6,1.3,2.7,13.1,21.7,107,107,3.9,2.9,6.8,0.108,0,0
"79","Chris Duhon","119","PG",22,"CHI",82,73,2177,172,488,0.352,94,265,0.355,78,223,0.35,49,67,0.731,23,190,213,398,82,3,119,205,487,9.8,0.471,0.449,0.137,0.543,1.2,9.7,5.5,28.6,2,0.1,18.7,13.1,102,102,0.8,3.3,4.1,0.09,0,0
"80","Chris Kaman","236","C",22,"LAC",63,50,1632,246,495,0.497,0,1,0,246,494,0.498,80,121,0.661,135,288,423,73,26,68,115,182,572,13.1,0.522,0.497,0.244,0.002,10.2,20.5,15.6,7.7,0.9,3.1,17.3,18.8,98,105,0.2,1.9,2.1,0.061,0,0
"81","Chris Mihm","280","C",25,"LAL",75,75,1870,280,552,0.507,0,2,0,280,550,0.509,175,258,0.678,197,305,502,50,14,108,110,237,735,15.7,0.552,0.507,0.467,0.004,12,18.3,15.1,4.6,0.4,4.2,14.2,18.8,109,110,2.5,1,3.6,0.092,0,0
"82","Chris Webber","439","PF",31,"TOT",67,67,2370,555,1283,0.433,15,44,0.341,540,1239,0.436,181,228,0.794,130,482,612,318,94,53,182,214,1306,18.6,0.472,0.438,0.178,0.034,6.1,22.8,14.4,24.2,2,1.6,11.6,29.3,98,103,0.2,3.2,3.4,0.07,0,0
"83","Chris Wilcox","447","C",22,"LAC",54,25,1005,169,329,0.514,0,0,NA,169,329,0.514,88,144,0.611,63,165,228,38,26,24,77,129,426,13.6,0.543,0.514,0.438,0,7.8,19.1,13.6,6.7,1.4,1.8,16.4,21.6,99,105,0.2,1.1,1.3,0.064,0,0
"84","Christian Laettner","249","PF",35,"MIA",49,0,739,107,184,0.582,1,7,0.143,106,177,0.599,45,59,0.763,36,95,131,41,32,15,29,78,260,16.3,0.619,0.584,0.321,0.038,5.9,14.4,10.3,8.8,2.3,1.5,12.1,15.1,120,102,1.5,1.2,2.7,0.174,0,0
"85","Chucky Atkins","17","PG",30,"LAL",82,82,2903,388,910,0.426,176,455,0.387,212,455,0.466,163,203,0.803,31,166,197,358,73,2,151,181,1115,13.4,0.558,0.523,0.223,0.5,1.2,6.4,3.8,20.6,1.3,0.1,13.1,17.9,112,115,4.7,-0.2,4.5,0.074,0,0
"86","Clarence Weatherspoon","438","PF",34,"HOU",40,18,525,47,114,0.412,0,0,NA,47,114,0.412,29,35,0.829,35,87,122,17,9,6,15,74,123,9,0.475,0.412,0.307,0,8,18.8,13.5,5.2,0.9,0.9,10.4,13,104,102,0.3,0.8,1.1,0.098,0,0
"87","Clifford Robinson","358","C-PF",38,"TOT",71,29,1689,202,523,0.386,67,193,0.347,135,330,0.409,62,97,0.639,54,155,209,104,62,53,66,181,533,10.3,0.471,0.45,0.185,0.369,3.5,10.8,7,9.9,1.9,2.3,10.4,16.9,97,106,-0.1,1.8,1.7,0.049,0,0
