"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"16","Bernard Thompson","267","SF",22,"POR",59,0,535,79,212,0.373,0,8,0,79,204,0.387,39,51,0.765,37,39,76,52,31,10,35,79,197,9.5,0.42,0.373,0.241,0.038,7.8,8.1,8,12.4,2.7,1,13,20,94,107,-0.3,0.6,0.2,0.022,0,0
"17","Bill Garnett","91","PF",24,"IND",65,13,1123,149,310,0.481,0,2,0,149,308,0.484,120,174,0.69,98,188,286,67,28,15,92,196,418,10.7,0.541,0.481,0.561,0.006,9.1,17.8,13.4,8,1.1,0.7,19.2,16.8,102,108,0.3,1.2,1.5,0.063,0,0
"18","Bill Hanzlik","107","SF",27,"DEN",80,1,1673,220,522,0.421,1,15,0.067,219,507,0.432,180,238,0.756,88,119,207,210,84,26,115,291,621,10.5,0.495,0.422,0.456,0.029,5.3,8.1,6.6,14.8,2.2,0.9,15.5,16.8,104,109,0.8,1.4,2.2,0.063,0,0
"19","Bill Laimbeer","156","C",27,"DET",82,82,2892,595,1177,0.506,4,18,0.222,591,1159,0.51,244,306,0.797,295,718,1013,154,69,71,129,308,1438,18,0.548,0.507,0.26,0.015,10.2,27,18.3,7,1.1,1.4,9,19.1,117,105,5.6,4.1,9.8,0.162,0,0
"20","Bill Walton","288","C",32,"LAC",67,37,1647,269,516,0.521,0,2,0,269,514,0.523,138,203,0.68,168,432,600,156,50,140,174,184,676,17.8,0.558,0.521,0.393,0.004,11.7,28.1,20.2,13,1.4,4.6,22.3,19.3,102,103,0.6,2.7,3.3,0.097,0,0
"21","Billy Knight","152","SF-SG",32,"TOT",68,1,800,156,354,0.441,11,25,0.44,145,329,0.441,64,73,0.877,50,68,118,80,16,2,70,62,387,11.7,0.501,0.456,0.206,0.071,7.3,9.4,8.4,13.5,0.9,0.1,15.3,22.8,100,113,0.1,0.3,0.4,0.025,0,0
"22","Billy Paultz","205","C",36,"UTA",62,0,370,32,87,0.368,0,0,NA,32,87,0.368,18,28,0.643,24,72,96,16,6,11,30,51,82,5,0.413,0.368,0.322,0,6.9,19.6,13.4,5.4,0.7,1.6,23.2,13.9,79,103,-0.6,0.6,0,-0.006,0,0
"23","Bob Hansen","106","SG",24,"UTA",54,4,646,110,225,0.489,1,7,0.143,109,218,0.5,40,72,0.556,20,50,70,75,25,1,49,88,261,10,0.508,0.491,0.32,0.031,3.3,7.8,5.6,16.4,1.8,0.1,16,18.8,97,106,-0.2,0.8,0.7,0.049,0,0
"24","Bob McAdoo","174","C",33,"LAL",66,0,1254,284,546,0.52,0,1,0,284,545,0.521,122,162,0.753,79,216,295,67,18,53,95,170,690,15.4,0.559,0.52,0.297,0.002,7.9,17.9,13.4,6.9,0.7,2.3,13.3,23,108,107,1.4,1.5,2.9,0.11,0,0
"25","Bobby Jones","135","PF",33,"PHI",80,8,1633,207,385,0.538,0,4,0,207,381,0.543,186,216,0.861,105,192,297,155,84,50,118,183,600,15.2,0.625,0.538,0.561,0.01,7.3,13.1,10.3,12.8,2.4,1.8,19.7,14.7,118,106,2.8,2,4.8,0.142,0,0
"26","Brad Davis","61","PG",29,"DAL",82,82,2539,310,614,0.505,47,115,0.409,263,499,0.527,158,178,0.888,39,154,193,581,91,10,123,219,825,15.2,0.596,0.543,0.29,0.187,1.7,7.1,4.3,29.5,1.7,0.2,15.1,13.4,124,111,5.7,1.7,7.4,0.14,0,0
"27","Brook Steppe","256","SG",25,"DET",54,0,486,83,178,0.466,0,1,0,83,177,0.469,87,104,0.837,25,32,57,36,16,4,43,61,253,13.1,0.565,0.466,0.584,0.006,5.1,7.2,6.1,9.3,1.5,0.5,16.1,21.1,109,110,0.6,0.4,1,0.097,0,0
"28","Bryan Warrick","289","PG",25,"LAC",58,1,713,85,173,0.491,1,4,0.25,84,169,0.497,44,57,0.772,10,48,58,153,23,6,70,85,215,10.5,0.543,0.494,0.329,0.023,1.6,7.2,4.5,27.7,1.5,0.5,26.1,15.3,101,112,0.2,0.4,0.5,0.035,0,0
"29","Buck Williams","302","PF",24,"NJN",82,82,3182,577,1089,0.53,1,4,0.25,576,1085,0.531,336,538,0.625,323,682,1005,167,63,110,238,293,1491,16.7,0.562,0.53,0.494,0.004,11,24.8,17.7,7.1,0.9,2,15.2,19.8,109,106,3.7,4,7.7,0.116,0,0
"30","Butch Carter","39","SG",26,"NYK",69,11,1279,214,476,0.45,11,43,0.256,203,433,0.469,109,134,0.813,36,59,95,167,57,5,109,151,548,11.5,0.512,0.461,0.282,0.09,3.2,5.5,4.3,18.7,2.2,0.2,16.9,20.8,100,111,0.1,0.8,0.9,0.032,0,0
"31","Butch Graves","98","SG",23,"CLE",4,0,11,2,6,0.333,0,1,0,2,5,0.4,1,5,0.2,0,2,2,1,1,0,1,4,5,-0.8,0.305,0.333,0.833,0.167,0,19.7,9.8,13.1,4.3,0,10.9,33.6,63,101,-0.1,0,-0.1,-0.243,0,0
"32","Byron Scott","241","SG",23,"LAL",81,65,2305,541,1003,0.539,26,60,0.433,515,943,0.546,187,228,0.82,57,153,210,244,100,17,138,197,1295,16.8,0.587,0.552,0.227,0.06,3.1,6.9,5.2,13.8,2,0.4,11.1,21.8,116,109,4.8,2.1,6.9,0.143,0,0
"33","Caldwell Jones","136","C",34,"CHI",42,32,885,53,115,0.461,0,2,0,53,113,0.469,36,47,0.766,49,162,211,34,12,31,40,125,142,6.9,0.523,0.461,0.409,0.017,6.6,20.7,13.8,4.7,0.7,2,22.8,8.3,101,109,0.1,0.8,0.9,0.048,0,0
"34","Calvin Natt","192","PF",28,"DEN",78,76,2657,685,1255,0.546,0,3,0,685,1252,0.547,447,564,0.793,209,401,610,238,75,33,190,182,1817,21.8,0.604,0.546,0.449,0.002,7.9,17.2,12.2,12.4,1.3,0.7,11.2,24.1,121,109,8,2.3,10.2,0.185,0,206
"35","Campy Russell","232","SF",33,"CLE",3,0,24,2,7,0.286,0,1,0,2,6,0.333,2,3,0.667,0,5,5,3,0,0,5,3,6,-2.6,0.361,0.286,0.429,0.143,0,22.5,11.3,15.7,0,0,37.5,22.3,56,110,-0.1,0,-0.1,-0.246,0,0
"36","Carlos Clark","45","SG",24,"BOS",62,3,562,64,152,0.421,0,5,0,64,147,0.435,41,53,0.774,29,40,69,48,35,2,42,66,169,8.9,0.482,0.421,0.349,0.033,6,7.5,6.8,10.3,2.9,0.2,19.3,15.8,96,106,-0.2,0.7,0.5,0.044,0,0
"37","Cedric Maxwell","173","SF",29,"BOS",57,51,1495,201,377,0.533,0,2,0,201,375,0.536,231,278,0.831,98,144,242,102,36,15,98,140,633,14.2,0.634,0.533,0.737,0.005,7.6,10.2,8.9,8.4,1.1,0.5,16.4,16.3,121,109,3.2,1.4,4.6,0.147,0,0
"38","Charles Barkley","14","PF",21,"PHI",82,60,2347,427,783,0.545,1,6,0.167,426,777,0.548,293,400,0.733,266,437,703,155,95,80,209,301,1148,18.3,0.599,0.546,0.511,0.008,12.9,20.8,16.9,9.6,1.9,2,17.9,20,114,105,4.2,3.3,7.5,0.154,0,0
"39","Charles Davis","62","SF",26,"TOT",61,2,774,153,356,0.43,1,10,0.1,152,346,0.439,51,62,0.823,59,94,153,51,22,5,54,113,358,11.1,0.467,0.431,0.174,0.028,8.5,13.4,11,9.4,1.4,0.4,12.3,23,98,105,-0.1,1.1,1,0.06,0,0
"40","Charles Jones","137","C",23,"PHO",78,14,1565,236,454,0.52,0,4,0,236,450,0.524,182,281,0.648,139,255,394,128,45,61,143,149,654,14.4,0.566,0.52,0.619,0.009,10.2,18.2,14.3,11.1,1.3,2.2,19.8,18.7,104,105,0.8,2.1,2.9,0.089,0,0
"41","Charles Pittman","211","SF",26,"PHO",68,3,1001,107,227,0.471,0,2,0,107,225,0.476,109,146,0.747,90,137,227,69,20,21,100,144,323,9.1,0.555,0.471,0.643,0.009,10.3,15.3,12.8,8.9,0.9,1.2,25.6,15.9,98,108,-0.1,1,0.9,0.044,0,0
"42","Charlie Criss","55","PG",36,"ATL",4,2,115,7,17,0.412,0,2,0,7,15,0.467,4,6,0.667,2,12,14,22,3,0,11,5,18,6.9,0.458,0.412,0.353,0.118,1.9,11.3,6.7,23.7,1.3,0,35.9,11,86,110,-0.1,0.1,0,-0.012,0,0
"43","Charlie Sitton","247","SF",22,"DAL",43,0,304,39,94,0.415,0,2,0,39,92,0.424,13,25,0.52,24,36,60,26,7,6,19,50,91,8,0.433,0.415,0.266,0.021,8.8,13.8,11.2,11.1,1.1,1.1,15.3,17.1,93,110,-0.2,0.3,0.1,0.008,0,0
"44","Chris Engler","81","C",25,"TOT",11,0,82,8,20,0.4,0,0,NA,8,20,0.4,5,9,0.556,12,18,30,0,2,5,2,5,21,13.2,0.438,0.4,0.45,0,16.1,25.4,20.6,0,1.2,3.6,7.7,12.8,106,104,0,0.1,0.2,0.095,0,0
"45","Chuck Aleksinas","5","C",25,"GSW",74,4,1114,161,337,0.478,0,1,0,161,336,0.479,55,75,0.733,87,183,270,36,15,15,72,171,377,9.1,0.509,0.478,0.223,0.003,8.1,20.1,13.6,4.4,0.6,0.8,16.3,15.6,100,114,0.1,0.4,0.4,0.019,0,0
"46","Chuck Nevitt","195","C",25,"LAL",11,0,59,5,17,0.294,0,0,NA,5,17,0.294,2,8,0.25,5,15,20,3,0,15,10,20,12,2.1,0.292,0.294,0.471,0,10.7,26.4,19.3,5.6,0,13.7,32.8,20.9,55,96,-0.3,0.1,-0.2,-0.158,0,0
"47","Clark Kellogg","145","PF",23,"IND",77,65,2449,562,1112,0.505,7,14,0.5,555,1098,0.505,301,396,0.76,224,500,724,244,86,26,231,247,1432,18.9,0.557,0.509,0.356,0.013,9.6,21.7,15.6,15.3,1.6,0.6,15.2,24.4,108,106,3.1,3,6.1,0.119,0,0
"48","Clemon Johnson","123","C",28,"PHI",58,0,875,117,235,0.498,0,1,0,117,234,0.5,36,49,0.735,92,129,221,33,15,44,43,112,270,11.9,0.526,0.498,0.209,0.004,12,16.5,14.2,5.1,0.8,2.9,14.4,13.8,110,108,0.8,0.9,1.7,0.095,0,0
"49","Cliff Levingston","160","PF",24,"ATL",74,53,2017,291,552,0.527,0,2,0,291,550,0.529,145,222,0.653,230,336,566,104,70,69,133,231,727,14.6,0.56,0.527,0.402,0.004,12.7,18,15.4,7.1,1.7,1.9,17,16,109,105,2,2.8,4.7,0.113,0,0
"50","Cliff Robinson","226","PF",24,"WSB",60,37,1870,422,896,0.471,1,3,0.333,421,893,0.471,158,213,0.742,141,405,546,149,51,47,161,187,1003,16.4,0.507,0.472,0.238,0.003,8.1,24.5,16.1,12,1.3,1.4,14,25.6,98,102,-0.3,3.2,2.9,0.075,0,0
"51","Clint Richardson","220","SG",28,"PHI",74,20,1531,183,404,0.453,1,3,0.333,182,401,0.454,76,89,0.854,60,95,155,157,37,15,78,143,443,9.1,0.5,0.454,0.22,0.007,4.5,6.9,5.7,13.7,1.2,0.6,15,13.7,106,111,0.9,0.9,1.8,0.058,0,0
"52","Clyde Drexler","70","SG",22,"POR",80,43,2555,573,1161,0.494,8,37,0.216,565,1124,0.503,223,294,0.759,217,259,476,441,177,68,223,265,1377,19.7,0.534,0.497,0.253,0.032,9.5,11.3,10.4,24.4,3.2,1.5,14.7,23.5,110,105,4,3.5,7.5,0.141,2,138
"53","Cory Blackwell","19","SF",21,"SEA",60,0,551,87,237,0.367,0,2,0,87,235,0.37,28,55,0.509,42,54,96,26,25,3,44,55,202,6.4,0.387,0.367,0.232,0.008,8.8,11.4,10.1,7,2.2,0.3,14.4,23.2,79,108,-1.5,0.5,-0.9,-0.081,0,0
"54","Craig Ehlo","79","SG",23,"HOU",45,0,189,34,69,0.493,0,3,0,34,66,0.515,19,30,0.633,8,17,25,26,11,3,22,26,87,12.8,0.529,0.493,0.435,0.043,4.7,10,7.4,18,2.7,0.9,21.1,21.8,98,106,0,0.2,0.2,0.057,0,0
"55","Craig Hodges","114","SG",24,"MIL",82,63,2496,359,732,0.49,47,135,0.348,312,597,0.523,106,130,0.815,74,112,186,349,96,1,135,262,871,11.8,0.552,0.523,0.178,0.184,3.3,5,4.1,18.5,1.9,0,14.6,15.1,113,107,3.2,2.9,6,0.115,0,0
"56","Dale Ellis","80","SF",24,"DAL",72,4,1314,274,603,0.454,42,109,0.385,232,494,0.47,77,104,0.74,100,138,238,56,46,7,58,131,667,14.7,0.514,0.489,0.172,0.181,8.5,12.2,10.3,6.2,1.7,0.3,8.2,22.5,107,110,1.3,1.1,2.4,0.088,0,0
"57","Dale Wilkinson","301","SF-PF",24,"TOT",12,0,45,4,16,0.25,0,1,0,4,15,0.267,6,7,0.857,1,3,4,2,0,0,4,10,14,-1.3,0.367,0.25,0.438,0.063,2.5,7.2,4.8,5.6,0,0,17.3,20.8,75,115,-0.1,0,-0.1,-0.124,0,0
"58","Dan Issel","121","C",36,"DEN",77,9,1684,363,791,0.459,1,7,0.143,362,784,0.462,257,319,0.806,80,251,331,137,65,31,93,171,984,16.9,0.528,0.46,0.403,0.009,4.8,17,10.5,10.7,1.7,1,9.1,23,111,108,2.7,1.7,4.3,0.124,0,0
"59","Dan Roundfield","230","PF",31,"DET",56,43,1492,236,505,0.467,0,2,0,236,503,0.469,139,178,0.781,175,278,453,102,26,54,123,147,611,13.9,0.524,0.467,0.352,0.004,11.7,20.3,15.8,8.4,0.8,2,17.4,18.2,105,106,0.9,1.8,2.7,0.087,0,0
"60","Dane Suttle","260","SG",23,"KCK",6,0,24,6,13,0.462,0,1,0,6,12,0.5,2,2,1,0,3,3,2,1,0,1,3,14,14.3,0.504,0.462,0.154,0.077,0,14.1,7.1,12.3,1.9,0,6.7,24.5,106,112,0,0,0,0.072,0,0
"61","Danny Ainge","4","SG",25,"BOS",75,73,2564,419,792,0.529,15,56,0.268,404,736,0.549,118,136,0.868,76,192,268,399,122,6,149,228,971,14.2,0.57,0.539,0.172,0.071,3.4,7.9,5.8,19.9,2.2,0.1,14.9,15.9,115,108,3.9,2.8,6.6,0.124,0,0
"62","Danny Schayes","237","C",25,"DEN",56,0,542,60,129,0.465,0,0,NA,60,129,0.465,79,97,0.814,48,96,144,38,20,25,44,98,199,12.8,0.58,0.465,0.752,0,8.9,20.2,14.2,8.1,1.6,2.6,20.4,15,110,106,0.6,0.7,1.2,0.109,0,0
"63","Danny Vranes","285","SF",26,"SEA",76,70,2163,186,402,0.463,1,4,0.25,185,398,0.465,67,127,0.528,154,282,436,152,76,57,119,256,440,8.3,0.48,0.464,0.316,0.01,8.3,15.1,11.7,9.4,1.7,1.5,20.6,11.2,95,107,-0.6,2.4,1.8,0.039,0,0
"64","Danny Young","319","PG",22,"SEA",3,0,26,2,10,0.2,0,1,0,2,9,0.222,0,0,NA,0,3,3,2,3,0,2,2,4,0.5,0.2,0.2,0,0.1,0,13.4,6.7,10.2,5.6,0,16.7,19.3,45,101,-0.2,0,-0.1,-0.188,0,0
"65","Darnell Valentine","281","PG",25,"POR",75,59,2278,321,679,0.473,0,2,0,321,677,0.474,230,290,0.793,54,165,219,522,143,5,194,189,872,15.1,0.541,0.473,0.427,0.003,2.7,8.1,5.4,28.9,2.9,0.1,19.4,17.4,109,108,2.6,2.4,5,0.106,0,0
"66","Darrell Griffith","104","SG",26,"UTA",78,78,2776,728,1593,0.457,92,257,0.358,636,1336,0.476,216,298,0.725,124,220,344,243,133,30,247,178,1764,15.6,0.512,0.486,0.187,0.161,4.7,8,6.4,14.2,2.2,0.6,12.5,28.2,99,105,-0.3,3.8,3.5,0.061,0,0
"67","Darrell Walker","287","PG",23,"NYK",82,66,2489,430,989,0.435,0,17,0,430,972,0.442,243,347,0.7,128,150,278,408,167,21,204,244,1103,14.7,0.483,0.435,0.351,0.017,5.8,7.2,6.5,23.6,3.2,0.5,15.2,22.4,101,109,0.5,2.3,2.8,0.054,0,0
"68","Darren Daye","66","SF",24,"WSB",80,8,1573,258,504,0.512,1,7,0.143,257,497,0.517,178,249,0.715,93,179,272,240,53,19,134,164,695,15.7,0.566,0.513,0.494,0.014,6.4,12.9,9.5,21,1.6,0.7,17.9,19.8,108,105,1.8,2.1,3.8,0.117,0,0
"69","Darryl Dawkins","65","C",28,"NJN",39,30,972,192,339,0.566,0,1,0,192,338,0.568,143,201,0.711,55,126,181,45,14,35,93,171,527,14.5,0.616,0.566,0.593,0.003,6.1,15,10.4,6.4,0.7,2.1,17.9,21.6,109,109,1.2,0.9,2.1,0.104,0,0
"70","Darwin Cook","49","PG",26,"NJN",58,9,1063,212,453,0.468,2,23,0.087,210,430,0.488,47,54,0.87,21,71,92,160,74,10,75,96,473,14.3,0.496,0.47,0.119,0.051,2.1,7.7,4.9,20.8,3.3,0.5,13.6,21,102,107,0.3,1.2,1.6,0.071,0,0
"71","Dave Corzine","54","C",28,"CHI",82,50,2062,276,568,0.486,0,1,0,276,567,0.487,149,200,0.745,130,292,422,140,32,64,124,189,701,11.8,0.534,0.486,0.352,0.002,7.5,16,11.9,9.2,0.7,1.8,15.9,15.8,106,110,1.3,1.6,2.9,0.067,0,0
"72","Dave Greenwood","102","PF",27,"CHI",61,28,1523,152,332,0.458,0,1,0,152,331,0.459,67,94,0.713,108,280,388,78,34,18,63,190,371,9.4,0.497,0.458,0.283,0.003,8.4,20.8,14.8,6.6,1.1,0.7,14.4,12,105,109,0.6,1.4,2,0.065,0,0
"73","David Pope","213","SF",22,"KCK",22,0,129,17,53,0.321,0,1,0,17,52,0.327,7,13,0.538,9,9,18,5,3,3,7,30,41,2.1,0.349,0.321,0.245,0.019,8,7.9,8,4.9,1.1,1.3,10.7,20.1,80,114,-0.3,0,-0.2,-0.088,0,0
"74","David Thirdkill","264","SF",24,"TOT",18,3,183,20,38,0.526,0,1,0,20,37,0.541,11,19,0.579,10,7,17,4,5,3,14,22,51,5.8,0.55,0.526,0.5,0.026,6,4.2,5,2.6,1.3,0.9,23.2,12.9,94,111,-0.1,0.1,0,0.012,0,0
"75","Dennis Johnson","124","PG",30,"BOS",80,77,2976,493,1066,0.462,7,26,0.269,486,1040,0.467,261,306,0.853,91,226,317,543,96,39,212,224,1254,14.4,0.522,0.466,0.287,0.024,3.5,8,5.9,23.4,1.5,0.7,15,19.3,109,109,3.5,2.8,6.4,0.103,0,0
"76","Derek Harper","108","PG",23,"DAL",82,1,2218,329,633,0.52,21,61,0.344,308,572,0.538,111,154,0.721,47,152,199,360,144,37,123,194,790,15.2,0.564,0.536,0.243,0.096,2.4,8,5.1,21.7,3.2,1,14.9,15.5,113,107,2.9,2.4,5.4,0.116,0,0
"77","Derek Smith","249","SG",23,"LAC",80,80,2762,682,1271,0.537,3,19,0.158,679,1252,0.542,400,504,0.794,174,253,427,216,77,52,230,317,1767,19.1,0.592,0.538,0.397,0.015,7.2,9.8,8.6,12.1,1.3,1,13.4,25.4,115,112,6.3,1.7,8,0.139,0,0
"78","Devin Durrant","73","SF",24,"IND",59,8,756,114,274,0.416,0,3,0,114,271,0.421,72,102,0.706,49,75,124,80,19,10,77,106,300,8.8,0.47,0.416,0.372,0.011,6.8,10.5,8.6,14.5,1.1,0.7,19.5,20.6,92,110,-0.7,0.6,-0.1,-0.008,0,0
"79","Doc Rivers","222","PG",23,"ATL",69,58,2126,334,701,0.476,15,36,0.417,319,665,0.48,291,378,0.77,66,148,214,410,163,53,176,250,974,18.1,0.561,0.487,0.539,0.051,3.5,7.5,5.5,27.2,3.7,1.4,16.9,20.2,112,105,3.4,3,6.3,0.143,0,0
"80","Dominique Wilkins","298","SF",25,"ATL",81,81,3023,853,1891,0.451,25,81,0.309,828,1810,0.457,486,603,0.806,226,331,557,200,135,54,225,170,2217,20.9,0.514,0.458,0.319,0.043,8.3,11.8,10.1,11.3,2.1,1,9.4,32.5,107,107,4.1,3.5,7.6,0.121,2,134
"81","Don Buse","32","PG",34,"KCK",65,14,939,82,203,0.404,31,87,0.356,51,116,0.44,23,30,0.767,21,40,61,203,38,1,45,75,218,10.5,0.504,0.48,0.148,0.429,2.6,4.8,3.7,25.7,1.9,0.1,17.2,11,114,114,1,0.2,1.3,0.064,0,0
"82","Don Collins","46","SG",26,"WSB",11,0,91,12,34,0.353,0,0,NA,12,34,0.353,8,9,0.889,10,9,19,7,7,4,8,5,32,12.9,0.421,0.353,0.265,0,11.8,11.2,11.5,10.1,3.7,2.5,17.4,21,89,101,-0.1,0.2,0,0.025,0,0
"83","Dudley Bradley","21","SG",27,"WSB",73,24,1232,142,299,0.475,20,64,0.313,122,235,0.519,54,79,0.684,34,100,134,173,96,21,84,152,358,12.2,0.536,0.508,0.264,0.214,3,9.2,6,18.1,3.7,1,20.1,14.1,102,102,0.3,2.1,2.4,0.093,0,0
"84","Earl Cureton","58","C",27,"DET",81,1,1642,207,428,0.484,0,3,0,207,425,0.487,82,144,0.569,169,250,419,83,56,42,114,216,496,10.2,0.505,0.484,0.336,0.007,10.3,16.6,13.3,6,1.6,1.4,18.8,14.1,99,106,0,2,2,0.06,0,0
"85","Earl Jones","139","C",24,"LAL",2,0,7,0,1,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,-11,0,0,0,0,0,0,0,0,0,0,50,11.6,0,116,0,0,0,-0.307,0,0
"86","Ed Nealy","194","PF",24,"KCK",22,0,225,26,44,0.591,0,0,NA,26,44,0.591,10,19,0.526,15,29,44,18,3,1,12,26,62,9.6,0.592,0.591,0.432,0,7.7,14.6,11.2,9.9,0.6,0.2,18.6,11.3,112,114,0.2,0.1,0.3,0.058,0,0
"87","Eddie Johnson","125","SF",25,"KCK",82,81,3029,769,1565,0.491,13,54,0.241,756,1511,0.5,325,373,0.871,151,256,407,273,83,22,225,237,1876,16.2,0.542,0.496,0.238,0.035,5.7,9.6,7.7,13.4,1.3,0.4,11.5,25.5,109,114,4.4,0.9,5.3,0.083,0,0
