"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"11","Allan Houston","181","SG",28,"NYK",82,82,3169,614,1271,0.483,106,243,0.436,508,1028,0.494,280,334,0.838,38,233,271,224,65,14,186,219,1614,16.5,0.569,0.525,0.263,0.191,1.5,8.5,5.1,13.2,1.1,0.3,11.6,24,108,105,5.5,3.1,8.6,0.13,0,0
"12","Allen Iverson","187","SG",24,"PHI",70,70,2853,729,1733,0.421,89,261,0.341,640,1472,0.435,442,620,0.713,71,196,267,328,144,5,230,162,1989,20,0.496,0.446,0.358,0.151,2.7,7.7,5.2,23,2.6,0.1,10.3,34.4,101,102,3.3,3.6,6.9,0.116,120,1207
"13","Alonzo Mourning","280","C",29,"MIA",79,78,2748,652,1184,0.551,0,4,0,652,1180,0.553,414,582,0.711,215,538,753,123,40,294,217,308,1718,25.8,0.596,0.551,0.492,0.003,9.5,21.6,15.9,8.7,0.8,7.8,13.1,28.1,112,96,7.3,5.6,12.9,0.226,0,408
"14","Alvin Williams","423","PG",25,"TOR",55,28,779,114,287,0.397,16,55,0.291,98,232,0.422,48,65,0.738,27,58,85,126,34,11,47,78,292,13.6,0.463,0.425,0.226,0.192,3.8,8.6,6.1,26.6,2.3,1,13,20.6,100,106,0.4,0.6,1,0.063,0,0
"15","Andrae Patterson","309","PF",24,"MIN",5,0,20,3,4,0.75,0,0,NA,3,4,0.75,0,0,NA,1,1,2,1,1,0,1,4,6,11.7,0.75,0.75,0,0,5.8,5.9,5.8,7.6,2.6,0,20,11.3,120,105,0,0,0.1,0.124,0,0
"16","Andre Miller","267","PG",23,"CLE",82,36,2093,339,755,0.449,10,49,0.204,329,706,0.466,226,292,0.774,85,195,280,476,84,17,166,194,914,17.9,0.517,0.456,0.387,0.065,4.5,10.5,7.5,38.7,2,0.6,15.8,21.8,107,105,3.5,1.8,5.3,0.122,0,0
"17","Andrew DeClercq","107","C",26,"CLE",82,31,1831,225,443,0.508,0,0,NA,225,443,0.508,94,160,0.588,156,283,439,58,63,66,108,275,544,11.4,0.53,0.508,0.361,0,9.4,17.5,13.4,5.1,1.7,2.6,17.4,14.8,100,102,0.6,2.3,2.9,0.077,0,0
"18","Andrew Lang","224","C",33,"NYK",19,10,244,28,64,0.438,0,0,NA,28,64,0.438,3,7,0.429,16,44,60,3,8,6,5,31,59,10.3,0.44,0.438,0.109,0,8,20.7,14.6,2,1.8,1.9,6.9,14,96,98,0,0.4,0.4,0.086,0,0
"19","Anfernee Hardaway","161","SG",28,"PHO",60,60,2253,378,798,0.474,33,102,0.324,345,696,0.496,226,286,0.79,91,256,347,315,94,38,153,164,1015,17.9,0.549,0.494,0.358,0.128,4.6,12.4,8.6,22.8,2.1,1.2,14.2,21.1,110,100,4.2,3.6,7.8,0.165,0,0
"20","Antawn Jamison","196","SF",23,"GSW",43,41,1556,356,756,0.471,2,7,0.286,354,749,0.473,127,208,0.611,172,187,359,90,30,15,113,115,841,16.7,0.496,0.472,0.275,0.009,10.9,13.5,12.1,10.9,1,0.7,11.8,26,100,111,1.1,0.3,1.4,0.043,0,0
"21","Anthony Avent","18","PF",30,"LAC",49,3,377,29,96,0.302,0,0,NA,29,96,0.302,23,32,0.719,23,51,74,11,16,15,24,62,81,5.5,0.368,0.302,0.333,0,6.6,15.6,10.9,4.5,2.2,2.7,17.9,15.8,76,107,-0.7,0.2,-0.5,-0.065,0,0
"22","Anthony Carter","69","PG",24,"MIA",79,30,1859,201,509,0.395,3,23,0.13,198,486,0.407,93,124,0.75,48,151,199,378,93,5,173,167,498,11,0.442,0.398,0.244,0.045,3.1,9,6.2,31.7,2.7,0.2,23.5,18.5,91,102,-1,2.4,1.4,0.036,0,0
"23","Anthony Johnson","198","PG",25,"TOT",56,6,637,62,164,0.378,2,11,0.182,60,153,0.392,28,39,0.718,21,30,51,72,33,4,32,58,154,9.1,0.425,0.384,0.238,0.067,3.6,5.1,4.4,16.8,2.7,0.4,15,14.6,94,107,-0.1,0.4,0.3,0.02,0,0
"24","Anthony Mason","253","SF",33,"CHH",82,81,3133,317,661,0.48,0,1,0,317,660,0.48,314,421,0.746,145,554,699,367,74,29,160,220,948,14.4,0.56,0.48,0.637,0.002,5.3,19.4,12.5,18.3,1.2,0.6,15.9,14.4,112,102,4.9,3.9,8.9,0.136,0,0
"25","Anthony Miller","268","PF",28,"HOU",35,14,476,52,97,0.536,0,0,NA,52,97,0.536,26,51,0.51,49,115,164,16,11,10,19,68,130,13.5,0.544,0.536,0.526,0,11.8,26.5,19.3,5.2,1.2,1.4,13.7,12.8,111,103,0.6,0.6,1.2,0.12,0,0
"26","Anthony Parker","307","SG",24,"ORL",16,0,185,24,57,0.421,1,14,0.071,23,43,0.535,8,11,0.727,5,22,27,10,8,4,11,13,57,9.7,0.461,0.43,0.193,0.246,3,12.9,8,8,2.1,1.5,15.1,16.6,91,102,-0.1,0.2,0.2,0.04,0,0
"27","Anthony Peeler","312","SG",30,"MIN",82,22,2073,316,725,0.436,85,255,0.333,231,470,0.491,87,109,0.798,58,174,232,195,62,10,85,171,804,13.2,0.52,0.494,0.15,0.352,3.2,9.9,6.5,14.3,1.6,0.3,9.9,18.7,106,106,2.4,1.6,4.1,0.094,0,0
"28","Antoine Carr","67","SF",38,"VAN",21,0,221,28,64,0.438,0,0,NA,28,64,0.438,11,14,0.786,8,24,32,7,3,6,9,42,67,7.5,0.477,0.438,0.219,0,4.3,13.1,8.7,5.3,0.7,1.9,11.4,16.3,97,110,0,0.1,0.1,0.019,0,0
"29","Antoine Walker","406","PF",23,"BOS",82,82,3003,648,1506,0.43,73,285,0.256,575,1221,0.471,311,445,0.699,199,453,652,305,117,32,259,263,1680,17.8,0.494,0.455,0.295,0.189,7.2,18.2,12.4,18.2,2,0.8,13.2,28.3,100,105,2.3,2.7,5,0.08,0,0
"30","Antonio Daniels","96","SG",24,"SAS",68,1,1195,163,344,0.474,22,66,0.333,141,278,0.507,72,101,0.713,16,70,86,177,55,5,58,73,420,15.2,0.541,0.506,0.294,0.192,1.6,6.4,4.1,24.4,2.4,0.3,13,17.2,110,101,1.9,1.7,3.6,0.144,0,0
"31","Antonio Davis","98","C",31,"TOR",79,78,2479,313,712,0.44,0,0,NA,313,712,0.44,284,371,0.765,235,461,696,105,38,100,121,267,910,15.1,0.52,0.44,0.521,0,10.3,21.5,15.7,6.7,0.8,2.8,12.1,17.8,109,104,3.5,2.6,6.1,0.118,0,0
"32","Antonio Harvey","168","PF",29,"POR",19,0,137,17,30,0.567,0,0,NA,17,30,0.567,7,12,0.583,8,25,33,5,1,6,12,20,41,10.1,0.581,0.567,0.4,0,7.3,20.4,14.2,5.7,0.4,3.2,25.4,15.9,94,100,0,0.2,0.2,0.067,0,0
"33","Antonio Lang","225","SF",27,"TOT",10,0,38,1,6,0.167,0,0,NA,1,6,0.167,4,5,0.8,0,5,5,2,4,1,2,8,6,5.7,0.366,0.167,0.833,0,0,15.2,7.4,8,5.5,1.9,19.6,11.9,71,96,-0.1,0.1,0,0.014,0,0
"34","Antonio McDyess","259","PF",25,"DEN",81,81,2698,614,1211,0.507,0,2,0,614,1209,0.508,323,516,0.626,234,451,685,159,69,139,230,316,1551,19.6,0.539,0.507,0.426,0.002,9.4,18.4,13.8,10.9,1.3,3.5,13.8,26.9,103,104,3.3,2.9,6.2,0.11,0,0
"35","Armen Gilliam","148","PF",35,"UTA",50,0,782,133,305,0.436,0,1,0,133,304,0.438,67,86,0.779,72,137,209,42,12,16,55,83,333,14,0.486,0.436,0.282,0.003,11.5,20.9,16.3,9.3,0.8,1.6,13.8,23.5,98,103,0.3,1,1.2,0.075,0,0
"36","Arvydas Sabonis","355","C",35,"POR",66,61,1688,302,598,0.505,7,19,0.368,295,579,0.509,167,198,0.843,97,416,513,118,43,78,97,184,778,20.3,0.568,0.511,0.331,0.032,7.1,27.6,17.9,12,1.4,3.4,12.4,21.4,112,96,3.6,3.5,7.1,0.203,0,0
"37","Austin Croshere","88","PF",24,"IND",81,14,1885,288,653,0.441,63,174,0.362,225,479,0.47,196,231,0.848,135,381,516,89,44,60,121,203,835,16.7,0.553,0.489,0.354,0.266,8.3,21.8,15.3,7.6,1.2,2.1,13.8,21.1,107,101,2.8,2.6,5.4,0.138,0,0
"38","Avery Johnson","199","PG",34,"SAS",82,82,2571,402,850,0.473,1,9,0.111,401,841,0.477,114,155,0.735,33,125,158,491,76,18,140,150,919,14.8,0.5,0.474,0.182,0.011,1.5,5.3,3.5,32.5,1.6,0.5,13.2,19,106,103,3.3,3,6.3,0.117,0,0
"39","B.J. Armstrong","13","PG",32,"CHI",27,18,583,83,186,0.446,13,29,0.448,70,157,0.446,22,25,0.88,2,45,47,78,7,1,40,34,201,10.7,0.51,0.481,0.134,0.156,0.4,9.2,4.7,26.5,0.6,0.1,16.9,18.6,98,110,0.2,0.2,0.4,0.03,0,0
"40","Baron Davis","99","PG",20,"CHH",82,0,1523,182,433,0.42,25,111,0.225,157,322,0.488,97,153,0.634,48,117,165,309,97,19,140,201,486,12.9,0.486,0.449,0.353,0.256,3.6,8.4,6.1,32.6,3.3,0.9,21.9,18.9,95,101,-0.1,2.2,2.1,0.065,0,0
"41","Ben Davis","100","PF",27,"PHO",5,0,22,2,6,0.333,0,0,NA,2,6,0.333,0,0,NA,3,6,9,2,1,1,3,2,4,8.5,0.333,0.333,0,0,15.5,29.8,22.8,13.2,2.3,3.3,33.3,18,70,92,-0.1,0.1,0,-0.033,0,0
"42","Ben Wallace","408","PF",25,"ORL",81,81,1959,168,334,0.503,0,0,NA,168,334,0.503,54,114,0.474,211,454,665,67,72,130,67,162,390,14.4,0.508,0.503,0.341,0,11.8,25.2,18.5,4.8,1.8,4.6,14.9,9.7,109,96,1.7,3.9,5.6,0.138,0,0
"43","Benoit Benjamin","29","C",35,"CLE",3,0,8,1,3,0.333,0,0,NA,1,3,0.333,0,0,NA,0,1,1,0,0,1,0,1,2,5.5,0.333,0.333,0,0,0,14.1,7,0,0,9,0,16.3,73,103,0,0,0,-0.036,0,0
"44","Bill Curley","92","SF-PF",27,"TOT",28,0,309,29,68,0.426,0,1,0,29,67,0.433,18,25,0.72,18,32,50,14,13,4,21,61,76,6.5,0.481,0.426,0.368,0.015,6,11.6,8.6,6.8,2.1,0.9,21,13.7,90,108,-0.1,0.2,0,0.003,0,0
"45","Bill Wennington","416","C",36,"SAC",7,0,57,6,19,0.316,0,0,NA,6,19,0.316,2,2,1,5,14,19,1,2,2,1,13,14,7.6,0.352,0.316,0.105,0,9.1,25.8,17.4,2.4,1.7,2.3,4.8,15.3,87,98,0,0.1,0.1,0.05,0,0
"46","Billy Owens","303","PF-SF",30,"TOT",62,11,1305,150,358,0.419,11,34,0.324,139,324,0.429,63,106,0.594,99,202,301,97,33,21,85,166,374,10,0.462,0.434,0.296,0.095,8,17.4,12.5,11.6,1.3,1.2,17.4,16.3,94,103,-0.3,1.5,1.2,0.045,0,0
"47","Bimbo Coles","84","PG",31,"ATL",80,54,1924,276,607,0.455,8,39,0.205,268,568,0.472,85,104,0.817,30,142,172,290,58,11,103,178,645,12.9,0.494,0.461,0.171,0.064,1.7,8.1,4.9,24.6,1.6,0.4,13.6,17.4,104,110,1.8,0.5,2.3,0.058,0,0
"48","Bo Outlaw","301","PF",28,"ORL",82,55,2326,204,339,0.602,0,3,0,204,336,0.607,82,162,0.506,202,323,525,245,113,148,133,203,490,15.3,0.597,0.602,0.478,0.009,9.5,15.1,12.3,14.7,2.4,4.5,24.5,9.8,112,99,2.8,4,6.8,0.14,0,0
"49","Bob Sura","385","SG",26,"CLE",73,45,2216,356,815,0.437,122,332,0.367,234,483,0.484,175,251,0.697,50,238,288,284,91,19,148,201,1009,15.6,0.545,0.512,0.308,0.407,2.5,12.1,7.3,21.8,2.1,0.6,13.8,21.1,106,105,2.9,2.1,4.9,0.107,0,0
"50","Bobby Jackson","188","PG",26,"MIN",73,10,1034,140,346,0.405,13,46,0.283,127,300,0.423,76,98,0.776,50,103,153,172,48,7,58,114,369,14.6,0.474,0.423,0.283,0.133,5.6,11.7,8.6,24.6,2.4,0.5,13,19.5,104,104,1,1.1,2.2,0.101,0,0
"51","Bobby Phills","318","SG",30,"CHH",28,9,825,152,335,0.454,30,91,0.33,122,244,0.5,47,65,0.723,17,54,71,79,41,8,48,72,381,14.6,0.524,0.499,0.194,0.272,2.4,7.2,4.8,17.2,2.5,0.7,11.7,22.4,100,103,0.5,0.9,1.5,0.085,0,0
"52","Bonzi Wells","415","SF",23,"POR",66,0,1162,236,480,0.492,20,53,0.377,216,427,0.506,88,129,0.682,78,104,182,97,69,12,97,153,580,17.3,0.54,0.513,0.269,0.11,8.3,10,9.2,14.9,3.2,0.8,15.3,25.2,103,100,1.3,1.8,3.1,0.13,0,0
"53","Brad Miller","269","C",23,"CHH",55,4,961,135,293,0.461,0,2,0,135,291,0.464,153,195,0.785,113,180,293,45,23,35,48,111,423,18.9,0.558,0.461,0.666,0.007,13.5,20.6,17.1,7.8,1.2,2.5,11.2,19.9,115,100,2.4,1.4,3.8,0.192,0,0
"54","Brent Barry","24","SG",28,"SEA",80,74,2726,327,707,0.463,164,399,0.411,163,308,0.529,127,157,0.809,50,322,372,291,103,31,142,228,945,14.6,0.609,0.579,0.222,0.564,2,13.1,7.5,16,1.9,0.8,15.5,14.9,115,105,4.9,2.5,7.5,0.131,0,0
"55","Brent Price","327","PG",31,"VAN",41,0,424,41,119,0.345,25,68,0.368,16,51,0.314,34,39,0.872,8,29,37,69,17,1,47,63,141,9.5,0.518,0.45,0.328,0.571,2.2,8.2,5.2,25.8,2.1,0.2,25.7,19.7,95,110,-0.1,0.1,0.1,0.009,0,0
"56","Brevin Knight","219","PG",24,"CLE",65,46,1754,230,558,0.412,2,10,0.2,228,548,0.416,140,184,0.761,38,155,193,458,107,21,157,185,602,15.3,0.471,0.414,0.33,0.018,2.4,10,6.1,42.2,3.1,0.9,19.7,19.7,99,103,0.8,2,2.8,0.077,0,0
"57","Brian Grant","150","PF",27,"POR",63,14,1322,173,352,0.491,1,2,0.5,172,350,0.491,112,166,0.675,121,223,344,64,32,28,84,166,459,14,0.54,0.493,0.472,0.006,11.4,18.9,15.3,7.7,1.3,1.6,16.5,17.8,106,100,1.5,2,3.5,0.128,0,0
"58","Brian Shaw","360","SG",33,"LAL",74,2,1249,123,322,0.382,18,58,0.31,105,264,0.398,41,54,0.759,45,171,216,201,35,14,75,105,305,10.9,0.441,0.41,0.168,0.18,3.9,14.5,9.3,23.2,1.4,0.8,17.8,14.8,97,100,0.2,2,2.1,0.082,0,0
"59","Brian Skinner","362","PF",23,"LAC",33,9,775,68,134,0.507,0,0,NA,68,134,0.507,43,65,0.662,63,138,201,11,16,44,37,75,179,11.9,0.55,0.507,0.485,0,8.8,20.5,14.5,2.2,1.1,3.9,18.5,11.4,104,108,0.5,0.5,0.9,0.057,0,0
"60","Bruce Bowen","42","SF",28,"TOT",69,2,878,72,194,0.371,27,58,0.466,45,136,0.331,25,43,0.581,27,69,96,34,23,15,19,118,196,6.7,0.46,0.441,0.222,0.299,3.5,8.7,6.2,5.8,1.4,1.2,8.2,12.1,99,104,0.2,0.9,1.2,0.064,0,0
"61","Bruno Sundov","384","C",19,"DAL",14,0,61,12,31,0.387,0,0,NA,12,31,0.387,2,2,1,5,7,12,2,2,2,4,16,26,7.8,0.408,0.387,0.065,0,8.9,12.3,10.6,5.3,1.7,2.2,11.1,26,84,106,-0.1,0,-0.1,-0.05,0,0
"62","Bryant Reeves","332","C",26,"VAN",69,67,1773,252,562,0.448,0,4,0,252,558,0.452,107,165,0.648,126,264,390,82,33,38,119,245,611,10.6,0.481,0.448,0.294,0.007,8.4,18,13.2,7.9,1,1.5,15.8,19.3,95,108,-0.2,0.9,0.6,0.017,0,0
"63","Bryant Stith","376","SG",29,"DEN",45,6,691,86,189,0.455,17,56,0.304,69,133,0.519,64,77,0.831,23,61,84,61,18,12,33,56,253,13.8,0.568,0.5,0.407,0.296,3.6,9.7,6.6,13.7,1.3,1.2,12.9,16.1,113,108,1.2,0.4,1.6,0.11,0,0
"64","Bryce Drew","115","PG",25,"HOU",72,5,1293,158,413,0.383,59,163,0.362,99,250,0.396,45,53,0.849,23,80,103,162,41,1,66,79,420,10.9,0.481,0.454,0.128,0.395,2,6.8,4.5,19.7,1.6,0.1,13.1,17.1,102,109,0.9,0.5,1.3,0.05,0,0
"65","Bryon Russell","354","SF",29,"UTA",82,70,2900,408,914,0.446,106,268,0.396,302,646,0.467,237,316,0.75,99,328,427,158,128,23,101,255,1159,15.1,0.55,0.504,0.346,0.293,4.3,13.5,9,8.9,2.4,0.6,8.8,18.4,112,102,5.1,3.7,8.8,0.146,0,0
"66","Cal Bowdler","41","SF",22,"ATL",46,0,423,49,115,0.426,0,1,0,49,114,0.43,24,38,0.632,22,63,85,14,14,9,21,46,122,10,0.463,0.426,0.33,0.009,5.7,16.3,11,5.2,1.7,1.4,13.8,16,94,106,-0.1,0.3,0.2,0.027,0,0
"67","Calbert Cheaney","77","SG",28,"BOS",67,19,1309,120,273,0.44,18,54,0.333,102,219,0.466,9,21,0.429,23,115,138,80,44,14,46,158,267,6.7,0.473,0.473,0.077,0.198,1.9,10.6,6,9,1.7,0.8,14,10.9,96,107,0,0.8,0.8,0.029,0,0
"68","Calvin Booth","39","C",23,"WAS",11,0,143,16,46,0.348,0,0,NA,16,46,0.348,10,14,0.714,15,17,32,7,3,14,6,23,42,11.9,0.403,0.348,0.304,0,11.9,13.8,12.9,7.6,1.1,7.1,10.3,18,94,104,0,0.2,0.1,0.043,0,0
"69","Carlos Rogers","347","C",28,"HOU",53,15,1101,170,324,0.525,1,14,0.071,169,310,0.545,81,137,0.591,98,177,275,42,14,34,63,77,422,15.2,0.549,0.526,0.423,0.043,10.2,17.6,14,6.3,0.6,2,14.1,17.8,107,106,1.4,0.8,2.2,0.096,0,0
"70","Cedric Ceballos","74","SF",30,"DAL",69,25,2064,447,1002,0.446,44,134,0.328,403,868,0.464,209,248,0.843,172,290,462,90,56,24,125,165,1147,18.1,0.516,0.468,0.248,0.134,9,15,12,7.4,1.4,0.8,10.1,26.4,104,107,2.7,1.3,4,0.094,0,0
"71","Cedric Henderson","172","SF",24,"CLE",61,7,1107,129,326,0.396,1,15,0.067,128,311,0.412,69,104,0.663,34,106,140,55,39,17,68,99,328,7.3,0.441,0.397,0.319,0.046,3.4,10.8,7.1,7.8,1.8,1.1,15.5,17.3,86,106,-1.2,0.9,-0.2,-0.01,0,0
"72","Charles Barkley","22","PF",36,"HOU",20,18,620,106,222,0.477,6,26,0.231,100,196,0.51,71,110,0.645,71,138,209,63,14,4,44,48,289,19.8,0.534,0.491,0.495,0.117,13.1,24.4,18.9,17.3,1.2,0.4,14,22.3,110,104,1.3,0.6,1.9,0.148,0,0
"73","Charles Jones","204","PG",24,"LAC",56,0,662,66,201,0.328,39,118,0.331,27,83,0.325,17,23,0.739,17,45,62,94,30,5,28,46,188,11.4,0.445,0.425,0.114,0.587,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16,100,111,0.3,0.1,0.4,0.025,0,0
"74","Charles Oakley","295","PF",36,"TOR",80,80,2431,234,560,0.418,14,41,0.341,220,519,0.424,66,85,0.776,117,423,540,253,102,45,154,294,548,10.1,0.459,0.43,0.152,0.073,5.2,20.2,12.4,15.8,2.2,1.3,20.5,13.7,93,103,-0.7,2.9,2.2,0.044,0,0
"75","Charlie Ward","412","PG",29,"NYK",72,69,1986,189,447,0.423,102,264,0.386,87,183,0.475,48,58,0.828,22,206,228,300,95,16,102,176,528,13.6,0.559,0.537,0.13,0.591,1.4,11.9,6.8,23.8,2.6,0.6,17.8,13.7,109,100,2.5,3,5.5,0.133,0,0
"76","Chauncey Billups","34","SG",23,"DEN",13,5,305,34,101,0.337,7,41,0.171,27,60,0.45,37,44,0.841,8,26,34,39,10,2,24,27,112,10.5,0.465,0.371,0.436,0.406,2.8,9.4,6.1,19.4,1.7,0.4,16.6,20.6,95,108,0,0.2,0.1,0.023,0,0
"77","Cherokee Parks","308","C",27,"VAN",56,14,808,72,145,0.497,0,1,0,72,144,0.5,24,37,0.649,55,128,183,35,29,45,28,115,168,11.9,0.521,0.497,0.255,0.007,8.1,19.1,13.6,6.8,1.9,4,14.8,10.7,107,104,0.6,0.8,1.4,0.086,0,0
"78","Chris Anstey","11","C",25,"CHI",73,11,1007,161,364,0.442,1,6,0.167,160,358,0.447,116,147,0.789,90,190,280,65,29,25,80,180,439,15.1,0.512,0.444,0.404,0.016,10.3,22.5,16.3,13.2,1.5,1.8,15.7,23.1,100,102,0.6,1.3,1.9,0.09,0,0
"79","Chris Carr","68","SF-SG",25,"TOT",57,2,1166,196,496,0.395,32,101,0.317,164,395,0.415,107,125,0.856,41,132,173,84,30,15,117,113,531,10.8,0.482,0.427,0.252,0.204,4,13.4,8.6,15,1.4,0.9,17.5,26.1,89,106,-1.2,0.9,-0.3,-0.012,0,0
"80","Chris Childs","79","PG",32,"NYK",71,2,1675,146,357,0.409,37,104,0.356,109,253,0.431,47,59,0.797,17,130,147,285,36,4,105,240,376,8.6,0.491,0.461,0.165,0.291,1.2,8.9,5.2,26.4,1.2,0.2,21.5,13.8,98,104,0.4,1.7,2.1,0.061,0,0
"81","Chris Crawford","87","PF",24,"ATL",55,11,668,91,229,0.397,7,27,0.259,84,202,0.416,63,81,0.778,51,48,99,33,17,16,37,83,252,11.9,0.476,0.413,0.354,0.118,8.4,7.9,8.1,8,1.3,1.6,12.3,20,101,110,0.4,0.2,0.6,0.043,0,0
"82","Chris Dudley","116","C",34,"NYK",47,3,459,23,67,0.343,0,0,NA,23,67,0.343,9,27,0.333,63,73,136,5,7,21,18,95,55,6.1,0.349,0.343,0.403,0,16.8,18.3,17.6,1.6,0.8,3.5,18.6,10,89,99,-0.2,0.7,0.5,0.056,0,0
"83","Chris Gatling","144","PF",32,"TOT",85,0,1811,365,802,0.455,18,70,0.257,347,732,0.474,266,373,0.713,154,348,502,71,82,23,169,246,1014,17.3,0.525,0.466,0.465,0.087,9.2,21,15.1,6.7,2.3,0.9,14.9,26.7,100,101,1.3,2.6,4,0.105,0,0
"84","Chris Herren","174","PG",24,"DEN",45,1,597,45,124,0.363,24,67,0.358,21,57,0.368,27,40,0.675,12,40,52,111,15,2,42,74,141,8.9,0.498,0.46,0.323,0.54,2.2,7.4,4.7,26.8,1.3,0.2,22.9,13.4,101,110,0.3,0.2,0.5,0.041,0,0
"85","Chris Mills","272","SF",30,"GSW",20,11,649,123,292,0.421,8,30,0.267,115,262,0.439,68,84,0.81,46,77,123,47,18,4,25,60,322,16.2,0.489,0.435,0.288,0.103,7,13.3,10,12.7,1.4,0.4,7.1,23,107,110,1,0.2,1.2,0.09,0,0
"86","Chris Mullin","281","SG",36,"IND",47,2,582,80,187,0.428,45,110,0.409,35,77,0.455,37,41,0.902,14,62,76,37,28,9,28,60,242,15.4,0.59,0.548,0.219,0.588,2.8,11.5,7.3,10,2.5,1,12,18.2,112,103,1,0.7,1.7,0.142,0,0
"87","Chris Webber","414","PF",26,"SAC",75,75,2880,748,1548,0.483,27,95,0.284,721,1453,0.496,311,414,0.751,189,598,787,345,120,128,218,264,1834,23.4,0.53,0.492,0.267,0.061,6.8,21.8,14.3,21.1,2,2.9,11.2,28.2,107,98,5.7,5,10.7,0.179,0,367
