"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"17","Avery Johnson","148","PG",23,"SEA",43,0,291,29,83,0.349,1,9,0.111,28,74,0.378,9,16,0.563,11,13,24,73,21,3,18,34,68,10.8,0.378,0.355,0.193,0.108,4.1,5.2,4.6,31.3,3.5,0.6,16.7,14.8,99,109,0,0.3,0.3,0.045,0,0
"18","Barry Sumpter","296","PF",23,"LAC",1,0,1,0,1,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-30.2,0,0,0,0,0,0,0,0,0,0,0,39.4,0,120,0,0,0,-0.894,0,0
"19","Bart Kofoed","172","SG",24,"UTA",19,0,176,12,33,0.364,0,1,0,12,32,0.375,6,11,0.545,4,7,11,20,9,0,13,22,30,3.7,0.396,0.364,0.333,0.03,2.7,4.1,3.5,15.4,2.5,0,25.6,12.2,80,105,-0.3,0.2,0,-0.006,0,0
"20","Ben Coleman","52","PF",27,"PHI",58,11,703,117,241,0.485,0,0,NA,117,241,0.485,61,77,0.792,49,128,177,17,10,18,48,120,295,11.2,0.537,0.485,0.32,0,7.8,20.6,14.1,3.4,0.7,1.5,14.9,19.1,103,111,0.3,0.5,0.8,0.051,0,0
"21","Ben Gillery","107","C",23,"SAC",24,0,84,6,19,0.316,0,0,NA,6,19,0.316,13,23,0.565,7,16,23,2,2,4,5,29,25,5,0.429,0.316,1.211,0,8.8,20.8,14.7,3.1,1.1,2.8,14.7,16.7,91,107,-0.1,0.1,0,0.014,0,0
"22","Ben McDonald","205","PF",26,"GSW",11,0,103,13,19,0.684,0,0,NA,13,19,0.684,9,15,0.6,4,8,12,5,4,0,3,11,35,12,0.684,0.684,0.789,0,3.9,7.7,5.8,6,1.7,0,10.5,10.5,132,111,0.2,0.1,0.3,0.131,0,0
"23","Benoit Benjamin","20","C",24,"LAC",79,62,2585,491,907,0.541,0,2,0,491,905,0.543,317,426,0.744,164,532,696,157,57,221,237,221,1299,17.4,0.593,0.541,0.47,0.002,6.8,21.9,14.4,8.7,1,4.7,17.8,20.3,106,107,2.3,2.9,5.1,0.095,0,0
"24","Bernard King","169","SF",32,"WSB",81,81,2559,654,1371,0.477,5,30,0.167,649,1341,0.484,361,441,0.819,133,251,384,294,64,13,227,219,1674,17.7,0.535,0.479,0.322,0.022,5.4,11.2,8.2,18.2,1.2,0.3,12.7,28.1,107,111,3.3,1.7,4.9,0.092,0,0
"25","Bernard Thompson","303","PF",26,"HOU",23,0,222,20,59,0.339,0,2,0,20,57,0.351,22,26,0.846,9,19,28,13,13,1,19,33,62,5.5,0.44,0.339,0.441,0.034,4.4,9.2,6.8,7.6,2.8,0.3,21.2,16.2,85,105,-0.3,0.3,0,0,0,0
"26","Bill Cartwright","44","C",31,"CHI",78,76,2333,365,768,0.475,0,0,NA,365,768,0.475,236,308,0.766,152,369,521,90,21,41,190,234,966,11,0.535,0.475,0.401,0,7.8,17.7,12.9,5.4,0.4,1.1,17.4,20.1,100,109,0.1,2,2.1,0.042,0,0
"27","Bill Hanzlik","127","PF",31,"DEN",41,0,701,66,151,0.437,1,5,0.2,65,146,0.445,68,87,0.782,18,75,93,86,25,5,53,82,201,8.6,0.531,0.44,0.576,0.033,2.5,11.7,6.8,14.2,1.6,0.4,21.9,13.2,100,109,0,0.6,0.7,0.047,0,0
"28","Bill Jones","158","PF",22,"NJN",37,0,307,50,102,0.49,0,1,0,50,101,0.495,29,43,0.674,20,27,47,20,17,6,18,38,129,13.9,0.533,0.49,0.422,0.01,7,10.1,8.5,9.6,2.7,1.2,13,18.5,107,109,0.3,0.3,0.6,0.089,0,0
"29","Bill Laimbeer","175","C",31,"DET",81,81,2640,449,900,0.499,30,86,0.349,419,814,0.515,178,212,0.84,138,638,776,177,51,100,129,259,1106,16.6,0.557,0.516,0.236,0.096,6.2,26.1,16.6,9.8,1,2.3,11.5,18.2,114,101,4,5,9,0.164,0,0
"30","Bill Wennington","329","C",25,"DAL",65,9,1074,119,275,0.433,1,9,0.111,118,266,0.444,61,82,0.744,82,204,286,46,16,35,54,211,300,8.8,0.482,0.435,0.298,0.033,8.5,20.7,14.7,6,0.7,1.9,14.8,14.7,100,107,0,1.2,1.3,0.056,0,0
"31","Billy Thompson","304","SF",25,"MIA",79,58,2273,349,716,0.487,0,4,0,349,712,0.49,156,224,0.696,241,331,572,176,56,105,189,260,854,13.4,0.524,0.487,0.313,0.006,11.5,17,14.1,11.8,1.2,2.8,18.8,17.9,101,108,0.6,2.3,2.8,0.06,0,0
"32","Blair Rasmussen","249","C",26,"DEN",77,22,1308,257,577,0.445,0,0,NA,257,577,0.445,69,81,0.852,105,182,287,49,29,41,49,194,583,11.6,0.476,0.445,0.14,0,7.8,15.2,11.3,4.9,1,1.8,7.4,19.4,102,108,0.4,1.3,1.8,0.065,0,0
"33","Bob Hansen","126","SG",28,"UTA",46,9,964,140,300,0.467,19,54,0.352,121,246,0.492,42,75,0.56,29,99,128,50,37,6,43,105,341,9.7,0.512,0.498,0.25,0.18,3.6,10.6,7.4,7.8,1.9,0.4,11.4,16.5,101,103,0.2,1.5,1.7,0.083,0,0
"34","Bob Thornton","307","PF",26,"PHI",54,0,449,47,111,0.423,1,3,0.333,46,108,0.426,32,60,0.533,36,56,92,15,8,7,23,87,127,6.4,0.462,0.428,0.541,0.027,8.9,14.1,11.5,4.3,0.9,0.9,14.3,14.8,97,113,-0.1,0.2,0.1,0.01,0,0
"35","Brad Daugherty","68","C",23,"CLE",78,78,2821,544,1012,0.538,1,3,0.333,543,1009,0.538,386,524,0.737,167,551,718,285,63,40,230,175,1475,18.5,0.594,0.538,0.518,0.003,7.1,20.9,14.4,14.8,1.1,0.8,15.6,22.2,113,103,5,4.6,9.6,0.164,42.5,664.5
"36","Brad Davis","69","PG",33,"DAL",78,4,1395,183,379,0.483,32,102,0.314,151,277,0.545,99,123,0.805,14,94,108,242,48,18,92,151,497,13.3,0.574,0.525,0.325,0.269,1.1,7.3,4.3,25.2,1.7,0.8,17.5,16.3,111,111,1.8,1,2.7,0.094,0,0
"37","Brad Lohaus","189","PF",24,"TOT",77,25,1214,210,486,0.432,1,11,0.091,209,475,0.44,81,103,0.786,84,172,256,66,30,56,77,161,502,11.6,0.472,0.433,0.212,0.023,7.7,15.8,11.8,7.7,1.2,2.7,12.7,20.7,97,109,-0.3,1.1,0.9,0.034,0,0
"38","Brad Sellers","273","PF",26,"CHI",80,25,1732,231,476,0.485,3,6,0.5,228,470,0.485,86,101,0.851,85,142,227,99,35,69,72,176,551,10.6,0.529,0.488,0.212,0.013,5.9,9.2,7.6,7.7,1,2.4,12.2,14.7,108,110,1.3,1.4,2.6,0.073,0,0
"39","Brian Rowsom","264","PF",23,"CHH",34,0,517,80,162,0.494,1,1,1,79,161,0.491,65,81,0.802,56,81,137,24,10,12,18,69,226,15.7,0.572,0.497,0.5,0.006,11.4,18.3,14.7,6.5,0.9,1.4,8.3,17.1,121,112,1.2,0.3,1.5,0.135,0,0
"40","Brian Shaw","276","SG",22,"BOS",82,54,2301,297,686,0.433,0,13,0,297,673,0.441,109,132,0.826,119,257,376,472,78,27,188,211,703,12.2,0.472,0.433,0.192,0.019,6,12.7,9.4,27,1.7,0.7,20.2,16.8,101,110,0.5,1.7,2.2,0.046,0,0
"41","Brook Steppe","292","PG",29,"POR",27,2,244,33,78,0.423,5,9,0.556,28,69,0.406,32,37,0.865,13,19,32,16,11,1,13,32,103,12,0.546,0.455,0.474,0.115,5.6,8.7,7.1,8.2,2.1,0.2,12.1,16.9,115,110,0.4,0.2,0.6,0.113,0,0
"42","Buck Johnson","149","SF",25,"HOU",67,51,1850,270,515,0.524,1,9,0.111,269,506,0.532,101,134,0.754,114,172,286,126,64,35,110,213,642,11.4,0.559,0.525,0.26,0.017,6.7,10,8.4,9.5,1.6,1.1,16.1,14.9,108,107,1.5,2.1,3.6,0.094,0,0
"43","Buck Williams","339","PF",28,"NJN",74,72,2446,373,702,0.531,0,3,0,373,699,0.534,213,320,0.666,249,447,696,78,61,36,142,223,959,14.6,0.569,0.531,0.456,0.004,11,21,15.8,4.6,1.2,0.9,14.4,16.5,112,109,3,2.1,5.2,0.101,0,0
"44","Byron Scott","271","SG",27,"LAL",74,73,2605,588,1198,0.491,77,193,0.399,511,1005,0.508,195,226,0.863,72,230,302,231,114,27,157,181,1448,16.6,0.558,0.523,0.189,0.161,3.3,9.2,6.5,13.1,2.1,0.6,10.8,23.1,111,108,4.1,2.6,6.8,0.125,0,0
"45","Caldwell Jones","159","PF",38,"POR",72,40,1279,77,183,0.421,0,1,0,77,182,0.423,48,61,0.787,88,212,300,59,24,85,83,166,202,6.8,0.481,0.421,0.333,0.005,7.2,18.6,12.7,5.3,0.9,3.9,28.3,8.8,90,107,-0.6,1.5,0.8,0.031,0,0
"46","Calvin Natt","220","SF",32,"TOT",24,0,353,47,116,0.405,0,1,0,47,115,0.409,57,79,0.722,28,50,78,18,8,3,30,32,151,10.7,0.501,0.405,0.681,0.009,8.1,15.7,11.7,6.6,1,0.5,16.6,19.8,99,110,0,0.3,0.3,0.036,0,0
"47","Charles Barkley","18","PF",25,"PHI",79,79,3088,700,1208,0.579,35,162,0.216,665,1046,0.636,602,799,0.753,403,583,986,325,126,67,254,262,2037,27,0.653,0.594,0.661,0.134,14.5,21.3,17.9,16,2,1.3,14,24.4,127,108,13.2,2.9,16.1,0.25,27.5,598.8
"48","Charles Davis","70","SF",30,"CHI",49,3,545,81,190,0.426,4,15,0.267,77,175,0.44,19,26,0.731,47,67,114,31,11,5,22,58,185,10.3,0.459,0.437,0.137,0.079,10.3,13.8,12.1,7.9,1,0.6,9.8,17.6,101,110,0.1,0.4,0.5,0.048,0,0
"49","Charles Jones","160","C",31,"WSB",53,45,1154,60,125,0.48,0,1,0,60,124,0.484,16,25,0.64,77,180,257,42,39,76,39,187,136,7.4,0.5,0.48,0.2,0.008,7,17.8,12.2,4.4,1.6,3.9,22.3,6.1,102,105,0.1,1.5,1.6,0.068,0,0
"50","Charles Oakley","227","PF",25,"NYK",82,82,2604,426,835,0.51,12,48,0.25,414,787,0.526,197,255,0.773,343,518,861,187,104,14,248,270,1061,14.8,0.56,0.517,0.305,0.057,14.3,22.7,18.4,9.3,1.8,0.3,20.7,17.8,108,106,2.5,3.3,5.7,0.106,0,0
"51","Charles Shackleford","274","C",22,"NJN",60,0,484,83,168,0.494,0,1,0,83,167,0.497,21,42,0.5,50,103,153,21,15,18,27,71,187,13.9,0.501,0.494,0.25,0.006,11.1,24.4,17.6,6.5,1.5,2.2,12.6,18.1,103,107,0.2,0.6,0.8,0.076,0,0
"52","Charles Smith","282","PF",23,"LAC",71,56,2161,435,878,0.495,0,3,0,435,875,0.497,285,393,0.725,173,292,465,103,68,89,146,273,1155,15.6,0.55,0.495,0.448,0.003,8.6,14.4,11.5,6.9,1.4,2.3,12.2,21.8,108,110,2.4,1.6,4,0.089,0,0
"53","Chris Dudley","81","C",23,"CLE",61,2,544,73,168,0.435,0,1,0,73,167,0.437,39,107,0.364,72,85,157,21,9,23,44,82,185,8.7,0.43,0.435,0.637,0.006,15.8,16.7,16.3,5.2,0.8,2.4,17,20.2,89,104,-0.7,0.8,0.1,0.011,0,0
"54","Chris Morris","215","SF",23,"NJN",76,48,2096,414,905,0.457,64,175,0.366,350,730,0.479,182,254,0.717,188,209,397,119,102,60,190,250,1074,15,0.528,0.493,0.281,0.193,9.7,11.5,10.5,8.8,2.3,1.7,15.7,23.6,102,109,0.8,2,2.8,0.064,0,0
"55","Chris Mullin","217","SF",25,"GSW",82,82,3093,830,1630,0.509,23,100,0.23,807,1530,0.527,493,553,0.892,152,331,483,415,176,39,296,178,2176,21.9,0.581,0.516,0.339,0.061,4.9,10.7,7.8,20.1,2.5,0.7,13.6,26.6,115,108,7.5,3.1,10.6,0.165,5,362
"56","Chris Welp","328","C",25,"PHI",72,0,843,99,222,0.446,0,1,0,99,221,0.448,48,73,0.658,59,134,193,29,23,41,42,176,246,8.7,0.484,0.446,0.329,0.005,7.8,17.9,12.8,4.5,1.3,2.8,14.2,14.6,99,109,0,0.7,0.7,0.042,0,0
"57","Chuck Nevitt","223","C",29,"HOU",43,0,228,27,62,0.435,0,0,NA,27,62,0.435,11,16,0.688,17,47,64,3,5,29,22,51,65,8.1,0.471,0.435,0.258,0,8.1,22.1,15.2,1.8,1,7.5,24.2,16.1,83,99,-0.4,0.5,0.1,0.022,0,0
"58","Chuck Person","236","SF",24,"IND",80,79,3012,711,1453,0.489,63,205,0.307,648,1248,0.519,243,307,0.792,144,372,516,289,83,18,308,280,1728,15.2,0.544,0.511,0.211,0.141,5.6,13,9.5,15.6,1.3,0.3,16.2,26.3,102,112,1.4,1.7,3,0.048,0,0
"59","Cliff Levingston","184","PF",28,"ATL",80,52,2184,300,568,0.528,1,5,0.2,299,563,0.531,133,191,0.696,194,304,498,75,97,70,105,270,734,13.4,0.563,0.529,0.336,0.009,9.5,15.4,12.4,4.7,2.2,1.9,13.9,14.1,114,106,2.7,2.8,5.5,0.121,0,0
"60","Cliff Robinson","258","SF",28,"PHI",14,13,416,90,187,0.481,0,1,0,90,186,0.484,32,44,0.727,19,56,75,32,17,2,34,37,212,14.1,0.514,0.481,0.235,0.005,5.1,15.2,10.1,11.5,2,0.3,14.1,24,99,111,0,0.3,0.3,0.033,0,0
"61","Clinton Wheeler","332","PG",29,"TOT",28,0,354,45,87,0.517,0,1,0,45,86,0.523,15,20,0.75,17,14,31,54,27,0,24,26,105,12.8,0.548,0.517,0.23,0.011,5.1,4.5,4.8,20.4,3.6,0,20,13.4,109,108,0.3,0.3,0.6,0.087,0,0
"62","Clyde Drexler","79","SG",26,"POR",78,78,3064,829,1672,0.496,27,104,0.26,802,1568,0.511,438,548,0.799,289,326,615,450,213,54,250,269,2123,23.6,0.555,0.504,0.328,0.062,9.9,11.9,10.9,22.2,3.2,1,11.6,27.2,117,106,8.8,3.8,12.6,0.197,0,0
"63","Corey Gaines","102","SG",23,"NJN",32,0,337,27,64,0.422,1,5,0.2,26,59,0.441,12,16,0.75,3,16,19,67,15,1,20,27,67,9.1,0.472,0.43,0.25,0.078,1,5.5,3.1,26.1,2.1,0.2,22,11.1,101,112,0.1,0.2,0.2,0.035,0,0
"64","Craig Ehlo","89","SG",27,"CLE",82,4,1867,249,524,0.475,39,100,0.39,210,424,0.495,71,117,0.607,100,195,295,266,110,19,116,161,608,13.7,0.528,0.512,0.223,0.191,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,107,103,1.5,3.1,4.6,0.118,0,0
"65","Craig Hodges","136","SG",28,"TOT",59,6,1204,203,430,0.472,75,180,0.417,128,250,0.512,48,57,0.842,23,66,89,146,43,4,57,90,529,14.5,0.581,0.559,0.133,0.419,2.3,6.1,4.3,17.2,1.8,0.2,11.1,18.1,116,111,2.1,0.8,2.9,0.117,0,0
"66","Craig Neal","221","PG",24,"TOT",53,0,500,45,123,0.366,10,34,0.294,35,89,0.393,14,23,0.609,7,22,29,118,24,4,54,70,114,6.7,0.428,0.407,0.187,0.276,1.5,5.1,3.2,31.6,2.3,0.5,28.9,15,87,111,-0.6,0.3,-0.3,-0.025,0,0
"67","Dale Ellis","90","SG",28,"SEA",82,82,3190,857,1710,0.501,162,339,0.478,695,1371,0.507,377,462,0.816,156,186,342,164,108,22,218,197,2253,19.7,0.589,0.549,0.27,0.198,5.3,6.7,6,8.1,1.6,0.4,10.2,26.6,119,112,9.2,1.6,10.8,0.163,0,0
"68","Dallas Comegys","54","PF",24,"SAS",67,10,1119,166,341,0.487,0,2,0,166,339,0.49,106,161,0.658,112,122,234,30,42,63,85,160,438,11.9,0.532,0.487,0.472,0.006,10.5,12.5,11.5,3.7,1.7,3.4,17.1,17.3,101,108,0.3,1.1,1.4,0.06,0,0
"69","Dan Majerle","195","SG",23,"PHO",54,5,1354,181,432,0.419,27,82,0.329,154,350,0.44,78,127,0.614,62,147,209,130,63,14,48,139,467,11.3,0.479,0.45,0.294,0.19,5.1,11.1,8.2,11.8,2.1,0.6,9,15.7,106,106,0.9,1.7,2.5,0.09,0,0
"70","Danny Ainge","5","PG",29,"TOT",73,54,2377,480,1051,0.457,116,305,0.38,364,746,0.488,205,240,0.854,71,184,255,402,93,8,145,186,1281,18,0.554,0.512,0.228,0.29,3.3,8.7,6,25.3,1.9,0.2,11.1,22.6,116,111,5.2,1.4,6.7,0.135,0,0
"71","Danny Manning","199","PF",22,"LAC",26,18,950,177,358,0.494,1,5,0.2,176,353,0.499,79,103,0.767,70,101,171,81,44,25,93,89,434,13.4,0.538,0.496,0.288,0.014,7.9,11.3,9.6,12.2,2.1,1.5,18.7,20.6,99,110,0,0.7,0.7,0.034,0,0
"72","Danny Schayes","268","C",29,"DEN",76,64,1918,317,607,0.522,3,9,0.333,314,598,0.525,332,402,0.826,142,358,500,105,42,81,160,320,969,15.4,0.618,0.525,0.662,0.015,7.2,20.3,13.4,6.9,1,2.4,17,18.8,114,106,3.2,2.4,5.6,0.141,0,0
"73","Danny Young","353","PG",26,"POR",48,2,952,115,250,0.46,17,50,0.34,98,200,0.49,50,64,0.781,17,57,74,123,55,3,45,50,297,11.8,0.534,0.494,0.256,0.2,1.9,6.7,4.2,15.9,2.7,0.2,13.9,13.1,112,109,1,0.8,1.8,0.091,0,0
"74","Darnell Valentine","320","SG",29,"CLE",77,4,1086,136,319,0.426,3,14,0.214,133,305,0.436,91,112,0.813,22,81,103,174,57,7,83,88,366,11.5,0.497,0.431,0.351,0.044,2.4,8,5.3,21.3,2.6,0.4,18.4,17.7,100,105,0.1,1.5,1.7,0.074,0,0
"75","Darrell Griffith","123","SG",30,"UTA",82,73,2382,466,1045,0.446,61,196,0.311,405,849,0.477,142,182,0.78,77,253,330,130,86,22,141,175,1135,12.3,0.504,0.475,0.174,0.188,3.9,11,7.7,8.9,1.8,0.6,11.1,22.5,100,104,0.2,3.7,3.9,0.078,0,0
"76","Darrell Walker","324","PG",27,"WSB",79,78,2565,286,681,0.42,0,9,0,286,672,0.426,142,184,0.772,135,372,507,496,155,23,184,215,714,13.4,0.469,0.42,0.27,0.013,5.5,16.5,10.8,25,2.9,0.5,19.5,14.8,101,106,0.5,3.3,3.7,0.07,0,0
"77","Darryl Dawkins","73","C",32,"DET",14,0,48,9,19,0.474,0,0,NA,9,19,0.474,9,18,0.5,3,4,7,1,0,1,4,13,27,8.2,0.501,0.474,0.947,0,7.4,9,8.2,3.1,0,1.3,12.9,27.6,97,109,0,0,0,0.027,0,0
"78","Darwin Cook","56","SG",30,"TOT",66,4,1143,218,478,0.456,8,41,0.195,210,437,0.481,63,78,0.808,34,73,107,127,71,10,88,121,507,11.8,0.495,0.464,0.163,0.086,3,7.2,5,15.6,2.8,0.5,14.7,20.3,98,108,-0.1,1.1,0.9,0.039,0,0
"79","Dave Corzine","60","C",32,"CHI",81,7,1483,203,440,0.461,2,8,0.25,201,432,0.465,71,96,0.74,92,223,315,103,29,45,93,134,479,10.8,0.497,0.464,0.218,0.018,7.4,16.8,12.3,9.5,1,1.8,16.2,16.6,99,108,-0.1,1.5,1.4,0.046,0,0
"80","Dave Feitl","95","C",26,"WSB",57,36,828,116,266,0.436,0,1,0,116,265,0.438,54,65,0.831,69,133,202,36,17,18,65,136,286,8.7,0.485,0.436,0.244,0.004,8.7,18.3,13.3,5.8,1,1.3,18.1,17.4,94,108,-0.4,0.8,0.4,0.022,0,0
"81","Dave Greenwood","122","PF",31,"TOT",67,18,1403,167,395,0.423,0,0,NA,167,395,0.423,132,176,0.75,140,262,402,96,47,52,91,201,466,11.8,0.493,0.423,0.446,0,10.2,21,15.3,8.6,1.5,2.1,16.2,15.5,102,106,0.5,1.8,2.2,0.076,0,0
"82","Dave Hoppen","138","C",24,"CHH",77,36,1419,199,353,0.564,1,2,0.5,198,351,0.564,101,139,0.727,123,261,384,57,25,21,77,239,500,11.8,0.604,0.565,0.394,0.006,9.1,21.5,15,5.5,0.8,0.9,15.7,14.2,113,111,1.7,0.9,2.6,0.086,0,0
"83","Dave Popson","242","PF",24,"TOT",17,0,106,16,40,0.4,0,0,NA,16,40,0.4,2,4,0.5,12,15,27,8,1,3,10,17,34,6.4,0.407,0.4,0.1,0,12.2,15.5,13.9,10.6,0.4,1.6,19.3,19.5,83,112,-0.2,0.1,-0.1,-0.065,0,0
"84","David Rivers","254","PG",24,"LAL",47,0,440,49,122,0.402,1,6,0.167,48,116,0.414,35,42,0.833,13,30,43,106,23,9,61,50,134,9.8,0.477,0.406,0.344,0.049,3.5,7.1,5.4,30.4,2.5,1.2,30.3,18.9,91,107,-0.5,0.5,0,0.002,0,0
"85","David Wingate","346","SG",25,"PHI",33,6,372,54,115,0.47,2,6,0.333,52,109,0.477,27,34,0.794,12,25,37,73,9,2,35,43,137,11.5,0.527,0.478,0.296,0.052,3.6,7.6,5.6,26.5,1.2,0.3,21.2,18.4,103,115,0.2,0.1,0.2,0.032,0,0
"86","David Wood","349","PF",24,"CHI",2,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,117,0,0,0,-0.002,0,0
"87","Dell Curry","65","SG",24,"CHH",48,0,813,256,521,0.491,19,55,0.345,237,466,0.509,40,46,0.87,26,78,104,50,42,4,44,68,571,18.3,0.527,0.51,0.088,0.106,3.4,11.2,7.1,11.2,2.5,0.3,7.5,29.5,102,112,0.4,0.5,0.9,0.052,0,0
