"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"11","Alando Tucker","399","SF",23,"PHO",6,0,48,8,22,0.364,1,4,0.25,7,18,0.389,5,6,0.833,4,4,8,0,0,1,0,2,22,11.8,0.446,0.386,0.273,0.182,10.2,8.7,9.4,0,0,1.4,0,23,103,113,0,0,0,0.042,0,0
"12","Alexander Johnson","219","PF",24,"MIA",43,6,549,61,125,0.488,0,0,NA,61,125,0.488,57,83,0.687,32,62,94,13,13,10,42,80,179,8.9,0.554,0.488,0.664,0,6.9,13.7,10.3,4,1.3,1.5,20.6,17.6,97,111,-0.1,0.4,0.2,0.019,0,0
"13","Allen Iverson","203","SG",32,"DEN",82,82,3424,712,1556,0.458,95,275,0.345,617,1281,0.482,645,797,0.809,47,196,243,586,160,12,245,109,2164,20.9,0.567,0.488,0.512,0.177,1.5,6.1,3.8,27.4,2.2,0.2,11.4,26.7,115,109,8.9,2.8,11.6,0.163,0,0
"14","Alonzo Mourning","287","C",37,"MIA",25,0,389,52,95,0.547,0,0,NA,52,95,0.547,45,76,0.592,34,59,93,7,4,42,25,56,149,16.2,0.58,0.547,0.8,0,10.3,18.5,14.3,3.1,0.5,8.6,16.3,18.7,106,106,0.3,0.5,0.8,0.098,0,0
"15","Amar'e Stoudemire","384","C",25,"PHO",79,79,2677,714,1211,0.59,5,31,0.161,709,1180,0.601,556,691,0.805,178,541,719,118,64,163,174,294,1989,27.6,0.656,0.592,0.571,0.026,8.2,21.1,15.2,7.5,1.2,4,10.3,28.2,124,104,10.9,3.8,14.6,0.262,82,1105
"16","Amir Johnson","220","PF",20,"DET",62,0,764,92,165,0.558,0,0,NA,92,165,0.558,37,55,0.673,87,148,235,29,24,82,39,141,221,17.5,0.584,0.558,0.333,0,13.5,23.2,18.4,5.9,1.7,8.5,17.1,14.1,115,95,1.1,1.9,3,0.19,0,0
"17","Anderson Varejao","404","C",25,"CLE",48,13,1320,136,295,0.461,0,2,0,136,293,0.464,49,82,0.598,134,265,399,53,37,26,59,134,321,12,0.485,0.461,0.278,0.007,11.2,23.6,17.2,6.3,1.5,1.6,15.1,13.4,103,104,0.5,1.9,2.4,0.086,0,0
"18","Andray Blatche","44","PF",21,"WAS",82,15,1675,254,536,0.474,3,13,0.231,251,523,0.48,107,154,0.695,164,261,425,92,53,114,112,258,618,15.5,0.512,0.477,0.287,0.024,11.2,18.8,14.9,9.2,1.7,5.7,15.6,19.7,103,105,0.8,2.1,3,0.085,0,0
"19","Andre Barrett","31","PG",25,"LAC",4,0,25,2,5,0.4,1,3,0.333,1,2,0.5,1,2,0.5,0,1,1,7,0,0,1,1,6,12.5,0.51,0.5,0.4,0.6,0,4.7,2.3,44.3,0,0,14.5,12.7,117,116,0,0,0,0.078,0,0
"20","Andre Brown","61","PF",26,"MEM",33,1,286,39,78,0.5,0,0,NA,39,78,0.5,22,49,0.449,37,55,92,8,7,4,14,38,100,13.5,0.502,0.5,0.628,0,14.4,21.8,18,4.4,1.2,1,12.3,17.7,105,110,0.2,0.2,0.4,0.068,0,0
"21","Andre Iguodala","200","SF",24,"PHI",82,82,3242,582,1277,0.456,101,307,0.329,481,970,0.496,365,506,0.721,85,361,446,391,171,49,214,187,1630,19,0.543,0.495,0.396,0.24,3.1,13.4,8.2,20.3,2.8,1.2,12.5,23.8,110,105,5.3,4.4,9.6,0.143,0,0
"22","Andre Miller","277","PG",31,"PHI",82,82,3016,569,1156,0.492,3,34,0.088,566,1122,0.504,257,333,0.772,95,229,324,565,105,6,206,181,1398,18.4,0.537,0.494,0.288,0.029,3.7,9.1,6.4,32,1.8,0.2,13.7,22.6,112,109,5.7,2.6,8.3,0.131,0,0
"23","Andre Owens","313","PG",27,"IND",31,7,392,40,107,0.374,18,40,0.45,22,67,0.328,25,34,0.735,13,34,47,47,13,3,24,37,123,10,0.504,0.458,0.318,0.374,3.5,9.6,6.5,17.6,1.6,0.6,16.4,16.1,102,110,0.1,0.3,0.4,0.053,0,0
"24","Andrea Bargnani","29","PF",22,"TOR",78,53,1861,280,725,0.386,90,261,0.345,190,464,0.409,142,169,0.84,50,238,288,89,23,37,88,211,792,10.6,0.495,0.448,0.233,0.36,3.2,15.2,9.2,7.4,0.7,1.6,9.9,22.5,98,109,-0.3,1.6,1.4,0.036,0,0
"25","Andrei Kirilenko","239","SF",26,"UTA",72,72,2217,275,544,0.506,44,116,0.379,231,428,0.54,198,257,0.77,121,218,339,285,86,109,140,165,792,17.2,0.603,0.546,0.472,0.213,6.7,11.9,9.3,18.2,2,4,17.6,16.1,118,105,4.3,2.8,7.1,0.154,0,0
"26","Andres Nocioni","300","SF",28,"CHI",82,27,2021,379,877,0.432,126,346,0.364,253,531,0.476,196,243,0.807,48,294,342,95,25,43,133,245,1080,13.6,0.549,0.504,0.277,0.395,2.6,17,9.5,8.3,0.6,1.7,11.9,24.5,104,109,1.5,1.8,3.3,0.077,0,0
"27","Andrew Bogut","47","C",23,"MIL",78,78,2720,465,910,0.511,0,7,0,465,903,0.515,189,322,0.587,245,518,763,199,64,135,172,254,1119,17.5,0.532,0.511,0.354,0.008,10.2,23.4,16.5,12.4,1.2,3.9,14.1,20.2,107,109,2.6,2.3,4.8,0.085,0,0
"28","Andrew Bynum","70","C",20,"LAL",35,25,1008,189,297,0.636,0,0,NA,189,297,0.636,82,118,0.695,105,251,356,61,12,72,52,98,460,22.6,0.659,0.636,0.397,0,12.1,26.6,19.6,9.6,0.6,5.1,13,17.5,127,101,3,1.8,4.8,0.23,0,0
"29","Andris Biedrins","41","C",21,"GSW",76,59,2078,340,543,0.626,0,0,NA,340,543,0.626,116,187,0.62,256,488,744,75,56,94,85,262,796,19.2,0.637,0.626,0.344,0,12.7,26.2,19.1,5.2,1.3,3.3,12,14.4,127,106,5.4,2.6,8,0.185,0,0
"30","Anfernee Hardaway","169","SF",36,"MIA",16,8,325,22,60,0.367,8,19,0.421,14,41,0.341,8,9,0.889,3,32,35,35,19,1,13,24,60,9,0.469,0.433,0.15,0.317,1.1,12,6.5,16.8,3.1,0.2,16.9,11.2,97,108,-0.1,0.3,0.2,0.036,0,0
"31","Antawn Jamison","213","PF",31,"WAS",79,79,3061,618,1417,0.436,120,354,0.339,498,1063,0.468,333,438,0.76,215,591,806,120,106,34,113,195,1689,20.3,0.525,0.478,0.309,0.25,8,23.3,15.4,7.2,1.9,0.9,6.6,25.9,112,107,6,3.2,9.2,0.144,28,889
"32","Anthony Carter","76","PG",32,"DEN",70,67,1960,218,476,0.458,45,129,0.349,173,347,0.499,64,85,0.753,27,173,200,388,107,28,124,172,545,12.8,0.531,0.505,0.179,0.271,1.5,9.4,5.5,27.4,2.6,1,19.5,13.8,108,107,1.6,2.2,3.8,0.092,0,0
"33","Anthony Johnson","221","PG",33,"TOT",69,52,1531,155,355,0.437,42,93,0.452,113,262,0.431,35,43,0.814,22,115,137,262,52,9,84,115,387,11.2,0.517,0.496,0.121,0.262,1.7,8.7,5.2,26.3,1.8,0.4,18.3,13.5,107,111,1.1,0.9,2,0.061,0,0
"34","Anthony Parker","316","SG",32,"TOR",82,82,2634,395,829,0.476,133,304,0.438,262,525,0.499,102,125,0.816,50,284,334,183,79,17,87,157,1025,14.4,0.58,0.557,0.151,0.367,2.2,12.9,7.5,10.8,1.6,0.5,9,17.4,113,108,3.8,2.5,6.2,0.113,0,0
"35","Antoine Walker","412","PF",31,"MIN",46,1,892,136,375,0.363,61,188,0.324,75,187,0.401,35,66,0.53,56,112,168,45,33,8,46,80,368,11.4,0.455,0.444,0.176,0.501,7.1,15,10.9,8,1.9,0.7,10.2,22.8,95,111,-0.5,0.5,0.1,0.004,0,0
"36","Antoine Wright","445","SG",23,"TOT",56,10,1232,136,329,0.413,32,110,0.291,104,219,0.475,46,67,0.687,40,107,147,80,28,21,50,127,350,8.4,0.488,0.462,0.204,0.334,3.8,10,6.9,10.5,1.2,1.3,12.2,15.2,99,111,0,0.8,0.8,0.029,0,0
"37","Antonio Daniels","95","PG",32,"WAS",71,63,2161,205,447,0.459,17,74,0.23,188,373,0.504,170,219,0.776,23,180,203,340,69,2,91,78,597,13.7,0.549,0.478,0.49,0.166,1.2,10,5.5,24,1.7,0.1,14.3,13.5,117,112,3.5,1,4.5,0.099,0,0
"38","Antonio McDyess","269","PF",33,"DET",78,78,2285,293,600,0.488,0,2,0,293,598,0.49,97,156,0.622,204,462,666,89,61,53,75,246,683,14.1,0.511,0.488,0.26,0.003,10.6,24.3,17.4,6.2,1.5,1.8,10.1,15.3,110,100,2.4,4.3,6.7,0.141,0,0
"39","Arron Afflalo","2","SG",22,"DET",75,9,970,99,241,0.411,10,48,0.208,89,193,0.461,68,87,0.782,36,101,137,52,31,8,34,83,276,10.2,0.494,0.432,0.361,0.199,4.4,12.5,8.4,8.1,1.8,0.7,10.9,15.2,104,104,0.5,1.4,1.9,0.092,0,0
"40","Austin Croshere","91","PF",32,"GSW",44,0,457,61,137,0.445,22,61,0.361,39,76,0.513,29,32,0.906,33,71,104,30,8,6,22,60,173,13.2,0.573,0.526,0.234,0.445,7.4,17.3,12.2,9,0.9,1,12.7,16,116,111,0.8,0.3,1.1,0.112,0,0
"41","Awvee Storey","381","SG",30,"MIL",26,0,259,39,89,0.438,0,7,0,39,82,0.476,14,29,0.483,31,23,54,16,7,1,10,41,92,11.5,0.452,0.438,0.326,0.079,13.5,10.9,12.3,10.1,1.4,0.3,8.9,19.4,103,114,0.1,0,0.2,0.031,0,0
"42","Baron Davis","98","PG",28,"GSW",82,82,3196,650,1526,0.426,173,525,0.33,477,1001,0.477,318,424,0.75,96,289,385,623,191,43,232,247,1791,19.8,0.523,0.483,0.278,0.344,3.1,10.1,6.4,29.7,2.9,1,11.9,25.6,111,109,5.9,2.8,8.7,0.131,0,0
"43","Ben Gordon","156","SG",24,"CHI",72,27,2291,464,1069,0.434,142,346,0.41,322,723,0.445,266,293,0.908,40,181,221,213,55,8,150,171,1336,16.4,0.558,0.5,0.274,0.324,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26,110,111,3.6,1.4,5.1,0.106,0,0
"44","Ben Wallace","413","C-PF",33,"TOT",72,72,2205,138,352,0.392,0,4,0,138,348,0.397,72,169,0.426,234,370,604,105,88,117,67,121,348,12,0.408,0.392,0.48,0.011,11.6,19.6,15.5,6.9,2.1,4.2,13.6,10,100,103,0.1,3.5,3.6,0.078,0,0
"45","Beno Udrih","403","PG",25,"SAC",65,51,2080,328,708,0.463,53,137,0.387,275,571,0.482,125,147,0.85,34,183,217,282,56,10,148,138,834,13.3,0.54,0.501,0.208,0.194,2,10.2,6.2,22.2,1.4,0.4,16.1,19.8,105,113,1.5,0.9,2.4,0.056,0,0
"46","Billy Thomas","392","SF",32,"TOT",11,0,42,4,17,0.235,4,16,0.25,0,1,0,2,2,1,0,2,2,0,1,0,4,4,14,-1.9,0.391,0.353,0.118,0.941,0,5.6,2.7,0,1.3,0,18.3,23.7,67,111,-0.2,0,-0.1,-0.165,0,0
"47","Blake Ahearn","4","PG",23,"MIA",12,0,177,15,57,0.263,10,34,0.294,5,23,0.217,30,31,0.968,1,18,19,19,6,0,16,20,70,9,0.495,0.351,0.544,0.596,0.7,12.4,6.4,17.2,1.8,0,18.5,23.2,94,111,-0.1,0.1,0,-0.006,0,0
"48","Bo Outlaw","311","PF",36,"ORL",2,0,7,2,3,0.667,0,0,NA,2,3,0.667,0,0,NA,0,0,0,0,0,0,1,1,4,8.6,0.667,0.667,0,0,0,0,0,0,0,0,25,26.2,86,114,0,0,0,-0.071,0,0
"49","Bobby Jackson","206","SG-PG",34,"TOT",72,5,1389,204,506,0.403,81,226,0.358,123,280,0.439,64,81,0.79,33,148,181,139,45,5,59,96,553,13.5,0.51,0.483,0.16,0.447,2.7,12.4,7.5,15.9,1.7,0.3,9.8,20,107,106,1.3,1.7,3,0.105,0,0
"50","Bobby Jones","225","C-SF",24,"TOT",47,2,531,60,140,0.429,18,53,0.34,42,87,0.483,40,51,0.784,29,63,92,28,15,3,28,85,178,9.9,0.548,0.493,0.364,0.379,6.2,13.3,9.8,7.9,1.4,0.4,14.7,15.9,106,110,0.4,0.4,0.8,0.07,0,0
"51","Bobby Simmons","366","SF",27,"MIL",70,21,1521,209,496,0.421,60,171,0.351,149,325,0.458,53,70,0.757,67,159,226,80,50,5,78,140,531,10.3,0.504,0.482,0.141,0.345,5,12.8,8.7,8.4,1.7,0.3,12.9,17.9,100,114,0.2,0.5,0.7,0.022,0,0
"52","Bonzi Wells","424","SG",31,"TOT",73,7,1562,252,569,0.443,12,50,0.24,240,519,0.462,146,227,0.643,84,247,331,97,75,32,103,157,662,14.4,0.495,0.453,0.399,0.088,6.2,17.8,12,10.2,2.6,1.5,13.3,22.7,99,100,-0.1,3,3,0.092,0,0
"53","Boris Diaw","104","PF",25,"PHO",82,19,2308,308,646,0.477,13,41,0.317,295,605,0.488,96,129,0.744,97,281,378,317,61,39,155,166,725,12,0.516,0.487,0.2,0.063,5.2,12.7,9.3,19,1.3,1.1,18.1,16.6,103,109,1.1,1.9,3,0.063,0,0
"54","Bostjan Nachbar","291","PF",27,"NJN",75,1,1660,245,609,0.402,94,262,0.359,151,347,0.435,154,196,0.786,56,204,260,88,44,21,85,182,738,12.4,0.531,0.479,0.322,0.43,3.9,14.3,9.1,9.3,1.4,1,10.9,21.5,104,110,1,1.2,2.2,0.064,0,0
"55","Brad Miller","278","C",31,"SAC",72,72,2513,337,728,0.463,28,90,0.311,309,638,0.484,262,309,0.848,167,514,681,264,69,74,164,247,964,16.8,0.558,0.482,0.424,0.124,8,23.7,16,16.6,1.4,2.3,16,18.3,112,107,3.8,2.7,6.5,0.125,0,0
"56","Brandan Wright","446","SF",20,"GSW",38,6,376,62,112,0.554,0,0,NA,62,112,0.554,27,40,0.675,38,61,99,9,6,22,13,36,151,17.2,0.583,0.554,0.357,0,10.4,18.1,14.1,3.4,0.8,4.3,9.1,16,120,109,0.8,0.3,1.1,0.142,0,0
"57","Brandon Bass","34","C",22,"DAL",79,1,1557,246,493,0.499,0,4,0,246,489,0.503,162,197,0.822,120,227,347,58,22,48,82,150,654,15.9,0.564,0.499,0.4,0.008,9.2,16.3,12.9,6.1,0.8,2.3,12.4,19.8,112,106,2.4,1.9,4.3,0.132,0,0
"58","Brandon Roy","356","SG",23,"POR",74,74,2792,531,1170,0.454,73,215,0.34,458,955,0.48,281,373,0.753,81,267,348,430,79,16,136,147,1416,19.4,0.531,0.485,0.319,0.184,3.4,11.2,7.3,28.2,1.5,0.4,9.3,24.9,113,110,5.9,2.1,8,0.138,0,0
"59","Brendan Haywood","182","C",28,"WAS",80,80,2228,316,599,0.528,0,0,NA,316,599,0.528,216,294,0.735,273,303,576,71,31,133,108,216,848,18.3,0.582,0.528,0.491,0,14,16.4,15.2,5.2,0.7,5,12.9,17.3,119,109,4.9,1.9,6.8,0.146,0,0
"60","Brent Barry","33","SF",36,"SAS",31,1,554,77,160,0.481,48,112,0.429,29,48,0.604,19,20,0.95,12,43,55,54,17,3,18,43,221,16.7,0.655,0.631,0.125,0.7,2.6,9,5.9,16.1,1.7,0.4,9.6,16.1,128,104,1.5,0.8,2.3,0.203,0,0
"61","Brevin Knight","241","PG",32,"LAC",74,39,1674,138,342,0.404,0,6,0,138,336,0.411,62,71,0.873,15,127,142,328,100,11,71,160,338,11.4,0.453,0.404,0.208,0.018,1,8.8,4.9,31.1,3.1,0.5,16,12.2,102,108,0.5,1.6,2.1,0.06,0,0
"62","Brian Cardinal","73","PF",30,"MEM",37,1,440,43,126,0.341,25,81,0.309,18,45,0.4,13,19,0.684,26,70,96,22,10,2,23,62,124,7.3,0.461,0.44,0.151,0.643,6.6,18,12.2,7.4,1.1,0.3,14.6,15.9,94,112,-0.2,0.2,0,0.003,0,0
"63","Brian Cook","87","PF",27,"TOT",51,2,629,88,234,0.376,43,115,0.374,45,119,0.378,19,21,0.905,28,81,109,27,13,12,39,93,238,8.6,0.489,0.468,0.09,0.491,5.3,14.2,10,6.8,1.1,1.4,13.8,20.5,94,106,-0.4,0.7,0.4,0.029,0,0
"64","Brian Scalabrine","361","PF",29,"BOS",48,9,512,29,94,0.309,15,46,0.326,14,48,0.292,15,20,0.75,22,57,79,40,9,8,26,63,88,5.1,0.428,0.388,0.213,0.489,5.4,12.5,9.2,11.2,0.9,1.3,20.2,11.7,92,102,-0.3,0.9,0.6,0.057,0,0
"65","Brian Skinner","369","C",31,"PHO",66,0,844,92,198,0.465,2,3,0.667,90,195,0.462,33,63,0.524,63,175,238,15,21,77,39,112,219,11.4,0.485,0.47,0.318,0.015,9.2,21.7,15.9,2.4,1.2,6,14.7,14,97,103,-0.2,1.4,1.2,0.069,0,0
"66","Bruce Bowen","53","SF",36,"SAS",81,81,2448,174,428,0.407,90,215,0.419,84,213,0.394,45,69,0.652,33,201,234,91,54,22,46,177,483,7,0.527,0.512,0.161,0.502,1.6,9.6,5.6,5.5,1.2,0.7,9.1,9.9,106,105,0.9,3.4,4.4,0.085,0,0
"67","C.J. Miles","275","SG",20,"UTA",60,13,689,113,236,0.479,30,77,0.39,83,159,0.522,41,52,0.788,16,62,78,53,32,8,27,98,297,14.2,0.574,0.542,0.22,0.326,2.9,10.9,6.9,11.5,2.4,0.9,9.4,18.6,115,107,1.1,0.8,1.9,0.134,0,0
"68","C.J. Watson","420","PG",23,"GSW",32,0,368,43,101,0.426,9,26,0.346,34,75,0.453,23,29,0.793,13,19,32,35,15,0,18,19,118,11,0.519,0.47,0.287,0.257,3.6,5.8,4.7,12.8,2,0,13.7,15.1,107,113,0.3,0.1,0.4,0.056,0,0
"69","Calvin Booth","50","C",31,"PHI",31,0,204,9,27,0.333,0,0,NA,9,27,0.333,6,10,0.6,6,32,38,8,6,18,4,35,24,7.1,0.382,0.333,0.37,0,3.5,18.8,11.1,5.4,1.6,7,11.3,7.8,91,102,-0.1,0.4,0.3,0.065,0,0
"70","Carl Landry","245","PF",24,"HOU",42,0,711,135,219,0.616,0,1,0,135,218,0.619,72,109,0.661,96,111,207,21,17,7,26,98,342,21.4,0.641,0.616,0.498,0.005,15.5,17.3,16.4,5.2,1.3,0.7,8.9,18.8,130,102,2.5,1.2,3.7,0.251,0,0
"71","Carlos Arroyo","21","PG",28,"ORL",62,20,1269,157,348,0.451,29,84,0.345,128,264,0.485,87,102,0.853,10,103,113,219,26,2,77,85,430,12.8,0.547,0.493,0.293,0.241,0.9,9,5.1,26.6,1.1,0.1,16.4,17,111,109,1.7,1.1,2.8,0.107,0,0
"72","Carlos Boozer","51","PF",26,"UTA",81,81,2827,709,1297,0.547,0,1,0,709,1296,0.547,290,393,0.738,197,647,844,233,100,41,210,293,1708,21.9,0.581,0.547,0.303,0.001,8.6,27.7,18.2,14.2,1.8,1.2,12.5,26.6,112,103,5.9,4.3,10.2,0.173,15,670
"73","Carlos Delfino","102","SG",25,"TOR",82,0,1928,251,632,0.397,120,314,0.382,131,318,0.412,116,156,0.744,66,293,359,145,69,11,75,177,738,13.6,0.527,0.492,0.247,0.497,4,18.1,11,11.3,1.9,0.5,9.7,19,107,106,1.7,2.3,4,0.1,0,0
"74","Carmelo Anthony","15","SF",23,"DEN",77,77,2806,728,1481,0.492,58,164,0.354,670,1317,0.509,464,590,0.786,178,393,571,259,98,39,253,253,1978,21.1,0.568,0.511,0.398,0.111,7,14.9,11,16.1,1.7,1,12.7,30.2,109,107,5.2,3,8.2,0.14,1,438
"75","Caron Butler","68","SF",27,"WAS",58,58,2314,439,943,0.466,66,185,0.357,373,758,0.492,236,262,0.901,93,295,388,284,128,20,150,160,1180,20.7,0.558,0.501,0.278,0.196,4.6,15.4,9.8,21.9,3,0.7,12.4,24,113,107,4.8,2.4,7.2,0.15,0,0
"76","Casey Jacobsen","209","SG",26,"MEM",53,0,547,39,115,0.339,16,72,0.222,23,43,0.535,13,17,0.765,12,53,65,20,5,1,16,34,107,4.5,0.437,0.409,0.148,0.626,2.4,11,6.7,5.2,0.5,0.1,11.6,11.3,91,115,-0.3,0,-0.3,-0.023,0,0
"77","Cedric Simmons","367","PF",22,"TOT",14,0,87,4,14,0.286,0,0,NA,4,14,0.286,0,10,0,6,12,18,0,2,5,6,8,8,0,0.217,0.286,0.714,0,7.6,16.2,11.8,0,1.2,4.5,24.6,12.6,47,105,-0.4,0.1,-0.2,-0.134,0,0
"78","Channing Frye","139","C",24,"POR",78,20,1342,221,453,0.488,3,10,0.3,218,443,0.492,85,109,0.78,107,247,354,57,29,27,55,208,530,14.8,0.529,0.491,0.241,0.022,9.4,21.6,15.5,7.4,1.2,1.6,9.9,19.6,109,106,1.6,1.6,3.2,0.114,0,0
"79","Charlie Bell","38","SG",28,"MIL",68,5,1628,185,486,0.381,74,217,0.341,111,269,0.413,70,87,0.805,31,136,167,210,52,2,76,121,514,10.9,0.49,0.457,0.179,0.447,2.1,10.3,6,19.9,1.7,0.1,12.7,16.6,105,115,1,0.3,1.3,0.038,0,0
"80","Charlie Villanueva","406","PF",23,"MIL",76,31,1829,354,814,0.435,55,185,0.297,299,629,0.475,123,157,0.783,145,321,466,78,30,35,107,174,886,14.9,0.502,0.469,0.193,0.227,8.9,21.5,15,7.5,0.9,1.5,10.8,24.4,102,112,0.9,0.9,1.7,0.045,0,0
"81","Chauncey Billups","42","PG",31,"DET",78,78,2522,393,877,0.448,137,342,0.401,256,535,0.479,401,437,0.918,42,170,212,529,101,17,160,130,1324,23.6,0.619,0.526,0.498,0.39,2,8.1,5,34.7,2.2,0.5,13,23,127,105,10.2,3.4,13.5,0.257,0,0
"82","Cheikh Samb","360","C",23,"DET",4,0,31,3,4,0.75,0,0,NA,3,4,0.75,1,2,0.5,3,4,7,0,1,2,1,8,7,12,0.717,0.75,0.5,0,11.5,15.5,13.5,0,1.8,5.1,17,8.9,129,100,0.1,0.1,0.1,0.178,0,0
"83","Chris Andersen","13","C",29,"NOH",5,0,34,2,7,0.286,0,0,NA,2,7,0.286,2,4,0.5,2,7,9,0,0,4,1,6,6,6.1,0.342,0.286,0.571,0,6.7,24.6,15.5,0,0,9.2,10.2,13.3,78,101,-0.1,0.1,0,0.012,0,0
"84","Chris Bosh","52","C",23,"TOR",67,67,2425,507,1027,0.494,10,25,0.4,497,1002,0.496,472,559,0.844,174,409,583,171,63,67,153,157,1496,23.8,0.588,0.499,0.544,0.024,8.4,20.1,14.2,12.1,1.4,2.2,10.7,27.7,117,105,7,3.1,10.1,0.2,0,0
"85","Chris Duhon","117","PG",25,"CHI",66,18,1490,133,344,0.387,54,155,0.348,79,189,0.418,65,80,0.813,19,97,116,263,48,2,71,92,385,11.1,0.508,0.465,0.233,0.451,1.4,7.6,4.4,26.5,1.7,0.1,15.8,13.4,109,111,1.3,1,2.3,0.075,0,0
"86","Chris Kaman","233","C",25,"LAC",56,55,2083,338,700,0.483,0,4,0,338,696,0.486,202,265,0.762,173,538,711,107,33,155,164,179,878,17.5,0.538,0.483,0.379,0.006,9.5,30,19.7,9.3,0.8,5.6,16.7,21.7,100,103,0.4,3.2,3.6,0.083,0,0
"87","Chris Mihm","274","C",28,"LAL",23,5,278,32,95,0.337,0,0,NA,32,95,0.337,18,27,0.667,28,49,77,13,4,14,17,42,82,7.7,0.384,0.337,0.284,0,11.7,18.8,15.4,6.6,0.7,3.6,13.7,19.6,87,105,-0.4,0.4,0,-0.004,0,0
