"","Player","totals.Rk","totals.Pos","totals.Age","totals.Tm","totals.G","totals.GS","totals.MP","totals.FG","totals.FGA","totals.FG.","totals.3P","totals.3PA","totals.3P.","totals.2P","totals.2PA","totals.2P.","totals.FT","totals.FTA","totals.FT.","totals.ORB","totals.DRB","totals.TRB","totals.AST","totals.STL","totals.BLK","totals.TOV","totals.PF","totals.PTS","advanced.PER","advanced.TS.","advanced.eFG.","advanced.FTr","advanced.3PAr","advanced.ORB.","advanced.DRB.","advanced.TRB.","advanced.AST.","advanced.STL.","advanced.BLK.","advanced.TOV.","advanced.USG.","advanced.ORtg","advanced.DRtg","advanced.OWS","advanced.DWS","advanced.WS","advanced.WS.48","First","Pts.Won"
"11","Alton Ford","130","PF",22,"HOU",9,0,41,6,11,0.545,0,0,NA,6,11,0.545,3,6,0.5,3,8,11,3,0,1,3,9,15,12.4,0.55,0.545,0.545,0,9.1,21.9,15.8,13.5,0,1.9,18,19.4,102,99,0,0.1,0.1,0.117,0,0
"12","Alvin Williams","428","SG",29,"TOR",56,54,1730,201,496,0.405,26,89,0.292,175,407,0.43,66,85,0.776,18,132,150,224,55,10,78,114,494,11.4,0.463,0.431,0.171,0.179,1.2,8.8,5,23.6,1.8,0.4,12.8,17.1,96,103,0.3,1.8,2.1,0.058,0,0
"13","Amal McCaskill","259","C",30,"PHI",59,3,636,47,117,0.402,0,1,0,47,116,0.405,19,27,0.704,48,85,133,20,12,20,25,89,113,7.3,0.438,0.402,0.231,0.009,9,15.6,12.3,5.2,1,2.5,16.2,11.4,93,102,-0.1,0.7,0.6,0.047,0,0
"14","Amar'e Stoudemire","377","PF",21,"PHO",55,53,2025,411,865,0.475,1,5,0.2,410,860,0.477,310,435,0.713,157,339,496,78,64,89,177,188,1133,19.8,0.536,0.476,0.503,0.006,8.8,19.2,14,7,1.6,3.3,14.4,27.5,102,103,2.4,2,4.4,0.105,0,0
"15","Andre Miller","271","PG",27,"DEN",82,82,2838,430,941,0.457,12,65,0.185,418,876,0.477,342,411,0.832,127,239,366,501,142,25,215,194,1214,18.8,0.541,0.463,0.437,0.069,5,9.7,7.3,29.1,2.6,0.6,16.1,20.7,110,104,6.1,2.6,8.8,0.148,0,0
"16","Andrei Kirilenko","227","PF",22,"UTA",78,78,2895,412,931,0.443,68,201,0.338,344,730,0.471,392,496,0.79,226,403,629,244,150,215,215,174,1284,22.6,0.559,0.479,0.533,0.216,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,111,97,6.5,5,11.6,0.192,120,1219
"17","Andrew DeClercq","105","C",30,"ORL",71,53,1211,93,195,0.477,0,0,NA,93,195,0.477,44,54,0.815,131,186,317,44,47,32,54,217,230,10.6,0.526,0.477,0.277,0,12,17.8,14.8,5.5,2.1,1.9,19.8,10.2,108,107,1.1,0.6,1.7,0.069,0,0
"18","Anfernee Hardaway","166","SG",32,"TOT",76,14,2095,279,679,0.411,30,79,0.38,249,600,0.415,111,138,0.804,69,218,287,176,70,20,107,146,699,11.8,0.472,0.433,0.203,0.116,3.8,11.9,7.9,13.9,1.8,0.7,12.6,18.6,97,106,0.6,1.4,2,0.046,0,0
"19","Ansu Sesay","358","SF",27,"SEA",57,2,583,81,178,0.455,6,21,0.286,75,157,0.478,32,46,0.696,43,49,92,19,19,20,23,66,200,13,0.504,0.472,0.258,0.118,8.8,9.8,9.3,5.4,1.7,2.6,10.4,17.6,105,109,0.6,0.2,0.8,0.065,0,0
"20","Antawn Jamison","205","SF",27,"DAL",82,2,2376,488,913,0.535,16,40,0.4,472,873,0.541,220,294,0.748,233,287,520,70,83,30,81,174,1212,21.2,0.581,0.543,0.322,0.044,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,122,108,8.1,1,9,0.183,0,0
"21","Anthony Carter","72","PG",28,"SAS",5,2,87,11,37,0.297,0,3,0,11,34,0.324,0,0,NA,2,9,11,12,4,0,12,9,22,0.3,0.297,0.297,0,0.081,2.6,11.4,7.1,23.3,2.5,0,24.5,26,60,95,-0.5,0.2,-0.3,-0.176,0,0
"22","Anthony Goldwire","152","PG",32,"TOT",11,0,85,7,22,0.318,2,8,0.25,5,14,0.357,1,1,1,1,6,7,11,5,0,3,5,17,8.8,0.379,0.364,0.045,0.364,1.4,7.8,4.7,18.9,3.2,0,11.8,14.1,89,100,0,0.1,0.1,0.042,0,0
"23","Anthony Johnson","211","PG",29,"IND",73,7,1598,167,411,0.406,41,122,0.336,126,289,0.436,75,94,0.798,28,102,130,202,64,8,75,138,450,11.6,0.497,0.456,0.229,0.297,2,7.6,4.8,21.4,2.2,0.4,14.2,15.6,103,100,1.4,2.2,3.6,0.109,0,0
"24","Anthony Peeler","317","SG",34,"SAC",75,0,1391,156,348,0.448,68,141,0.482,88,207,0.425,51,61,0.836,31,122,153,120,56,10,77,103,431,11.8,0.575,0.546,0.175,0.405,2.6,9.7,6.2,12.8,2.1,0.5,17,14.7,106,106,1.4,0.8,2.2,0.076,0,0
"25","Antoine Walker","407","PF",27,"DAL",82,82,2840,483,1129,0.428,82,305,0.269,401,824,0.487,103,186,0.554,198,486,684,369,65,65,202,212,1151,15.8,0.475,0.464,0.165,0.27,7.4,19.1,13.1,19.4,1.2,1.7,14.3,21.8,101,107,2.4,1.5,3.9,0.066,0,0
"26","Antonio Daniels","97","PG",28,"SEA",71,32,1512,187,398,0.47,42,116,0.362,145,282,0.514,155,184,0.842,23,119,142,298,45,6,61,64,571,19.7,0.596,0.523,0.462,0.291,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,129,111,5.8,0,5.8,0.184,0,0
"27","Antonio Davis","99","C",35,"TOT",80,79,2570,266,660,0.403,0,0,NA,266,660,0.403,176,230,0.765,207,464,671,137,37,65,114,206,708,11.8,0.465,0.403,0.348,0,8.7,20.4,14.4,9,0.8,1.9,13,15.5,99,103,1,2.8,3.8,0.071,0,0
"28","Antonio McDyess","261","PF",29,"TOT",42,20,927,126,268,0.47,0,0,NA,126,268,0.47,38,69,0.551,70,187,257,36,37,24,57,117,290,12.6,0.486,0.47,0.257,0,8.7,23,15.9,6.5,2.1,1.9,16,17.6,94,101,0,1.2,1.2,0.061,0,0
"29","Austin Croshere","92","PF",28,"IND",77,0,1051,119,307,0.388,56,144,0.389,63,163,0.387,93,104,0.894,60,183,243,52,24,14,55,101,387,14.4,0.549,0.479,0.339,0.469,6.7,20.8,13.7,8.5,1.3,1,13.5,18.3,108,98,1.6,1.8,3.4,0.156,0,0
"30","Avery Johnson","212","PG",38,"GSW",46,1,637,80,199,0.402,0,3,0,80,196,0.408,52,78,0.667,3,30,33,111,26,3,51,34,212,11.7,0.454,0.402,0.392,0.015,0.5,5.3,2.9,29.1,2.2,0.3,17.9,20.6,93,106,-0.2,0.4,0.2,0.016,0,0
"31","Baron Davis","100","PG",24,"NOH",67,66,2686,554,1402,0.395,187,582,0.321,367,820,0.448,237,352,0.673,66,221,287,501,158,27,215,178,1532,20.7,0.492,0.462,0.251,0.415,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,103,102,4.3,3.2,7.5,0.133,0,716
"32","Ben Handlogten","164","C",30,"UTA",17,0,172,25,47,0.532,0,0,NA,25,47,0.532,18,27,0.667,22,33,55,6,3,4,10,32,68,17.1,0.577,0.532,0.574,0,15.6,24.2,19.8,6.5,1,2,14.5,18.6,114,102,0.4,0.2,0.6,0.168,0,0
"33","Ben Wallace","409","C",29,"DET",81,81,3050,315,748,0.421,1,8,0.125,314,740,0.424,142,290,0.49,324,682,1006,138,143,246,123,162,773,17.3,0.441,0.422,0.388,0.011,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,98,87,1.1,9.1,10.2,0.16,2,523
"34","Bimbo Coles","84","PG",35,"MIA",22,1,170,12,34,0.353,0,0,NA,12,34,0.353,4,6,0.667,2,8,10,15,3,0,9,27,28,1.8,0.382,0.353,0.176,0,1.4,5.5,3.4,14.2,1,0,19.7,12.6,79,107,-0.2,0.1,-0.1,-0.036,0,0
"35","Bo Outlaw","304","PF",32,"MEM",82,1,1606,159,312,0.51,0,4,0,159,308,0.516,61,116,0.526,125,217,342,90,73,70,69,170,379,13.1,0.522,0.51,0.372,0.013,8.7,15.4,12,8.7,2.4,3.2,16,12.1,106,100,1.4,2.2,3.6,0.107,0,0
"36","Bob Sura","381","SG",30,"TOT",80,18,1663,202,485,0.416,21,79,0.266,181,406,0.446,171,226,0.757,100,226,326,233,62,14,105,158,596,16.2,0.51,0.438,0.466,0.163,6.9,15.3,11.2,24.1,2,0.6,15.2,19,107,102,2.6,2,4.6,0.133,0,0
"37","Bobby Jackson","196","SG",30,"SAC",50,0,1185,263,592,0.444,81,219,0.37,182,373,0.488,82,109,0.752,55,119,174,105,49,8,63,106,689,19.2,0.538,0.513,0.184,0.37,5.4,11.1,8.3,15.8,2.1,0.5,9,26.8,107,106,2.3,0.8,3.1,0.124,0,0
"38","Bobby Simmons","360","SF",23,"LAC",56,8,1376,147,373,0.394,2,12,0.167,145,361,0.402,141,169,0.834,115,147,262,96,51,17,73,169,437,12.6,0.488,0.397,0.453,0.032,9.4,12.3,10.8,11.5,2,0.9,14,16.8,105,109,1.6,0.4,2,0.07,0,0
"39","Bonzi Wells","418","SG",27,"TOT",72,27,1872,363,850,0.427,22,69,0.319,341,781,0.437,138,183,0.754,78,182,260,139,91,19,161,197,886,13,0.476,0.44,0.215,0.081,4.8,11.2,7.9,13.6,2.6,0.7,14.8,26.5,92,103,-0.9,1.8,0.9,0.023,0,0
"40","Boris Diaw","108","SG",21,"ATL",76,37,1919,140,313,0.447,6,26,0.231,134,287,0.467,56,93,0.602,111,231,342,182,59,37,126,191,342,8.8,0.483,0.457,0.297,0.083,6.6,13.5,10.1,14.9,1.6,1.4,26.3,11.4,93,107,-0.3,1.1,0.8,0.021,0,0
"41","Bostjan Nachbar","288","SF",23,"HOU",45,3,516,47,132,0.356,23,63,0.365,24,69,0.348,21,29,0.724,8,62,70,30,14,14,23,72,138,8.3,0.477,0.443,0.22,0.477,1.9,13.5,8,9.8,1.5,2.1,13.7,15.5,95,99,0,0.8,0.8,0.071,0,0
"42","Brad Miller","272","PF",27,"SAC",72,53,2621,373,731,0.51,12,38,0.316,361,693,0.521,256,329,0.778,191,552,743,312,68,86,144,247,1014,19.4,0.579,0.518,0.45,0.052,8.5,23.3,16.1,18.5,1.3,2.3,14.1,17.6,118,102,7.1,3,10,0.184,0,0
"43","Brandon Armstrong","12","SG",23,"NJN",56,0,434,65,175,0.371,19,52,0.365,46,123,0.374,2,4,0.5,12,31,43,14,12,2,24,49,151,5.5,0.427,0.426,0.023,0.297,3.3,8.4,5.8,5.7,1.5,0.4,12,21.7,80,102,-0.8,0.5,-0.3,-0.03,0,0
"44","Brandon Hunter","191","PF",23,"BOS",36,12,406,53,116,0.457,0,3,0,53,113,0.469,19,43,0.442,50,68,118,19,13,1,22,40,125,12.6,0.463,0.457,0.371,0.026,14.4,18.8,16.6,7.9,1.6,0.2,14,17.6,98,103,0.2,0.4,0.6,0.066,0,0
"45","Brendan Haywood","176","C",24,"WAS",77,59,1484,200,388,0.515,0,1,0,200,387,0.517,137,234,0.585,186,201,387,43,32,100,80,154,537,17.2,0.547,0.515,0.603,0.003,13.7,15.6,14.6,5.2,1.1,4.9,14,17,110,104,2.4,1.4,3.8,0.123,0,0
"46","Brent Barry","22","SG",32,"SEA",59,53,1803,215,427,0.504,114,252,0.452,101,175,0.577,91,110,0.827,21,183,204,342,85,16,139,121,635,18.3,0.668,0.637,0.258,0.59,1.4,11.9,6.7,30.5,2.5,0.7,22.6,15.8,120,108,4.9,0.7,5.7,0.151,0,0
"47","Brevin Knight","229","PG",28,"TOT",56,13,1037,105,246,0.427,2,8,0.25,103,238,0.433,49,65,0.754,14,98,112,204,84,1,72,107,261,13.6,0.475,0.431,0.264,0.033,1.5,10.8,6.1,31.7,4.2,0.1,20.8,14.9,99,102,0.5,1.2,1.7,0.078,0,0
"48","Brian Cardinal","70","PF",26,"GSW",76,11,1634,220,466,0.472,55,124,0.444,165,342,0.482,238,271,0.878,100,217,317,103,66,20,84,206,733,19.4,0.626,0.531,0.582,0.266,6.9,15,10.9,10.7,2.2,0.9,12.6,18.9,123,103,5.5,1.7,7.2,0.212,0,0
"49","Brian Cook","88","C",23,"LAL",35,2,442,67,141,0.475,0,5,0,67,136,0.493,21,28,0.75,31,70,101,20,16,16,17,64,155,14,0.505,0.475,0.199,0.035,7.8,18.2,12.9,7.4,1.9,2.7,10,17.3,104,99,0.5,0.7,1.1,0.122,0,0
"50","Brian Grant","154","C",31,"MIA",76,76,2303,289,613,0.471,0,1,0,289,612,0.472,86,110,0.782,174,350,524,69,51,35,82,254,664,12.1,0.502,0.471,0.179,0.002,8.7,17.9,13.3,5.3,1.2,1.2,11,15.2,104,102,2.1,2.8,4.9,0.101,0,0
"51","Brian Scalabrine","357","PF",25,"NJN",69,2,928,86,218,0.394,10,41,0.244,76,177,0.429,58,70,0.829,42,131,173,65,21,14,42,113,240,9.5,0.482,0.417,0.321,0.188,5.4,16.6,11,11.3,1.2,1.2,14.4,14.7,98,99,0.3,1.4,1.7,0.089,0,0
"52","Brian Skinner","361","C",27,"MIL",56,54,1577,255,513,0.497,0,0,NA,255,513,0.497,79,138,0.572,119,292,411,49,30,61,78,165,589,14.4,0.513,0.497,0.269,0,8.6,21,14.8,5.3,1,2.8,12,18.7,101,103,1.2,1.6,2.7,0.083,0,0
"53","Britton Johnsen","210","C",24,"ORL",20,4,290,17,59,0.288,1,12,0.083,16,47,0.34,7,16,0.438,15,30,45,12,7,1,14,28,42,2.6,0.318,0.297,0.271,0.203,5.7,12,8.8,6.1,1.3,0.2,17.5,12.5,71,112,-0.5,0,-0.6,-0.096,0,0
"54","Bruce Bowen","44","SF",32,"SAS",82,82,2624,211,502,0.42,77,212,0.363,134,290,0.462,66,114,0.579,45,208,253,113,84,33,90,166,565,8.2,0.512,0.497,0.227,0.422,1.9,8.8,5.4,6.7,1.7,0.9,14,11.3,99,97,0.8,4.6,5.4,0.098,0,0
"55","Bruno Sundov","380","C",23,"TOT",5,0,33,4,10,0.4,0,0,NA,4,10,0.4,3,6,0.5,2,8,10,1,0,0,3,9,11,3.5,0.435,0.4,0.6,0,6.7,26.8,16.8,6.4,0,0,19.2,21.3,81,104,-0.1,0,0,-0.046,0,0
"56","Bryce Drew","116","PG",29,"NOH",15,0,78,4,18,0.222,1,7,0.143,3,11,0.273,3,3,1,0,6,6,13,4,0,8,1,12,4.5,0.311,0.25,0.167,0.389,0,9,4.4,25.7,2.8,0,29.3,16,67,104,-0.2,0.1,-0.2,-0.095,0,0
"57","Bryon Russell","353","SF",33,"LAL",72,1,945,98,244,0.402,43,112,0.384,55,132,0.417,50,65,0.769,32,114,146,71,32,12,37,110,289,11.6,0.53,0.49,0.266,0.459,3.8,13.9,8.7,11.4,1.8,0.9,12,14.7,108,102,1.1,1.1,2.2,0.111,0,0
"58","Calbert Cheaney","78","SF",32,"GSW",79,7,2067,278,578,0.481,0,10,0,278,568,0.489,47,77,0.61,77,183,260,136,60,12,85,184,603,10.6,0.493,0.481,0.133,0.017,4.2,10,7.1,11.2,1.6,0.4,12.2,15.5,100,106,1,1.3,2.3,0.054,0,0
"59","Calvin Booth","39","C",27,"SEA",71,35,1206,135,290,0.466,0,2,0,135,288,0.469,75,94,0.798,86,194,280,28,17,101,45,150,345,13.6,0.521,0.466,0.324,0.007,8.5,18.8,13.7,3.7,0.8,6.3,12,14.4,107,105,1.3,0.9,2.2,0.088,0,0
"60","Carlos Arroyo","14","PG",24,"UTA",71,71,2008,339,768,0.441,38,117,0.325,301,651,0.462,181,225,0.804,41,144,185,355,63,5,156,165,897,16.8,0.517,0.466,0.293,0.152,2.5,9,5.7,34.6,1.7,0.2,15.2,23.7,106,106,3.5,1.2,4.7,0.112,0,0
"61","Carlos Boozer","40","PF",22,"CLE",75,75,2592,471,900,0.523,1,6,0.167,470,894,0.526,219,285,0.768,230,627,857,148,74,55,134,199,1162,20.8,0.567,0.524,0.317,0.007,9.8,26.8,18.3,10.3,1.5,1.5,11.6,20,113,101,6.1,3.4,9.4,0.174,0,0
"62","Carmelo Anthony","9","SF",19,"DEN",82,82,2995,624,1465,0.426,69,214,0.322,555,1251,0.444,408,525,0.777,183,315,498,227,97,41,247,225,1725,17.6,0.509,0.449,0.358,0.146,6.8,12.1,9.4,13.8,1.7,1,12.7,28.5,102,105,3.7,2.4,6.1,0.098,1,281
"63","Caron Butler","64","SF",23,"MIA",68,56,2030,240,631,0.38,10,42,0.238,230,589,0.39,133,176,0.756,92,234,326,126,75,13,91,162,623,10.7,0.44,0.388,0.279,0.067,5.2,13.6,9.4,10.8,2,0.5,11.4,18.5,94,102,-0.2,2.4,2.1,0.05,0,0
"64","Casey Jacobsen","201","SF",22,"PHO",78,13,1828,150,360,0.417,75,180,0.417,75,180,0.417,91,111,0.82,42,159,201,98,48,9,68,144,466,9.6,0.57,0.521,0.308,0.5,2.6,10,6.3,8,1.4,0.4,14.3,11.8,110,109,2.1,0.5,2.6,0.068,0,0
"65","Cezary Trybanski","395","C",24,"TOT",7,0,15,0,4,0,0,0,NA,0,4,0,1,2,0.5,0,1,1,0,1,1,2,3,1,-12.1,0.102,0,0.5,0,0,7.6,3.8,0,3.6,5,29.1,21,17,101,-0.1,0,-0.1,-0.396,0,0
"66","Charles Oakley","298","PF",40,"HOU",7,0,25,2,6,0.333,0,0,NA,2,6,0.333,5,6,0.833,0,5,5,2,0,0,1,8,9,8.1,0.521,0.333,1,0,0,22.4,11.8,13.2,0,0,10.4,18.4,110,100,0,0,0.1,0.147,0,0
"67","Charlie Ward","414","PG",33,"TOT",71,10,1252,160,390,0.41,84,206,0.408,76,184,0.413,20,27,0.741,12,132,144,215,64,11,96,107,424,14.5,0.528,0.518,0.069,0.528,1.1,11.9,6.6,29,2.7,0.7,19.3,18.4,102,100,1.1,1.8,2.9,0.11,0,0
"68","Chauncey Billups","34","PG",27,"DET",78,78,2758,392,996,0.394,130,335,0.388,262,661,0.396,404,460,0.878,35,241,276,446,84,8,189,177,1318,18.6,0.55,0.459,0.462,0.336,1.5,10,5.8,29.3,1.7,0.2,13.6,23.5,112,99,7.1,4.2,11.3,0.198,0,0
"69","Cherokee Parks","313","C",31,"GSW",12,0,64,4,10,0.4,0,0,NA,4,10,0.4,4,6,0.667,4,6,10,1,0,3,2,7,12,7,0.475,0.4,0.6,0,7,10.6,8.8,2.4,0,3.4,13.7,10.5,100,107,0,0,0.1,0.043,0,0
"70","Chris Andersen","5","PF",25,"DEN",71,0,1029,90,203,0.443,0,1,0,90,202,0.446,63,107,0.589,89,209,298,35,34,114,48,119,243,14.4,0.486,0.443,0.527,0.005,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,100,96,0.5,1.9,2.4,0.111,0,0
"71","Chris Bosh","42","C",19,"TOR",75,63,2510,327,712,0.459,5,14,0.357,322,698,0.461,202,288,0.701,191,366,557,78,59,106,107,215,861,15.1,0.513,0.463,0.404,0.02,8.7,16.9,12.8,5.8,1.3,3.1,11.3,18.3,103,99,2.5,3.8,6.2,0.119,0,0
"72","Chris Crawford","90","PF",28,"ATL",56,25,1207,211,471,0.448,44,113,0.389,167,358,0.466,103,119,0.866,58,117,175,45,37,20,55,131,569,15.8,0.544,0.495,0.253,0.24,5.5,10.9,8.2,7,1.6,1.2,9.5,21.8,109,108,2.2,0.5,2.7,0.107,0,0
"73","Chris Jefferies","207","SF-SG",23,"TOT",21,2,195,27,72,0.375,17,42,0.405,10,30,0.333,13,20,0.65,5,24,29,7,4,7,19,36,84,8.4,0.52,0.493,0.278,0.583,2.7,13.8,8.1,7.1,1.1,2.6,19,23,88,104,-0.2,0.2,0,0,0,0
"74","Chris Kaman","224","C",21,"LAC",82,61,1843,200,435,0.46,0,2,0,200,433,0.462,99,142,0.697,126,335,461,85,23,73,155,211,499,9.6,0.502,0.46,0.326,0.005,7.7,20.9,14.2,7.7,0.7,2.9,23.8,15.7,90,107,-0.9,0.9,0,0.001,0,0
"75","Chris Mihm","268","C-PF",24,"TOT",76,17,1330,186,381,0.488,0,0,NA,186,381,0.488,110,166,0.663,156,257,413,21,37,63,90,208,482,14.6,0.531,0.488,0.436,0,13.5,21.6,17.6,2.7,1.4,3.6,16.5,18.5,102,101,1.1,1.8,2.9,0.104,0,0
"76","Chris Webber","417","PF",30,"SAC",23,23,831,174,421,0.413,1,5,0.2,173,416,0.416,81,114,0.711,48,152,200,105,31,20,60,76,430,17.2,0.456,0.414,0.271,0.012,6.7,20.3,13.6,22,1.9,1.7,11.3,28.9,96,102,0.1,0.9,1.1,0.061,0,0
"77","Chris Whitney","424","PG",32,"WAS",16,5,186,17,45,0.378,8,18,0.444,9,27,0.333,5,5,1,3,12,15,14,6,2,6,6,47,10.1,0.498,0.467,0.111,0.4,1.8,7.4,4.5,12.5,1.7,0.8,11.3,12.6,106,108,0.2,0.1,0.2,0.058,0,0
"78","Chris Wilcox","425","C",21,"LAC",65,17,1340,227,436,0.521,0,1,0,227,435,0.522,105,150,0.7,125,180,305,51,29,20,80,183,559,15.3,0.557,0.521,0.344,0.002,10.5,15.4,13,7,1.1,1.1,13.7,19.3,109,109,2.3,0.3,2.6,0.094,0,0
"79","Christian Laettner","232","PF",34,"WAS",48,18,984,119,256,0.465,6,21,0.286,113,235,0.481,40,50,0.8,50,182,232,89,37,28,42,102,284,14.5,0.511,0.477,0.195,0.082,5.5,21.3,13.2,15.7,2,2.1,13.1,14.4,107,102,1.1,1.1,2.3,0.111,0,0
"80","Chucky Atkins","15","PG",29,"TOT",64,24,1544,192,484,0.397,81,241,0.336,111,243,0.457,73,97,0.753,9,84,93,223,45,2,92,102,538,12.1,0.511,0.48,0.2,0.498,0.7,6.2,3.5,24.7,1.5,0.1,14.9,18.5,103,105,1.5,1.3,2.7,0.085,0,0
"81","Clarence Weatherspoon","416","PF",33,"TOT",52,1,868,104,211,0.493,0,1,0,104,210,0.495,53,72,0.736,74,130,204,30,30,15,35,75,261,14.6,0.538,0.493,0.341,0.005,10.5,16.9,13.8,5.9,1.9,1.3,12.6,15.2,109,99,1.2,1.3,2.6,0.141,0,0
"82","Clifford Robinson","344","PF",37,"GSW",82,82,2846,366,945,0.387,112,314,0.357,254,631,0.403,123,173,0.711,54,268,322,271,68,73,173,237,967,10.8,0.473,0.447,0.183,0.332,2.1,10.6,6.4,16,1.3,1.8,14.5,19.3,94,105,-0.1,2.1,2,0.033,0,0
"83","Corey Maggette","246","SF",24,"LAC",73,72,2628,453,1013,0.447,76,231,0.329,377,782,0.482,526,620,0.848,96,334,430,224,65,16,207,217,1508,20.1,0.586,0.485,0.612,0.228,4.1,14.6,9.3,15.8,1.3,0.4,13.9,25.2,115,110,8.2,0.5,8.6,0.157,0,0
"84","Corie Blount","36","PF-C",35,"TOT",62,3,1050,115,253,0.455,0,3,0,115,250,0.46,15,27,0.556,98,177,275,55,49,24,43,135,245,11.9,0.462,0.455,0.107,0.012,10.1,19.1,14.5,9,2.5,1.7,14,13.3,98,99,0.3,1.6,1.9,0.085,0,0
"85","Corliss Williamson","436","PF",30,"DET",79,0,1574,304,602,0.505,0,0,NA,304,602,0.505,144,197,0.731,88,168,256,57,30,20,113,204,752,14.4,0.546,0.505,0.327,0,6.6,12.2,9.4,7.2,1,1,14.1,23.8,102,99,1.6,2.5,4.1,0.124,0,0
"86","Curtis Borchardt","41","C",23,"UTA",16,0,258,22,56,0.393,0,1,0,22,55,0.4,14,18,0.778,13,41,54,15,4,14,18,40,58,7.9,0.454,0.393,0.321,0.018,6.2,20,13,9.8,0.9,4.6,22,14.8,88,102,-0.2,0.3,0.1,0.026,0,0
"87","Cuttino Mobley","277","SG",28,"HOU",80,80,3229,460,1081,0.426,164,420,0.39,296,661,0.448,176,217,0.811,40,322,362,258,107,33,180,179,1260,14.1,0.535,0.501,0.201,0.389,1.5,11.2,6.6,14.7,1.8,0.8,13.3,20.1,103,101,3.4,4.3,7.6,0.114,0,0
